epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,5.086874961853027,76.75,77.5,1.5,3.162109375,3.162109375,809,11,5.796875,9.03125,5.792991732420739,5.7930826493180065,5.7953927013734,5.820162270721735,5.788807037640536,5.790456505644444,5.829242023243528,5.897644567102486,0.35791015625,,,4.640625,0.23634684799975164,0.3357142326395789,0.20272200119973266,0.20297289835131882,8.594358748468494,3.6743675326147214,0.42753248266131433,3.484218062403002,1.7779218926703955,0.5102785935976105,8.587782977870864,3.598435299089589,0.4190179593920916,621,10,4.9609375,8.6875,4.956851537635933,4.956956625539723,4.958787762661117,4.987994076242016,4.96414862196248,4.965978020626102,4.996295004601801,5.086662228777402,0.428955078125,,,0.26301931837085907,0.3553589857217858,0.21686988662664336,0.2129926373321086,8.594358748468494,3.7431426520660427,0.43553483879563054,3.484218062403002,1.8211925762566272,0.5226976451068002,8.587782977870864,3.660554472056461,0.4262513947416971
2,train,received,2.1426544189453125,89.5,90.5,1.4736328125,3.244140625,3.244140625,251,11,5.921875,9.0625,5.918722385352911,5.918802550671962,5.921154558113777,5.944105528685371,5.886115282910713,5.887717480850657,5.929308222611733,5.992327800145998,0.3466796875,,,4.6953125,0.23663775110544708,0.3188738820803236,0.20622965651808717,0.2118087360869098,8.591174022156142,4.136671771838566,0.4815025002601889,3.4764478706401762,2.051965449958131,0.5902477259295904,8.5856286231692,4.062592795192968,0.4731852463580412,144,10,5.0703125,8.71875,5.066739041639689,5.066836751124071,5.068808667744799,5.096656993279066,5.066060070277374,5.067852140994342,5.101303197741259,5.186403369062961,0.4189453125,,,0.2686012379645836,0.3429170308875838,0.22295698993207405,0.2230899805486659,8.591174022156142,4.2421726808715965,0.49378265065185245,3.4764478706401762,2.1172461911625757,0.6090257268183031,8.5856286231692,4.1586820384555345,0.4843771168057403
3,train,received,1.6863981485366821,91.5625,92.5625,1.4482421875,3.26171875,3.26171875,318,11,6.19140625,9.0859375,6.191231858919644,6.191311611729401,6.193882207114902,6.215750133791786,6.159282451527893,6.16080828781216,6.204841315268444,6.260121100143467,0.318359375,,,5.03125,0.21558545679825417,0.31497417523314863,0.20865844049843396,0.22147629434253033,8.597086636475574,4.328326209511552,0.5034643004698129,3.4782735582188584,2.1226013660416134,0.6102456665681429,8.593542667611631,4.269153705500923,0.49678623480756295,189,10,5.3515625,8.7421875,5.351768313976786,5.351865091347506,5.354093067969257,5.380894417542237,5.324030879970333,5.325785740217562,5.362861041387932,5.440933813235093,0.387451171875,,,0.2450261073331993,0.3367602377782405,0.2272308022566516,0.23425772953136448,8.597086636475574,4.441682124177873,0.516649687503762,3.4782735582188584,2.193725580513113,0.630693803634142,8.593542667611631,4.37573494120216,0.5091887141834941
4,train,received,1.5189690589904785,92.25,93.25,1.4228515625,3.267578125,3.267578125,313,11,6.30078125,9.1484375,6.301180075028956,6.301255988377508,6.303959031293307,6.324955256692597,6.250394996725177,6.251906738340147,6.298814413525258,6.349960438874256,0.311279296875,,,5.1015625,0.21452448953580067,0.3098503294460436,0.23620112342615537,0.224495833268499,8.596123701765144,4.428288233670178,0.5151494309883959,3.47372721158085,2.1625058871077387,0.6225318671824001,8.589447693733085,4.379566793670014,0.5098775788419287,182,10,5.46484375,8.796875,5.461229440486363,5.46132480826611,5.463709716976368,5.489939455414283,5.442613409613328,5.444353413459375,5.4843520908091765,5.5581063856721284,0.37890625,,,0.24686860987053397,0.33483235461554667,0.25539426486547656,0.2396649351563222,8.596123701765144,4.54864782271214,0.5291510430193218,3.47372721158085,2.229734066455957,0.6418851943878554,8.589447693733085,4.49328804913836,0.523117225851051
5,train,received,1.396794080734253,93.0625,94.0,1.3974609375,3.279296875,3.279296875,347,11,6.4453125,9.1484375,6.442836304607434,6.442913073614892,6.445956302091708,6.4664224407691435,6.416709447538842,6.418182256044873,6.469491004417176,6.513422988426655,0.29541015625,,,5.29296875,0.18284076230313528,0.2844390949917397,0.23176158424478938,0.253613389624523,8.589569145951224,4.588508335036899,0.5341954010812913,3.4845210165173928,2.259779596342674,0.648519433698584,8.589915694633628,4.518009257077118,0.5259666587763662,208,10,5.625,8.8046875,5.62288809933697,5.622981577475471,5.6256244969627955,5.651034964843117,5.598899573186179,5.600619523436515,5.644830254644211,5.712580400716794,0.361083984375,,,0.20448172156636715,0.29853746470800635,0.25222303309032135,0.26775302126513806,8.589569145951224,4.725995647950532,0.5502017118260437,3.4845210165173928,2.3352660772535785,0.6701828073884203,8.589915694633628,4.655044538834314,0.5419197002995567
6,train,received,1.1932004690170288,94.0,94.9375,1.373046875,3.32421875,3.32421875,360,11,6.54296875,9.28125,6.540186103637608,6.540257966465447,6.543451916141581,6.56287261752497,6.514785859162167,6.516244676541828,6.572159759809183,6.610232846716355,0.295166015625,,,5.35546875,0.1838232268016835,0.272539825577424,0.2301862008238729,0.21513875791906512,8.598617379113426,4.659513366076981,0.5418909995222286,3.48747162541301,2.290304185622322,0.6567233892121168,8.596297255774015,4.6035058075837965,0.5355219428331989,211,10,5.6953125,8.9296875,5.69497032646916,5.695060759786583,5.697814605911245,5.722572015064856,5.6769323278824615,5.678628595902588,5.725323187370663,5.789036997684447,0.36181640625,,,0.21307551061990093,0.29394330557736736,0.25699182256421743,0.23537777435123264,8.598617379113426,4.799740280819966,0.5581990765723374,3.48747162541301,2.360011807988838,0.6767114005434667,8.596297255774015,4.7399727315901625,0.5513970248535075
7,train,received,1.0695880651474,94.5625,95.5,1.349609375,3.337890625,3.337890625,361,11,6.62109375,9.3515625,6.617051878767201,6.617125800591363,6.620618626516096,6.63995582172475,6.59728507680221,6.598743178580523,6.658391641908158,6.692135286023288,0.2919921875,,,5.44140625,0.19692012894036048,0.2953328142458414,0.24141248752652517,0.24626590771361168,8.595271196919509,4.849093259768738,0.5641582619878966,3.4832283453815074,2.3708294140322836,0.6806413989986677,8.594078896844525,4.793839666465277,0.5578072675392152,209,10,5.765625,8.9921875,5.762914506083145,5.76300657817424,5.7660098454749615,5.790719431741152,5.759030156412494,5.76072840289101,5.810772995028931,5.870741762020809,0.358642578125,,,0.2205811674981775,0.3117961808481511,0.2631404086253654,0.26151531561142854,8.595271196919509,5.015522824200478,0.583521183833968,3.4832283453815074,2.4471907295767856,0.7025639685154641,8.594078896844525,4.952092857739516,0.5762214796000731
8,train,received,1.0008479356765747,94.8125,95.75,1.326171875,3.349609375,3.349609375,365,11,6.66796875,9.3125,6.66628151999471,6.666353929446171,6.6699018475944865,6.688781523188931,6.631353997134305,6.632789929457713,6.693658978071823,6.7250648274528,0.2841796875,,,5.515625,0.2046863321989424,0.27911421709134376,0.23221625897510062,0.23255858804043275,8.595466453578588,4.883724782934469,0.5681744916706885,3.4729227740331714,2.3469262033061824,0.6757784022305374,8.593328156332902,4.823107849325149,0.5612619187329339,215,10,5.828125,8.953125,5.823109645696645,5.823200349852679,5.826294304763212,5.850537803992099,5.81316438685327,5.8148541686654305,5.866905063043955,5.92415701512292,0.349609375,,,0.23197138190449387,0.2985506133517715,0.2604090241248713,0.2541261859757765,8.595466453578588,5.052014339555746,0.5877533658981845,3.4729227740331714,2.4271374898318188,0.6988745928874018,8.593328156332902,4.98424489422582,0.5800133316860072
9,train,received,0.9853875637054443,94.875,95.875,1.302734375,3.3515625,3.3515625,356,11,6.76953125,9.359375,6.764632073599552,6.764705296699196,6.768487530192501,6.787024276940078,6.741162625897361,6.742565840660694,6.80517125182405,6.832580862150071,0.27685546875,,,5.6328125,0.20489518125042316,0.2694969717644561,0.23850968272871267,0.2279812124784405,8.597879037578107,4.9016449355280605,0.5700993133428381,3.4746529337507246,2.347391351659738,0.6755757758878781,8.595706190722625,4.83427516100996,0.5624058167818264,213,10,5.93359375,9.0,5.934121316545077,5.9342122712531875,5.937509083993745,5.9613500758938995,5.905798548551735,5.907477524039312,5.962123008675974,6.015665194019652,0.3408203125,,,0.22972746457912457,0.2865793327777622,0.2628367761386499,0.2460223234612942,8.597879037578107,5.068525797367789,0.5895088515685278,3.4746529337507246,2.428535305805875,0.6989288864555416,8.595706190722625,4.999726022080355,0.5816538991847553
10,train,received,0.9472712278366089,95.125,96.0,1.2802734375,3.37109375,3.37109375,364,11,6.79296875,9.3984375,6.787451022741912,6.787525094210508,6.7914214766410295,6.809994222780834,6.777344696224371,6.778769426645052,6.8443352535918445,6.869482016799896,0.27734375,,,5.64453125,0.2148773398448631,0.278648179840482,0.2548707899274368,0.2654202795693466,8.593893052179485,5.023500139809402,0.5845430131964929,3.4637735235900973,2.405312712595072,0.6944197408443834,8.592611201586513,4.961940048915586,0.5774659102461692,209,10,5.94921875,9.0390625,5.943667528317267,5.943759161844087,5.947131266816887,5.971071872279208,5.935388497467903,5.937071400474886,5.992853480919647,6.045289031785739,0.341796875,,,0.24207128072584544,0.2984579029380602,0.2824757405062569,0.2867556388514906,8.593893052179485,5.211426784132288,0.6064104768921491,3.4637735235900973,2.492363380562017,0.7195514844107813,8.592611201586513,5.1416542530778075,0.5983808800901487
