epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,5.11942195892334,74.25,74.875,1.5,3.7109375,3.7109375,3025,11,7.28515625,10.625,7.276261190461341,7.276368519132675,7.279295633794271,7.30865339876462,7.142305193773378,7.144275173902722,7.194429012261092,7.276969658582347,0.314453125,,,5.6875,0.21041251391976587,0.5175991441106345,0.22088505970067748,0.3044926829943091,8.598253305156078,3.4320950759736464,0.3991618941855942,3.486751565529236,1.8668525166291552,0.5354131149133923,8.581233714938293,3.382486622220431,0.39417253213045184,2322,10,5.65625,10.8203125,5.653748473873595,5.653871254364038,5.655518747478631,5.691435478799104,5.563687810561112,5.565870410942291,5.593776201623253,5.717198797899862,0.47705078125,,,0.20431182207779322,0.5353234585161771,0.2342232597841261,0.33874426923110756,8.598253305156078,3.4438743747923306,0.4005318583400139,3.486751565529236,1.897906272019127,0.544319328851023,8.581233714938293,3.3777977512601636,0.3936261222416144
2,train,received,2.93932843208313,84.5625,85.4375,1.4736328125,3.76171875,3.76171875,1106,11,7.203125,10.625,7.197176876225501,7.197291029935578,7.200623460116703,7.231129724873611,7.103902166586388,7.105912137064273,7.160839869966716,7.240941035299288,0.322509765625,,,5.51953125,0.20265538488299725,0.5217841316899237,0.2339570998913545,0.31143774894932497,8.594219795378205,3.7464445801769655,0.43592608397003374,3.4834268923389446,2.0598737492694283,0.5913354328749318,8.580990289774865,3.6934867489210284,0.43042663191475683,531,10,5.421875,10.8203125,5.419663631638276,5.419792562608683,5.421632480859234,5.458963292869359,5.3527625505447425,5.355000990991807,5.385540541358177,5.510347337061653,0.498779296875,,,0.17601730808265775,0.5353252693813133,0.24626182198506022,0.3513341000406859,8.594219795378205,3.861256961937812,0.44928533989953534,3.4834268923389446,2.1248390342752934,0.609985253012895,8.580990289774865,3.788295475667752,0.44147532484472063
3,train,received,2.2446212768554688,88.375,89.6875,1.4482421875,3.796875,3.796875,718,11,7.453125,10.765625,7.452084848165363,7.452199696416629,7.45733194765313,7.485884962278142,7.397817502205876,7.399804862544877,7.482697741980756,7.5322981473519715,0.307861328125,,,5.74609375,0.16496207419387648,0.4602947918028478,0.19308576242733494,0.2899525336897862,8.591766970468983,4.000565682543524,0.46562781512743384,3.4853046436544823,2.098253034349355,0.6020285882812391,8.58527561135869,3.9195986416913913,0.4565489588366381,298,10,5.66015625,10.9609375,5.658876932637895,5.659006183756808,5.661744289645109,5.697962956161752,5.617330749577981,5.619546932337443,5.663818816832682,5.772534059505601,0.483642578125,,,0.17995515696133277,0.5062371973605716,0.2153738754326349,0.32638945971751104,8.591766970468983,4.225996497511937,0.4918658189912779,3.4853046436544823,2.183607859410099,0.6265185063192921,8.58527561135869,4.1205504949966425,0.47995552868972274
4,train,received,1.806809902191162,90.5625,92.125,1.4228515625,3.794921875,3.794921875,814,11,7.62109375,10.7265625,7.609705953101825,7.6098193575475,7.61539300037808,7.643004776816619,7.550675776609497,7.5526402191641155,7.643085143155294,7.683194828778966,0.28955078125,,,5.95703125,0.14758692435097845,0.46323555781626413,0.19768621445038626,0.2847381443174458,8.59932129596886,4.221819429470211,0.49094798114466215,3.4866718089109154,2.2244471436982183,0.6379858115734267,8.59659988764983,4.148549679517847,0.48258029147986703,337,10,5.8671875,10.921875,5.865964508810675,5.866092279379997,5.869258817482482,5.904492226167281,5.8159717345616055,5.818165380203649,5.869839110071178,5.969049907870392,0.462646484375,,,0.12822059557748938,0.4754462661448102,0.21978155992243567,0.33111836678749645,8.59932129596886,4.4741315356717895,0.5202889137040556,3.4866718089109154,2.3244467577534946,0.6666663469193995,8.59659988764983,4.3775655047114315,0.5092205711470174
5,train,received,1.585825800895691,91.625,93.125,1.3974609375,3.78515625,3.78515625,857,11,7.83203125,10.6484375,7.822279124841699,7.822391707359295,7.828100547364736,7.8551335210876045,7.75038018309306,7.75232094204735,7.841310508371531,7.880660749739336,0.2646484375,,,6.23828125,0.13343593804110182,0.46519178960766083,0.190165786010485,0.28816343870195726,8.597194802529382,4.370049821052085,0.5083111318783159,3.467567236072422,2.3268581273269735,0.671034754026144,8.595370791562079,4.296846005538648,0.4999023439171216,364,10,6.171875,10.84375,6.168126997201309,6.168253321090778,6.172010223620047,6.205987951796752,6.151189277705122,6.153347087886285,6.213992190385037,6.300784193942245,0.4306640625,,,0.12190610740254307,0.5016969706147832,0.20468015867213,0.33117629942658006,8.597194802529382,4.664685905086792,0.5425823204232145,3.467567236072422,2.449127910588606,0.7062957237312687,8.595370791562079,4.567422366844088,0.5313816561965942
6,train,received,1.4485739469528198,92.5,94.125,1.373046875,3.783203125,3.783203125,830,11,7.8671875,10.6953125,7.860865382631148,7.860977674584838,7.867323279552352,7.893623608598112,7.790794789697314,7.792735578932154,7.89443751288051,7.9209008764795,0.264404296875,,,6.23046875,0.13913259402242717,0.451131155330542,0.19571403569346935,0.2986772634772607,8.595826712676994,4.4789885802891085,0.5210654809599133,3.4822147256819207,2.3534420474889552,0.6758463313970627,8.595800209491895,4.404155657884981,0.5123613335058325,353,10,6.1875,10.890625,6.179056563502719,6.179182782033245,6.183389461310035,6.21689512602538,6.149048565253603,6.151210159472255,6.218874356431974,6.298876170050183,0.431884765625,,,0.13837886616139083,0.4885683516939768,0.21015619045266604,0.33896977516451965,8.595826712676994,4.795978673183391,0.5579426893413701,3.4822147256819207,2.48022968008219,0.71225638723255,8.595800209491895,4.702381172708149,0.5470556618469976
7,train,received,1.3703221082687378,92.875,94.625,1.349609375,3.78125,3.78125,863,11,7.9609375,10.65625,7.949694968701504,7.949804475079029,7.955973259362991,7.981776589987385,7.865225271995472,7.867149617014791,7.965820590733995,7.994087581554221,0.253173828125,,,6.375,0.1365574624071751,0.47002052369846453,0.19107692254298753,0.27623250719285836,8.599238659430975,4.533915743645719,0.5272461811108444,3.466277994656963,2.33389403038076,0.6733141525227644,8.59523665186563,4.451427784325535,0.5178947322362946,381,10,6.34375,10.8515625,6.337016457748295,6.337139991810399,6.341450955517374,6.374108925982287,6.293375016006461,6.295513364401918,6.365463366008496,6.44127350252121,0.41552734375,,,0.1254611389127348,0.4967601329052179,0.2046316270131467,0.31124991429382914,8.599238659430975,4.894843565585762,0.5692182482012497,3.466277994656963,2.467825209225725,0.7119524784306722,8.59523665186563,4.776450759560862,0.5557090459544374
8,train,received,1.2567163705825806,93.375,95.1875,1.326171875,3.779296875,3.779296875,890,11,7.96875,10.71875,7.960964318234792,7.961075560329087,7.967859601874466,7.993382884129413,7.890147067297192,7.892074874362916,7.999125656876686,8.019086013717208,0.2568359375,,,6.34765625,0.1208539862625328,0.4654967569188673,0.17522299361520616,0.2845401289832274,8.592824410478656,4.683177274236107,0.545010237672858,3.4756004429529948,2.3822415117050237,0.685418692627679,8.58957152227795,4.603642427088053,0.5359571679621068,410,10,6.30078125,10.9140625,6.301031452815058,6.301156436448868,6.305729720034834,6.338467234222201,6.271992815655469,6.274138762478456,6.347618188242411,6.420412967509457,0.4228515625,,,0.09854344260606678,0.4854869685677437,0.17836661984499044,0.3167463697288031,8.592824410478656,5.07960885913499,0.5911454274499757,3.4756004429529948,2.536550440001318,0.729816468157132,8.58957152227795,4.974971083332378,0.5791873401867919
9,train,received,1.2445390224456787,93.5625,95.375,1.302734375,3.7890625,3.7890625,972,11,7.97265625,10.7109375,7.962483373904869,7.962594146213708,7.968991953864011,7.99478775938965,7.893988874295455,7.895911001974803,7.996856650868589,8.022596148066008,0.255859375,,,6.3828125,0.13193642706846473,0.44571273917506204,0.17620811086072413,0.2653115072012036,8.592965374690383,4.677640589489741,0.5443569693958278,3.477503010720943,2.4067096353226445,0.6920798135624603,8.59152507849716,4.601552473692444,0.5355920435138104,434,10,6.328125,10.90625,6.323218574007014,6.3233434620349644,6.327812199115637,6.360595908391785,6.29599093491444,6.298132831332679,6.370393153579147,6.4440692476333945,0.419677734375,,,0.1245019524993022,0.476419061378722,0.19007992130138307,0.30377707273774407,8.592965374690383,5.091515491632113,0.5925213555065172,3.477503010720943,2.580132227518224,0.7419496746843423,8.59152507849716,4.991277302657435,0.580953585894731
10,train,received,1.1996992826461792,93.8125,95.6875,1.2802734375,3.798828125,3.798828125,996,11,8.0546875,10.734375,8.043211950302828,8.043319839299484,8.049557990462693,8.07483145853805,7.957851646243545,7.959759415615157,8.05935198019644,8.085368523155463,0.2491455078125,,,6.4921875,0.14305488084869258,0.4278337566036433,0.18414007369424945,0.2868341093053633,8.59736063119838,4.631936114319247,0.538762570632518,3.474302212046056,2.354377561654646,0.677654797412723,8.595821287356092,4.555133403436079,0.5299241632834307,461,10,6.4296875,10.9296875,6.427333911785871,6.427456158185659,6.4319293034541865,6.46404251791003,6.400481912402933,6.402604670787241,6.475106939995095,6.547031960487092,0.411376953125,,,0.15072671778055036,0.46607371074304293,0.19625773541711558,0.32091035221286,8.59736063119838,5.041716578095149,0.5864260898629289,3.474302212046056,2.5121163025753264,0.7230563575803363,8.595821287356092,4.9348221304274595,0.5740954779604679
