epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,4.999326705932617,75.8125,76.8125,1.5,3.0234375,3.12890625,438,10,5.0625,8.609375,5.054491792196481,5.054579703309523,5.055977907796634,5.081823088688395,5.020865850980888,5.022531872042142,5.046792548224665,5.132816454294113,0.411865234375,,,4.3984375,0.23868916676210453,0.19291187968321086,0.37543777761039177,0.2890035583811511,8.596967468217745,3.3984581181870333,0.39530894245567905,3.484375560798062,1.88218224273229,0.5401777764453136,8.584458859835026,3.304314501302545,0.38491820570808194,454,10,4.796875,8.7890625,4.794311292218003,4.79440240038292,4.795687477744626,4.822748494368406,4.774876483291955,4.776587415798054,4.798977766685835,4.890546792540494,0.454345703125,,,0.256207193805715,0.19260767136327128,0.40728197860186144,0.2916101067498864,8.596967468217745,3.638835342955902,0.4232696420462641,3.484375560798062,2.0051714947362416,0.575475134568151,8.584458859835026,3.530028163361746,0.4112114952146891
2,train,received,2.4529213905334473,87.8125,88.8125,1.4736328125,3.3984375,3.525390625,215,10,5.421875,9.203125,5.419078363798379,5.419162111158195,5.4209089774296,5.4451368390976445,5.417257899917169,5.418852463937803,5.449211196499185,5.523416661819111,0.410888671875,,,4.53515625,0.17817399646220286,0.16988915221625625,0.3672855282909463,0.2963733872459327,8.592778024011889,3.8172000235160217,0.4442335194565874,3.4762154631541335,2.0476865832778457,0.5890562898019801,8.58758885191176,3.7416574190125136,0.4357052350240953,204,10,5.0859375,9.3671875,5.080400597355213,5.080489988732058,5.08202553373112,5.108071718258242,5.06427750013224,5.065953698468776,5.09239299789687,5.1765146455511815,0.45703125,,,0.1989053215052962,0.17459310741184159,0.40326478098315777,0.2971170968308234,8.592778024011889,4.049917377080493,0.47131642011038755,3.4762154631541335,2.159173481666636,0.6211276327812881,8.58758885191176,3.970602889124504,0.4623652759343006
3,train,received,1.993949294090271,90.125,91.0,1.4482421875,3.51171875,3.642578125,223,10,5.84375,9.3046875,5.840207136771683,5.840285722288608,5.842244292678085,5.864385793123253,5.819468811904189,5.82095759850019,5.8545715449423525,5.9181127635401705,0.371826171875,,,4.890625,0.18646496251728756,0.17938571486860297,0.3738317526358673,0.29433818781562365,8.592251924536068,3.949156141054086,0.4596182904945862,3.4651080976428226,2.0670387139380177,0.5965293594575428,8.58893625912533,3.893389007600285,0.45330281773412245,199,10,5.48828125,9.3828125,5.486622703023641,5.486705724827677,5.488378117862064,5.512319594906022,5.463139772833638,5.464725584875811,5.493975639430734,5.568516445741294,0.4150390625,,,0.20077566382187423,0.1880356281833204,0.41010146650073953,0.3044824620841892,8.592251924536068,4.1725451853283255,0.48561718417650085,3.4651080976428226,2.167349116209462,0.6254780673895353,8.58893625912533,4.108233617309111,0.47831692928729225
4,train,received,1.7190115451812744,91.3125,92.125,1.4228515625,3.576171875,3.712890625,235,10,5.78125,9.3828125,5.777132555912608,5.777210802064915,5.779165365441496,5.801592017357609,5.780171957722317,5.781681603879776,5.81575264134828,5.8800814759125455,0.383544921875,,,4.8203125,0.1908974325984375,0.2088854628518582,0.38984724376426916,0.3230684669758879,8.594506716005856,4.1214523251903055,0.4795449536987129,3.4719122100379805,2.1784551705972177,0.6274511101688792,8.589504802287005,4.075360036791792,0.47445808933091277,205,10,5.36328125,9.3046875,5.362531540054606,5.362616619916249,5.36429998466408,5.389010856899191,5.365456701943889,5.367072838823728,5.396358073155068,5.4730264528364625,0.42333984375,,,0.2218441912378366,0.22894145771136434,0.4269572781555345,0.3568958865819564,8.594506716005856,4.3335223342062195,0.5042200183677495,3.4719122100379805,2.2692618254435493,0.6536057619437114,8.589504802287005,4.282139398379308,0.49853157975290546
5,train,received,1.5890580415725708,91.9375,92.75,1.3974609375,3.59375,3.73046875,254,10,5.91015625,9.40625,5.912315590195172,5.912388363264176,5.914352156543419,5.9355856361843395,5.9037113946810695,5.905177968789215,5.9406308218354,6.000797949081945,0.37158203125,,,4.94140625,0.20978105512271408,0.22731513475966872,0.3921095077347079,0.3072204934351614,8.59270770592676,4.154280082071164,0.483465774031366,3.474782066478523,2.1360586501785317,0.6147316894447125,8.58906819602085,4.1064960999715145,0.4781072878049769,231,10,5.5234375,9.3515625,5.5234691820634225,5.523548983221995,5.525245808320812,5.548708833855332,5.522384514562437,5.52393468197236,5.553856586782575,5.6258994860704945,0.4091796875,,,0.23810381948149573,0.2492011881927521,0.42350832644469477,0.3344303570821315,8.59270770592676,4.376672061648313,0.5093472525115145,3.474782066478523,2.2387801164490417,0.6442936775939756,8.58906819602085,4.322503948278171,0.5032564475714262
6,train,received,1.4119657278060913,93.0625,93.875,1.373046875,3.595703125,3.732421875,268,10,6.18359375,9.390625,6.182490855555,6.182561695064693,6.18530768159931,6.205082045148047,6.164660663285991,6.166101325161961,6.214465321850269,6.259095618736537,0.34130859375,,,5.26953125,0.22686301820744967,0.23735593488005427,0.3601395611201462,0.30241806463005655,8.594079646245099,4.293048632642272,0.4995355883765841,3.4790815334674514,2.178079240635502,0.6260500708831345,8.590454542301408,4.249482153135985,0.4946748896941996,243,10,5.80078125,9.3359375,5.798868543281236,5.7989457200522665,5.801343103791134,5.823377292693873,5.777194097008827,5.778745485174388,5.821061102182169,5.879313031042122,0.37890625,,,0.2616112180380135,0.2540050430741227,0.39671850280961807,0.3292421968285068,8.594079646245099,4.52601565053098,0.5266434379053578,3.4790815334674514,2.283952805534295,0.6564815407640008,8.590454542301408,4.472318864407201,0.5206149269965235
7,train,received,1.1600725650787354,94.3125,95.0,1.349609375,3.60546875,3.7421875,298,10,6.3359375,9.421875,6.334520741881115,6.334587252399622,6.3374452972635975,6.3560471953903255,6.316127805771812,6.317535458004927,6.37000959814799,6.40801561211063,0.327392578125,,,5.40234375,0.22933206395911557,0.2266690413035256,0.333768396744433,0.2831727438985172,8.59325053292001,4.413016007136116,0.5135444370241771,3.4691362971031947,2.18444274982918,0.6296791370385874,8.590102312719488,4.362893976400619,0.5078977895222992,272,10,5.98046875,9.4140625,5.985109043252166,5.985181268716519,5.987688888806271,6.008370228796567,5.954212818989311,5.955716489915398,6.000865681180446,6.052966486651325,0.36474609375,,,0.25540366820108806,0.24685574598831053,0.36482431782684743,0.30819264786679357,8.59325053292001,4.687298229062893,0.5454627688447176,3.4691362971031947,2.3094238379628713,0.6657057089083791,8.590102312719488,4.627888649802158,0.5387466273771359
8,train,received,1.02762770652771,94.9375,95.625,1.326171875,3.607421875,3.744140625,302,10,6.45703125,9.4296875,6.456893548453008,6.4569596456803175,6.460066940072342,6.478126728561211,6.444651398838317,6.446015371491016,6.501186396696011,6.5336537306916505,0.31494140625,,,5.5625,0.20313824027167218,0.19764132476579954,0.3424371735623218,0.2998854929207123,8.59517417083211,4.517527843025203,0.5255888657097283,3.4678866356006623,2.2120897247199887,0.6378783268204611,8.592933395893507,4.467276179624245,0.5198779012716566,276,10,6.10546875,9.40625,6.1000348113162595,6.100106033969496,6.102786369239666,6.122996400782513,6.095561864175162,6.097029999874894,6.145357108921535,6.191755657398142,0.350830078125,,,0.2279181980217235,0.2113669347707914,0.37374149359883535,0.3231741139821845,8.59517417083211,4.802091225042319,0.5586962090120651,3.4678866356006623,2.346919482028241,0.6767578437931661,8.592933395893507,4.7408260475061,0.5517121836149343
9,train,received,0.958038866519928,95.1875,96.0,1.302734375,3.6171875,3.75390625,302,10,6.4609375,9.4375,6.456696677693694,6.456764937726718,6.460141586712619,6.478244431656843,6.432643141569839,6.434028467980041,6.492648147854505,6.52272465956929,0.3154296875,,,5.54296875,0.2012266884970138,0.2226638195743578,0.33462766464270516,0.27837041821525327,8.596424619813437,4.5725306328844235,0.531910746049636,3.4865402880683884,2.198571674745283,0.6305883463527492,8.595703911738607,4.524173255669382,0.5263295830247254,287,10,6.09765625,9.3984375,6.095051176344549,6.0951246035853215,6.098026060702778,6.118338994239009,6.074738425267894,6.076221367663292,6.126815515185503,6.17176316913664,0.351318359375,,,0.22854730392491876,0.2490759238334646,0.3602749212270978,0.30106139431291273,8.596424619813437,4.870528749857164,0.5665761017238893,3.4865402880683884,2.3265871104130933,0.667305385334316,8.595703911738607,4.808055564973055,0.5593556518864033
10,train,received,0.9095664620399475,95.5,96.25,1.2802734375,3.619140625,3.755859375,309,10,6.6171875,9.4453125,6.615792345995786,6.615857712456049,6.619505380756109,6.63659039100526,6.615961961974524,6.617298924321386,6.681095559388074,6.702536009065507,0.29931640625,,,5.69140625,0.20491558512822827,0.21441497728868633,0.30203386922912917,0.2491717831125243,8.594967364626047,4.701554925838148,0.5470125395924299,3.4796366655426882,2.2234624465673622,0.6389927053549392,8.594300796306019,4.64439641901654,0.5404042200865,278,10,6.2734375,9.421875,6.272494728582645,6.272567081388552,6.275792874417452,6.295218541839938,6.257235626217966,6.258687706652223,6.314597749589477,6.351606708679138,0.333740234375,,,0.2210876902428296,0.23457418344166822,0.3207245099974814,0.26927551302781944,8.594967364626047,5.021719472426021,0.5842627737126385,3.4796366655426882,2.379038366627631,0.6837030975636628,8.594300796306019,4.960015419669534,0.5771284409548983
