epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.053033828735352,80.25,80.25,1.5,4.48828125,4.48828125,1677,10,5.07421875,12.2734375,5.073099158572862,5.073227277354216,5.075465385063731,5.1119899838027,5.043319305505332,5.045530893463315,5.082488562118025,5.198247658277637,0.58642578125,,,5.07421875,0.36215430255299413,0.5091346192430671,0.3051133568398087,0.2476098866564474,8.595347668391696,3.917155618544225,0.4557297470292062,3.4691138420280714,2.105198898647494,0.6068405346469627,8.586592335340185,3.883830207791452,0.4523133341042191
2,train,baseline,1.6112359762191772,91.375,91.375,1.4736328125,4.625,4.625,369,10,5.67578125,12.25,5.6687322854413225,5.668856374001866,5.672108645161235,5.706063812171765,5.637980375574515,5.640120852066147,5.692967637260651,5.786348022776835,0.53662109375,,,5.6796875,0.3468251818387498,0.5116113084418921,0.3178185719599981,0.25161429353887865,8.597893048277534,4.490435857675056,0.5222716580051727,3.4777073938276297,2.263282790544034,0.6507973599391934,8.596737783231202,4.461513735374514,0.518977529369006
3,train,baseline,1.1439285278320312,93.875,93.875,1.4482421875,4.59375,4.59375,393,10,6.19921875,12.234375,6.194384010778484,6.194500904631418,6.198559692795871,6.229570304836957,6.124394842046097,6.126463345216545,6.192887515678782,6.2665975270554375,0.4931640625,,,6.2109375,0.3420105214430663,0.49517367843320703,0.34611297474708336,0.28971426437703623,8.59508070242544,4.898061537012304,0.5698680101549394,3.482232555970854,2.4259284655559314,0.6966589469724768,8.591421205595772,4.8711311879519235,0.5669761814004944
4,train,baseline,0.9338476657867432,94.9375,94.9375,1.4228515625,4.6015625,4.6015625,558,10,6.26171875,12.328125,6.2521695395897385,6.252286755615859,6.25660768225149,6.287345663491797,6.210377167524736,6.212435822579695,6.283514749391847,6.351658036951296,0.4921875,,,6.265625,0.341399029044803,0.49552577792136765,0.33759034925570414,0.26848573642393647,8.597772441519275,4.989192043505597,0.5802889152325574,3.4829192961997553,2.4240161510598184,0.6959725290519032,8.594780430732449,4.968731079772524,0.5781102984324973
5,train,baseline,0.8224135637283325,95.4375,95.4375,1.3974609375,4.6015625,4.6015625,606,10,6.51953125,12.296875,6.514428115053075,6.514540160946679,6.519215152074251,6.548275949197898,6.483346534416881,6.485363044192668,6.563445418271194,6.621068663397796,0.4697265625,,,6.52734375,0.3135335706490398,0.49412153231944084,0.34130913178818634,0.27576536867852314,8.597795032748879,5.287536882481253,0.6149875476608945,3.500527554759321,2.5298176170186855,0.7226961015002275,8.595261491136078,5.272608344946697,0.6134319881232363
6,train,baseline,0.7731354236602783,95.8125,95.8125,1.373046875,4.6015625,4.6015625,734,10,6.84375,12.2890625,6.833314685440818,6.8334249414214305,6.838691816882492,6.866340762107937,6.780209968462874,6.782188975047106,6.869279921673244,6.914494839769967,0.44287109375,,,6.8515625,0.33059813871714216,0.5379611059974777,0.34626397076759186,0.26892058037901634,8.598781551651834,5.447625803855215,0.6335346201240245,3.4744882942560356,2.57293516634516,0.7405220419359859,8.59765338436559,5.4303351305836305,0.6316066591447416
7,train,baseline,0.7091996073722839,96.1875,96.1875,1.349609375,4.59765625,4.59765625,713,10,6.71484375,12.3203125,6.707546539786926,6.707659492239794,6.71312307590916,6.741284649117974,6.657886924616129,6.6598860933469375,6.749092973049028,6.793865272543351,0.454833984375,,,6.72265625,0.313942944627062,0.4778353700208877,0.2985373775629831,0.2362619083277915,8.595349429713032,5.63344210278741,0.6554058271689707,3.4679206680012893,2.6227942257554107,0.7563016795499647,8.593527908030715,5.614074791156975,0.6532910407971773
8,train,baseline,0.6408433318138123,96.4375,96.4375,1.326171875,4.59765625,4.59765625,758,10,6.78515625,12.265625,6.778852150239272,6.778964225617001,6.784451573081943,6.812323673834299,6.720715530838309,6.722708529780668,6.812217372587072,6.856056348882934,0.446533203125,,,6.79296875,0.337476026963097,0.5171850939924151,0.31371779732677724,0.2454541736680918,8.599990308691797,5.726181752751359,0.6658358378571717,3.485807868487691,2.671042949986421,0.7662622412821755,8.59978470395272,5.710054269074345,0.6639764209968922
9,train,baseline,0.6305084824562073,96.5625,96.5625,1.302734375,4.60546875,4.60546875,949,10,6.96484375,12.3125,6.956492714906305,6.956602442553724,6.962259033101819,6.98922249779241,6.895532863119213,6.897492899043677,6.989893311832268,7.028250930913536,0.4345703125,,,6.9765625,0.2979087183156954,0.4963449107337056,0.3037843911369415,0.24275803056749518,8.595166387711611,5.8295379293362695,0.6782344478718502,3.507727088959943,2.7245324063424974,0.7767230281162876,8.592575968606475,5.821043638599631,0.6774503548024697
10,train,baseline,0.6260969042778015,96.625,96.625,1.2802734375,4.6171875,4.6171875,913,10,6.953125,12.2265625,6.949724643757709,6.949836297382791,6.955863806964652,6.982865035290554,6.90368577599079,6.905656540628254,7.003452124896508,7.036958692341494,0.43115234375,,,6.96484375,0.3175721872176397,0.5056777294279514,0.28203475369522546,0.23582461795835596,8.59420398279746,5.8751200501515495,0.6836142197592064,3.4830297199870266,2.712560721632662,0.7787934470001495,8.591727534546447,5.853458644790937,0.6812900689942489
11,train,baseline,0.5706455707550049,96.9375,96.9375,1.2578125,4.6328125,4.6328125,739,10,7.04296875,12.2578125,7.037028468106484,7.0371377129701855,7.043211633615125,7.0695770690026265,6.98720404304861,6.98915376289407,7.088181126195677,7.118953935064161,0.42529296875,,,7.05078125,0.3258126575920032,0.5117909759146052,0.2669712937883638,0.20770728593235457,8.59174390453199,5.840244730270258,0.6797507927569436,3.4776135524363596,2.674184069858928,0.7689710284184503,8.591051471555263,5.820611355093251,0.6775202516671139
12,train,baseline,0.5664461851119995,96.9375,96.9375,1.2353515625,4.6328125,4.6328125,931,10,6.98046875,12.2265625,6.975652041478623,6.975762028951987,6.9816639737503134,7.008433783331118,6.919634342938642,6.921601383871179,7.018515178928532,7.05261874003987,0.42919921875,,,6.98828125,0.30903689777358323,0.5084705747660982,0.27063793853968243,0.21258172931644093,8.59149543514294,5.925832363694425,0.6897323531658065,3.4876964994015154,2.7241040551312254,0.7810610973743497,8.589737885037525,5.904521720391584,0.6873925373993864
13,train,baseline,0.5417038202285767,97.0625,97.0625,1.2138671875,4.6328125,4.6328125,1145,10,7.19140625,12.2578125,7.179586069102453,7.179690930534236,7.185691162732322,7.211062854460642,7.1060656028570675,7.107987382486766,7.207442842461144,7.235743321918793,0.41357421875,,,7.19921875,0.31222372327391196,0.4964505022465499,0.2756668931189826,0.21764578371485252,8.593270076621234,5.788303030838804,0.6735856058552616,3.49206492231282,2.6635339202392743,0.7627389465815534,8.591627228950859,5.767202174838775,0.6712584265068282
