epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.260336875915527,79.3125,79.3125,1.5,2.439453125,2.439453125,91,10,4.7734375,6.15625,4.772592343082998,4.772622003653046,4.7733628612051024,4.784846308207659,4.779852176966894,4.780565023707442,4.7953746313030585,4.831537411337212,0.224365234375,,,4.7734375,0.2593017720650387,0.26705751999758864,0.28778608427529934,0.2234725298860882,8.59098311782856,3.830412966903376,0.4458643340776979,3.481292660963497,2.014780531122846,0.5787449454379475,8.58339895879158,3.7977451196418626,0.442452359243072
2,train,baseline,1.5622392892837524,91.625,91.625,1.4736328125,2.5859375,2.5859375,62,10,4.98828125,6.20703125,4.987237322307749,4.987267657251192,4.988222160599737,4.999142987750545,4.994146670556099,4.994816710218282,5.012442672319087,5.042247557882946,0.1961669921875,,,4.98828125,0.26605267627216617,0.25808898175763756,0.3089971600802281,0.22022700258200095,8.595947731869936,4.333885567095133,0.5041777477342051,3.4838560600472617,2.2202340127617077,0.6372921195635127,8.589684222720503,4.318711917824371,0.5027788921973384
3,train,baseline,1.2401599884033203,92.9375,92.9375,1.4482421875,2.599609375,2.599609375,62,10,5.046875,6.21875,5.044945303261647,5.044976121029464,5.045994169985514,5.056533081147433,5.048636421616872,5.049336882323298,5.068290549471251,5.096476309427756,0.1885986328125,,,5.046875,0.2683007753902904,0.2714695625232765,0.31502099371757164,0.23169771563965016,8.59682433636322,4.546283829912988,0.528832933189401,3.482245868005436,2.257036814071968,0.6481555006811611,8.593934999219503,4.527710243984617,0.5268494868061978
4,train,baseline,1.4992313385009766,92.5625,92.5625,1.4228515625,2.609375,2.609375,68,10,5.01953125,6.25390625,5.0174890798836245,5.017514426137181,5.018328127331023,5.027997763226827,5.005659200398648,5.006268351477749,5.0225561418728,5.051274688201396,0.19775390625,,,5.01953125,0.2812412553939176,0.2771094241710369,0.34175471967617177,0.249677352770529,8.594362802652078,4.408358322417592,0.5129360283763266,3.468594153644755,2.2662115636745788,0.6533516068154794,8.590837450907053,4.383482179741032,0.5102508579391416
5,train,baseline,1.137907862663269,93.8125,93.8125,1.3974609375,2.623046875,2.623046875,77,10,5.171875,6.265625,5.165530130512962,5.165552768118321,5.166418811548129,5.175050469965504,5.168489286449547,5.169036402068649,5.186105048735552,5.2090040761530005,0.1748046875,,,5.16796875,0.26573816649946297,0.27235259343878493,0.3355890196696098,0.24801660518970844,8.599132975983357,4.47889475501983,0.5208542265283024,3.4655056536404447,2.2254001207600993,0.6421574059249797,8.594842118052847,4.457875025250164,0.518668634515894
6,train,baseline,1.015139102935791,94.6875,94.6875,1.373046875,2.640625,2.640625,82,10,5.3359375,6.3046875,5.338891922360483,5.338912181039899,5.33991626064225,5.347416253100186,5.341441242354747,5.341902314173499,5.361182320061546,5.377505845313512,0.1533203125,,,5.3359375,0.23454289664546166,0.23819591093637524,0.29081130461267296,0.2109067768454448,8.59564394357016,4.675047708047899,0.543885686603503,3.477279198790317,2.2834421708176467,0.6566749577117694,8.592858699431439,4.655372846605029,0.5417723029604873
7,train,baseline,0.8724623918533325,95.1875,95.1875,1.349609375,2.642578125,2.642578125,78,10,5.3828125,6.30078125,5.38182293627823,5.381845693291669,5.383031301787884,5.390658549009053,5.386004455784451,5.386508256067911,5.408436131042981,5.422875182185495,0.1458740234375,,,5.3828125,0.2431020292043505,0.23485889141441613,0.3143372400470899,0.2236286474388402,8.59920601883684,4.8693669231282275,0.566257735012014,3.4916459449666597,2.347107111428297,0.6722065033001817,8.598112331237957,4.8556225171506915,0.5647312258889247
8,train,baseline,0.8222376704216003,95.3125,95.3125,1.326171875,2.650390625,2.650390625,76,10,5.4375,6.3125,5.4359706295562145,5.435995057003739,5.437301778869571,5.444834987711721,5.428236545524131,5.428776021023856,5.452275261632271,5.465290847676141,0.138671875,,,5.4375,0.22333074312162868,0.22649829648807737,0.2933082846901224,0.2109494247128745,8.595019414179562,4.962227982610666,0.5773376118760444,3.4791225418364444,2.3610124246790685,0.6786229563023138,8.592589123110649,4.952064629144915,0.5763180990262678
9,train,baseline,0.7528128027915955,95.6875,95.6875,1.302734375,2.658203125,2.658203125,76,10,5.609375,6.33203125,5.6081216701812275,5.608139988527339,5.609469616427552,5.615526855495684,5.584173003128284,5.584634331166898,5.609317171994886,5.6162838854910815,0.1142578125,,,5.609375,0.21830503441204357,0.22428015413228297,0.3002301254234324,0.2032382998894156,8.595173044891528,5.095369875453993,0.5928176022566974,3.482319132262604,2.4062828372722906,0.6910000909964938,8.594400175389932,5.084596079809759,0.5916173294291673
10,train,baseline,0.6948421597480774,95.9375,95.9375,1.2802734375,2.662109375,2.662109375,79,10,5.63671875,6.33984375,5.636651762681138,5.63667193633987,5.638123625027261,5.644126220709856,5.636502130541799,5.636938224280429,5.662142109638618,5.666875651616361,0.11102294921875,,,5.63671875,0.213396580376353,0.1955436788525506,0.30020553143887396,0.19546970731876068,8.593028283227234,5.245667125862754,0.6104561689971151,3.488361101806516,2.441818425228579,0.6999901541053292,8.591360446871734,5.2279347321160285,0.6085106968151489
