epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.908239364624023,75.125,75.125,1.5,3.59765625,3.59765625,1645,10,4.671875,11.15625,4.668774526222294,4.668925254918175,4.670521079702417,4.7166477481914555,4.627649658874204,4.630254728059992,4.657062513355457,4.820127471870261,0.5810546875,,,4.6796875,0.5837793124484426,0.5415857677495236,0.2765755819939184,0.29259142073110683,8.598751089018318,3.4941465975042885,0.4063551277774224,3.4860995753597965,1.8678182605715556,0.5357902779867613,8.584826103712528,3.450346198367791,0.4019121828077194
2,train,baseline,2.3853561878204346,87.3125,87.3125,1.4736328125,3.81640625,3.81640625,304,10,4.8046875,11.5234375,4.802013822312768,4.802164375939154,4.804356451299873,4.849709295853388,4.778462886515928,4.7810551608938425,4.817712202826711,4.9695915797880525,0.5830078125,,,4.80859375,0.5760721526734459,0.5222190730434833,0.3086135786413212,0.29596527018779895,8.59283397516337,4.003280872521653,0.4658859794210724,3.46010653146039,2.0194061018465144,0.5836254125372821,8.587693765084063,3.9701663720610316,0.4623087968277323
3,train,baseline,1.8554548025131226,89.875,89.875,1.4482421875,3.953125,3.953125,299,10,5.01171875,11.546875,5.002891185569398,5.0030402990561855,5.005325724781696,5.050032731363051,4.9664479229938046,4.9690191773910035,5.007204920835662,5.15557443185889,0.56591796875,,,5.015625,0.5387627149505421,0.4860998927239552,0.3238951524064488,0.31135245522313965,8.590457263174535,4.249695226473791,0.4946995365067854,3.4957593698177902,2.0641447140703466,0.5904710524105485,8.584594449188799,4.225985559610132,0.4922755040582571
4,train,baseline,1.538087248802185,91.4375,91.4375,1.4228515625,4.0078125,4.0078125,325,10,5.29296875,11.6328125,5.28568382440982,5.285831565606731,5.288591399612632,5.332202390983938,5.255336716667076,5.2578786292477,5.303591492036399,5.441572657067822,0.544921875,,,5.30078125,0.49614046558896624,0.4546371265733696,0.30921239526878774,0.29928021548853034,8.595302446069695,4.462072230407006,0.5191291706608117,3.493119993780891,2.115173049486617,0.6055254480958129,8.587359231592224,4.438199083240038,0.516829325936692
5,train,baseline,1.3136545419692993,92.9375,92.9375,1.3974609375,4.07421875,4.07421875,473,10,5.73828125,11.96875,5.739901875691663,5.7400471351086635,5.74348591813613,5.7853523504182105,5.699921531480839,5.702417394511889,5.7594258683327,5.8816501335819025,0.5205078125,,,5.75,0.49658504880154025,0.4226327732935341,0.29338712500618097,0.30683763595124913,8.592625536358863,4.784392439230117,0.5568021577322814,3.483044984388222,2.2314353121533315,0.640656472183138,8.589147827615175,4.763275217601919,0.5545690111756371
6,train,baseline,1.1030586957931519,94.0,94.0,1.373046875,4.1015625,4.1015625,605,10,6.0,11.953125,5.993332748517042,5.993476559404086,5.997135316046585,6.038171453660074,5.959535412661268,5.962003421694149,6.022209420093958,6.138571265948179,0.497802734375,,,6.01171875,0.4688088498968595,0.4222895767023624,0.2928657736535714,0.307790077089262,8.592166704041542,4.9352520376741555,0.5743896979271521,3.4787034330431323,2.2893579377234055,0.6581066715769731,8.590321143729282,4.907417117217599,0.5712728354515465
7,train,baseline,0.9680807590484619,94.6875,94.6875,1.349609375,4.1171875,4.1171875,694,10,6.125,11.984375,6.119689130083821,6.119832356486299,6.123897217762213,6.164256681488194,6.0684632058771,6.070920705048798,6.137808543708287,6.24644352380802,0.489013671875,,,6.12890625,0.44361568150373487,0.41121303498723116,0.2812733884054684,0.2961013280969233,8.591141193370307,5.1855946917203175,0.60359788938424,3.4723127068812074,2.3795627863555078,0.6852962239373898,8.590336317325116,5.164977028968223,0.6012543442043615
8,train,baseline,1.0376672744750977,94.625,94.625,1.326171875,4.1796875,4.1796875,966,10,6.21875,12.3984375,6.208743566446482,6.2088854127801625,6.212901444115815,6.252889233130901,6.141431388681338,6.1438778217828265,6.2106832555484965,6.318455550356582,0.498046875,,,6.234375,0.4025675700728167,0.35454862025645245,0.31721230906515535,0.29188401587162843,8.592650089935686,5.186198184056072,0.6035621292353694,3.4667925623382265,2.429108835754601,0.7006790259513694,8.5888667275686,5.142192850871582,0.5987044640436832
9,train,baseline,0.8040977120399475,95.8125,95.8125,1.302734375,4.265625,4.265625,1144,10,6.9765625,12.390625,6.9585663268945765,6.9587034236889505,6.964101692179142,7.000797819824267,6.883717440987825,6.88608470885431,6.974789692267504,7.05307199140656,0.43701171875,,,6.99609375,0.37162341358122486,0.3416292457069554,0.30618545750775644,0.3101806200313774,8.594110634530843,5.580539627486078,0.649344634343391,3.4820634268439985,2.5229491970689564,0.7245557842568237,8.591843880561356,5.563412651774849,0.6475225491889824
10,train,baseline,0.7088122963905334,96.375,96.375,1.2802734375,4.3046875,4.3046875,1256,10,7.03515625,12.453125,7.021518818889097,7.021656238041016,7.02754097615238,7.063757878386554,6.925268711085269,6.927634361023504,7.02302771571306,7.094366027646062,0.43505859375,,,7.0546875,0.418582695181003,0.3686085676957522,0.29974813888102897,0.2920476151602498,8.594722540677267,5.61013319712889,0.6527416295962022,3.489522509101007,2.537427367934102,0.7271560396347206,8.594168895859926,5.574219453407434,0.6486048297343453
