epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.637544631958008,77.625,77.625,1.5,4.4765625,4.4765625,1470,10,5.3046875,11.8359375,5.302669164284999,5.302793600260663,5.305058618750027,5.340519532678718,5.257908881214146,5.2600839898784075,5.297746009743982,5.409874949804975,0.5517578125,,,5.3046875,0.40190563120547135,0.5488721165992386,0.2498619664973868,0.2132736795684543,8.594631983161825,3.5624440603713063,0.4144964051224845,3.4942116784499033,1.8420259216996282,0.5271649491243143,8.584624234673669,3.5193196707197725,0.4099561698350276
2,train,baseline,2.0762710571289062,89.5,89.5,1.4736328125,4.6015625,4.6015625,357,10,5.95703125,12.09375,5.954136665233329,5.954255482541371,5.957313872010029,5.990005918378431,5.917929578648782,5.92001674502951,5.970667586569733,6.062069304078897,0.50732421875,,,5.96484375,0.359602694401441,0.553114977540758,0.26610371769458374,0.2263684696823665,8.592771804570773,4.1607568992584065,0.48421591936668973,3.4835505895109735,2.038380716295278,0.5851445712982825,8.58640421433329,4.0912166238496575,0.47647612687744034
3,train,baseline,1.3948830366134644,92.8125,92.8125,1.4482421875,4.6328125,4.6328125,398,10,6.30078125,12.1875,6.291866043644598,6.291980223289201,6.295680311169832,6.326382633601519,6.234369064026856,6.236414177340443,6.298199490113815,6.374781010421888,0.4833984375,,,6.3046875,0.33623230895891526,0.5441177625745366,0.29108091392717106,0.22556089355835102,8.597998625855078,4.498635285204088,0.5232188885999844,3.474771705741052,2.10763324856718,0.6065530132770817,8.595906872507438,4.4778408719961265,0.5209271038426145
4,train,baseline,1.0997579097747803,94.4375,94.4375,1.4228515625,4.6484375,4.6484375,624,10,6.8828125,12.3515625,6.872017138650003,6.87212560388234,6.877501071673305,6.904611073978414,6.814908394749846,6.816867975828677,6.9052985784565655,6.947990810890378,0.442626953125,,,6.90234375,0.3086456604697696,0.49840046133801286,0.2453806056622943,0.19957485193737548,8.595401674619271,5.019368277645409,0.5839597109774092,3.490327172334914,2.3349767240298105,0.6689850574861118,8.59482268870121,4.982576825551727,0.5797183962970921
5,train,baseline,0.8430711627006531,95.6875,95.6875,1.3974609375,4.671875,4.671875,687,10,6.97265625,12.390625,6.963935645824259,6.96404631957619,6.970073708929987,6.996856562350306,6.914882932781177,6.916850277106061,7.015135073652775,7.047897453847957,0.437255859375,,,6.98046875,0.27437760490020613,0.4983982225650957,0.24493001663662994,0.20809721577181026,8.599275452183917,5.289651681695155,0.6151276012854975,3.474379874878927,2.495367385095224,0.718219502460761,8.598509318938325,5.264797581510134,0.6122918969122184
6,train,baseline,0.7263070344924927,96.1875,96.1875,1.373046875,4.6796875,4.6796875,620,10,7.0546875,12.3984375,7.049721773399159,7.049833439855924,7.056630264367284,7.082737568408135,7.0043825071736,7.006342938174256,7.115313669122267,7.136614529351574,0.430908203125,,,7.05859375,0.2632566798742834,0.47985303666453666,0.21903968407967941,0.17772497645241414,8.595309067283619,5.577885099628182,0.6489452625804141,3.4778684828286726,2.5589447027685273,0.7357796062165202,8.594510177129674,5.544320395533414,0.6451002187753604
7,train,baseline,0.6583632230758667,96.625,96.625,1.349609375,4.671875,4.671875,620,10,6.8828125,12.3984375,6.877528622146735,6.8776440364587605,6.884491516552568,6.911544826355547,6.846844506020082,6.848841901352558,6.95799351759001,6.981819656696444,0.444580078125,,,6.8828125,0.2704841255411259,0.46367418100712554,0.23636928242065028,0.19991274053474295,8.597179027595907,5.725460091165248,0.6659696247789202,3.475962238860572,2.646439643545488,0.7613545434869271,8.597363634273806,5.708949125773035,0.6640348563382887
8,train,baseline,0.5607096552848816,97.0625,97.0625,1.326171875,4.67578125,4.67578125,625,10,6.89453125,12.3671875,6.892354534778368,6.892468862533209,6.899204215314493,6.926140675649188,6.849583860594944,6.851577174460278,6.959318314734088,6.984332827972637,0.4423828125,,,6.90625,0.28842943778112956,0.50869966641474,0.23554152841754805,0.20054220482575183,8.594458826687804,5.879668353681767,0.6841231626387019,3.4606316242875916,2.742113126607687,0.7923735965893741,8.594667247302283,5.860442954500481,0.6818696740516595
9,train,baseline,0.5489957332611084,97.25,97.25,1.302734375,4.67578125,4.67578125,665,10,7.10546875,12.390625,7.100213919225276,7.100326202821152,7.107784579328421,7.133287574040615,7.053100566596658,7.055065367511295,7.174347410294512,7.185338038782111,0.426513671875,,,7.1171875,0.25447881164879377,0.479151800903345,0.23798277747839952,0.19814732252497355,8.597380456660042,6.014838401444658,0.6996129148600382,3.4796655305233166,2.7936832798961957,0.8028597160819781,8.596753560085453,5.994373046997611,0.6972833413335656
10,train,baseline,0.5405315160751343,97.3125,97.3125,1.2802734375,4.6796875,4.6796875,737,10,7.296875,12.3828125,7.29130583750805,7.2914134326143385,7.2987364145020726,7.323166494796352,7.241873454527695,7.243790360887769,7.362186253456433,7.370632724630109,0.410888671875,,,7.3046875,0.27527323905203915,0.4994483793193783,0.23615234434243298,0.1888759656419247,8.592863397587859,5.870165362010716,0.6831442663988533,3.4576792845503395,2.6161242873359845,0.7566127659743906,8.590950150352224,5.834944656789308,0.6791966609828458
