epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,5.516072750091553,72.8125,74.5625,1.5,2.7890625,2.986328125,91,10,4.515625,6.46484375,4.515842496779256,4.515878378602605,4.5165525848134385,4.530476659024598,4.510103729200125,4.511010737880059,4.52490673865114,4.572303377829288,0.3017578125,,,3.46484375,0.2785489056664308,0.23178483606762532,0.28500712348405993,0.21356527110225124,8.596996475558878,2.7957568501971544,0.3252015815227383,3.473098675375108,1.5518247168719843,0.4468127346552805,8.58120971589764,2.6942932991356425,0.3139759297741164,91,10,3.990234375,6.33984375,3.990175836562523,3.9902213468738634,3.990757880601475,4.007982902031671,4.001715809723873,4.002779684633094,4.0137196716771015,4.07563358068761,0.37060546875,,,0.31161785702074607,0.31161785702074607,0.31286768386650265,0.31286768386650265,8.596996475558878,2.942003934497243,0.34221299762787066,3.473098675375108,1.6025545616429664,0.46141924299628034,8.58120971589764,2.830052951644522,0.32979650251427095
2,train,received,2.949434757232666,85.1875,86.6875,1.4736328125,2.798828125,3.0,49,10,4.6484375,6.46484375,4.6441281387823565,4.64416525057912,4.64493017502297,4.658596645005677,4.6180682841363545,4.6189961322392845,4.634063427177355,4.679016003131714,0.281005859375,,,3.63671875,0.24004398121301126,0.176210384147672,0.31535048060458054,0.22806207877574608,8.593458715475144,3.0008900584327707,0.34920631584914147,3.4984848005131903,1.6609098711454093,0.47475120397886866,8.585409863385596,2.931859818902449,0.3414932851844409,40,10,4.11328125,6.33984375,4.1118963158002355,4.111945065749722,4.112568779947523,4.129808786651029,4.111794284424746,4.112828488010242,4.124463462485861,4.183484331470719,0.35107421875,,,0.27326910749009503,0.27326910749009503,0.35312478162868693,0.35312478162868693,8.593458715475144,3.14045306056574,0.3654469247534053,3.4984848005131903,1.7112434333877946,0.4891384502047211,8.585409863385596,3.057730037164803,0.35615422977127487
3,train,received,2.500182867050171,87.125,88.5625,1.4482421875,2.798828125,3.0,52,10,4.68359375,6.46484375,4.685185146413077,4.685219005772878,4.68597238965573,4.699098492273993,4.684016152001914,4.684879738292745,4.7000738784462,4.742073658929704,0.275390625,,,3.693359375,0.24156609381292954,0.1752234136651421,0.30076042143139786,0.21653402739061747,8.594986768697126,3.0359543438011825,0.3532238531021484,3.475887891047316,1.654003531254225,0.47585065545824,8.588000545123574,2.9571899210341357,0.34433974538034734,43,10,4.15234375,6.33984375,4.153882464937028,4.1539302169139996,4.154571423085402,4.1715293267639,4.150100350262468,4.151160588970881,4.163314177725576,4.221735534266462,0.34521484375,,,0.27342059792855783,0.27342059792855783,0.3404141593138851,0.3404141593138851,8.594986768697126,3.1728448754810676,0.3691506410500297,3.475887891047316,1.7128285790752473,0.4927744026172135,8.588000545123574,3.0866710472468624,0.3594167269818737
4,train,received,2.2499544620513916,88.375,89.8125,1.4228515625,2.798828125,3.0,52,10,4.72265625,6.46484375,4.719480086172367,4.7195126144292905,4.720257240016914,4.732926091877027,4.716039537282906,4.716924870086263,4.732784702559168,4.774206191707573,0.26953125,,,3.7265625,0.23462909916868555,0.18170820551674927,0.3030042580338936,0.22647469986260652,8.595364511266595,3.0872564476832167,0.3591769079294445,3.478894412830704,1.6496880210047782,0.4741989336958523,8.593073140231285,3.0176602242633486,0.35117357609062866,43,10,4.203125,6.33984375,4.203727666289188,4.203772194002252,4.204394652720023,4.2205975785452905,4.191660321597598,4.192721577883481,4.205216493826052,4.262700554141423,0.3369140625,,,0.2740307274744758,0.2740307274744758,0.34578226973227755,0.34578226973227755,8.595364511266595,3.237117706554118,0.37661203341766164,3.478894412830704,1.7065512279311492,0.49054412851310536,8.593073140231285,3.158699950144575,0.3675867641991882
5,train,received,2.0740222930908203,89.125,90.5625,1.3974609375,2.80078125,3.0,60,10,4.73828125,6.46484375,4.737857422033593,4.73789273444417,4.738719150742666,4.751857176769148,4.74426330147011,4.745097989681726,4.7607901721271935,4.800785603000857,0.266845703125,,,3.71484375,0.2294748121267405,0.16915942389604205,0.2964274168916388,0.2127550416162145,8.59728423832534,3.1200893325281154,0.36291568895899107,3.4774314785868383,1.6440941108458738,0.47278979355015277,8.590384786200108,3.043759422228704,0.35432166288037586,54,10,4.2265625,6.33984375,4.227078352466742,4.22712499194393,4.22779816165298,4.244328674381314,4.218186011154927,4.219215390601426,4.231831893249931,4.288112498017449,0.333251953125,,,0.25856089327383336,0.25856089327383336,0.33167421351816617,0.33167421351816617,8.59728423832534,3.276113518590922,0.3810637670889748,3.4774314785868383,1.7102326321150496,0.49180915357965743,8.590384786200108,3.195258210622037,0.3719575188011381
6,train,received,2.0005879402160645,89.5,91.0,1.373046875,2.80078125,3.0,61,10,4.73828125,6.46484375,4.735147590576421,4.735180321471324,4.73594822149196,4.748672278679682,4.741393868624258,4.742215318033432,4.757821033067408,4.797827205288003,0.26708984375,,,3.732421875,0.22465607791833417,0.1542834750261647,0.28879078027045935,0.220611232027061,8.5923334615468,3.108500734135908,0.3617760819045671,3.485339603094935,1.6271691540278788,0.46686100619376497,8.58957059483924,3.0343205734209446,0.353256375265606,53,10,4.2265625,6.33984375,4.228567848705875,4.228611801343584,4.2292477519916245,4.245369536016964,4.22989963177517,4.230892023427023,4.243262565992436,4.298796212008275,0.3330078125,,,0.25313324165721096,0.25313324165721096,0.3321858576741075,0.3321858576741075,8.5923334615468,3.266233627136187,0.3801334808237524,3.485339603094935,1.6923224320440209,0.485554529762684,8.58957059483924,3.188023788179816,0.3711505427401965
7,train,received,1.9164233207702637,89.875,91.375,1.349609375,2.798828125,3.0,63,10,4.74609375,6.46484375,4.746373734389483,4.746406209450837,4.747187400448735,4.759907229738089,4.74426187637669,4.745135458484255,4.761351410209905,4.801860923661395,0.265625,,,3.837890625,0.2393546226041406,0.1687088272178993,0.3027118602424738,0.22554712388700116,8.590699278466316,3.1672806484238807,0.36868717501997467,3.4915833021731784,1.6694609912156655,0.4781386685451797,8.587737137409398,3.0955581681423032,0.3604626129807367,56,10,4.2421875,6.33984375,4.240046186019263,4.2400908719462835,4.240740288258178,4.256826727423236,4.235802661636443,4.236857501726444,4.249897574373971,4.306190507168226,0.3310546875,,,0.26025624439598377,0.26025624439598377,0.3359042317041025,0.3359042317041025,8.590699278466316,3.3460531265868134,0.3894971780672294,3.4915833021731784,1.7408870217249333,0.49859529934210556,8.587737137409398,3.2656455874039523,0.38026846131309006
8,train,received,2.1776602268218994,89.5625,91.125,1.326171875,2.80078125,3.0,69,10,4.77734375,6.46484375,4.782528229222809,4.782555689505558,4.783188248079947,4.794201766163144,4.7707620328682045,4.771466196777494,4.784796665005036,4.822175267852181,0.2607421875,,,3.720703125,0.20857248759752914,0.15637112285112756,0.3021281188748593,0.22312993460277616,8.594070617869399,3.097573319475347,0.36043144828652607,3.486249608336948,1.6607466146870333,0.47637054177519506,8.590233921529283,3.0085785330421686,0.3502324337759785,60,10,4.26953125,6.33984375,4.273554179231382,4.273592409302298,4.274135060989191,4.288643986784592,4.277925158376482,4.278743680987053,4.289256248163966,4.34016525977434,0.326171875,,,0.23588296726297928,0.23588296726297928,0.33952538899005047,0.33952538899005047,8.594070617869399,3.2662009388745465,0.3800528392311823,3.486249608336948,1.7292707798852334,0.4960260951338337,8.590233921529283,3.1605252403279023,0.3679207422287806
9,train,received,1.9075466394424438,90.75,92.375,1.302734375,2.80078125,3.0,73,10,4.74609375,6.46484375,4.746525703111582,4.74655356971661,4.747189813656884,4.758541014868183,4.748799409408891,4.749492479051723,4.762751325910484,4.800452558548301,0.265869140625,,,3.697265625,0.23093677144196423,0.16406977787293772,0.3012704128565902,0.22660142472161232,8.598897804639991,3.1164881490493004,0.36242879260265587,3.485309558462732,1.685791055357012,0.48368474222432195,8.594288893521805,3.04849349607099,0.35471154552052364,65,10,4.234375,6.33984375,4.235760456696081,4.235800190626713,4.2363449839119065,4.2510305837221365,4.240369014541031,4.241208886080855,4.2518005479389975,4.303964728265385,0.332275390625,,,0.25532288899243577,0.25532288899243577,0.3443044024594501,0.3443044024594501,8.598897804639991,3.2745571779239118,0.3808112681786904,3.485309558462732,1.7570715199751779,0.5041364304954796,8.594288893521805,3.1979015287156116,0.37209611735604126
10,train,received,1.7719714641571045,91.0,92.5,1.2802734375,2.80078125,3.0,80,10,4.75,6.46484375,4.751603162259694,4.751631869099314,4.752307326731332,4.763999568087435,4.7334094482171025,4.734153230897083,4.748071699455893,4.787154518863364,0.26513671875,,,3.865234375,0.2262391250143939,0.15770163230971795,0.3142236371911459,0.2207433210442047,8.59573562528326,3.113843554507765,0.3622544585188022,3.476052929495907,1.6984215359282064,0.4886063504719157,8.59280270890124,3.0436758497848846,0.35421223469170965,73,10,4.2421875,6.33984375,4.238934590125248,4.23897587581654,4.239558884794795,4.254792269762584,4.2275382952892695,4.228446401165834,4.239706527928186,4.293691946916598,0.330810546875,,,0.2529533058228059,0.2529533058228059,0.3510399666626805,0.3510399666626805,8.59573562528326,3.27319967833217,0.3807934330488796,3.476052929495907,1.7704980702283653,0.5093415164092799,8.59280270890124,3.199862024474058,0.37238862951657636
