epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,7.4309306144714355,66.8125,72.125,1.5,2.01953125,2.44921875,88,10,3.72265625,5.265625,3.721296097734465,3.7213566467349106,3.7218472115784684,3.742302515373507,3.719022539140895,3.720281718042122,3.7291596685242325,3.801930965264745,0.293212890625,,,3.078125,0.14234983458511236,0.1559620607330295,0.16760751520355155,0.15875452795199677,8.594810888755806,2.100759106189972,0.24442179512504436,3.4778421102401813,1.2875158722036422,0.3702053835085474,8.57392976711618,1.8079118143921709,0.2108615143228841,91,10,3.396484375,6.109375,3.397538658485995,3.3975953117804134,3.3979853796728188,3.419078816231308,3.3927917699076358,3.394091225819994,3.4019618776808915,3.4813445140655612,0.444091796875,,,0.30995619320827145,0.2507117156599621,0.32443203219917727,0.23736310449877968,8.594810888755806,2.627950969193385,0.30576018521028914,3.4778421102401813,1.5877741982913074,0.45654004637423146,8.57392976711618,2.2658962679094388,0.2642774468015694
2,train,received,4.331273555755615,78.625,85.25,1.4736328125,2.357421875,2.935546875,50,10,4.453125,5.7734375,4.452666763068094,4.452710371901789,4.45356257799173,4.468957820156101,4.458246209654998,4.459226772679204,4.47533371463357,4.524103100719603,0.2283935546875,,,3.595703125,0.1549406620160447,0.14311809776829884,0.1669398774554292,0.14904872313192685,8.595066492391705,2.4826740578853856,0.28884873201190847,3.478089793258192,1.4209423807965065,0.4085410283399847,8.582579843108432,2.159016220660291,0.251557953450782,51,10,3.869140625,6.36328125,3.868222011410059,3.8682699876289264,3.868756620935337,3.886516447005259,3.861065106441628,3.862167115182071,3.8719050952221004,3.937387782089849,0.391845703125,,,0.3222203974403602,0.321881329210122,0.2984742206471186,0.2975859636503775,8.595066492391705,2.940823963623201,0.3421525553323408,3.478089793258192,1.657591156653352,0.4765808979015922,8.582579843108432,2.5706773299496506,0.29952268163445417
3,train,received,3.663668632507324,81.3125,88.125,1.4482421875,2.390625,2.984375,53,10,4.625,5.75390625,4.621195715821462,4.6212346244122,4.622120658598265,4.635898839288367,4.625497709031575,4.626409156277999,4.6435144977863265,4.6862292844868625,0.1959228515625,,,3.78125,0.14535476708152573,0.12275294154239873,0.17388611266962323,0.15062691770707468,8.59619660097125,2.6665012850579046,0.31019547467732733,3.4739832583132153,1.5220629266383043,0.43813191183233813,8.581021939607027,2.336441947565527,0.27228015078033074,52,10,4.12109375,6.40625,4.124565530868934,4.124607406065766,4.125139574706162,4.1409964430375465,4.124879613589641,4.1258574634770016,4.136556959669251,4.193377701393582,0.356689453125,,,0.2661510506377563,0.2592309828266563,0.34311394689404495,0.33563841494492197,8.59619660097125,3.1854601965341,0.3705662334635515,3.4739832583132153,1.770580891770647,0.5096688038244457,8.581021939607027,2.7850226960010156,0.32455606285614014
4,train,received,3.483646869659424,82.125,89.1875,1.4228515625,2.384765625,2.978515625,58,10,4.625,5.7578125,4.622985381961641,4.623023808481034,4.623889554577861,4.637514282329457,4.623668734049376,4.624535726913058,4.640862453122988,4.682823983893958,0.1964111328125,,,3.888671875,0.136793827504418,0.12655472302130497,0.1635786656181157,0.15317269258401753,8.594810524383341,2.680256735357383,0.311845936306977,3.4940824650389497,1.5299276894588076,0.4378625017488684,8.581486518129857,2.3355039004253824,0.27215609970268334,59,10,4.109375,6.3984375,4.10657921598746,4.106622613506774,4.107146447515221,4.122994569845097,4.102109849310775,4.103091758527591,4.113446965874666,4.170414321539787,0.357421875,,,0.26563295667775694,0.2644955728476098,0.3249804046556347,0.3236281231936121,8.594810524383341,3.1953655383237205,0.371778473679963,3.4940824650389497,1.7966651354997354,0.5142022701172015,8.581486518129857,2.799272535886332,0.3261990250724499
5,train,received,3.3037235736846924,83.125,89.8125,1.3974609375,2.384765625,2.96875,58,10,4.63671875,5.7421875,4.638085449672903,4.638121520503806,4.6389734265331715,4.652488892476725,4.635279639758924,4.636174866923868,4.652882072812922,4.695116971975112,0.1925048828125,,,3.830078125,0.15664207265560146,0.11697464852466356,0.1539135496209009,0.14785586481229418,8.59255327693283,2.6862975530296946,0.3126308870543992,3.478525091765717,1.5113669559899758,0.43448499467997176,8.58403398679029,2.356867552909189,0.2745640984805164,54,10,4.1640625,6.41015625,4.164295811719052,4.164335762292305,4.164862588734366,4.180331473605012,4.155193359848518,4.15613836160861,4.166768571718789,4.222390933040818,0.350341796875,,,0.2675407393096738,0.23864617440696087,0.32697290907933474,0.31149677384655783,8.59255327693283,3.2399740728810773,0.37706767342123576,3.478525091765717,1.777459932805609,0.5109809145873837,8.58403398679029,2.8523047027691115,0.3322802201340811
6,train,received,3.211073160171509,83.5,90.375,1.373046875,2.3828125,2.96484375,58,10,4.65234375,5.734375,4.653617030306352,4.653653622206622,4.654507743715527,4.667863439138071,4.6372905817064325,4.638155589298633,4.654481421589685,4.696199940997886,0.1893310546875,,,3.75,0.16672369062552006,0.1296731870957485,0.17208190746394775,0.15368445712874554,8.593962460144718,2.684298841616939,0.31234705225507076,3.473723415524704,1.5010463918283028,0.4321145388604782,8.584035458019851,2.355381251037829,0.27439090420313383,57,10,4.19921875,6.40234375,4.1959573119827835,4.195996575502793,4.196529327495621,4.2118382601828595,4.218952891345746,4.219869177450122,4.23060661880163,4.284135645966699,0.344482421875,,,0.2782073620526078,0.25982826147149357,0.33044329748658996,0.3156225523537978,8.593962460144718,3.2522779228019143,0.378437529589482,3.473723415524704,1.7787274567011675,0.5120521250343968,8.584035458019851,2.864248075926205,0.33367151032096554
7,train,received,3.196063995361328,83.5625,90.4375,1.349609375,2.375,2.962890625,60,10,4.671875,5.734375,4.670958432815947,4.6709922999573354,4.6718048620042385,4.684763418173091,4.680650481458736,4.681490199665096,4.697680575214225,4.737841566424242,0.18505859375,,,4.00390625,0.13404552000858405,0.12224114587660134,0.15917524138362435,0.14592583669562686,8.5942527533293,2.6809963594109414,0.31195223556490803,3.462967628766007,1.4817701480699936,0.4278902683817484,8.588225611966173,2.3517557611581434,0.27383488364364666,59,10,4.25,6.41015625,4.248953955654578,4.248991426935636,4.249519731009755,4.264411742686473,4.225198552317345,4.226128572933545,4.2369031762788065,4.290417170396002,0.3369140625,,,0.2762110429762904,0.2625042595776353,0.3152748551894571,0.29941517849336585,8.5942527533293,3.2695365261996914,0.38043290324840817,3.462967628766007,1.7607694824498399,0.5084568125395016,8.588225611966173,2.8683483968073755,0.33398614875823
8,train,received,3.1652069091796875,83.75,90.6875,1.326171875,2.37890625,2.958984375,60,10,4.64453125,5.72265625,4.640009755018927,4.640047028148335,4.640890743714193,4.6543819014264205,4.637971888933069,4.638879109372407,4.655450972891345,4.69774424505484,0.1881103515625,,,3.708984375,0.12724443514956194,0.12655342684070925,0.14296649075434792,0.1393450772967183,8.597000765078429,2.6936969958208614,0.31332985414667314,3.464914326377177,1.4944210010307102,0.43130099629136787,8.583514041838868,2.3595884400187233,0.27489772003835655,60,10,4.2109375,6.3984375,4.21120387643373,4.211246637127557,4.211816854139433,4.227367744506369,4.203403735411175,4.204342635412204,4.215249623058781,4.269900813472012,0.341552734375,,,0.27695823333102365,0.24848121902134082,0.30901287092615815,0.28265913082463806,8.597000765078429,3.2889897712916367,0.38257409312463075,3.464914326377177,1.772400580935114,0.5115279669232945,8.583514041838868,2.8799863080857353,0.33552532145316427
9,train,received,3.1561198234558105,84.0,90.875,1.302734375,2.376953125,2.962890625,63,10,4.671875,5.734375,4.67305132601403,4.673087983049197,4.6739414614967885,4.687118487525509,4.651354808174352,4.652217985813988,4.668327125996399,4.709538821773537,0.1854248046875,,,3.765625,0.1342437394657789,0.1194014221723238,0.14385247494327202,0.13667682447700366,8.597564545474704,2.6852079214078373,0.3123219264252208,3.494227720675531,1.50425376242223,0.4304967743005073,8.580840517752613,2.384153906012024,0.2778461971271379,62,10,4.24609375,6.41015625,4.245620141598868,4.245658429224362,4.246193887000296,4.26114039532639,4.249630915286636,4.250572986647259,4.261609946683896,4.314735266421948,0.337646484375,,,0.2719616133112607,0.24109203904392149,0.31070047770879816,0.28981537680228076,8.597564545474704,3.2814796366230485,0.38167548719948174,3.494227720675531,1.7997725999327376,0.5150702082990721,8.580840517752613,2.9236955568923246,0.34072367978912893
10,train,received,3.0950214862823486,84.1875,91.1875,1.2802734375,2.375,2.962890625,61,10,4.703125,5.7421875,4.703893190816282,4.703926338130164,4.704736827308476,4.717313570766912,4.691656890337516,4.692468954169185,4.70856630644521,4.748045188789483,0.1807861328125,,,4.15234375,0.15082243762545933,0.13686365961013938,0.16429522561187387,0.1543393112817145,8.59356052126163,2.6906019664333405,0.31309513207900586,3.4632144302624552,1.5015471624295902,0.43357037014765426,8.582727709286981,2.344909343414539,0.27321259893602573,58,10,4.296875,6.41015625,4.295388501530393,4.295425573716805,4.295957549022765,4.310385230460757,4.281625145508673,4.282544103307745,4.293640691336037,4.345806125782052,0.32958984375,,,0.2730498436627636,0.2515784827627463,0.3222506624389691,0.30104174356246766,8.59356052126163,3.28629391450984,0.3824135416721748,3.4632144302624552,1.7913709303411016,0.5172567181193412,8.582727709286981,2.8878913924238496,0.33647710730692215
