epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.790823936462402,77.4375,77.4375,1.5,4.47265625,4.47265625,3365,10,6.1875,13.4765625,6.171337196005821,6.171477700245566,6.174119090480481,6.215208570960898,6.06970899499775,6.072158852453786,6.116968125984684,6.247206891704706,0.541015625,,,6.2109375,0.16525049246377937,0.3424951327882407,0.3662139655135156,0.22735687148805345,8.598379761492309,3.7281323606048433,0.4335854502846243,3.481890940147403,1.793358536677557,0.5150530466073807,8.581729610009043,3.629514984128419,0.42293513651318526
2,train,baseline,2.3811259269714355,88.8125,88.8125,1.4736328125,4.7265625,4.7265625,672,10,6.20703125,13.6796875,6.174238106700954,6.174378359355693,6.177351720031169,6.218051898764654,6.082626215683662,6.085073338359037,6.134738730525209,6.259913703731492,0.54638671875,,,6.2265625,0.23731108253712827,0.3552999718495488,0.4117435116600598,0.2731323768366804,8.594359474954636,3.9507679877090185,0.4596931277103547,3.4866298680670105,1.9239485690388793,0.5518075166680991,8.584725497943978,3.924420089775481,0.45713984573127825
3,train,baseline,1.8974820375442505,90.5,90.5,1.4482421875,4.78125,4.78125,581,10,5.9296875,13.796875,5.915367021750524,5.915510481107229,5.918802239422661,5.960209375411834,5.854370336595949,5.856847526803509,5.911796980682449,6.034368770289509,0.5703125,,,5.9375,0.24805901808833747,0.3701321439957354,0.3723017637971161,0.2544080700876412,8.592914038462322,4.15877495731912,0.48397725599304625,3.4804335324590276,1.9621893105615786,0.5637772686252781,8.585862343633188,4.122712930100726,0.48017458993596696
4,train,baseline,1.6114683151245117,91.8125,91.8125,1.4228515625,4.80859375,4.80859375,589,10,5.84765625,13.8125,5.843069069394077,5.843213452203876,5.8466323239301925,5.888205243537486,5.788804351779152,5.791290317035446,5.847630780762305,5.9695895114476825,0.57666015625,,,5.85546875,0.23417189858130216,0.3477670114774304,0.37487070516403476,0.2584444196642788,8.594742971856174,4.468604991789267,0.5199230513840717,3.4651978100306615,2.0426851421174126,0.589485868946494,8.593010058643014,4.44717506984614,0.5175340235256779
5,train,baseline,1.3852739334106445,93.0,93.0,1.3974609375,4.8359375,4.8359375,616,10,5.9609375,13.90625,5.946295857441456,5.946439246882866,5.949977064436513,5.991091935219565,5.894425119938609,5.896899484625574,5.955786463847963,6.074101195152022,0.5712890625,,,5.9765625,0.2828877119148885,0.3669923373947151,0.38166427270384845,0.27733559297174193,8.594221579263687,4.73843597792229,0.5513513858375824,3.475884210848686,2.1866013321416924,0.6290777251201366,8.588931210090205,4.70641863524331,0.5479632471283794
6,train,baseline,1.2842719554901123,93.6875,93.6875,1.373046875,4.87109375,4.87109375,731,10,6.41015625,14.109375,6.398334485712683,6.398475634860968,6.403291217812978,6.442121746268636,6.341128635963738,6.34355758501403,6.422934410675211,6.516327470584897,0.5458984375,,,6.4296875,0.28605874310567386,0.3668514932906251,0.3511614393027937,0.2494362005739633,8.595660925058876,5.01452340009554,0.5833784561553297,3.490880411688307,2.3782835834138236,0.6812847485266921,8.592752451945573,4.980546458536535,0.5796217785150832
7,train,baseline,0.9266539812088013,95.1875,95.1875,1.349609375,4.90234375,4.90234375,877,10,6.78125,14.1015625,6.756328781703605,6.7564670160918,6.762196382432059,6.799051612523174,6.6908021973420535,6.693191582132346,6.788050928270319,6.862249724942483,0.51904296875,,,6.80078125,0.2725300444808265,0.3806073211314981,0.29907695650457555,0.19967403094399938,8.596278774419272,5.244647352410333,0.6101067089654313,3.4717012040969295,2.429113319742444,0.6996896267673799,8.59584808953866,5.222943158542009,0.6076123151709077
8,train,baseline,0.8132257461547852,95.625,95.625,1.326171875,4.83203125,4.83203125,1164,10,6.98046875,13.828125,6.963918252683436,6.96405523393905,6.970698352719673,7.006125666171979,6.885608583981843,6.887977252600995,6.997557155309151,7.055048365811658,0.495361328125,,,7.00390625,0.19326053985630035,0.35988205510559623,0.34680389878410384,0.2552071081538957,8.595440582557536,5.394435058854223,0.6275926180911523,3.4840591573126005,2.4791362549428895,0.7115654881288382,8.59544380400045,5.360776809519819,0.6236765583907177
9,train,baseline,0.748081624507904,96.0,96.0,1.302734375,4.93359375,4.93359375,1764,10,7.30078125,14.1953125,7.275029159142365,7.275163366169617,7.2819616183566325,7.316247878751529,7.149571641687616,7.151908896939923,7.264177562336472,7.316083057580658,0.485595703125,,,7.3203125,0.2503045063903219,0.34690229087800495,0.3203196138031135,0.22562593031620357,8.591409845458259,5.525487011705678,0.6431408943465382,3.4959156500287953,2.601192329727544,0.7440661017396454,8.591152428236143,5.502734099985083,0.6405117527538565
10,train,baseline,0.6921647191047668,96.3125,96.3125,1.2802734375,5.00390625,5.00390625,2066,10,7.6875,14.375,7.659950831364853,7.660081745794925,7.667612354886404,7.699982649270646,7.456906385961804,7.459207706115727,7.582633478616542,7.620047636489221,0.465087890625,,,7.71484375,0.2760743901720794,0.34959315419979,0.354722352552903,0.2553255635675446,8.597415227275988,5.687555450705396,0.6615424869396992,3.469450019719308,2.6188870159756474,0.7548421222645327,8.596521879349634,5.6536132042506955,0.6576628645396313
