epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,5.617702960968018,72.3125,74.125,1.5,2.67578125,2.67578125,111,11,4.71875,6.5390625,4.721995203231337,4.722028967436711,4.7227208600703,4.735602561124115,4.709406936154873,4.710220117551313,4.724313284263265,4.768418127569246,0.278564453125,,,3.67578125,0.24628109332509196,0.5740348531244508,0.2508897449248267,0.24033097469982098,8.59453611582144,2.942165512957578,0.34232976315515484,3.4918345806041637,1.4680980052893258,0.4204374438136507,8.578370326106981,2.808482440351698,0.3273911399936307,91,10,3.9609375,6.30859375,3.9597622420799117,3.959814366504283,3.9603953755626304,3.9784100206705735,3.9581630758484185,3.9592761952368725,3.9705560204532846,4.036321841789899,0.372314453125,,,0.29151116391111714,0.5987984090232057,0.2793125310383864,0.26150438255830627,8.59453611582144,3.098488850005835,0.36051845128696525,3.4918345806041637,1.5361759839007036,0.439933779347277,8.578370326106981,2.943018691597642,0.34307433460187736
2,train,received,3.234161615371704,83.6875,85.9375,1.4736328125,2.708984375,2.708984375,73,11,4.9296875,6.546875,4.930552783018442,4.930588155507684,4.931497409173254,4.944354327435683,4.920884326892324,4.921726807580618,4.939353042178471,4.978764859883041,0.2467041015625,,,3.931640625,0.2048124324197947,0.5559093222455469,0.2684204798819982,0.23723655590420725,8.59181241057477,3.2354266004319934,0.37657090795532766,3.47843458639405,1.6017958546498057,0.4604933095235583,8.580259343842119,3.1080144437057555,0.3622284967337631,54,10,4.171875,6.31640625,4.172874371048105,4.172929062478333,4.1736980953305896,4.19184840301365,4.173662590371405,4.1747650595510475,4.188643794590682,4.250047744637116,0.339599609375,,,0.24021704228669263,0.5765677304915747,0.2901970886843454,0.2511296150818633,8.59181241057477,3.3962609133239585,0.3952903940435028,3.47843458639405,1.664731615429662,0.4785864371120519,8.580259343842119,3.2554582241362873,0.37941256711228255
3,train,received,2.577620029449463,86.9375,89.125,1.4482421875,2.740234375,2.740234375,76,11,5.0546875,6.65625,5.056136302726708,5.056171949086317,5.0573151425680605,5.070099058028341,5.062443871409483,5.063287765848152,5.085031939831342,5.119700125970913,0.240478515625,,,3.982421875,0.163602785052553,0.5173181585132425,0.2538071186837665,0.22196778854387125,8.595169371982394,3.4949520081571057,0.40661816619339386,3.470837921409101,1.645294969275418,0.474033938354418,8.591379016920587,3.372666383605833,0.3925640315673909,62,10,4.2734375,6.421875,4.2746708544820065,4.27472672026034,4.275636025848845,4.2940890527780695,4.2783895178577005,4.279572849313888,4.296373004783993,4.35700702035836,0.334228515625,,,0.20204850701425442,0.5455761300271847,0.29848992797733265,0.2511447841994626,8.595169371982394,3.694162546546015,0.4297952008471,3.470837921409101,1.7207060812424597,0.4957610007164732,8.591379016920587,3.5556170653863948,0.41385871329662705
4,train,received,2.2806403636932373,88.25,90.6875,1.4228515625,2.751953125,2.751953125,72,11,5.08984375,6.6484375,5.090265707872025,5.0902991403148015,5.091428040107716,5.103689803676336,5.097418543917585,5.098231092124726,5.120084807253828,5.153280187530519,0.234619140625,,,4.0859375,0.16237398039316614,0.5211666881317448,0.25549884218313484,0.2324447953809144,8.598590701036404,3.557989026797049,0.41378746244639814,3.487452402204692,1.7092980544795964,0.49012799526640566,8.590000243795423,3.4342116552542654,0.39979179950952903,55,10,4.328125,6.4140625,4.325543280374932,4.325597020957001,4.326518425636929,4.344393652084791,4.322704281469707,4.323812472051524,4.340556997720956,4.398874648479026,0.32568359375,,,0.19100998811530237,0.5386892822629711,0.2838857494234257,0.25013973737807316,8.598590701036404,3.7744892984752045,0.4389660387044889,3.487452402204692,1.7964143394837961,0.5151079161247166,8.590000243795423,3.637666644704394,0.42347689656142784
5,train,received,2.1517298221588135,88.875,91.25,1.3974609375,2.748046875,2.748046875,77,11,5.1015625,6.66015625,5.102636907171906,5.1026715315583715,5.1038604678288415,5.116350323435255,5.1076418229359115,5.108444246171882,5.130826391958949,5.1634788239176075,0.2340087890625,,,3.91015625,0.15439171391088413,0.5373176146124801,0.2648092549443285,0.22803321751200117,8.593789031762455,3.5767585931836177,0.4162027459557125,3.4953269090306414,1.6956619167322753,0.48512255387366127,8.587067171510299,3.4546668151356634,0.4023104450140285,62,10,4.33203125,6.42578125,4.331799756851899,4.331852684036566,4.332787152889865,4.350847354782712,4.326303139867913,4.327457374719488,4.344938561003623,4.404100400524971,0.32568359375,,,0.18598055497865923,0.5590142889674258,0.29700772771241885,0.24811931113915514,8.593789031762455,3.800773068166162,0.4422697664695501,3.4953269090306414,1.784728361067235,0.5106041316067325,8.587067171510299,3.6588671980915572,0.4260904363518602
6,train,received,2.0614757537841797,89.3125,91.75,1.373046875,2.748046875,2.748046875,82,11,5.10546875,6.64453125,5.106886288420331,5.106917872788465,5.107999076336805,5.1199068994282335,5.082108078672255,5.08297068604192,5.105012811915965,5.139555405600632,0.231689453125,,,3.955078125,0.1625353343865341,0.5273489874865905,0.25101442645248745,0.24315278305573182,8.593377185956808,3.565591839988448,0.4149232324883045,3.4815199323184425,1.6958239060322633,0.48709297634351506,8.588780622625197,3.4289825141061474,0.39923973667149787,62,10,4.34375,6.41015625,4.340989111670326,4.341039749781733,4.341919197428527,4.3593766529255875,4.335839243530879,4.33693236106098,4.353532410950388,4.411567987876032,0.322265625,,,0.20079460082545206,0.5532786615251056,0.2850558398438228,0.26588965187215097,8.593377185956808,3.789455025359107,0.4409738969158468,3.4815199323184425,1.7832876381662288,0.512215260240859,8.588780622625197,3.639116990954024,0.42370589619760396
7,train,received,1.9667351245880127,89.625,92.125,1.349609375,2.74609375,2.74609375,84,11,5.125,6.63671875,5.126197727355088,5.126228171015145,5.127288231695505,5.138939297429313,5.120932469486126,5.121719911059718,5.142870573136848,5.175499875311364,0.227783203125,,,4.06640625,0.15554599434457048,0.5261658053415766,0.24826289970035556,0.20514149456530886,8.598771882867172,3.604886434387244,0.4192327094488791,3.46149845713885,1.7388988935792593,0.5023543748786098,8.594142084926666,3.4745377552586243,0.40429140232073235,68,10,4.375,6.40234375,4.373505934927022,4.373555097365905,4.3744256856983,4.3914698711429505,4.370425404677388,4.371514958153291,4.38820198486966,4.445314186294524,0.316650390625,,,0.19461019644924152,0.5540151695383662,0.28546808820243474,0.2281793459951878,8.598771882867172,3.8314484528187966,0.44558089283108643,3.46149845713885,1.8322928523362707,0.5293351636651539,8.594142084926666,3.6937243723228237,0.42979559051057303
8,train,received,1.9577291011810303,89.6875,92.3125,1.326171875,2.744140625,2.744140625,87,11,5.1796875,6.6484375,5.1805362239720925,5.180563261834816,5.181551867362476,5.192188571777419,5.164367272922077,5.165065541775991,5.184967186694969,5.215257667065747,0.220703125,,,4.1796875,0.15458261241134927,0.512508587363496,0.23847350396383032,0.22413440302662144,8.600074334053467,3.61884740066131,0.4207925722609006,3.469149972328226,1.7449775516156691,0.5029985920281719,8.595209485814141,3.4907780395657246,0.4061306528162038,69,10,4.44921875,6.4140625,4.447912039352965,4.447958442584472,4.448801934045486,4.464736860607794,4.446815131814445,4.447793135397141,4.463642901092957,4.516567356159874,0.306396484375,,,0.19521558313594897,0.5409844563118329,0.2758823400833987,0.24929878591758584,8.600074334053467,3.8670799188434195,0.44965656907534557,3.469149972328226,1.8462336021427763,0.5321861599727056,8.595209485814141,3.7171574536123915,0.43246851164562405
9,train,received,1.9124301671981812,89.75,92.3125,1.302734375,2.744140625,2.744140625,89,11,5.15625,6.6484375,5.154558571967708,5.154590563503337,5.15569065482542,5.167126706024639,5.154868178875965,5.15562548897276,5.177009120446085,5.207697016560538,0.2244873046875,,,4.140625,0.1686038456288222,0.5377858185048325,0.24569329149719757,0.23657813919216433,8.596663085738802,3.64239151767189,0.42369829797265585,3.5028181173441992,1.7686560188061557,0.5049237384175496,8.593174378746106,3.5147952135183145,0.4090217489606192,73,10,4.4140625,6.4140625,4.413560698476287,4.41361159483465,4.414515624796015,4.431323129888676,4.415383024359253,4.4164465005804825,4.433102272475785,4.487986263971503,0.3115234375,,,0.20666005794956163,0.5633763883350323,0.2778066632119604,0.25754224191322805,8.596663085738802,3.8910180618295387,0.45261958308968,3.5028181173441992,1.8785414214700538,0.5362943089075789,8.593174378746106,3.7483572768673694,0.4362017005192347
10,train,received,1.83504319190979,90.3125,92.875,1.2802734375,2.744140625,2.744140625,91,11,5.20703125,6.65234375,5.204336291046121,5.204364451116514,5.2054054458703485,5.216135395001014,5.221468161152369,5.222113615615707,5.242096166397085,5.269966282396803,0.21728515625,,,4.15234375,0.16613055372045996,0.534708351592657,0.27934333441240294,0.23792705306764908,8.598066637040127,3.6346398705530625,0.4227275763245634,3.471400798415996,1.7621933712691882,0.5076317814045785,8.594705808148921,3.5094713157927266,0.4083294290847375,74,10,4.48046875,6.4140625,4.479288825928425,4.479336488236744,4.480223092218745,4.496315212906885,4.457385695449964,4.458444557032002,4.475455908601086,4.529475519904356,0.302001953125,,,0.19691011960649898,0.5522613454673208,0.3040448084243359,0.25432081325319317,8.598066637040127,3.88913003324452,0.45232610974312565,3.471400798415996,1.8772004630658663,0.5407616613795891,8.594705808148921,3.747548187063641,0.43602983868400336
