epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.433555603027344,78.4375,78.4375,1.5,3.375,3.375,545,10,5.21484375,9.2265625,5.210303242801025,5.210388377021878,5.212048414528946,5.237043410867787,5.208580945919652,5.210211500165024,5.239392975655416,5.31789223751933,0.434814453125,,,5.21875,0.2742700179234474,0.2949333954916313,0.3834165444727079,0.328550085787313,8.594810888755806,3.8617459122363256,0.4493113300827211,3.4778421102401813,2.0079173247523068,0.577345739428533,8.587690208763288,3.8108360531837953,0.4437556503022241
2,train,baseline,1.925978660583496,90.6875,90.6875,1.4736328125,3.51171875,3.51171875,158,10,5.16015625,9.1640625,5.160991736355333,5.161080863788558,5.162887804597926,5.188633606729096,5.1358948232496955,5.137583608942971,5.168695194004989,5.248495519466122,0.436767578125,,,5.1640625,0.2353262603016558,0.277524402575087,0.3412141021364503,0.26763094477598026,8.595596214247013,4.401259192846208,0.5120365223242126,3.486735266888698,2.22328949538967,0.6376421853711789,8.592004529730012,4.367804776342438,0.5083568986991314
3,train,baseline,1.346924901008606,92.8125,92.8125,1.4482421875,3.515625,3.515625,137,10,5.33203125,9.2265625,5.332118784822502,5.332209804525813,5.334449579506644,5.359779357718597,5.316983984940921,5.318674769482247,5.356533567147549,5.428512850427814,0.422607421875,,,5.328125,0.20071163695325195,0.2544903339006251,0.2925291482677456,0.22783511357529956,8.59867707557019,4.674434798503582,0.5436225546583413,3.479097541934783,2.3208739703965677,0.6670908022618681,8.593835506981094,4.647745226755819,0.5408231543389772
4,train,baseline,1.1324844360351562,93.9375,93.9375,1.4228515625,3.51953125,3.51953125,189,10,5.640625,9.2109375,5.6390652284646645,5.639152434329507,5.641793018502957,5.6655264280922175,5.626289944503915,5.627915467726159,5.671970755571307,5.7328770117046455,0.3876953125,,,5.640625,0.19535397665197127,0.22469622951491233,0.3000058758125449,0.23522095283124747,8.599243471873358,4.901629589525734,0.5700070716171857,3.4795742976845947,2.3786359768346665,0.6835997088544644,8.595300340369144,4.881622659621109,0.5679409056474526
5,train,baseline,0.9471225738525391,94.8125,94.8125,1.3974609375,3.52734375,3.52734375,187,10,5.79296875,9.3046875,5.790826267730683,5.790910437433246,5.793795193454734,5.816440474578054,5.77133078660773,5.772924093872351,5.821583204362191,5.875525180719969,0.377685546875,,,5.79296875,0.20563385959294808,0.2546671169899678,0.294510364437547,0.22682587123467082,8.596913358284905,5.080411586180547,0.5909576349614503,3.4717897614386946,2.436484947156905,0.7017950724490979,8.593977136105018,5.049051158273352,0.5875104248370964
6,train,baseline,0.817766010761261,95.5,95.5,1.373046875,3.56640625,3.56640625,180,10,5.83984375,9.328125,5.8363715282304796,5.836458576924915,5.8397114810050095,5.862417668449681,5.833373465917329,5.834968112138624,5.888457153930489,5.93730347382865,0.374267578125,,,5.83984375,0.22101464791579464,0.24441561632797318,0.28465508160974523,0.2349621499460128,8.593513515247164,5.279074836023474,0.6143092492560814,3.4800822958438813,2.5102389409253627,0.7213159711548309,8.59288919070786,5.260903232969023,0.6122391568435486
7,train,baseline,0.7465487718582153,95.875,95.875,1.349609375,3.580078125,3.580078125,201,10,5.9296875,9.328125,5.929807182728668,5.929890618408893,5.933171946766978,5.955173303230379,5.928647167478555,5.930214890744709,5.985256112983796,6.030784155273837,0.364501953125,,,5.93359375,0.22691577903315877,0.24735519987708454,0.3031955559015902,0.24901769614142863,8.595787882582322,5.363288356941565,0.6239437769060375,3.4646675952481667,2.5703488134028287,0.7418745789431843,8.595284629574795,5.34658544094433,0.6220370437236845
8,train,baseline,0.6846849918365479,96.125,96.125,1.326171875,3.59375,3.59375,241,10,6.015625,9.328125,6.011038615531943,6.011119680397319,6.014367317767856,6.035777938352262,5.997554368867712,5.999093997565714,6.0534191177731635,6.0977943499811635,0.35546875,,,6.015625,0.2458753663359136,0.2710081599411767,0.29058875867092326,0.23983545189790093,8.59558783451379,5.52399936907876,0.6426552174707928,3.4881615563150996,2.641735290687174,0.7573431585771813,8.593347204115615,5.507836536110436,0.6409419292953235
9,train,baseline,0.6297028064727783,96.375,96.375,1.302734375,3.595703125,3.595703125,229,10,6.12890625,9.3515625,6.129290794945678,6.12937370254174,6.1330180989885275,6.154096025781852,6.106830903161445,6.10837909502005,6.1680639153428185,6.206651837999644,0.34423828125,,,6.1328125,0.25098659908158505,0.2714072319299969,0.2825046743869811,0.23725382358159183,8.594604208866944,5.612810252500553,0.653062097578605,3.4912771349875453,2.6074912060031865,0.7468588442528463,8.594410235337303,5.59451548297527,0.6509481546473681
10,train,baseline,0.6076216101646423,96.5625,96.5625,1.2802734375,3.625,3.625,232,10,6.171875,9.4140625,6.169525435830058,6.169608250488853,6.173443682054953,6.194227224947787,6.177558922611195,6.179074717716586,6.241573608148654,6.275599742685563,0.3447265625,,,6.171875,0.2598666245145497,0.2729171792152262,0.29967400058711163,0.23437599911673007,8.594332605778444,5.763276553477772,0.6705903550443002,3.5057559650872347,2.710911992093336,0.7732745858783356,8.592543675188372,5.74884233070194,0.6690501146129944
