epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.587770462036133,77.3125,77.3125,1.5,3.05078125,3.05078125,980,10,4.16796875,8.7734375,4.164520451847862,4.164656199493605,4.166009429490682,4.2061063155424385,4.153761854906246,4.1560815292390405,4.17843395942714,4.318618092955151,0.52490234375,,,4.171875,0.21525453948170994,0.46570457653108843,0.3610045873379077,0.2951826272827249,8.59181360881035,3.5629601047467974,0.41469243479551415,3.460849924319828,1.7996729769672228,0.5200089620531345,8.577546096580797,3.541315908256921,0.412858860609163
2,train,baseline,2.0161707401275635,89.0625,89.0625,1.4736328125,3.14453125,3.14453125,263,10,5.19921875,9.09375,5.1906349803038125,5.190762779577697,5.193025384864773,5.229308952124247,5.172671119297699,5.174869036975152,5.212062442300289,5.326246011921055,0.428466796875,,,5.20703125,0.197276225800633,0.47362849568977583,0.35655205245191673,0.28392939478099,8.599382084330593,4.384742179044467,0.5098903777091318,3.489136103080554,2.241019337890905,0.6422848727260343,8.594366356920624,4.358911589338729,0.5071824272220732
3,train,baseline,1.3111587762832642,93.3125,93.3125,1.4482421875,3.2109375,3.2109375,563,10,6.10546875,9.2265625,6.099608014359975,6.099726867137467,6.103256001043638,6.135320205147225,6.07486786499924,6.07694502763858,6.1353466793379665,6.217758838515777,0.337890625,,,6.11328125,0.07535784411489733,0.34765580520363026,0.33943873314617795,0.27931114778275434,8.595006336951457,4.913297797935914,0.5716456283240624,3.4877992505603004,2.413850099772478,0.6920840123997111,8.590947426624647,4.873611434740492,0.5672961540465761
4,train,baseline,0.9202759265899658,95.3125,95.3125,1.4228515625,3.275390625,3.275390625,578,10,6.4765625,9.71875,6.470548617431507,6.470664137214746,6.475064738980797,6.505092543084573,6.425419073453002,6.427448876002981,6.499300316638872,6.564110347883335,0.333740234375,,,6.484375,0.08655722495821919,0.34176614082112117,0.30383273924413984,0.23898331879110687,8.594379406041046,5.154277342397868,0.5997265304316088,3.48322607556174,2.53689786787272,0.7283184647908891,8.593935718469591,5.1254844032952676,0.5964071144120698
5,train,baseline,0.7636476755142212,96.0625,96.0625,1.3974609375,3.408203125,3.408203125,611,10,6.62109375,10.0390625,6.613733836677267,6.61384829738493,6.618625034107943,6.647882159973215,6.578421903127881,6.580433422896157,6.658636812750058,6.715409715883871,0.340576171875,,,6.625,0.042615759836048726,0.2849124728842738,0.2468957776625241,0.22010940318315103,8.590564540526902,5.418844415970406,0.630790257195139,3.4910196602805303,2.66001089544375,0.7619581538621291,8.588641209875107,5.387382512366183,0.6272683164563728
6,train,baseline,0.6320298314094543,96.6875,96.6875,1.373046875,3.45703125,3.45703125,683,10,6.65234375,10.03125,6.651702012307457,6.651816727659697,6.6566967216704604,6.685847203200962,6.610073018593719,6.612082802541681,6.691224002593186,6.74680891839557,0.336669921875,,,6.65625,0.06606519712925492,0.32533225769141544,0.27694789872732956,0.22458008429852624,8.594516799023367,5.418012069943586,0.6304033369926345,3.4655821338868322,2.623140296614981,0.756911882412376,8.593494243351842,5.390205318103485,0.6272425587849195
7,train,baseline,0.6202038526535034,96.875,96.875,1.349609375,3.470703125,3.470703125,699,10,6.86328125,10.1171875,6.8572543929887395,6.857367363559519,6.862918817026578,6.890780340278275,6.815781855293519,6.817766446900689,6.907967191103762,6.950183702498559,0.32177734375,,,6.875,0.03352854880237122,0.28812610707926084,0.28462595233419774,0.2394911720330045,8.597569485025321,5.607012317812282,0.652162489361465,3.495871582850048,2.7055428949770244,0.7739251373676892,8.597889114221822,5.588310359869018,0.6499630648440626
8,train,baseline,0.534803032875061,97.1875,97.1875,1.326171875,3.5078125,3.5078125,669,10,7.0390625,10.09375,7.031177730763533,7.031288146200628,7.037316962145953,7.06395144930332,6.968674378564534,6.970631654769376,7.06841529461249,7.1008878738077685,0.302490234375,,,7.05078125,0.04559510743766661,0.314667886226084,0.2502529016952828,0.21113410314882697,8.596797202101309,5.8798466297118965,0.6839578149260855,3.4814389603215394,2.782622519602092,0.7992736771536255,8.596550744634621,5.858411202208796,0.6814839318973619
9,train,baseline,0.4779534935951233,97.5,97.5,1.302734375,3.541015625,3.541015625,799,10,6.98046875,10.1953125,6.984672063571745,6.984783298549667,6.990961022895386,7.017681364198577,6.910047737381166,6.912019393554208,7.011942763609556,7.043337711211324,0.31494140625,,,6.98828125,0.09867012324184932,0.3536409791892198,0.2780063038274112,0.2038744900805845,8.591317423919135,6.003242558857828,0.6987569266320165,3.465424877017809,2.8411501864956445,0.8198562333114583,8.590571545777017,5.985358946552405,0.6967358242298451
10,train,baseline,0.4961366355419159,97.4375,97.4375,1.2802734375,3.576171875,3.576171875,951,10,7.1953125,10.5,7.190676225624763,7.190785053368769,7.197555061245374,7.222911587519219,7.125102039159854,7.1270374562357235,7.236393339646455,7.2554004526079,0.314453125,,,7.20703125,0.03559959033915045,0.2752517679615976,0.2512848405722264,0.1969519627253698,8.594730133076101,6.109385499119634,0.7108292412356467,3.5045559261348256,2.884491873553687,0.8230691517983543,8.595171742408592,6.088847062438956,0.708403187849822
11,train,baseline,0.46424880623817444,97.625,97.625,1.2578125,3.619140625,3.619140625,1074,10,7.26171875,10.2890625,7.254352195942418,7.254460099742007,7.261155816719826,7.286308266194967,7.199062244183787,7.200984777824209,7.309629404304403,7.328307577950148,0.294189453125,,,7.26953125,0.053735037000505,0.32406807143562383,0.2545691632653936,0.20777143961201144,8.596676819950776,6.184280301835988,0.7193803409573095,3.469448023955973,2.8953033417638343,0.834514113418687,8.59610658384536,6.160828766766201,0.7166999043897653
12,train,baseline,0.44055551290512085,97.75,97.75,1.2353515625,3.625,3.625,964,10,7.234375,10.5625,7.231443663639555,7.231554644893949,7.239073192335683,7.2640690988939145,7.167561868948381,7.169507864304492,7.289506701755514,7.298239995895662,0.315185546875,,,7.23828125,0.049348947896664316,0.30734120589349434,0.26200695705189214,0.21747048983190298,8.598704720997311,6.315124453543734,0.7344274118545707,3.497443321836304,2.970101549983437,0.8492207812031132,8.597881739795957,6.297089222324379,0.7324000739830855
