epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn
1,train,received,6.169346809387207,69.625,72.375,1.5,2.439453125,2.439453125,111,11,4.63671875,5.81640625,4.635372716842817,4.635417712153997,4.6361129565126245,4.651357350880921,4.625008221846331,4.625959594711469,4.638659683866496,4.689667807820666,0.2025146484375,,,3.818359375,0.11440693901612002,0.4550603678767113,0.2763625300246627,0.33367647977596226,8.592530031133721,2.551539393876153,0.2969485570176699,3.4874834606857723,1.5254450780572748,0.4374056809884667,8.566952334398536,2.3913148669691484,0.27913250519293764,91,10,3.970703125,5.9140625,3.9711956220532216,3.9712522230300897,3.971830534047432,3.9910662307219154,3.9621873770037257,3.9634205722808815,3.9745599389692465,4.044201340470158,0.32861328125,,,0.1271763775576863,0.4702594104905396,0.3454979508985105,0.37879229163356526,8.592530031133721,2.8776609688073784,0.3349026373350588,3.4874834606857723,1.6941917417937824,0.4857920505981811,8.566952334398536,2.673762371252961,0.3121019315722245
2,train,received,3.980592727661133,80.375,84.125,1.4736328125,2.490234375,2.490234375,64,11,4.7578125,5.94140625,4.756974090746677,4.757016664674478,4.75784963872473,4.772393110449768,4.748660738922882,4.749602488020151,4.765354901304468,4.812158406037582,0.199462890625,,,3.97265625,0.10204675780647247,0.4453572110701867,0.276210495704212,0.3228100576706584,8.591414795098597,2.6166293130816323,0.30456326175456216,3.4742237971118484,1.5066246352952977,0.4336579113146849,8.580007613349787,2.4328133311966633,0.2835444256962436,51,10,4.0625,6.046875,4.065671666984986,4.0657283744700585,4.066388274835383,4.08531403310711,4.066591930792823,4.067752069299868,4.0798621174635,4.145733949170619,0.327880859375,,,0.13194528354826163,0.4794370060219827,0.35624688416084893,0.3777912931839344,8.591414795098597,2.9777012710354445,0.3465903279089986,3.4742237971118484,1.6767972135752203,0.4826393783178723,8.580007613349787,2.749737967265512,0.3204819961916054
3,train,received,3.472893476486206,82.8125,86.875,1.4482421875,2.541015625,2.541015625,67,11,4.9296875,6.09765625,4.9256640473671665,4.925700181552982,4.926635160094499,4.939768879404175,4.94173939150642,4.942609783013376,4.961271177962455,5.000633468867683,0.19189453125,,,4.03125,0.16611438592789424,0.5167668221394942,0.3025730074285038,0.2946185483874077,8.592955155654305,2.527739920137333,0.29416421642489765,3.4868071153172275,1.4212448755618992,0.4076063942047437,8.576709599666703,2.292051014167181,0.26724129895411775,55,10,4.203125,6.2109375,4.204476935657094,4.204527967590152,4.205213492215629,4.222820199964305,4.19871423754801,4.199816263371263,4.212988843308244,4.274471765456041,0.322998046875,,,0.21417748511035176,0.5733491510871539,0.3945679614115852,0.3546845349484654,8.592955155654305,2.8698230234169015,0.3339739323006371,3.4868071153172275,1.575361672146367,0.45180637185978717,8.576709599666703,2.5846477456883505,0.30135656520174026
4,train,received,3.0840320587158203,84.1875,88.5,1.4228515625,2.57421875,2.57421875,52,11,4.82421875,6.02734375,4.823135098948139,4.8231771326038055,4.824100671094712,4.838500637308527,4.829346433674954,4.830272911619833,4.847519138461992,4.891390248346032,0.1993408203125,,,3.8046875,0.12288117152087638,0.4539925560443302,0.24609221015917468,0.2740874787900954,8.593408639839335,2.6753715875091117,0.31132833310241964,3.471126428751579,1.4975710581972503,0.4314366212053719,8.584109700432917,2.501233590377619,0.29137949975772975,38,10,4.09375,6.1328125,4.093992032172435,4.094048761424466,4.094720316059702,4.113745770691802,4.0959452243026515,4.097121669286675,4.1094729128390615,4.17504886272873,0.33251953125,,,0.1624864171660166,0.49796410942994296,0.33591003898550714,0.3377245752196078,8.593408639839335,3.0437914431973505,0.3542007101915565,3.471126428751579,1.6556089244532783,0.4769658952032849,8.584109700432917,2.8314894708770773,0.3298524331223631
5,train,received,2.863229513168335,85.1875,89.25,1.3974609375,2.564453125,2.564453125,68,11,4.890625,6.046875,4.892135266907701,4.892175931444376,4.893130124450131,4.906873995171742,4.883046807307379,4.883981418019131,4.90202429088244,4.9443706354259955,0.1910400390625,,,3.982421875,0.12732188384751716,0.43961883534250906,0.24908245479792165,0.27342803667370785,8.594560573949039,2.7535382830212436,0.3203815086681092,3.4615258934268596,1.5108164779713693,0.4364596783286469,8.584793477422563,2.5777155247799364,0.3002652925267401,54,10,4.171875,6.15234375,4.171963987044719,4.1720197483527,4.172725130156234,4.191119486472362,4.166690009079932,4.167845168371018,4.180868130483904,4.244328714151942,0.322021484375,,,0.15387828244817173,0.4787416155051352,0.32917231040780476,0.3386052179349565,8.594560573949039,3.1529122103367513,0.366849728174997,3.4615258934268596,1.6860496125820559,0.4870827676845403,8.584793477422563,2.9276499263580984,0.3410274148187284
6,train,received,2.7102365493774414,85.9375,90.0,1.373046875,2.56640625,2.56640625,67,11,4.96875,6.0546875,4.967888349196889,4.967925150160607,4.968847248171581,4.981730812168174,4.9647237953796335,4.965571830828533,4.983193440829993,5.022055577264951,0.1790771484375,,,4.12890625,0.12371693341497826,0.47442715567021915,0.27135144705196695,0.2946112940916914,8.595515684492574,2.841005353592551,0.3305218043773794,3.475925537153491,1.5256465553012744,0.4389180777878972,8.58586372527898,2.673792022081563,0.31141794321859956,54,10,4.27734375,6.1640625,4.2783362509305904,4.278388988401392,4.279098097016493,4.296554734695381,4.270985747853311,4.272077802352615,4.28502894280354,4.344815811824813,0.30615234375,,,0.1557886633100839,0.521205025320052,0.36399180442525914,0.3605552750438793,8.595515684492574,3.2673570310491993,0.380123444710122,3.475925537153491,1.7059305023601112,0.49078453612591877,8.58586372527898,3.0612084422184855,0.35654053455396745
7,train,received,2.654728889465332,86.125,90.5,1.349609375,2.56640625,2.56640625,71,11,5.015625,6.07421875,5.020232638480856,5.020269313329503,5.021225508333903,5.033670182064379,5.015471272027249,5.016246109746957,5.033465303911243,5.07002157764523,0.1744384765625,,,4.12890625,0.13406225644366437,0.48833696417590466,0.27119218549511526,0.27449428902228584,8.592141837927343,2.8335173951275348,0.3297801000700258,3.487260908677086,1.5126926771082063,0.43377674246979575,8.587860477061238,2.665080390680954,0.31033112354346765,58,10,4.328125,6.18359375,4.329157052521238,4.329208487652412,4.329922881664854,4.346861864736086,4.311678177367958,4.31274434863272,4.325821193077485,4.384100536324594,0.300048828125,,,0.15292082692276876,0.5301733382524647,0.3652393376067337,0.3348638114107888,8.592141837927343,3.269332058574247,0.3805025708657177,3.487260908677086,1.6934513056382405,0.4856107271539547,8.587860477061238,3.054185626710784,0.3556398750152873
8,train,received,2.640988826751709,86.3125,91.0,1.326171875,2.568359375,2.568359375,73,11,5.02734375,6.0390625,5.023523656469754,5.023558198189862,5.0244529929886745,5.036595610529449,5.01553958986222,5.016301760109205,5.032818994764807,5.069013737548694,0.167724609375,,,4.10546875,0.12000236992674712,0.452146508625688,0.2525865814073934,0.2633017815644638,8.59471718408725,2.8263843987384405,0.32885135580393154,3.45747858053605,1.484888053233294,0.42947136725372737,8.581323495411148,2.6590374239656587,0.30986332415828116,60,10,4.37109375,6.1484375,4.370162432285737,4.370211753069822,4.370913791675112,4.387299364886738,4.354073418512096,4.35506032099739,4.367626176232571,4.423222596598488,0.2890625,,,0.13995535249774602,0.49003433173266076,0.3309418199873434,0.3228460448857356,8.59471718408725,3.2690373482162336,0.38035426625424235,3.45747858053605,1.6652514616120753,0.4816375352219517,8.581323495411148,3.049087424693491,0.3553166858613344
9,train,received,2.517397165298462,86.9375,91.5,1.302734375,2.5625,2.5625,75,11,5.03515625,6.0625,5.033486554382915,5.033520706557235,5.034436161449004,5.046667050632248,5.027444662933466,5.028253904821689,5.0457368157836004,5.082232159592041,0.1693115234375,,,4.15234375,0.11913744421809158,0.4450510076546196,0.23173884212625626,0.2616337936723758,8.594578727647335,2.9069199394777305,0.3382271582581065,3.483103187926533,1.5295539877043929,0.4391354218290977,8.59101835398856,2.721267078201423,0.31675721853603284,61,10,4.35546875,6.171875,4.3559629222719405,4.356013001154882,4.356715973951967,4.373308902710708,4.337342933572653,4.338408063967749,4.351542322792006,4.409120853872275,0.29443359375,,,0.1352913970016797,0.47746921435655076,0.32450546988561096,0.3268297820119946,8.594578727647335,3.3598219185704137,0.39092339776496826,3.483103187926533,1.7175758518801176,0.4931165570499732,8.59101835398856,3.129795752267719,0.3643102160077037
10,train,received,2.702948808670044,86.4375,90.9375,1.2802734375,2.5546875,2.5546875,78,11,5.03125,6.06640625,5.032616812424943,5.032652681422895,5.033620382419448,5.046064546040344,5.032516672905396,5.033335007254084,5.051311730032774,5.08762300142762,0.1702880859375,,,4.0625,0.10650769476625115,0.44183070608742847,0.25898489527718227,0.2735139408493682,8.59623382765868,2.925522921073312,0.34032612184888933,3.4908377985968397,1.5382547299912295,0.4406548853715114,8.59034771444033,2.7488388990378345,0.31999157547686347,66,10,4.34375,6.17578125,4.341206104803506,4.341257144962363,4.341992079082759,4.358990763500098,4.34286405068643,4.343924080783551,4.357467933558783,4.414652708837879,0.296630859375,,,0.12936382523796544,0.4783442897710865,0.3414450759698553,0.32964196565121745,8.59623382765868,3.38071062526138,0.3932781137692913,3.4908377985968397,1.7240835678503084,0.49388819169521786,8.59034771444033,3.1555181995629926,0.36733300029969485
11,train,received,2.4891531467437744,87.0625,91.75,1.2578125,2.56640625,2.56640625,76,11,5.01171875,6.046875,5.009270716372844,5.009306692237516,5.010241727940023,5.022794251041757,5.007826784102166,5.008616927216571,5.025501233419241,5.06235957339049,0.171142578125,,,4.03125,0.12638460662145867,0.4712932190763085,0.2648486117098961,0.2798611288342019,8.595179297253804,2.9190519358587084,0.33961501382424425,3.4600599181723375,1.5305535976376001,0.44234887078084606,8.586275308893704,2.7381524868929983,0.31889875276382146,64,10,4.328125,6.15234375,4.333265787904387,4.333317210165978,4.33403677310044,4.351061837560231,4.3139309764172955,4.315014899822311,4.328162150157034,4.386507385124242,0.296630859375,,,0.14472371918575636,0.5024742667401153,0.35750709304073963,0.34308707668073773,8.595179297253804,3.3742064168480566,0.39256963702038533,3.4600599181723375,1.7177494081837512,0.4964507692950866,8.586275308893704,3.1457936241757114,0.36637465152291165
