epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,5.262018203735352,73.9375,73.9375,1.5,2.3515625,2.3515625,91,10,3.9453125,5.7734375,3.9442724906113398,3.944338728924431,3.945138562529488,3.9648837566219775,3.949130020017959,3.950350110651966,3.9638081997621812,4.028938787949636,0.31640625,,,3.943359375,0.2596042737015937,0.450912398739351,0.24326853553186034,0.3166013093470199,8.594342609867061,3.33555460646939,0.38811049988161744,3.484630605069249,1.7983758929095957,0.5160879578723258,8.573546722698296,3.2944112854760057,0.38425302760106467
2,train,baseline,2.303056001663208,88.125,88.125,1.4736328125,2.380859375,2.380859375,39,10,4.30078125,5.78515625,4.2978367360335366,4.297896985830704,4.298851356244246,4.316617195620582,4.300105584617279,4.301239680361671,4.317301045169499,4.372964179515499,0.256591796875,,,4.30078125,0.22365202091773426,0.4393868883759597,0.24094589760595278,0.31215128033576955,8.592154454201282,3.8261676766784865,0.4453094619135502,3.4653061913536094,2.023369849949689,0.5838935257721989,8.584878203447452,3.8038223902779977,0.44308402520498036
3,train,baseline,2.190201997756958,89.375,89.375,1.4482421875,2.3828125,2.3828125,49,10,4.1953125,5.78125,4.196021362102614,4.1960798084917945,4.196892672070247,4.2143992091095726,4.203590159344634,4.204645082897432,4.2182250954063685,4.2747965795438745,0.274169921875,,,4.1953125,0.2437763445666339,0.45241834915625806,0.26895983605391854,0.3284779211273236,8.59642381201062,3.7143870917687583,0.4320851522675217,3.463183048499139,2.0527179948301235,0.5927258149752502,8.58477966960752,3.6844808426866695,0.4291875836639983
4,train,baseline,1.8274015188217163,90.5625,90.5625,1.4228515625,2.37890625,2.37890625,47,10,4.453125,5.76953125,4.4526821208183485,4.452732284594945,4.4536218014412166,4.46934373599451,4.446482634599195,4.447503929702458,4.463325893912736,4.5132090714529465,0.228271484375,,,4.45703125,0.2190960940492906,0.4089942226134298,0.23955222692434675,0.3112126981015014,8.595810251775212,3.9039897927844054,0.4541735657762048,3.4822993934346282,2.0616480477745034,0.5920364146923848,8.589982983807111,3.886264573547148,0.45241819231459546
5,train,baseline,1.625374436378479,91.6875,91.6875,1.3974609375,2.3828125,2.3828125,61,10,4.68359375,5.77734375,4.684514811886972,4.68454800828902,4.685317751398529,4.698164982972862,4.69215296263534,4.692988028554294,4.708521809999139,4.7494980137580995,0.1893310546875,,,4.6796875,0.18068587962723381,0.39388975439117924,0.214034827518171,0.301201853283001,8.591916253458983,4.078303684836021,0.4746675321927345,3.4666836901182645,2.101763915268211,0.606275075300138,8.582014928604732,4.058193179788497,0.4728718387871973
6,train,baseline,1.4892191886901855,92.3125,92.3125,1.373046875,2.38671875,2.38671875,70,10,4.92578125,5.82421875,4.924878706293862,4.92490784059271,4.925681260836266,4.936557839263221,4.921031165708754,4.921745462288227,4.937170189946795,4.970758161729784,0.154052734375,,,4.92578125,0.17216031173912372,0.39881517905819625,0.23088658188245648,0.32059519173857637,8.59806490019012,4.2646835361866176,0.49600504133113915,3.4920345374965485,2.199413370797095,0.6298372330457711,8.590813921911785,4.243008652913681,0.49390065848026765
7,train,baseline,1.393423080444336,92.8125,92.8125,1.349609375,2.38671875,2.38671875,75,10,4.9921875,5.7890625,4.990613200423411,4.990646162791196,4.991481667873518,5.00219292708622,4.982753905354489,4.983411072758541,4.998217150897368,5.029629257588186,0.1370849609375,,,4.99609375,0.16048111057215894,0.39747024773420914,0.22499787229818072,0.31053747375797375,8.595110572406432,4.464094365073569,0.5193760251793627,3.4717817374753777,2.251405807347342,0.6484871393397349,8.58850400889909,4.439171517377546,0.5168736619064089
8,train,baseline,1.3169755935668945,93.0625,93.0625,1.326171875,2.396484375,2.396484375,73,10,5.01953125,5.80859375,5.016924498333295,5.016955253857755,5.017795285384194,5.028719906043109,5.009637453835508,5.010333988509518,5.0259358984405935,5.05764567539766,0.135986328125,,,5.015625,0.17054483185759134,0.40726639487270055,0.19769005809811005,0.30010244529212327,8.592918092809992,4.60819647329651,0.5362784124699567,3.4625488028854816,2.292149426804396,0.6619832837862836,8.586296859581736,4.594461703799489,0.5350923429432066
9,train,baseline,1.2706297636032104,93.375,93.375,1.302734375,2.40625,2.40625,79,10,5.09765625,5.8515625,5.095925637565512,5.095953339142752,5.096777358433642,5.106879199241197,5.086061073980343,5.086746119521019,5.102816931591588,5.132332213290287,0.1290283203125,,,5.09765625,0.16302429505233684,0.4094746062713906,0.20130744509228488,0.3002852738038323,8.595354954236633,4.718901149698512,0.5490059659924312,3.459649672714388,2.3144760050585758,0.6689914367088716,8.589432095130118,4.702294043157871,0.5474510993368111
10,train,baseline,1.218106746673584,93.75,93.75,1.2802734375,2.43359375,2.43359375,69,10,5.18359375,5.94140625,5.182980619260764,5.183009533265893,5.1841015071840495,5.193858969655968,5.185876126311918,5.186530289598571,5.206318252018278,5.229961836961227,0.1280517578125,,,5.1796875,0.1745371985419147,0.38496828116402404,0.19599356167457077,0.27683524583375585,8.594051932674976,4.786811904714484,0.5569912704989375,3.4821649385343263,2.3256704607713194,0.6678806150262987,8.592090613218499,4.768598649690233,0.5549986451904946
