epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected
1,train,baseline,4.898280620574951,75.625,75.625,1.5,3.009765625,3.009765625,527,10,4.2109375,8.3828125,4.208283840183659,4.20838827524585,4.209446164085107,4.239909684206655,4.201402985418941,4.20326557199684,4.2211570008664365,4.32746465462273,0.49755859375,,,4.21484375,0.39853823816586603,0.3331454937674873,0.3625567429940008,0.32909145492794056,8.596996475558878,3.531187584413485,0.41074665954006073,3.473098675375108,1.7121769322913525,0.49298251858808206,8.579137743341871,3.498566647702914,0.40779933279636343
2,train,baseline,2.26334547996521,87.75,87.75,1.4736328125,3.095703125,3.095703125,101,10,4.55078125,8.34375,4.551364622497158,4.551468716491577,4.552850014325029,4.582404002580709,4.551418373844333,4.5532441932944465,4.5760417331675605,4.673609519577114,0.454345703125,,,4.5546875,0.40585091654606237,0.3449849686733732,0.3562970154708997,0.32598110684470916,8.59310107768901,4.037849180238743,0.46989429586980536,3.4964791220006877,1.8792299279181384,0.537463506100629,8.584035927852254,4.014003218000725,0.46761258360728203
3,train,baseline,1.7391818761825562,90.25,90.25,1.4482421875,3.109375,3.109375,114,10,4.8671875,8.4296875,4.867500912982761,4.867600259338881,4.869173901707904,4.897226550902747,4.871221783815644,4.872988591665111,4.899243488400394,4.988842856358175,0.422607421875,,,4.8671875,0.39731870519774437,0.347446529741874,0.35384077189361873,0.3300356343378304,8.59289240635376,4.253319477840049,0.4949811165673455,3.5025454484869587,1.9745047697147138,0.5637342323616863,8.583355221395319,4.2337179474458875,0.49324743509306257
4,train,baseline,1.498105525970459,91.5625,91.5625,1.4228515625,3.126953125,3.126953125,143,10,5.20703125,8.453125,5.204870291313753,5.2049623095699085,5.206697035282816,5.232706135909999,5.194997041564175,5.196680287260752,5.225930398916346,5.30666683101633,0.38427734375,,,5.20703125,0.38315165154456826,0.32615457124886665,0.3418578104425334,0.31354304254819937,8.598131473144722,4.468835580540123,0.5197449695318126,3.489485202419675,2.068194097533043,0.5926931846849266,8.590500363474838,4.448968169788609,0.517893950474034
5,train,baseline,1.3085306882858276,92.625,92.625,1.3974609375,3.14453125,3.14453125,186,10,5.47265625,8.484375,5.471933300453904,5.4720215883652115,5.4740397632878315,5.498806216640588,5.443666831025907,5.445320225513969,5.479639351364055,5.552614373160479,0.35498046875,,,5.4765625,0.36873849010581833,0.3077553504570154,0.34812999822888724,0.31631011001377457,8.594755062798532,4.79043518600171,0.557367272365514,3.463408033428134,2.196223504368926,0.634122079515728,8.588160888172009,4.767733271768336,0.5551518344672218
6,train,baseline,1.1107538938522339,93.75,93.75,1.373046875,3.19140625,3.19140625,194,10,5.671875,8.6328125,5.6658175470430345,5.665905142426241,5.668167085687713,5.692254495336873,5.661619481939388,5.663228602155889,5.700892334184676,5.767065920732556,0.3427734375,,,5.66796875,0.34862310558826665,0.2859548739427886,0.3268054143858526,0.2873733069038378,8.596424841250135,5.1176573838583295,0.5953239257442393,3.470511230256074,2.3320600390063726,0.6719644122385681,8.590274740678057,5.104268475430386,0.5941915281544873
7,train,baseline,1.0221495628356934,94.3125,94.3125,1.349609375,3.177734375,3.177734375,215,10,5.8984375,8.625,5.8964655598118085,5.896545391649489,5.898836690136075,5.9211509430248945,5.884813563427613,5.886346481387685,5.925737878554689,5.985420725526735,0.31591796875,,,5.90234375,0.3334946458414978,0.2838950113770643,0.3100541978007349,0.2821486220126773,8.597123900142515,5.316995882446764,0.6184621676045199,3.4739791836197105,2.449976013930187,0.7052362390316445,8.59122461127871,5.300895446714865,0.6170127876479631
8,train,baseline,0.8934265971183777,95.0,95.0,1.326171875,3.1953125,3.1953125,227,10,5.921875,8.6640625,5.917016038551046,5.917099513490448,5.919614069164728,5.942349967441048,5.922020494227335,5.923583001693527,5.965893047446234,6.023651557968832,0.316650390625,,,5.92578125,0.3052687785078588,0.28022626238027537,0.2982752151623037,0.2754928171186098,8.59242319294908,5.473534466313419,0.6370187249162712,3.4748889582041027,2.491248453524803,0.7169289388781891,8.58845922093464,5.460017262184702,0.6357388585924397
9,train,baseline,0.8858695030212402,95.1875,95.1875,1.302734375,3.212890625,3.212890625,241,10,6.0,8.6953125,5.998243109499793,5.998325215072597,6.000915012120879,6.0231557291172555,5.993188479447175,5.994734769954537,6.038344067217433,6.093538212157951,0.3095703125,,,6.00390625,0.3277670644562062,0.27914210430548353,0.30541211058951245,0.2680539645505358,8.593474463654733,5.537122876072027,0.644340411959185,3.503039294515412,2.5227472190723246,0.7201595548819858,8.589731196614093,5.519069000360289,0.6425194076545492
10,train,baseline,0.8214969038963318,95.5625,95.5625,1.2802734375,3.248046875,3.248046875,235,10,6.04296875,8.796875,6.0393788855668,6.039461534758022,6.042273162418273,6.064366779302484,6.024929772287573,6.026491812800164,6.073842024145364,6.125877176376132,0.312744140625,,,6.0390625,0.3209872599715384,0.2816894155283557,0.30996601057078504,0.2745672953406284,8.591429660723064,5.602362270761663,0.6520873116582279,3.4741285477703023,2.4961434381290006,0.7184948408806079,8.584677316404614,5.583271874363903,0.6503764403228912
11,train,baseline,0.7871636748313904,95.75,95.75,1.2578125,3.29296875,3.29296875,235,10,6.125,8.8203125,6.126368315134626,6.1264495209931376,6.129317141942196,6.150925881259343,6.109275734578807,6.110812041183236,6.158851798110566,6.208475456202709,0.305908203125,,,6.12890625,0.2943582989966925,0.26984860664887045,0.28956432504104906,0.23627004905598248,8.603318348596162,5.715964407106028,0.6643906659618989,3.474688018644073,2.5818427068282728,0.7430430280286818,8.599280169437161,5.705526399870593,0.6634888371411244
12,train,baseline,0.7330263257026672,96.0625,96.0625,1.2353515625,3.310546875,3.310546875,243,10,6.2109375,8.9765625,6.209283512280107,6.209369191974859,6.212883429029494,6.234289109264634,6.194762011853998,6.196304466291595,6.252734111087604,6.293545524320531,0.307861328125,,,6.21484375,0.3427874108671319,0.29380335350231696,0.2937210170781123,0.2555863310061482,8.595759022903273,5.842834613408748,0.6797345758345018,3.4672468925161413,2.635047493409674,0.759982653412215,8.592533400238612,5.826162478613647,0.6780494421414592
13,train,baseline,0.6917560696601868,96.375,96.375,1.2138671875,3.341796875,3.341796875,253,10,6.15234375,8.9375,6.152823406107544,6.15290708305665,6.156271816374631,6.177710046356263,6.142246334050697,6.143792392650384,6.198970698467356,6.241696869878085,0.3115234375,,,6.15234375,0.3273130861380806,0.2626987637930988,0.29523251333659134,0.2523094770502033,8.594716531833154,5.791599785988837,0.6738558234629242,3.486091314500033,2.6353743508850274,0.7559682501498061,8.591863752837497,5.776706081604454,0.6723460994940328
14,train,baseline,0.6393222808837891,96.625,96.625,1.1923828125,3.365234375,3.365234375,269,10,6.41796875,9.0234375,6.420585663082504,6.420660523465713,6.4242490951138755,6.4434346558351585,6.407104152907659,6.408544690539038,6.468402763400268,6.499940577449009,0.288818359375,,,6.421875,0.3158288614352502,0.2609141684997305,0.2952645644400703,0.23567006000186702,8.597484919428986,5.8872375806184705,0.6847627690877625,3.479038326282822,2.657405271880572,0.7638332845616783,8.595294338673309,5.865998034085332,0.6824662196490591
15,train,baseline,0.5784204006195068,96.8125,96.8125,1.171875,3.412109375,3.412109375,308,10,6.4296875,9.0859375,6.429719237561562,6.429799793956589,6.433691966349714,6.453396387304836,6.425213105042104,6.426679740721211,6.489250246997241,6.519041951381647,0.29248046875,,,6.4296875,0.32886992212163474,0.2684493128658839,0.2835926957419759,0.23582164201656036,8.598230452502445,6.001764890121184,0.6980232645863103,3.4611127182275836,2.691485785950903,0.7776359815664131,8.595609670947086,5.992701901433851,0.6971817161136356
16,train,baseline,0.5567286014556885,97.0,97.0,1.1513671875,3.416015625,3.416015625,300,10,6.46484375,9.078125,6.467300091652007,6.467374932814592,6.471064406095123,6.4899865267913395,6.446012405885403,6.447445683410531,6.508779609689804,6.538284785287331,0.287841796875,,,6.46484375,0.3246316385112528,0.26414435938915365,0.28978238265716544,0.23988903047666593,8.59627056639149,5.909584905779957,0.6874591557046186,3.4755180055233628,2.650828475073314,0.7627146430720728,8.594995396681137,5.887166835227956,0.6849528782180874
17,train,baseline,0.5773350596427917,96.9375,96.9375,1.130859375,3.423828125,3.423828125,331,10,6.51171875,9.0625,6.511171603968512,6.511244692456387,6.514751239001535,6.533409615817059,6.494741759186434,6.496136397058757,6.554364462095128,6.584867563492987,0.28125,,,6.51171875,0.32708237535553114,0.26414627353414016,0.28866300327464406,0.23833128382146448,8.596955079194244,5.972970528888422,0.6947774501397352,3.479951683863678,2.6829039394128142,0.7709601118467463,8.594541511357518,5.953985266573238,0.6927635707739805
18,train,baseline,0.5417038798332214,97.125,97.125,1.111328125,3.421875,3.421875,335,10,6.48828125,9.125,6.490543240999572,6.4906211591080085,6.494512700356232,6.513586859569059,6.4708965367394295,6.472330926344425,6.5350915357804515,6.56289231061162,0.288818359375,,,6.48828125,0.33875469631395794,0.2739053559249227,0.2960921061494441,0.23321416283610244,8.595048147223723,6.018882656346097,0.7002732914637889,3.4470995574981815,2.697571732988684,0.7825627568895962,8.59155790782675,6.005832932646106,0.6990388701419219
19,train,baseline,0.49913355708122253,97.375,97.375,1.091796875,3.453125,3.453125,332,10,6.6171875,9.125,6.61459619279605,6.614669916348237,6.618625602145453,6.6367410618289195,6.595392575406587,6.596792839807393,6.661856490832252,6.685043407729108,0.27490234375,,,6.6171875,0.3243509678745921,0.2660369723955058,0.2701069343365141,0.20911316659676535,8.598230491661312,6.137971239701548,0.7138644684687437,3.500417735449073,2.8014688391802465,0.8003241472609105,8.597263517126635,6.115636257580929,0.7113468425619328
20,train,baseline,0.49618446826934814,97.3125,97.3125,1.0732421875,3.44921875,3.44921875,295,10,6.57421875,9.1484375,6.574797165680503,6.574874216721097,6.578992057305738,6.597552012421151,6.5612594324860805,6.5626786539278035,6.62892079173392,6.651991114113646,0.281005859375,,,6.57421875,0.3437186431020686,0.29132558385235147,0.2788508398917988,0.23695122797496607,8.59315426872593,6.130964465019322,0.7134707784000174,3.479781516805928,2.7776580198967626,0.7982277066769294,8.59099653703512,6.116080429705667,0.7119174595566089
21,train,baseline,0.5159837007522583,97.3125,97.3125,1.0546875,3.466796875,3.466796875,326,10,6.58203125,9.15625,6.581474558853819,6.581553462910801,6.585674771038304,6.604467980304624,6.562512776581838,6.563938452524982,6.6293910874014665,6.653411021436095,0.28125,,,6.58203125,0.31904688944961396,0.2625862297872641,0.275765370981076,0.21310019879621575,8.592630716436279,6.154630545576715,0.7162684803623559,3.4797444168826845,2.8000190673304832,0.8046622774206128,8.592542597705467,6.137790893802978,0.714316027416844
22,train,baseline,0.45451027154922485,97.5625,97.5625,1.0361328125,3.46875,3.46875,321,10,6.671875,9.1875,6.670610114345874,6.67068786200858,6.6753507365675455,6.693340300668846,6.656223243330119,6.657640245742125,6.731464185865181,6.746180077938818,0.273681640625,,,6.671875,0.33799863592580776,0.2740987552676134,0.26196374681032625,0.2010015186216687,8.594616003606426,6.3024067696612756,0.7332970742400469,3.4707221438140152,2.8631586675129412,0.824946091583864,8.593943543124752,6.285990024284986,0.7314441842376131
23,train,baseline,0.4502009153366089,97.6875,97.6875,1.017578125,3.494140625,3.494140625,342,10,6.75390625,9.234375,6.752421175260595,6.752495418378052,6.757186141929359,6.774268256259189,6.743221794578012,6.744586858322755,6.819314530830461,6.830191394066888,0.268798828125,,,6.75390625,0.3402514942565822,0.291933762810207,0.2502842875555223,0.1947497349119989,8.594987460596114,6.185076889684162,0.7196144168958671,3.458474458102208,2.8132469397862128,0.8134358006304158,8.594769554120068,6.16293869400414,0.71705688619072
24,train,baseline,0.4009535610675812,97.9375,97.9375,1.0,3.49609375,3.49609375,333,10,6.69921875,9.21875,6.6966581611176075,6.696735294197389,6.701605093558926,6.719147674009565,6.685813262061383,6.687213273891582,6.76401306058155,6.77480755947133,0.273681640625,,,6.6953125,0.3246041130292122,0.2718302718039408,0.25773297141726526,0.19883305415530822,8.594133618183891,6.3033420205674,0.7334470582619845,3.5065962768397845,2.861309377162257,0.8159791294083409,8.593535875004711,6.288270380982323,0.731744240374033
1,test,,6.864491939544678,75.25,75.25,1.5,3.123046875,3.123046875,47,10,4.1484375,8.3671875,4.1501763665758,4.150425097471522,4.152666119152076,4.1981426365573595,4.105036216310384,4.124770361082508,4.288846595029102,4.492888471590736,0.50439453125,4.02734375,3.09375,4.1484375,0.4298615995253637,0.32380885582449653,0.34967215350540176,0.32987773197468495,6.658211482751794,3.3710520720547166,0.5062999396741126,3.186646652398159,1.8150288603820597,0.5695733033394625,6.542642186032683,3.0487690477287597,0.465984377723928
2,test,,6.019115924835205,79.0625,79.0625,1.4736328125,3.087890625,3.087890625,49,9,4.4921875,8.34375,4.489917960511892,4.490166801146014,4.4931373365846135,4.537184357610491,4.416062423918864,4.435354743787883,4.639292634851892,4.7921701197094535,0.461669921875,3.060546875,3.193359375,4.49609375,0.39877620666451,0.2915880447154984,0.3654121315376013,0.3437726592179849,6.658211482751794,3.8408619742660477,0.5768609159105059,3.186646652398159,2.095573549492487,0.6576108926025518,6.584973071339075,3.5401901041444814,0.5376164892082956
3,test,,5.496980667114258,81.6875,81.6875,1.4482421875,3.11328125,3.11328125,59,10,4.71484375,8.421875,4.717041331844992,4.717279973387678,4.720391227430348,4.762494313098153,4.611466437379926,4.630380659240852,4.849763181018703,4.978577274349348,0.43994140625,3.37890625,3.412109375,4.71875,0.3904828054590428,0.2851427010696011,0.38292260747105383,0.35697533233857615,6.658211482751794,3.8948644952088687,0.5849715806262056,3.186646652398159,2.06514210750601,0.6480612169384566,6.5908150202885425,3.6193803707661774,0.5491552045725178
4,test,,5.501532554626465,82.3125,82.3125,1.4228515625,3.146484375,3.146484375,73,10,5.12890625,8.4765625,5.132994804195107,5.133215549920324,5.136754924283308,5.175377644588244,5.050494451650614,5.06837855480637,5.314319789376795,5.3946700330487465,0.39501953125,3.6015625,3.599609375,5.12890625,0.3929723235303736,0.27576846087868423,0.36852292939928233,0.3313780634569048,6.658211482751794,4.245580477009879,0.6376457834071695,3.186646652398159,2.227215959796233,0.6989215318617481,6.5848672745416525,3.929944435478558,0.5968145251267963
5,test,,4.93937349319458,82.6875,82.6875,1.3974609375,3.2109375,3.2109375,67,10,5.18359375,8.6640625,5.181004003222721,5.181222163269469,5.185177452603113,5.223096813700983,5.089497759896158,5.107447716230054,5.38302120914913,5.434089161964655,0.401611328125,4.0859375,3.791015625,5.1875,0.369090807001661,0.2663904261863611,0.33925337517697074,0.30544436463341373,6.658211482751794,4.37600656025145,0.657234539874194,3.186646652398159,2.303244417902648,0.7227799844608772,6.588364913376739,4.040642597684846,0.6132997565876922
6,test,,6.051587104797363,84.0625,84.0625,1.373046875,3.193359375,3.193359375,73,10,5.375,8.578125,5.370829450240285,5.371047219631365,5.375111975999725,5.412269885336807,5.287297894047684,5.304812680893197,5.576872601128053,5.621921199186337,0.373291015625,3.818359375,3.638671875,5.375,0.3764700895585293,0.278835053498122,0.3359949487857797,0.28420007146371923,6.658211482751794,4.509673683270651,0.6773100696715679,3.186646652398159,2.365459452030376,0.7423036533561742,6.593080297891324,4.2022680851689564,0.6373755354554039
7,test,,5.304622173309326,85.25,85.25,1.349609375,3.1875,3.1875,92,10,5.4921875,8.6328125,5.488480168283132,5.488680822299497,5.492881835103176,5.527756527785785,5.458095183320113,5.475154725019807,5.781276167512741,5.782994958694997,0.363525390625,4.12109375,3.798828125,5.4921875,0.37622518351442674,0.29453280891885203,0.33670905076166874,0.30538675901451334,6.658211482751794,4.676482295179674,0.7023631357000567,3.186646652398159,2.5458991694197417,0.7989273512655652,6.602819163970449,4.356774424699799,0.6598354909480749
8,test,,3.4767203330993652,88.25,88.25,1.326171875,3.21484375,3.21484375,77,10,5.4609375,8.6640625,5.457795282942573,5.458009980619382,5.46280765670209,5.498835954717764,5.385135045549579,5.402665632048938,5.736673109892938,5.71840335497261,0.369873046875,4.2109375,3.697265625,5.46484375,0.3741703635139256,0.3012330562937845,0.34518713745256724,0.3028351728598063,6.658211482751794,4.817777014665465,0.7235842578965831,3.186646652398159,2.5223836122926784,0.7915479459871776,6.624378437836121,4.568983201546204,0.6897225519982038
9,test,,3.7247560024261475,87.875,87.875,1.302734375,3.279296875,3.279296875,86,10,5.6015625,8.84375,5.597718616174088,5.59793007169982,5.603084341059252,5.637854570363917,5.465998422592477,5.483279115901498,5.8333004392473615,5.794188448333648,0.366455078125,4.36328125,3.87890625,5.60546875,0.3776518379282823,0.2925703343322806,0.3525779346200599,0.31862057798016785,6.658211482751794,4.786861128859471,0.7189409860680924,3.186646652398159,2.449870223029164,0.7687925553921948,6.6106143730169125,4.497974487130171,0.6804170132037837
10,test,,4.206193447113037,86.5,86.5,1.2802734375,3.36328125,3.36328125,84,10,5.73046875,8.96875,5.720634084155712,5.720836729024802,5.7261276768176685,5.759639575893144,5.61312774139071,5.630200032584612,6.010425500464223,5.935594536931736,0.361083984375,4.19140625,3.77734375,5.734375,0.37386687521600503,0.29489181861958813,0.38207335460877756,0.31177116052163545,6.658211482751794,4.791606732257561,0.7196537305356396,3.186646652398159,2.4979413505992483,0.7838777320100379,6.597774470663072,4.441399593346958,0.6731663249623929
11,test,,3.574420690536499,85.875,85.875,1.2578125,3.3125,3.3125,87,10,5.74609375,8.8125,5.744318008271274,5.744524936696531,5.750159334710916,5.78364805350341,5.637958198973072,5.654980894770279,6.041511049551041,5.959260750499977,0.34814453125,4.4140625,4.03125,5.75,0.33473308661825596,0.27868671624950997,0.34349849109532055,0.3010649827897214,6.658211482751794,4.992452404737744,0.7498188391388249,3.186646652398159,2.567563311451292,0.8057257648942764,6.611896661342825,4.642906320307578,0.7022049130702294
12,test,,4.49156379699707,85.625,85.625,1.2353515625,3.46875,3.46875,103,10,5.9296875,9.2265625,5.9268518576895115,5.9270481594892335,5.933350748462752,5.964392244295952,5.855448282887652,5.871843128894283,6.303196171397241,6.163674092981985,0.357666015625,4.4921875,3.951171875,5.93359375,0.3571842414305422,0.31398531001638114,0.3470848368587998,0.28713621838964065,6.658211482751794,4.99935824495227,0.7508560306177101,3.186646652398159,2.584644187173466,0.8110859060035266,6.6194566307311495,4.60014916255416,0.6949436213839281
13,test,,4.5792670249938965,85.0,85.0,1.2138671875,3.357421875,3.357421875,96,10,5.73046875,8.953125,5.727902793617915,5.728106505147812,5.7337714314330785,5.766973353252307,5.6558324779793505,5.672628312147263,6.0554533399298265,5.973485015013205,0.35986328125,4.5,4.1015625,5.73828125,0.3524619852279317,0.25265549277130933,0.36413081602915215,0.2924964641492518,6.658211482751794,4.9337066576604505,0.7409957869979497,3.186646652398159,2.669848540156763,0.8378238416071415,6.598476189432799,4.5655864601981975,0.6919152739400356
14,test,,5.867146015167236,82.3125,82.3125,1.1923828125,3.453125,3.453125,104,10,5.953125,9.15625,5.951302350151986,5.9514868176588545,5.956795981275094,5.987511609044962,5.85675567336712,5.873025219512027,6.2519366053234995,6.162934197330436,0.350341796875,4.73828125,4.20703125,5.96484375,0.3500546826166922,0.2591565800018282,0.3453919097476953,0.24630518133837218,6.658211482751794,5.006577262814197,0.7519402583987934,3.186646652398159,2.7356650921510273,0.8584777010316663,6.580872339776977,4.51025002629988,0.6853574713854319
15,test,,4.4203290939331055,85.125,85.125,1.171875,3.501953125,3.501953125,99,10,6.078125,9.2265625,6.07049172543282,6.070682717470291,6.07779079303188,6.10711062873133,5.983358548991438,5.99952811153598,6.475261442845334,6.285992270280906,0.34130859375,4.390625,3.974609375,6.0859375,0.3460800615378634,0.2539681823929993,0.3469743565330746,0.263963429230276,6.658211482751794,5.277067565276175,0.7925653276328793,3.186646652398159,2.8119115013438565,0.8824045487527492,6.597068727915473,4.832446711532846,0.7325142287944287
16,test,,4.864935874938965,83.5625,83.5625,1.1513671875,3.53515625,3.53515625,102,10,6.05859375,9.25,6.056091327036213,6.056286536181635,6.063019837863018,6.093085739488904,6.013918136631273,6.029966165871535,6.485489281915934,6.314205574778707,0.3447265625,4.73828125,4.21484375,6.05859375,0.3424313425188031,0.2705108385913883,0.33604543935806747,0.24280446104874395,6.658211482751794,5.187420013499235,0.7791011185116802,3.186646652398159,2.6723739750517206,0.8386163470746232,6.587290070580691,4.7216772661823665,0.7167859947855819
17,test,,5.324941158294678,84.875,84.875,1.130859375,3.443359375,3.443359375,95,10,5.8359375,9.140625,5.832482115566343,5.832683107372734,5.838775441392741,5.870864297069806,5.706609444927565,5.723429438833065,6.1289607094297756,6.023733822865149,0.361572265625,4.7734375,4.15234375,5.84765625,0.3705324537761827,0.25351679518241077,0.3768365478527706,0.2852524819964196,6.658211482751794,4.998031443771728,0.7506567577072627,3.186646652398159,2.6323043754673527,0.8260421259716298,6.584301684147538,4.603070673272017,0.6990977774232973
18,test,,4.407223701477051,84.875,84.875,1.111328125,3.5078125,3.5078125,90,10,5.953125,9.2265625,5.9507128817038675,5.950911790472438,5.957454252928862,5.988508766734532,5.860759665892811,5.8772552859590945,6.3110829128376995,6.1703637544313645,0.354736328125,4.94140625,4.0703125,5.953125,0.3481826021992419,0.2612043504334647,0.33430178418662276,0.24685898225095232,6.658211482751794,5.18427216522921,0.7786283416588903,3.186646652398159,2.7161723506160023,0.8523606935120672,6.577106993814587,4.725960068803305,0.7185469345789592
19,test,,4.991572856903076,83.6875,83.6875,1.091796875,3.650390625,3.650390625,104,10,6.16796875,9.40625,6.167884559056459,6.168070267968357,6.175330499884709,6.203567898804126,6.038636580410806,6.0546965130602555,6.539926768527257,6.338656183342851,0.344482421875,5.3515625,4.6015625,6.17578125,0.3211397886753398,0.2577962969898956,0.3224490703007934,0.2244938164979977,6.658211482751794,5.25876835973618,0.7898169611102179,3.186646652398159,2.814317682408408,0.8831596312350636,6.582622218581552,4.790393863187307,0.7277333719174848
20,test,,4.860651969909668,85.5,85.5,1.0732421875,3.623046875,3.623046875,124,10,6.32421875,9.4296875,6.313598958591884,6.313787766287662,6.321718449677862,6.349165137496983,6.213434119655256,6.229104590155023,6.747556895307,6.5045441446715975,0.328857421875,4.72265625,4.47265625,6.328125,0.33908813787169084,0.2984129410476523,0.3038119781060735,0.24659375509963233,6.658211482751794,5.304232174188794,0.7966451933720481,3.186646652398159,2.7991756600684843,0.878407920740733,6.585574061220722,4.854058105724115,0.7370744084873828
21,test,,4.245535850524902,86.25,86.25,1.0546875,3.53125,3.53125,103,10,6.046875,9.3203125,6.040964790140741,6.041159156984076,6.048143474056107,6.078054769117402,5.968213181378894,5.984403488011272,6.447727394566806,6.271416661460638,0.351318359375,4.7109375,3.97265625,6.046875,0.3314986787422504,0.26066435203759836,0.3302478857585677,0.27914342995615965,6.658211482751794,5.232757896216268,0.7859104370252902,3.186646652398159,2.7785357588059005,0.8719309235979682,6.600861145338034,4.822781982964835,0.7306292128824742
22,test,,3.497076988220215,88.125,88.125,1.0361328125,3.51171875,3.51171875,92,10,6.03125,9.265625,6.025845718634073,6.026048002438257,6.033598474061407,6.063964547103135,5.943649506641117,5.960099195616181,6.4535103669879454,6.251194600553613,0.349365234375,5.05078125,4.15625,6.03515625,0.3434315095580165,0.28694960659179514,0.3544277109991913,0.25711739620180446,6.658211482751794,5.3350462687722455,0.8012731771276371,3.186646652398159,2.6826698765913024,0.8418472988125052,6.624408190242292,5.003723611871548,0.7553465106878526
23,test,,3.4388041496276855,89.0,89.0,1.017578125,3.529296875,3.529296875,95,10,6.0,9.3203125,5.99544424552881,5.995650706252368,6.002353977477055,6.033868804629577,5.897766525484957,5.91418837159369,6.340892131563114,6.205544720538967,0.356201171875,5.33203125,4.3359375,5.99609375,0.37855573034075357,0.33031245468285647,0.3214490312545375,0.25403328296576244,6.658211482751794,5.291874562272112,0.7947891976667909,3.186646652398159,2.7897343307236318,0.8754451418779597,6.608312126927698,4.999299658894583,0.756516877966966
24,test,,4.339428901672363,89.125,89.125,1.0,3.56640625,3.56640625,98,10,6.1171875,9.3828125,6.117335437513205,6.1175336384648356,6.125067589300086,6.154617417434144,5.973693484079726,5.990031074099195,6.467445261078524,6.278956878433652,0.347900390625,5.04296875,4.2265625,6.1171875,0.32530437830469744,0.2596659717895852,0.31851278089741875,0.24092819812680433,6.658211482751794,5.414528687159266,0.8132106799529711,3.186646652398159,2.8218094878720406,0.8855106309789462,6.61013334478007,5.1150331054119595,0.7738169320670709
