phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.648055911064148,68.43785858154297,2.9894864559173584,869,,,,
train,0.33700647950172424,83.66596221923828,2.9999916553497314,123,,,,
train,0.31678637862205505,84.56500244140625,3.0,120,,,,
train,0.2888616919517517,85.80384826660156,2.9999825954437256,114,,,,
train,0.26748278737068176,86.6989974975586,3.0,128,,,,
val,0.3976871073246002,80.84677124023438,3.0,45,98.41653443275324,0.19111046273812896,0.19358433783054352,0.1310177892446518
val,0.36504828929901123,81.25,3.0,48,97.1761518171944,0.1692367280249328,0.08008069545030594,0.13899175822734833
val,0.3463214635848999,83.46774291992188,3.0,56,97.50693039400828,0.1483840508807553,0.018434179946780205,0.0935356467962265
val,0.2626982629299164,87.19757843017578,3.0,58,96.58264908852982,0.16689799343931858,0.02840954251587391,0.11091793328523636
val,0.271742045879364,85.98789978027344,3.0,58,97.22201593884637,0.15247286036303104,0.04521569609642029,0.0793117955327034
val (no noise),0.3298351466655731,83.66935729980469,3.0,27,98.41653443275324,0.2347180020779841,0.24252308905124664,0.14467279613018036
val (no noise),0.2989574074745178,85.08064270019531,3.0,27,97.1761518171944,0.21983138385506543,0.0982169508934021,0.14160141348838806
val (no noise),0.2616111636161804,86.8951644897461,3.0,32,97.50693039400828,0.1845412021422122,0.02090292051434517,0.10141380876302719
val (no noise),0.19670169055461884,90.0201644897461,3.0,33,96.58264908852982,0.2074389854389614,0.032690417021512985,0.10887641459703445
val (no noise),0.1996297538280487,90.42338562011719,3.0,33,97.22201593884637,0.19863508781985,0.053921304643154144,0.09018860757350922
