phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.5025777816772461,77.00260162353516,4.876368999481201,21200,,,,
train,0.2290937453508377,88.53639221191406,5.367770195007324,6479,,,,
train,0.20953993499279022,89.56448364257812,5.3303704261779785,5872,,,,
train,0.20818199217319489,89.5434799194336,5.491281032562256,5108,,,,
train,0.20711195468902588,89.86421203613281,5.597561359405518,4547,,,,
val,0.2626352906227112,85.68548583984375,5.315524101257324,270,97.67321402486475,0.2144313726082238,0.09457163512706757,0.08820385485887527
val,0.24968025088310242,86.99596405029297,5.122983932495117,288,98.37625696860914,0.2076743826738621,0.06714217364788055,0.09107990562915802
val,0.22243109345436096,87.6008071899414,5.332661151885986,285,97.90788370152403,0.18497080213730824,0.039367590099573135,0.0767405554652214
val,0.1967993825674057,89.91935729980469,5.459677219390869,309,97.76438982336256,0.19319382760398307,0.047488998621702194,0.06424795836210251
val,0.20400699973106384,90.22177124023438,5.514112949371338,343,97.2834107408326,0.1720332134533914,0.04618779197335243,0.0829368308186531
val (no noise),0.25637468695640564,85.98789978027344,5.315524101257324,60,97.67321402486475,0.23393677225061624,0.11302651464939117,0.09513454884290695
val (no noise),0.23223336040973663,88.50806427001953,5.122983932495117,66,98.37625696860914,0.22382623283240047,0.08573009073734283,0.08069392293691635
val (no noise),0.2009735256433487,88.81048583984375,5.332661151885986,80,97.90788370152403,0.20073580227556168,0.05073614791035652,0.07833205163478851
val (no noise),0.18152549862861633,91.02822875976562,5.459677219390869,79,97.76438982336256,0.21256790690391478,0.058556605130434036,0.06614904850721359
val (no noise),0.1893356740474701,91.2298355102539,5.514112949371338,89,97.2834107408326,0.18961423225768947,0.05534219741821289,0.08051317930221558
