phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.5685157179832458,72.56827545166016,2.9957902431488037,814,,,,
train,0.30533578991889954,84.4676284790039,2.999983787536621,152,,,,
train,0.29029539227485657,84.98300170898438,2.999997138977051,129,,,,
train,0.30951741337776184,84.33899688720703,3.0,137,,,,
train,0.30378031730651855,84.52400207519531,3.0,113,,,,
val,0.4287088215351105,79.23387145996094,3.0,44,96.8583701342194,0.15859043406470433,0.05457998067140579,0.05205148085951805
val,0.3820618689060211,81.8548355102539,3.0,50,98.19445105756421,0.15741697135420973,0.013888495974242687,0.07035011798143387
val,0.29927879571914673,83.26612854003906,3.0,50,97.7475538451665,0.13681770297680892,0.07663580030202866,0.05409698933362961
val,0.3204090893268585,83.26612854003906,3.0,57,98.15105060754703,0.1441988096836914,0.07607914507389069,0.06966465711593628
val,0.3757193088531494,79.63710021972656,3.0,50,98.29838896755673,0.1708198509813456,0.07186757028102875,0.12573449313640594
val (no noise),0.36781296133995056,82.56048583984375,3.0,24,96.8583701342194,0.1897548454572033,0.06374343484640121,0.06427877396345139
val (no noise),0.30657532811164856,84.07257843017578,3.0,25,98.19445105756421,0.20053363638195953,0.011799623258411884,0.0642562136054039
val (no noise),0.24423302710056305,85.88710021972656,3.0,24,97.7475538451665,0.1683688335332998,0.0937122032046318,0.044472020119428635
val (no noise),0.22728797793388367,88.20564270019531,3.0,32,98.15105060754703,0.19067978996187077,0.09621243178844452,0.06535765528678894
val (no noise),0.29384657740592957,83.56855010986328,3.0,27,98.29838896755673,0.2201609594152083,0.09271804988384247,0.131146639585495
