phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.5794034004211426,71.38419342041016,7.2320237159729,33780,,,,
train,0.33330488204956055,83.9287109375,8.002911567687988,23620,,,,
train,0.2724708914756775,86.6133804321289,8.585624694824219,25104,,,,
train,0.2420690655708313,88.32440185546875,9.558666229248047,27834,,,,
train,0.2560383677482605,87.7862777709961,9.182421684265137,33722,,,,
val,0.34221217036247253,84.67742156982422,8.215725898742676,483,96.5594973151073,0.18896789420944998,0.3454039692878723,0.17422223091125488
val,0.380339652299881,81.75403594970703,7.772177219390869,465,95.54591680326233,0.20405968124290566,0.2930647134780884,0.13330984115600586
val,0.24346065521240234,87.29838562011719,8.522177696228027,523,95.88430957459626,0.19940762845653662,0.07077191025018692,0.051502108573913574
val,0.21276015043258667,89.11289978027344,9.635080337524414,652,94.42647898542631,0.22782445269907553,0.0700291097164154,0.10019595175981522
val,0.20406575500965118,89.71774291992188,8.905241966247559,599,96.73555291152198,0.2067725833660385,0.052940767258405685,0.14813409745693207
val (no noise),0.3380894958972931,85.18144989013672,8.215725898742676,71,96.5594973151073,0.20014975694914214,0.4075568616390228,0.1689324826002121
val (no noise),0.3511565029621124,82.45967864990234,7.772177219390869,60,95.54591680326233,0.22232977966223366,0.357944130897522,0.14911040663719177
val (no noise),0.22890666127204895,87.80242156982422,8.522177696228027,88,95.88430957459626,0.2026654549093683,0.08173994719982147,0.05377228185534477
val (no noise),0.20680508017539978,89.21370697021484,9.635080337524414,119,94.42647898542631,0.24599052559115087,0.09080889821052551,0.10829291492700577
val (no noise),0.1875944882631302,91.02822875976562,8.905241966247559,125,96.73555291152198,0.21541937422276075,0.06370212137699127,0.16586126387119293
