phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6050525903701782,70.99552154541016,7.081406116485596,52728,,,,
train,0.35511961579322815,82.60845184326172,7.981373310089111,42879,,,,
train,0.3369888663291931,83.75868225097656,9.899850845336914,50307,,,,
train,0.2757290303707123,86.87065887451172,10.995340347290039,44206,,,,
train,0.238798588514328,88.16300201416016,11.0,34652,,,,
val,0.4206828474998474,79.83870697021484,7.056451797485352,391,97.7427066660435,0.24304588625630374,0.4787079691886902,0.21341454982757568
val,0.2735721170902252,84.57661437988281,8.241935729980469,477,97.70766985323942,0.2000989478042568,0.2908478379249573,0.09661073237657547
val,0.3982645571231842,81.75403594970703,10.942540168762207,712,85.63857136518902,0.18549224038916795,0.19752128422260284,0.09296274185180664
val,0.31963199377059937,85.38306427001953,11.0,701,96.18093587043708,0.2177006547776729,0.20004203915596008,0.1851159632205963
val,0.22144849598407745,89.01210021972656,11.0,714,94.94865819057424,0.2123653423349987,0.2327306717634201,0.15753190219402313
val (no noise),0.41298332810401917,80.24193572998047,7.056451797485352,75,97.7427066660435,0.24602202329383815,0.5587515234947205,0.2231452316045761
val (no noise),0.2707159221172333,84.17338562011719,8.241935729980469,67,97.70766985323942,0.2009291898887226,0.33063316345214844,0.08226395398378372
val (no noise),0.378369003534317,82.66129302978516,10.942540168762207,122,85.63857136518902,0.1967810870456327,0.26597100496292114,0.08972985297441483
val (no noise),0.31374385952949524,85.08064270019531,11.0,91,96.18093587043708,0.2304980368265078,0.2732829749584198,0.20411472022533417
val (no noise),0.2151869237422943,88.91129302978516,11.0,100,94.94865819057424,0.22470558846482688,0.3121385872364044,0.18319055438041687
