epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn
1,train,received,1.0867971181869507,32.59375,32.59375,1.5,3.63671875,3.63671875,2149,11,7.140625,10.0859375,6.931199382075234,6.931256519420445,6.931411599724609,6.957680880313593,5.880068371688692,5.882790289754821,5.88996796944447,6.072396703864487,0.291748046875,,,6.63671875,0.5504203773826142,0.5505015814369923,7.162105003080282,2.1995514369583047,0.30710963271444924,0.5570772744275363,0.08078565340221337,0.6528053986181863,0.08940180899352404,0.9263921999589915,0.16203252106661464,0.26570736940532225,0.046470018734875836,6.991233440941629,1.925436803420622,0.27540731112553013,0.5501467097946691,0.07728556561481466,0.6565009540990445,0.08806118775475677,0.609678083503014,0.10352294437474421,0.26530544598057393,0.04476155028104944,1973,10,6.2109375,9.7265625,6.067094136945268,6.067157732395713,6.067287478430445,6.096208793865242,5.152554591589403,5.15535906149115,5.160958168593749,5.35260486569562,0.361572265625,,,0.5816071196122188,0.5816071196122188,2.073061458414121,0.28944862683841377,0.5182722255371814,0.08400879164937154,0.6079675098316102,0.09246031594826924,0.9260010101736516,0.18554014026981017,0.24681575964367664,0.0494487954134792,6.991233440941629,1.8041059637284844,0.25805259958327104,0.5087422931685666,0.07965609628299954,0.6109838728646135,0.09087389720455943,0.6085665666474265,0.11799242623212304,0.24714832984821644,0.0475701086409997
2,train,received,0.8963132500648499,39.78125,39.75,1.4951171875,3.458984375,3.458984375,59,11,2.880859375,9.140625,2.8826947128867975,2.8827859904797415,2.8828969790973713,2.9229457519296553,2.8527590032357897,2.8558499363272065,2.85953245667009,3.0787633581320466,0.6845703125,,,1.9794921875,0.5285063842855386,0.5308701051630023,7.162105003080282,1.0420140829272566,0.1454899198600281,0.0336285036300108,0.008397693356036958,0.03909870037080765,0.008864563898809456,0.9855369038818615,0.34873046798924306,0.01807208193752441,0.006393640462884453,6.900110815386248,1.0484206686354924,0.1519425842114979,0.030422426708952344,0.007743753571588103,0.034004620071195646,0.008053063151837164,0.8582840772907119,0.31950585413934596,0.017001555763768827,0.006172432798914826,20,10,1.447265625,8.8125,1.445498107708955,1.4455935441886358,1.4456102311512007,1.4881997827627518,1.4143919460861294,1.417641197760546,1.4181732255474242,1.6553671291610321,0.8359375,,,0.5624424360881375,0.5636968732590212,1.0083323313146,0.14078714719777716,0.011558179848871752,0.00442883480400577,0.014525250731535877,0.00481616466085386,0.9855402364603929,0.6885466557830223,0.006042806944676293,0.004220323665993184,6.900110815386248,1.015472529521488,0.14716756827399513,0.009535773642975087,0.0037660281370012934,0.010661534801766237,0.003772686737056457,0.8581749066575961,0.6654088717422372,0.005334889337901494,0.003928943553308933
3,train,received,0.8809027671813965,41.0,40.9375,1.490234375,3.46875,3.46875,56,11,2.9296875,9.1640625,2.9198255812412413,2.9199167486064432,2.920029219970167,2.9600118574520042,2.8932259941608187,2.896312251958329,2.9000694781244034,3.118795874419649,0.68017578125,,,2.021484375,0.550162670473575,0.5502503525987232,7.162105003080282,1.0548142955791056,0.1472771336255822,0.03243623015769792,0.008027960897709022,0.03844476713858036,0.008645902609329062,0.9942696633829993,0.34740565130806506,0.018377721468014308,0.00642019684147371,6.909931134024806,1.0502527941479967,0.15199178888723008,0.03202699969147815,0.008010758185467017,0.03509996884510702,0.00825311545042713,0.8650107938613987,0.31552300258323085,0.017421402283318344,0.0062040925708471,17,10,1.498046875,8.828125,1.498856281710553,1.4989515834048834,1.498970962289345,1.5414729731586787,1.513707067759282,1.5169456488345887,1.5176413616968405,1.7536640476619783,0.83056640625,,,0.5818943334179775,0.5818943334179775,1.0191905147494942,0.14230320755017695,0.00937094912448977,0.0035373324531486087,0.012768074572683474,0.004178940164335371,0.9942353026798951,0.6760127000341721,0.005637566930779769,0.0038318586730024732,6.909931134024806,1.0157706457622853,0.14700155849029894,0.00948882243709015,0.0036478526481041767,0.010734563760357752,0.0037584102151832443,0.8649561612479131,0.6432223802435855,0.005493796467131773,0.003892833118688727
4,train,received,0.8740003108978271,43.03125,43.15625,1.484375,3.46875,3.46875,442,11,4.10546875,9.15625,4.022913683665752,4.022996469191348,4.023114480176038,4.059633786035171,3.786302444702236,3.7892814553648675,3.793492041024499,4.002032306900402,0.5517578125,,,3.119140625,0.5191594963586781,0.5504239214086775,7.162105003080282,1.3471596680685796,0.18809549252478042,0.15234433603845865,0.03142482615114453,0.19155907379997572,0.03645911949374252,0.9943037301051696,0.27096620234357305,0.0792193711856557,0.021585800591988336,6.901976263312772,1.3305300416253125,0.1927752271038226,0.15163904439737053,0.03159648967985965,0.17878534684576586,0.03530278800185839,0.8568122333790482,0.2412876195530585,0.07748912168750444,0.021482651530877153,334,10,2.859375,8.828125,2.8003317532782956,2.800419242145453,2.80047507709547,2.839488119858968,2.606741294467454,2.609852106230321,2.6118488504891757,2.8348703472022483,0.67578125,,,0.5338904369931393,0.5608647922249964,1.2752243516295794,0.17805161346854453,0.11369140144492818,0.030690859766629525,0.1521032644452358,0.03700281025221896,0.9942982323253631,0.3936281623696868,0.05839468282660132,0.023113019072073516,6.901976263312772,1.2584189945873026,0.1823273431519009,0.1148777950420996,0.031426131935195986,0.1385621691366552,0.03534217308197146,0.8568749067320374,0.3559561035809081,0.057980842816075295,0.023537825445527405
5,train,received,0.6512089371681213,62.46875,63.1875,1.4794921875,4.359375,4.359375,705,11,6.6328125,12.46875,6.5847582323208815,6.58483508762097,6.5853797410531225,6.617521025610072,6.246170697684535,6.24887269136142,6.2672495402404085,6.4359056992741355,0.46826171875,,,5.41015625,0.4788494694782011,0.4048836833891432,7.162105003080282,1.9644276258572493,0.2742807631293296,0.22708060997713808,0.03344924794593974,0.7510170323612773,0.10438052977613226,0.9076733841142115,0.1617844169214208,0.31000282220623543,0.05525021316556396,7.103238446038832,1.98828976932157,0.279913138834633,0.23303761400437395,0.03455102924310388,0.768143898105178,0.10787295685426067,0.8588975487097041,0.15471512911751223,0.3147077690683622,0.05661299146374312,391,10,5.05859375,12.0234375,5.030707180932363,5.030790054666699,5.0311112886541265,5.0666021275329625,4.855867348017013,4.858728094905431,4.869547624619769,5.060424477468672,0.5791015625,,,0.49711096014036216,0.414706936629532,1.876806922083662,0.26204683138218215,0.15766331257843014,0.02963771983152231,0.7176581766508594,0.12533619758803557,0.8983300057063985,0.21692180685637535,0.2838863430632399,0.06854239496581274,7.103238446038832,1.8931901514429788,0.2665249330745371,0.1610750306456339,0.030462932442292104,0.7264261539120742,0.12826096456871694,0.8471322213894528,0.2069045119351419,0.286619262353228,0.069876980562229
6,train,received,0.4538939297199249,72.625,73.375,1.474609375,4.58984375,4.58984375,586,11,7.20703125,13.546875,7.1754625080207015,7.175538942825803,7.176576093738966,7.207614778340901,6.932621768176272,6.935249716395676,6.969418295954283,7.11530015591155,0.468017578125,,,5.6640625,0.5000117461705201,0.43151510621570704,7.162105003080282,2.529213033869814,0.35313822301991504,0.1776641851513876,0.0260360209946061,0.9859782502195262,0.13637386194614287,0.9654281301724961,0.17101262772847595,0.492098374256666,0.08716088371864042,7.125131079036449,2.471336588276311,0.3468478770232697,0.1857421544143154,0.027079520214987798,0.9479787166799873,0.13061261909474073,0.9341498585665766,0.16444809388195603,0.48417924474061813,0.08518522524694098,294,10,5.51953125,13.0703125,5.49903272804176,5.49911529950618,5.4996492778517245,5.534455290729126,5.377736566329371,5.380542625704144,5.398152238231971,5.5770282211609015,0.57763671875,,,0.5224280997570249,0.4439232098329813,2.486599370048273,0.3471883432285389,0.11888326333132326,0.02293061969989506,0.977928022692435,0.17492182247370053,0.970279463965305,0.24220327445116702,0.47087215502120205,0.1175254369779237,7.125131079036449,2.420314113232295,0.3396869596340957,0.12427140356896516,0.023743284267272916,0.9295988797683474,0.1650342366939675,0.9346307636212474,0.23046928962299687,0.4605201048249814,0.11346595675657027
7,train,received,0.4034768342971802,74.375,75.25,1.4697265625,4.65234375,4.65234375,523,11,6.9765625,13.7265625,6.9545462434639145,6.954623718592963,6.955670432639454,6.987203677078652,6.687862069306021,6.6905196797936615,6.724362223090669,6.873255125531596,0.49169921875,,,5.5234375,0.5103068931553405,0.4460744521998371,7.162105003080282,2.638778407520719,0.36843615199523483,0.150543429645408,0.023234774918203763,1.0940880658543346,0.15889947866392184,0.9858952123757341,0.18598965603464415,0.47785036739423514,0.09013820728557002,7.123860887707949,2.592666260866536,0.3639411692246994,0.15557922258225076,0.023953386478126233,1.0561721300050593,0.1531152523139309,0.9494658384848957,0.17857078803822504,0.47541794732660136,0.08927059448611482,212,10,5.1953125,13.234375,5.175287601813147,5.17537142256047,5.175902908279315,5.21136482958218,5.002701613822245,5.0055517144991795,5.023002476222726,5.206068131646241,0.607421875,,,0.5370942985638275,0.45673306652198203,2.601678917909566,0.3632561819172763,0.09466388814236382,0.01992914233132069,1.0934375930107318,0.21206251051873695,0.9897401083359796,0.2771138680599781,0.45604038184415874,0.1276672432039478,7.123860887707949,2.5494944707507914,0.35788100174020565,0.10047327935207129,0.020997300522851096,1.047174460698244,0.20185078577569948,0.9517688851607158,0.26386701012078734,0.45216790056832856,0.12506174434703568
8,train,received,0.3833220899105072,76.5,77.25,1.46484375,4.67578125,4.67578125,535,11,6.91015625,13.7421875,6.8887788321363495,6.888856651926228,6.8899213831556905,6.9215977188769,6.684354247624858,6.687012801066745,6.722130724539099,6.869816744520825,0.497314453125,,,5.4140625,0.5135693797258822,0.4354879537447579,7.162105003080282,2.6505978379441233,0.3700864252624267,0.12651477709539094,0.019761886434710184,1.119586101406858,0.16444817384247562,0.9871882817995932,0.18898850540374532,0.48940725659688145,0.09368372591391551,7.129553635331872,2.611817559482014,0.36633675726046167,0.13122247364057227,0.02042736707540147,1.0859733130513307,0.15899183496892033,0.9550594322245995,0.18201384703348025,0.4824224260847254,0.09177470901041797,210,10,5.08984375,13.25,5.074375542824041,5.074459802615,5.075031429066833,5.110672800127819,4.975109381623924,4.977962909894601,4.996791968066238,5.17878692936732,0.61572265625,,,0.5434058830289076,0.4458417870492719,2.609923772643053,0.3644073595012326,0.07031966135411949,0.015136562515322183,1.1141111025450048,0.22053468920284203,0.9902637262818956,0.28560411958920884,0.46712783132419045,0.13470589330245214,7.129553635331872,2.563833669416926,0.3596064775656299,0.07444450460062502,0.015964013682571204,1.074631763194529,0.21196791413842966,0.9554619958112465,0.2740388240493104,0.45928152948442946,0.13137313760175487
9,train,received,0.3438885807991028,79.125,80.0,1.4599609375,4.69140625,4.69140625,459,11,6.91015625,13.7578125,6.887577089668579,6.887655386108212,6.888823456230233,6.920547700187258,6.690207370876041,6.69286723026259,6.730953259917503,6.8757279790809225,0.497802734375,,,5.34765625,0.48859691059754895,0.42342615989582566,7.162105003080282,2.742575863632733,0.38292874266060106,0.10634191562457218,0.01685192945699492,1.1163640046996957,0.16621089588501825,0.9924389461387513,0.19338445371848859,0.5701686226513667,0.11109095005705796,7.13770589520373,2.69808157820213,0.37800402787892107,0.11132590138707954,0.017547153015363245,1.088467731839292,0.16114782680615633,0.9700767707063447,0.18767144945083464,0.5514785693347157,0.1065650923750525,166,10,5.0703125,13.265625,5.063539266128911,5.063623841281538,5.064366567600985,5.099946427163695,4.928508756859452,4.9313690383682305,4.955429598574949,5.132771795711767,0.61767578125,,,0.5201118585765757,0.4363907072474507,2.710301962477973,0.3784225393668935,0.05148099750377888,0.011371465372877842,1.1001451433503036,0.2229998462829298,0.993657414603943,0.29672165078376084,0.5632732180331788,0.16817703761501746,7.13770589520373,2.658338945579736,0.37243604382271334,0.056745331722298786,0.012452196350159827,1.068757656129116,0.2151657738463329,0.9700692413000178,0.28685973742502563,0.5414363651330216,0.1598237895237136
10,train,received,0.3124198019504547,80.75,81.125,1.455078125,4.6875,4.6875,348,10,6.5234375,13.734375,6.507816160148619,6.507896247565267,6.50904945004228,6.541657892705755,6.345090284198806,6.347792105389814,6.385220192953662,6.534447839255289,0.525390625,,,4.88671875,0.47991855409000683,0.42851614191328563,7.162105003080282,2.8369166119513203,0.3961009522662985,0.07058277460780182,0.012078413454281473,1.140837982521587,0.18253719179723818,0.9931911486484406,0.21288947632129707,0.6368415822479809,0.13649166574170873,7.131013047291571,2.7996933821114336,0.3926080857718785,0.07494174597313652,0.012824141149276998,1.117570086012627,0.17850329676023502,0.9710649441864714,0.20761588998589797,0.6170802915768618,0.13185341747678891,106,9,4.6015625,13.2421875,4.602703672977129,4.602789965511555,4.603503361293105,4.6400203816488474,4.559966433333319,4.562869688371586,4.586372393176411,4.768214482766188,0.65234375,,,0.5109358400929173,0.4434505336934633,2.8338172821892487,0.39566821220443976,0.028491590517290888,0.007245760686379214,1.1340588848737632,0.26140298441151344,0.9941905964393296,0.3610313487140025,0.6425798222320536,0.23330462473525754,7.131013047291571,2.7886659921627475,0.39106168698175503,0.033652730008471465,0.008510245671210835,1.1098126518218105,0.2538828632155081,0.971129520177529,0.3483504457185035,0.6196206026651332,0.2220366060338314
11,train,received,0.30254065990448,81.25,81.8125,1.4501953125,4.69140625,4.69140625,300,10,6.265625,13.7421875,6.257324072204771,6.257405224944688,6.2585429752075745,6.291703491122936,6.164353931629664,6.167077060473407,6.204029974623214,6.355680557601771,0.5439453125,,,4.5859375,0.47260009682193,0.42793769905032486,7.162105003080282,2.8877350839041807,0.4031964181846289,0.055826002613237335,0.0100777740083054,1.1464261466101728,0.1928160689213117,0.9919748789784109,0.22746005724518992,0.6834942786414073,0.1567073869984046,7.134877552514961,2.851845717875862,0.3997049279241827,0.05990922003341126,0.010795906544745245,1.1273109059572564,0.18907581726567368,0.9683068729642077,0.22122059320981627,0.662712201483691,0.15117161599972886,86,9,4.2890625,13.2421875,4.281873246571671,4.2819606295086805,4.2826332851066935,4.319789901304906,4.235345675282526,4.238285332416361,4.260358824980711,4.447015406799016,0.67626953125,,,0.4980902267232462,0.44167576357809063,2.8974198246313954,0.4045486380589605,0.021318802684575644,0.005991750372586852,1.1475747765017204,0.28948408514855106,0.993347455602084,0.4174424312909754,0.6973850936971742,0.29300609129036026,7.134877552514961,2.8538297829588544,0.3999830076905682,0.025614394066714397,0.007161817932899422,1.126920643696244,0.2824727689717924,0.9688704123133878,0.40296094191493903,0.6724848240679364,0.27891110214110854
