epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn
1,train,received,1.1239598989486694,31.265625,31.34375,1.5,3.72265625,3.72265625,2466,11,7.72265625,10.2578125,7.518428597047208,7.518485426086499,7.518671949064731,7.544296674353462,6.460213821132797,6.462868020074042,6.47130734431265,6.646267503740535,0.2471923828125,,,7.0390625,0.5478569801757219,0.5480096897258235,7.162105003080282,2.193316582651584,0.3062390989392478,0.6100979943515075,0.0814646003164381,0.7167486513286612,0.09078170029924994,0.8797978413176022,0.13941377103650496,0.29571768076006233,0.04685604198173962,6.938934242722509,1.8791813870433618,0.27081700464509084,0.5901349388859725,0.07617261972108119,0.691948678347341,0.08569076679593857,0.5530404266761764,0.08494685735344679,0.2743609951767656,0.04181311316379925,2189,10,6.76171875,10.0234375,6.621497300659284,6.6215593043255385,6.621719742455571,6.6496603632192866,5.625148496500128,5.627898967874117,5.63470828150502,5.820156994338541,0.3251953125,,,0.5821751253797209,0.5821751253797209,2.0781026423438407,0.2901524958723852,0.5562113690680839,0.08289618200071312,0.6553024826651015,0.09208969543868335,0.8798378904013209,0.15906495674742346,0.26905368125856466,0.048637523982855924,6.938934242722509,1.7650204650930075,0.2543647775512709,0.5379739497286167,0.07732543971231214,0.6366695717990716,0.08739598776256889,0.5522092903543623,0.09653398769305614,0.2510787423441432,0.0435029423816331
2,train,received,0.8945677280426025,39.125,38.6875,1.4951171875,3.533203125,3.533203125,52,7,3.107421875,9.2578125,3.102667611961131,3.102758412448764,3.102896070131582,3.1425947042936073,3.096567519258043,3.099632709371203,3.104242934453834,3.320101323367407,0.6640625,,,1.7275390625,0.5473167685886133,0.5474170039007037,7.162105003080282,1.0382043836057653,0.14495799533227366,0.0254046789954252,0.005988439829407046,0.028231862573404598,0.006073369626613368,0.9936077084837613,0.3242988543134551,0.014190353030419267,0.004630764109327508,6.895052991113985,1.037195760323332,0.1504260752832531,0.024089998866180906,0.005822246812147702,0.0270059499738311,0.00608540882055175,0.8487460959112711,0.29094266505291133,0.0135836683888364,0.004512784042770878,12,7,1.3486328125,9.03125,1.3464208687592514,1.3465166671634021,1.3465307574785033,1.389314571336505,1.3244125393029196,1.3276719736584637,1.3281139218119897,1.5663418461546859,0.8505859375,,,0.5823104564591092,0.5823104564591092,1.009040753334839,0.1408860597409379,0.006475726075712451,0.0025787260973499405,0.00733298873229149,0.0025135422840225894,0.9932872930791206,0.7452697758690193,0.0037239010391454386,0.0027930168259250572,6.895052991113985,1.0091981884171786,0.14636554493747692,0.006050538143142603,0.002511819097289734,0.006751583062880151,0.002492214687541186,0.8485964040431799,0.7140197648376806,0.0035025258840466478,0.002733590839430388
3,train,received,0.8763365745544434,42.71875,42.84375,1.490234375,3.541015625,3.541015625,516,11,4.265625,9.2734375,4.188021246863833,4.188103733245948,4.188243183582626,4.224515702574776,3.931620283204631,3.9345838373866973,3.939513669699709,4.145871685580685,0.5400390625,,,3.09375,0.48182853551063143,0.540380115147983,7.162105003080282,1.3579911883993487,0.18960783007444085,0.16433740142486641,0.03284775431425091,0.19441955629685914,0.03594249544769489,0.9915711083946341,0.2592627289879415,0.0828280798739387,0.02165394033106316,6.941124262993018,1.3530198789076033,0.1949280588623521,0.15683822227390642,0.0316682497500386,0.19363773865052636,0.036876262058337425,0.8732918000661716,0.23545282819060456,0.08035983808388103,0.021517637674596565,382,10,2.71484375,9.0546875,2.6611960698948076,2.6612838905943943,2.6613374522770212,2.7005698531946853,2.44659230972764,2.4497209741018553,2.4515845573848165,2.6764018449101585,0.7001953125,,,0.48611853951456024,0.5497152809408554,1.2919261298197822,0.18038357846808303,0.13055102338679525,0.03692820666261839,0.15650121550675422,0.03970654139306576,0.9908904077153444,0.4204311755410192,0.06405583993012609,0.027172882854662645,6.941124262993018,1.2884429985903987,0.18562454002729828,0.12481605261376494,0.0358160598766852,0.1574147364264462,0.04160675875790588,0.8730130373660785,0.3894999918844665,0.06339672817501629,0.027965237305962443
4,train,received,0.7103307843208313,54.5625,55.21875,1.484375,3.861328125,3.861328125,143,11,4.27734375,10.3046875,4.273754606882855,4.273841967412344,4.274086405212674,4.311670127016869,4.235069916648822,4.238009513616791,4.246089046681763,4.446732710382269,0.5849609375,,,2.767578125,0.4631794037789723,0.47615917884189235,7.162105003080282,1.6068011230342663,0.2243476076297698,0.09190069450789018,0.018993364137875248,0.6751720743873886,0.12873294976923236,0.870152026282625,0.23773696035381855,0.0570010250780717,0.01557129736633848,7.007261763747843,1.574879781153153,0.22474967173351698,0.07986540350382931,0.0164962699147163,0.659585176270582,0.12785615057598054,0.7808414239499255,0.2168112235527684,0.04952477729311866,0.013667845441009541,24,10,2.37890625,10.0546875,2.3745650606134125,2.3746579888768555,2.374790160785619,2.4157404763993817,2.3639906742131194,2.367136472306029,2.371532599693078,2.5951496850651714,0.763671875,,,0.4822557197556843,0.4876272366213673,1.607082698530701,0.22438692225812465,0.08029275759436505,0.027298081007437802,0.6780975997344143,0.20256749583670308,0.8694727569305902,0.4932028568525689,0.0514686374717126,0.029186961288854802,7.007261763747843,1.566602184743561,0.2235683834230936,0.06573597046379565,0.022227788421632963,0.6577202124875265,0.2008451506296431,0.7787417935430314,0.4534326320691898,0.041560281494783524,0.02389335377966648
5,train,received,0.6136332154273987,60.5,62.34375,1.4794921875,3.859375,3.859375,338,8,5.0078125,10.3046875,5.001140727167581,5.0012256070006025,5.001477816964585,5.037688940569988,4.943576951817749,4.946434360603927,4.954794707741066,5.1476030699441155,0.51416015625,,,3.59765625,0.45287574761408267,0.47288892090953194,7.162105003080282,1.9341346730624362,0.27005114728569357,0.09481903259409741,0.018114631705875517,0.7408212797222813,0.13133801375522555,0.8747798919750522,0.21567728056828692,0.31405514507557175,0.07742084071653978,7.041929664944885,1.8252498728833189,0.2591974018101194,0.09593739924968858,0.018029418872483705,0.6887491627542275,0.12160873932566495,0.8040718122443007,0.1959522123320712,0.2642566117756697,0.06426274391084649,86,7,3.271484375,10.0546875,3.2721870479559785,3.2722772743884927,3.2724713591341965,3.311797634827029,3.232295154320914,3.2353446701493467,3.241810113964485,3.454370125501954,0.67431640625,,,0.4692531311112275,0.486177856790266,1.9528392342964498,0.27266274837587157,0.06752211001247233,0.019336112308564395,0.7471478662649265,0.1916647415291324,0.8751679390297884,0.37827129420401495,0.3191325595630081,0.13790787763044177,7.041929664944885,1.8218503823151608,0.25871465194894416,0.06222188477938495,0.017342607816469575,0.6816928781993923,0.1734457603389888,0.8027697573511041,0.3387137869378024,0.2610907295777558,0.10975855219300747
6,train,received,0.5626645088195801,62.96875,64.125,1.474609375,3.859375,3.859375,297,8,5.0234375,10.3046875,5.008558865550469,5.008643822577618,5.008897069806226,5.045125691888073,4.937132964465646,4.939991528441831,4.948353468151044,5.141253576011643,0.5126953125,,,3.58203125,0.46782592235500364,0.4964303520026694,7.162105003080282,2.0442487596225325,0.28542568961825343,0.08333047501269952,0.01620970861971955,0.7940626117799816,0.1431528444604862,0.8823832913974918,0.22269172832769585,0.34718265104931856,0.08760924162808055,7.0510575392970125,1.9787808404892218,0.28063603643298385,0.08910308417055823,0.017153272950984445,0.7655124359105416,0.1383527182869386,0.8246282138528862,0.2074488582113584,0.3090434094132295,0.07786443274659847,83,7,3.2421875,10.0546875,3.238286465228671,3.2383768383076377,3.2385747290466713,3.2779711679363372,3.18651433527866,3.189569284493869,3.196127280466561,3.4090903168484594,0.677734375,,,0.4827173069932259,0.5112250013130978,2.0395672482013674,0.2847720394107862,0.05489233378017211,0.016277397329447066,0.7927684253658853,0.20981118496516296,0.8814777577019157,0.40178909775439303,0.34489630584210484,0.1571723605565439,7.0510575392970125,1.9625929490635041,0.27834022600518643,0.05745971948039852,0.016763850736792808,0.7564590659641341,0.20085886347013093,0.8230514901629995,0.37273105208004986,0.30246110722338315,0.13735332158194238
7,train,received,0.5409900546073914,64.0,65.125,1.4697265625,3.861328125,3.861328125,218,8,4.7890625,10.3046875,4.783230953101861,4.783316737960143,4.783570485921211,4.820239933556393,4.726560834692254,4.729444133493832,4.737831739928858,4.932970670292085,0.53515625,,,3.310546875,0.46676801842310167,0.48970961342557545,7.162105003080282,2.074207021041272,0.2896085745949265,0.0717491931294525,0.01469248970822669,0.8139833323946508,0.15388449564617537,0.8849622748401629,0.23885814508839334,0.3497238257980966,0.09438039714377373,7.064374041085904,2.0219378491587046,0.28621613711268057,0.07924701412846957,0.01614003815723647,0.7911013633188455,0.15060137288823786,0.8322178528118265,0.22488334845383326,0.32505000272758533,0.08769388929674021,56,8,2.939453125,10.0546875,2.9340053070012244,2.934096627775626,2.934285470460322,2.9742308128480732,2.9263484814166834,2.9294324686303757,2.935740700181851,3.151658011937936,0.70751953125,,,0.4846506955226057,0.5061302818501775,2.07699484136784,0.28999782053943146,0.047921086072296504,0.015781952876945737,0.8177771757637515,0.23754435513000943,0.8840479301686468,0.47579953322693114,0.3486669642940088,0.18760392591111152,7.064374041085904,2.017934778405504,0.28564948099709,0.05563923278898297,0.018123928143054517,0.7914355530526356,0.23189416600439702,0.8313062004935077,0.44678689293320156,0.32183142365864637,0.17241478221224765
8,train,received,0.5329086184501648,65.375,66.0,1.46484375,3.859375,3.859375,338,7,5.0703125,10.3046875,5.063415411980683,5.063500082712438,5.063752287757095,5.099845499552137,4.966016756326805,4.968871239800083,4.977226952853503,5.169782015027526,0.5078125,,,3.6328125,0.46172375112999514,0.4933922455812,7.162105003080282,2.1204139511851006,0.29606015972582805,0.08590796882523222,0.016793956100330406,0.8437482458346519,0.15280890481762133,0.885724595744291,0.22497521249008848,0.3505678541176467,0.08903336715035366,7.06240345693087,2.074750333416592,0.29377397454976645,0.09210006027962336,0.017960750900130808,0.8287138389145081,0.15117939320003643,0.8313611062803998,0.21169872629700642,0.3230015411457181,0.08258842091495708,91,6,3.283203125,10.0546875,3.282318234272319,3.282408454521701,3.282604058647984,3.321918780516093,3.2722198246437166,3.2752649348096026,3.281796748589328,3.4938780002717857,0.67333984375,,,0.47713799495582465,0.5063600421502467,2.111969952404726,0.29488117690209914,0.055366771794735925,0.01656987146211517,0.8379797916788991,0.22360478940379028,0.884840228222771,0.4090819993451889,0.349943290906066,0.16174937434834558,7.06240345693087,2.057850175559513,0.29138099913280785,0.059432034431633696,0.017675068476837072,0.8211984796330114,0.22097291329998123,0.8298693075494077,0.38389262503146077,0.31927597453867484,0.14880460096589435
9,train,received,0.5200552344322205,65.75,66.0625,1.4599609375,3.859375,3.859375,379,7,5.20703125,10.3046875,5.20947202337505,5.209556329545513,5.209808964976794,5.2456701848984055,5.099197922102423,5.102036972907611,5.110359262068564,5.301526696709498,0.49462890625,,,3.78515625,0.4431482962589418,0.4829004131128497,7.162105003080282,2.173482718895608,0.3034698203895133,0.08259710739045012,0.01588777275410592,0.8805390583575949,0.15709981805510437,0.8826827487198834,0.21955304400826278,0.3522489447762309,0.08760530637846659,7.0627996986013235,2.1485160633156557,0.30420175496993573,0.08828611757962257,0.01703171501223241,0.8673754949278099,0.15610545903300937,0.8336607428622411,0.2086847841352436,0.3396939229877578,0.08526793539496065,99,6,3.423828125,10.0546875,3.4202197587109855,3.420309614354397,3.4205118109817843,3.4595962859374656,3.3761473670918276,3.379181272242905,3.3858864641878177,3.596737780677688,0.65966796875,,,0.45825138909461555,0.49790800560465764,2.150697152079576,0.3002884139725127,0.052259218050609846,0.015182267345138136,0.8675006584358069,0.22542420556375853,0.8816461989092712,0.38947135458898935,0.34944146623537,0.15433325701353584,7.0627996986013235,2.121235371381622,0.30033916603945304,0.056469098773503035,0.016465889375571877,0.850827714453386,0.2237741255123057,0.8327222804771282,0.3716412997829238,0.33563692408333345,0.1505320950764389
10,train,received,0.5156527161598206,66.0625,66.25,1.455078125,3.859375,3.859375,270,6,4.84765625,10.3046875,4.844066631305025,4.844152237745015,4.844405506831853,4.880969515393893,4.791482290845057,4.794357598886746,4.802701826097348,4.997163387004967,0.529296875,,,3.353515625,0.43682911114323664,0.47887388170424455,7.162105003080282,2.1795301845008996,0.30431419025042583,0.06990406076924316,0.014451428744226585,0.8820949801712779,0.16823105803367103,0.8859646318138008,0.24214950049864015,0.35462580496799934,0.09691211404522233,7.073444915772984,2.1545857244207616,0.30460203621806375,0.07102533555998214,0.01472244253911133,0.8727411625235675,0.16830116312617927,0.838875966245193,0.23085716993843394,0.33928695314317725,0.09337334747582658,53,5,2.958984375,10.0546875,2.958294117158963,2.958385386272484,2.958574213195889,2.998483931209009,2.9463204398355,2.949402078642187,2.955679010256609,3.1714129324122178,0.70556640625,,,0.4548688756550422,0.4945369422986097,2.1594602211254963,0.3015119465850828,0.0499521048947873,0.016836734125105106,0.8702039737597644,0.25798854819473177,0.8855034306229133,0.49512892472232606,0.3515622815516162,0.19652087568419072,7.073444915772984,2.1329451913627926,0.30154263117347047,0.04986771433965842,0.016824568544352134,0.8609857217501089,0.25892099563494647,0.8379021498340355,0.47247385134709313,0.33493197333342994,0.18886952427949785
