epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn
1,train,received,1.1261117458343506,31.515625,31.578125,1.5,2.080078125,2.080078125,111,11,3.287109375,4.67578125,3.289046321994613,3.289061363903336,3.2890871475368746,3.2981566290858773,3.2817720271755997,3.2823812109304886,3.2834297105449015,3.3393269689809233,0.297119140625,,,2.806640625,0.5580203618743405,0.5648662800891151,7.162105003080282,0.8046434467196324,0.11234734011489232,0.034268749227015505,0.007355904545790061,0.03899770774389566,0.00769967170713475,0.7772598987111845,0.22333516800540767,0.024385456598706945,0.007005824219839339,6.946860557611152,0.5196463283536974,0.07480304578510073,0.05085343554026167,0.010350739297873902,0.08618794608571001,0.01648936607671851,0.4282162032738155,0.1176004999803478,0.043886190822313154,0.011959352062746165,91,10,2.953125,4.51171875,2.9540437677740963,2.9540679538763857,2.95409817059811,2.9659605630888644,2.9354816734365694,2.936352559563117,2.9374270375890323,3.005803747412939,0.345458984375,,,0.5831552056331087,0.5831552056331087,0.8037740035956271,0.11222594520045985,0.029349105327248992,0.006779572685380483,0.03336513641094818,0.007046148486408819,0.779828479622104,0.247516154106324,0.020872435861664762,0.006623820319332843,6.946860557611152,0.5194643726046442,0.07477685327014462,0.047694397949669565,0.010402943343570817,0.08373620096360668,0.01709405010916569,0.427940092521486,0.12917166708178177,0.0425787243581226,0.01274319807194294
2,train,received,0.8788211941719055,39.96875,39.90625,1.4951171875,1.986328125,1.986328125,6,3,1.4833984375,4.28125,1.4825321234697404,1.4825878287492473,1.4826096904711932,1.5064320551145485,1.492572606923432,1.494582400933774,1.4953870365779645,1.6233202151878232,0.6533203125,,,0.76123046875,0.5603162847926443,0.566114780595016,7.162105003080282,1.000276176330482,0.13966231658154726,0.002794508364122983,0.0010529640690584696,0.003254020083697462,0.0010633616087103873,0.9914510320903123,0.6719325440010289,0.0015813162362077193,0.0010713360362407753,6.955064115327627,1.0019405886031894,0.14405914481724252,0.00247203442409738,0.0009544522979320617,0.002775268309254564,0.0009529635204828109,0.8629013699475792,0.6392186753134975,0.0013372344977957695,0.0009338800866810257,3,2,1.0234375,4.12890625,1.023452751680841,1.0235139120246808,1.023515378077101,1.0488784667923885,1.027773603115899,1.0298562378137,1.0299095572474288,1.1648867446336506,0.75244140625,,,0.5837217244881466,0.5837217244881466,0.9995001237232988,0.13955396120183008,0.00237967141723594,0.0010836441849396557,0.0027057629672633254,0.0010398099832931225,0.991433204650205,0.9743175802434412,0.0013430937196625692,0.001319257714068835,6.955064115327627,1.001236926930044,0.14395797225269427,0.001891362127302898,0.0008894796771111174,0.0022067273488106665,0.0009012140139228875,0.8628503385707624,0.9735447581539651,0.001012149496440351,0.0010453081724750297
3,train,received,0.8661865592002869,41.21875,41.0625,1.490234375,1.9873046875,1.9873046875,5,3,1.4794921875,4.28125,1.4759555560225537,1.4760117170924298,1.476033666971233,1.5001194424292628,1.4897956569861588,1.4918174720631432,1.4926144112921111,1.6206419328209078,0.654296875,,,0.75732421875,0.5582811055738129,0.5646814981204105,7.162105003080282,1.0025732035488275,0.13998303614895904,0.0017739688677869125,0.0006700927650603118,0.0019946236801162698,0.0006532191414609971,0.9943333230175364,0.6769121232053901,0.0009129978341775313,0.0006213294801041421,6.897826171063095,1.0023623484002862,0.14531568693413477,0.0017769371865927752,0.0006873499947005062,0.001890618817533607,0.0006575196970318013,0.8308594956225459,0.6356686078349385,0.0009138335127252262,0.0006825736532361223,2,2,1.017578125,4.12890625,1.0179236592193441,1.0179851058733715,1.017986476544334,1.0435435852359167,1.0198952245731194,1.022020946727133,1.0220709415142835,1.1582195471714756,0.75341796875,,,0.5830743294533641,0.5830743294533641,1.0017961224583123,0.13987453716853623,0.0013045197793566388,0.0005960176024858799,0.0014395341681741058,0.000554753476710323,0.9943694839818091,0.9842278758193517,0.0007390779731366592,0.0007311775381145511,6.897826171063095,1.0016534418899146,0.14521291448194606,0.0012117592074583072,0.0005701733357415629,0.0013282365873328317,0.0005498972554043788,0.8308602541913377,0.9808161437501293,0.0006350068965597089,0.0007225405738328932
4,train,received,0.8633446097373962,41.28125,41.34375,1.484375,1.9873046875,1.9873046875,5,3,1.4775390625,4.28125,1.4784030695303838,1.4784590857493298,1.4784811497090917,1.5025704440231258,1.4772205365142004,1.4792301224566273,1.4799967343756824,1.6079827295515474,0.65478515625,,,0.7568359375,0.5530603061365964,0.5616328321214642,7.162105003080282,1.0022938366703944,0.13994402989614468,0.0016622770727243719,0.0006282287624594697,0.0018349078631683113,0.0006011843430094743,0.9943688083501181,0.6775700719670554,0.0010036828839670164,0.0006836833703884131,6.9738100107672985,1.0020089244668196,0.1436817066882745,0.001618577947229305,0.0006308556794857545,0.0017999998950326557,0.0006166731562774717,0.8741332966157822,0.6472329253273913,0.0008884605447745386,0.0006386032456406931,2,2,1.0166015625,4.12890625,1.016284755696175,1.016346901961639,1.0163482576848701,1.0419840501948514,1.016634241331038,1.0187386667983318,1.0187848010985439,1.1546088741752039,0.75390625,,,0.5832300782022791,0.5832300782022791,1.001684330630288,0.1398589283736392,0.0013332163875858782,0.0006091162249790968,0.001441544650377935,0.0005555186615003584,0.9943694285456424,0.9841841667126646,0.0007751054946671943,0.0007667859459621288,6.9738100107672985,1.0015577906217539,0.14361701696424,0.001190230391741487,0.0005655854561395198,0.001376951780823532,0.0005602778005854501,0.8740272510717926,0.9828202707288187,0.0006485906691438004,0.0006974158388390406
5,train,received,0.8580072522163391,42.28125,42.375,1.4794921875,1.9873046875,1.9873046875,70,11,1.97265625,4.28125,1.9720194290246902,1.9720461255147552,1.9720630001838066,1.9879526779566001,1.969387260077775,1.9706487519392974,1.9714174426082476,2.0695875899900527,0.5390625,,,1.3154296875,0.49130156104299944,0.5664668767462728,7.162105003080282,1.060989928608288,0.1481393987035902,0.01123004292547769,0.0036411644321939192,0.012781021016023075,0.003661794467214661,0.9943523246792942,0.5217601854071291,0.049715334305243,0.026079956389303466,6.966494124593771,1.0324375914879098,0.148200453918866,0.0188623103803085,0.006206448547935003,0.022100983985652967,0.006552894889225052,0.8683084148537796,0.480037284988617,0.017123655945044725,0.009360780326013765,58,10,1.556640625,4.12890625,1.5555351817342677,1.5555704305872229,1.555579274504774,1.5738488407283049,1.5639404850309444,1.5653523590867504,1.5657078702672123,1.672500399591448,0.623046875,,,0.5085682724358004,0.5751752693144507,1.0614395289080296,0.14820217358605117,0.00958861946508005,0.003596096977839949,0.011088275090107125,0.003608786504645541,0.9943524513944233,0.6682604953645755,0.051648968269002005,0.03469931487603035,6.966494124593771,1.0312006097416526,0.14802289233277488,0.018046221321983857,0.006880796519115634,0.02092359356812601,0.007077743792984218,0.8683823172649818,0.6236667684995976,0.017154928064889496,0.01214212083633989
6,train,received,0.6907827854156494,51.40625,51.71875,1.474609375,1.9873046875,1.9873046875,21,7,2.515625,4.28125,2.5168186265917383,2.5168546736423223,2.516901402744112,2.535125464116324,2.5319177622120015,2.53342798425177,2.5352863294043977,2.6360425206361007,0.412109375,,,1.8447265625,0.5460138350879289,0.5947029903873489,7.162105003080282,1.4869469408978206,0.2076131165709402,0.00532391122204956,0.0016621781459989953,0.012236371940348434,0.003390371578190912,0.994327054654752,0.4911351034622942,0.47533472616213945,0.23472741379083922,7.012736949559336,1.4721854190137886,0.2099302211964898,0.009056345897219487,0.002874602778905033,0.01041089400864692,0.002952217672669868,0.9083317104325381,0.46562097044175177,0.44160927053731314,0.2255595009377129,17,7,2.123046875,4.12890625,2.122929284159323,2.122972459664294,2.123017475453533,2.1433937002136703,2.1100790035129027,2.111814672897187,2.1135337536610246,2.226154418720331,0.48583984375,,,0.5675020489471749,0.6064506605657796,1.4927901681741558,0.20842896990928445,0.004298693725740321,0.001533570429870618,0.011508650814101351,0.003586094695836227,0.9943628108043328,0.6120516058239883,0.4817714697202913,0.2964492471814264,7.012736949559336,1.4778991224480547,0.210744982034571,0.008369916539913369,0.003041336695489523,0.009654943918945946,0.0030865706676380072,0.9083649578326147,0.5851434881516492,0.44753877913978446,0.2869900157803016
7,train,received,0.6682491898536682,52.5625,52.78125,1.4697265625,1.9873046875,1.9873046875,15,6,2.271484375,4.27734375,2.269362299137184,2.2694073693554415,2.2694586857682517,2.2900307716778414,2.25739220497211,2.259145795430037,2.2610238663817204,2.3722227773937985,0.46923828125,,,1.58203125,0.5688206832789683,0.603649854649536,7.162105003080282,1.4901575286080662,0.2080613908853861,0.0030191269550154942,0.001022023192157134,0.0036174442137868468,0.0010765402423853724,0.9943661830320689,0.5600025874689815,0.4833471184170479,0.27213243783088353,7.00082505263639,1.4791643050350278,0.21128428348284464,0.005250789025603275,0.0018079136823558586,0.006762170925934896,0.0020754795323905213,0.892283277570983,0.5297710632745954,0.45284523718370195,0.26424337801281383,8,5,1.849609375,4.12890625,1.8497994062365806,1.8498506745264225,1.8498951358801554,1.8723844163980554,1.852815861626158,1.8546883416050288,1.8562621140529028,1.9763636931259365,0.55224609375,,,0.5956673459064443,0.6217012517831257,1.4949752657730282,0.20873406144283954,0.00243828534382029,0.00096440692886794,0.0029628891088782083,0.0010096896237382063,0.994367201522036,0.7366494361926554,0.4892090205439015,0.36228252023992924,7.00082505263639,1.4833927160793836,0.21188827101468038,0.004900063225883322,0.001975327190529096,0.006314414415523828,0.0022277607205929396,0.892284359675207,0.7078371328230733,0.4575618255580274,0.35468789146857005
8,train,received,0.6644542217254639,53.8125,53.90625,1.46484375,1.9873046875,1.9873046875,14,5,2.1484375,4.27734375,2.1507328147798157,2.150779157949097,2.1508283532729946,2.171974469076442,2.141019136802138,2.142802338009773,2.144592754435419,2.258040686223958,0.497802734375,,,1.4443359375,0.5727688363478413,0.6045149415975954,7.162105003080282,1.4909837189893635,0.20817674668943284,0.002150467343348339,0.000759534432358506,0.002436504024956321,0.000752593308609409,0.9943671245861356,0.601599012506761,0.48522654252227415,0.2934764784917113,7.005882153667367,1.4791020646919129,0.21112288677560007,0.0047697066616212425,0.0017223345096000822,0.0045519678949492715,0.0014544127218557613,0.9020783643753445,0.5735420081707139,0.4547467416249482,0.2847092632196781,8,5,1.7138671875,4.12890625,1.7140678963296216,1.7141215886430043,1.71416284828276,1.7373311861234602,1.717999560951519,1.7198996576995909,1.7213150803579171,1.8435937914100495,0.5849609375,,,0.5974465773742388,0.6220475057505406,1.4953610137581648,0.20878792102531854,0.0015906081505123737,0.0006656593168860432,0.0017720421620159854,0.000633844744857333,0.994368133870827,0.821045523518697,0.49023081138393554,0.40461412409853764,7.005882153667367,1.4839529099577469,0.21181528284499368,0.0044685544284588374,0.0019181748186929272,0.004183543372651144,0.0015552069213872536,0.9020793508430804,0.7961301291951157,0.4596009943061521,0.3970661607325512
9,train,received,0.6626558303833008,54.15625,54.1875,1.4599609375,1.9873046875,1.9873046875,11,5,2.09375,4.27734375,2.096381309318274,2.096429867515911,2.0964795268940115,2.118022509225711,2.0832704846156633,2.08511550848239,2.086907047370813,2.202699156308681,0.5107421875,,,1.3994140625,0.5716377974470238,0.6032814256044791,7.162105003080282,1.4904355720306142,0.20810021235231915,0.002089979838116207,0.0007526042182165575,0.0022940274427902807,0.0007206720161641445,0.9943673155170938,0.6220339020838489,0.48498156292903793,0.30328879537431175,7.005481053570835,1.4772107699346742,0.21086500108107636,0.0047888095952854925,0.0017719283837571492,0.006140563489166695,0.001989527857539401,0.8973158867288431,0.5913441974859478,0.45362337493867244,0.2941132521498392,5,4,1.6533203125,4.12890625,1.6509954899359662,1.6510508153177823,1.6510908147654904,1.674540661414968,1.6469013510598018,1.6488342898349302,1.6501802427480234,1.7739625447329805,0.599609375,,,0.5978872328921798,0.6219568613164649,1.495428121377929,0.20879729084323317,0.0015742989526517093,0.0006754753247329443,0.0018092619111094166,0.0006610783092713503,0.9943682261545446,0.862994136586041,0.4902251009919736,0.4252725711368264,7.005481053570835,1.4809432993986302,0.21139780238842606,0.004294678243068617,0.0019052529715835283,0.005559698946886016,0.0021075673159866907,0.8973169666555147,0.8394419508943656,0.4584631252642719,0.4191203402207666
10,train,received,0.6600923538208008,54.34375,54.40625,1.455078125,1.9873046875,1.9873046875,14,6,2.060546875,4.27734375,2.057557992895787,2.0576082154489588,2.0576582128258507,2.079486661588898,2.04247409429796,2.044342633145194,2.0461106749844102,2.16298971285127,0.51806640625,,,1.34765625,0.5748548480346269,0.6064803510988958,7.162105003080282,1.4904957009930193,0.20810860778388282,0.00204893758038871,0.0007464734439183432,0.002246760694648131,0.0007130300801606481,0.9943325172831088,0.6347883552757365,0.48501733198332886,0.3095392284309215,7.041256202641868,1.4796645870754679,0.2101421315304931,0.0050881035711967115,0.0018962067410288243,0.005506310944627835,0.0017876257894144892,0.9298121097662362,0.614085865279912,0.4530856122807583,0.29975667476817613,7,5,1.6162109375,4.12890625,1.6162491423158296,1.6163053915960313,1.616344822318531,1.6400335765057958,1.6135329134502439,1.6155057824406949,1.6168409233435295,1.7420649590251296,0.6083984375,,,0.5998766643269896,0.6242935430524001,1.495189719380074,0.20876400426090122,0.0014389422181837475,0.0006271669722746872,0.0016073598784815957,0.000595200840251395,0.9943685227840575,0.8910673164478348,0.49020862584501934,0.43908558284285343,7.041256202641868,1.4837316820748583,0.21071974082098652,0.004418773290202793,0.0019810811652950684,0.004829805271837628,0.0018382337227365615,0.9298133805704056,0.8760916192522062,0.4578820745690697,0.4324983522436745
