epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,1.0936757326126099,31.53125,31.53125,1.5,3.46484375,3.46484375,1755,10,5.94921875,9.1484375,5.810252551629724,5.81030569813126,5.810402433145266,5.836107233751262,5.016449529081548,5.019169523394622,5.024049417723178,5.209190904825544,0.349853515625,,,6.09375,0.5749999037559472,0.5754318553291452,7.162105003080282,1.850529465632035,0.2583778742194031,0.46833763463415856,0.07645179865430123,0.5469708876052461,0.08373582355615078,0.8170896730627355,0.16515210090339408,0.23931559901727528,0.04836613865057001,6.952210863847919,1.5784369988710365,0.22704101325220752,0.4616685134653338,0.07242728742258123,0.54036690260551,0.08063258310206563,0.5228275874049721,0.10202577859284977,0.21621878982761977,0.042067656668528006
2,train,baseline,0.889241099357605,40.0625,40.0625,1.4951171875,3.46875,3.46875,14,9,1.48828125,8.8359375,1.4898643386918604,1.48995760898979,1.4899776540720269,1.5312625691630102,1.494308485828116,1.4974678286903118,1.4981670610796707,1.7267657524464968,0.83154296875,,,1.4951171875,0.582605461012592,0.582605461012592,7.162105003080282,1.0148013841870251,0.14169038065632641,0.009191456621180372,0.003470454608674869,0.011000739438381757,0.003601287217709726,0.9942348174323694,0.6763201243700172,0.005212124593389156,0.0035442974380826015,6.947794470457724,1.013454398987321,0.14586706663482435,0.008990924382839438,0.0034908524179175096,0.009917170942360443,0.0033977927449564136,0.8795104282566699,0.6493822093518528,0.005028069324799489,0.0035403168160333745
3,train,baseline,0.8792405128479004,41.15625,41.15625,1.490234375,3.46875,3.46875,190,10,2.419921875,8.828125,2.379366718353735,2.3794535106692942,2.379497522647245,2.418093775741719,2.2368423514558713,2.239911630744493,2.2414144695188214,2.461075843370974,0.7255859375,,,2.453125,0.5588339625332917,0.5603558015536683,7.162105003080282,1.178624623584012,0.1645639966290788,0.07700717629111153,0.022836945517893212,0.09599505619759441,0.0254074512154903,0.994241418469267,0.45324206910619647,0.04784944862279783,0.021808014703126877,6.947149123593192,1.1701540910938442,0.16843658748016324,0.08005488002529226,0.024263455380958684,0.09489350811646524,0.026073186971180922,0.8673235943899265,0.4166404221310135,0.042404288574841686,0.019758851136232353
4,train,baseline,0.7127038836479187,52.03125,52.03125,1.484375,3.47265625,3.47265625,372,10,3.7578125,8.84375,3.7058046053759126,3.7058861227601163,3.705988246292463,3.7418488492652338,3.529167746233046,3.5320902561691128,3.535709147132842,3.739676855957438,0.5751953125,,,3.806640625,0.5805799321665553,0.6037607309406741,7.162105003080282,1.6843791211172126,0.23517933908994545,0.10339955393540912,0.024656557459073098,0.18959840201402756,0.041219074168167044,0.9900722219384779,0.3283636408534944,0.46067546938975124,0.15276051833420085,7.0085305379340355,1.6727827589364943,0.23867810090609876,0.10272332612305757,0.02475870959383188,0.18411321885010068,0.04073107921763599,0.9100444702225214,0.3089473465866998,0.4350239287336901,0.14648918197398073
5,train,baseline,0.6472412943840027,55.84375,55.84375,1.4794921875,3.46875,3.46875,79,9,2.9609375,8.8203125,2.959591288661697,2.9596800249181783,2.959782549071524,2.998396504674417,2.911106885001472,2.9141081864633662,2.917532579318868,3.128690015173004,0.66455078125,,,2.96484375,0.5911364876343456,0.603555098708098,7.162105003080282,1.6374001474708466,0.22861995834557475,0.0263624776444491,0.007552765682484494,0.1788659252281093,0.045902825636857186,0.9942055537431429,0.43001637227270656,0.47629452082277357,0.205963517795852,7.017074277920159,1.6227501933433852,0.23125737723049497,0.02764980525165761,0.008022843991621557,0.16712031669659133,0.043674124952173564,0.9143194495321776,0.406666364075076,0.46753850982868794,0.20570748273075276
6,train,baseline,0.6150428652763367,58.28125,58.28125,1.474609375,3.466796875,3.466796875,46,6,2.66015625,8.8203125,2.661422089372483,2.661511966317253,2.6616136883945885,2.700823801600648,2.6377186554428507,2.640752135366547,2.644147593742067,2.858274592231138,0.6982421875,,,2.666015625,0.5893035668216668,0.602383798750131,7.162105003080282,1.8155661157188376,0.2534961599889974,0.01292462978800124,0.004286549949707237,0.32564620350600215,0.09518089571468323,0.9942397108554513,0.5413077092333322,0.48555322661797806,0.2642843926467856,6.9934670074836145,1.80395463838309,0.2579485448995044,0.013584093575068401,0.004619370243459855,0.31820341000595764,0.09565724637677729,0.8931214872906654,0.5123821783041675,0.4753383952513133,0.2684055118633262
7,train,baseline,0.601212739944458,59.71875,59.71875,1.4697265625,3.466796875,3.466796875,29,5,2.48046875,8.8203125,2.4781176443410597,2.478208174461805,2.4783089532435705,2.517870446740883,2.4581825011041354,2.46123673810195,2.4645972917374914,2.680667871757878,0.71875,,,2.48046875,0.5930551280740385,0.6053604374869407,7.162105003080282,1.8918508592966754,0.264147322397958,0.011767976143524983,0.004265235646934545,0.37976688492627364,0.11998098013656494,0.9942693896399,0.6290366288351397,0.487083977858747,0.30806196967456156,6.995550840218692,1.8857780920954577,0.2695682063024654,0.01214504013116624,0.004537675409116139,0.3790005158027805,0.12342423850142344,0.9011698151958596,0.6037316513943481,0.4797884171123048,0.31643302306288873
8,train,baseline,0.595415472984314,60.3125,60.3125,1.46484375,3.466796875,3.466796875,28,8,2.353515625,8.8203125,2.3570062201437967,2.357097130681989,2.357194770395884,2.396974746653153,2.34923064516597,2.3522971071148877,2.355554773363319,2.572864354424007,0.73291015625,,,2.35546875,0.597153928942453,0.6052303851887567,7.162105003080282,1.9066295319865754,0.26621077618473493,0.012160580771789498,0.004638226236187648,0.3846256032505222,0.12702306928271895,0.9943737709474316,0.6889132715967994,0.48916753700309723,0.3387831601674699,7.023615673626086,1.8998636606274495,0.2704965289831421,0.010977391701643135,0.004307934032266924,0.38133617334461345,0.12947972930011903,0.9193128259830914,0.6702230698927456,0.48402371499909247,0.3499031731968615
9,train,baseline,0.598099946975708,60.15625,60.15625,1.4599609375,3.466796875,3.466796875,25,7,2.275390625,8.8203125,2.274334752334133,2.274425905522374,2.2745187507896385,2.314445329976288,2.2727356606331717,2.275810712645772,2.278912491038585,2.497175385453093,0.7421875,,,2.275390625,0.5994123897129324,0.6091579380489243,7.162105003080282,1.8423623548408306,0.25723755153665945,0.015135354757446429,0.0058082515057747515,0.33376410860484107,0.1108108089611389,0.994268404668583,0.6965520849407053,0.4895991400044588,0.3428768886522228,6.996271568659013,1.8386915383926117,0.26281020116905446,0.013408652498724472,0.0053128302180420126,0.3316658362106848,0.11339519313200261,0.9011503207383882,0.6715445200615209,0.4822417893019466,0.3521842151696698
10,train,baseline,0.5978755950927734,60.375,60.375,1.455078125,3.466796875,3.466796875,29,9,2.279296875,8.8203125,2.280174448274896,2.2802655648664016,2.28035732348222,2.320268790601772,2.25535313904194,2.25842985403946,2.261483264680428,2.4799590556202222,0.74169921875,,,2.28125,0.5958489997734125,0.6031585839956347,7.162105003080282,1.8488246977816627,0.2581398481293585,0.016772887293579508,0.006439416845988649,0.34185237037941896,0.11353817674071974,0.9943737717654999,0.6971705832699159,0.4897237513434707,0.34323222116294727,7.01811035798761,1.8433546551412836,0.26265683511848503,0.016730179244071053,0.006642326929739513,0.3394538841049721,0.116110484501602,0.9147696935301672,0.6781742734430468,0.4835962126463498,0.35409426929199406
