epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn
1,train,received,1.0496306419372559,34.25,34.25,1.5,3.951171875,4.65625,926,10,5.5390625,11.21875,5.528079836842376,5.528112799800531,5.528428712664576,5.546953566607009,5.323358637512012,5.325526973355197,5.343680406618655,5.471378892795796,0.505859375,,,4.39453125,0.5120527252403877,0.4969790575140302,7.162105003080282,1.2435235961835325,0.173625434931311,0.24168271159179966,0.037456967908064166,0.2777271707486513,0.040494116248916495,0.8806886401894651,0.166991491850631,0.12507147764989046,0.023713135320507048,6.956967386747405,1.2341942749997985,0.17740406219969676,0.23826658604925477,0.037106879681031144,0.29503008319459845,0.04398033154854326,0.8091969470202836,0.15460864790003043,0.14514931035860634,0.02777776698325333,1188,10,4.890625,12.34375,4.877227002321957,4.877256506716507,4.877331439452773,4.895056276599259,4.538085648156146,4.540273472076305,4.5453763909905,4.690914667841401,0.60400390625,,,0.5833977854386322,0.5833977854386322,1.4261532820528906,0.19912487759388195,0.3187880718432563,0.05667493245287416,0.3708389213465715,0.061488465233896644,0.9225861003461713,0.207489262561987,0.15865691350098832,0.03567785975734337,6.956967386747405,1.4084117025800147,0.20244621316796055,0.31402977946601496,0.05602481651814942,0.3760842066016892,0.06382606790924164,0.8543295424121835,0.19337729068887136,0.17467840798300038,0.03961430098994345
2,train,received,0.8912737965583801,39.78125,39.4375,1.4951171875,4.20703125,4.99609375,12,5,2.6953125,11.765625,2.696266089903154,2.6963467603129243,2.6966128801436167,2.730264239453219,2.7051927939884597,2.707868266244555,2.716596367349966,2.8920031716507153,0.77099609375,,,0.9072265625,0.5127921105802068,0.49566031833730567,7.162105003080282,1.007984555376154,0.14073858941507272,0.0071678337146519056,0.0018557841530868176,0.007849735600816032,0.0018389444122620775,0.9927830007076359,0.3698884958956276,0.004110010410502518,0.0015310111810685042,7.006472643315826,1.0023879099095176,0.14306598497402193,0.008190077798051476,0.002141742967091265,0.008800325728122615,0.0021179129364822906,0.9033561628684597,0.3467646241702252,0.004228469547970626,0.0016162408918838239,5,5,1.099609375,12.6796875,1.0978752868291832,1.097960727041753,1.0979634227809647,1.134622931246365,1.0943943984346143,1.0972495807882703,1.097342513347204,1.2980971689546905,0.9130859375,,,0.5829743042544624,0.5829743042544624,1.006055087214982,0.14046918982370368,0.00455731742899701,0.002010948716566652,0.005103568661816382,0.0019097084678535406,0.9942698141394919,0.913993705019861,0.0026417235609477174,0.0024273162765872836,7.006472643315826,1.0004364271383306,0.14278745926350642,0.005760926101020303,0.0025856951137519396,0.006292513785052023,0.002458818017167681,0.9048389965270367,0.8967028867987032,0.0029986813966402792,0.0029392739662789527
3,train,received,0.8874790072441101,40.625,40.65625,1.490234375,4.2109375,5.0,11,5,2.671875,11.765625,2.67138678040953,2.6714676527597314,2.6717324983983812,2.7054661854610305,2.6681320165685074,2.6708133982929834,2.6794447750060186,2.855430374043475,0.77294921875,,,0.87744140625,0.5152424579459327,0.4997677841572681,7.162105003080282,1.0069906239472646,0.14059981297595853,0.0057520119872638276,0.001496757453352936,0.006530868831504222,0.001536977724082199,0.9928134571950498,0.3725994522216154,0.0032660041232590586,0.001225489635041546,6.985095415517543,1.0023704875995914,0.1435013307581745,0.006469116407871844,0.0017148435763579624,0.006918747538889214,0.001679143390185222,0.8798956991546731,0.3441415106467898,0.003145872196923527,0.0012191845709639112,4,5,1.068359375,12.6796875,1.0687799562573586,1.068865541034378,1.0688673585545798,1.105596685534335,1.0646902426651295,1.0675481953232102,1.067606527364709,1.268683757095829,0.91552734375,,,0.5827129529909822,0.5827129529909822,1.0056005638851508,0.14040572756929165,0.0037826204434772137,0.001692418547156585,0.004364159067426598,0.001652327388641213,0.9943661746810157,0.9410856553870517,0.002294235059362215,0.0021702754926653163,6.985095415517543,1.0011703937473495,0.1433295229615944,0.004858499399766458,0.002238970255519502,0.004798794994368194,0.0019058341650445996,0.8812279425241076,0.9233982040343839,0.002371518422963348,0.0024252242967244724
4,train,received,0.8884766101837158,41.15625,41.21875,1.484375,4.18359375,4.99609375,16,4,2.68359375,11.765625,2.6856116120228943,2.6856921915939593,2.6859574895129805,2.7196018383076637,2.664558510663747,2.6672404215399617,2.675758114720371,2.8518979841202245,0.77197265625,,,0.89111328125,0.5120863680864346,0.497817042509255,7.162105003080282,1.0070917437975937,0.14061393170924794,0.0073641474454735345,0.0019129508719488147,0.008405744723482655,0.0019751231037638166,0.9904891084609204,0.3708024032435618,0.004033054386922252,0.0015095429508863347,6.9697289850752675,1.0050113032303538,0.14419661157305394,0.00809917484394429,0.002145246988126802,0.008680281251493227,0.002110582193771365,0.8642703116181707,0.33927835681829044,0.004256741977367362,0.0016415216292706583,7,4,1.083984375,12.6796875,1.0847701259241214,1.084855417206402,1.0848576290316259,1.1214991825212246,1.090381306873796,1.093235128197145,1.0933195523311539,1.2940373878305944,0.91455078125,,,0.5823094652610977,0.5823094652610977,1.0058878042143078,0.1404458331428672,0.005601120559332706,0.002491748218414211,0.006464831160708506,0.0024358373956018527,0.99224378707373,0.9278115427120746,0.0031010267285660476,0.0028983011180695913,6.9697289850752675,1.0039505363310626,0.14404441528227094,0.006526530970645261,0.0029943267519005118,0.006787225762574067,0.0026965854512602068,0.8656467509626005,0.9096691934337764,0.003470709927664295,0.003479770522438027
5,train,received,0.8829841613769531,42.53125,42.8125,1.4794921875,4.1953125,4.99609375,10,4,2.697265625,11.765625,2.697882197212566,2.69796288007574,2.698229361454787,2.7318797347561983,2.6849382595103153,2.6876159762543246,2.6961980349824595,2.8719618984340896,0.7705078125,,,0.947265625,0.5127295946491975,0.4960831613468206,7.162105003080282,1.0087799521265781,0.14084964569672204,0.007263682691506901,0.0018819709837578794,0.00819208842249708,0.001920412810954926,0.9925240814313447,0.370180131596716,0.004125304910885141,0.0015383210037008522,6.971999407312056,1.0038761891168968,0.14398684372578358,0.007888707065235145,0.0020866886098019934,0.008859070784035694,0.0021484802517540143,0.874545957374262,0.33981431479285107,0.003957596812668385,0.0015253503045839904,3,4,1.1005859375,12.6796875,1.0969600820158365,1.097045545604152,1.097048197986111,1.1337136749929928,1.0935089727849099,1.0963624311543188,1.0964506186851413,1.297130576969619,0.9130859375,,,0.5834470592220146,0.5834470592220146,1.0063519035584636,0.14051063243636489,0.004760814912379452,0.002100817338960204,0.005289040624742114,0.0019791694190707644,0.9943206853119291,0.9141074678954619,0.002805829032867635,0.002578291525195558,6.971999407312056,1.0016120255480487,0.143662092756001,0.0057265758343847395,0.0026189211500846107,0.006311952555535072,0.0024952982877458423,0.8759801165946861,0.8941080645364672,0.0029172052105783663,0.002915237289435759
6,train,received,0.8807210922241211,43.03125,42.75,1.474609375,4.18359375,5.0,11,5,2.68359375,11.765625,2.682814659935893,2.6828953948181846,2.683160393865281,2.7168436776212435,2.690964918899527,2.6936421895185165,2.7023143228139146,2.877936982571539,0.77197265625,,,0.93701171875,0.5099007043370485,0.4931714929518207,7.162105003080282,1.0079276449774932,0.14073064337146735,0.006389048824040344,0.0016597521628285256,0.007187814131107473,0.001689032682777917,0.9926871298883615,0.37165694978795977,0.0037608600903977774,0.0014077826136873804,6.972607136061503,1.0038569333477394,0.14397153227749052,0.007416809324075402,0.0019844595235330104,0.008295775898872648,0.002014383119977269,0.8807870109306908,0.3428130240163502,0.003998847689690166,0.0015462739906355804,4,5,1.0830078125,12.6796875,1.0852954956752907,1.0853810060214681,1.0853832965969914,1.1220733326528507,1.0948076082628022,1.0976625549771422,1.0977566209760317,1.2984971706321735,0.91455078125,,,0.5830815857316138,0.5830815857316138,1.0060294388503026,0.1404656087026969,0.004530814176093578,0.0020125238793508035,0.004937952804718648,0.0018581262511000955,0.9943464982618462,0.9267950619887293,0.0026337119208275084,0.0024536436901731783,6.972607136061503,1.0015185874942079,0.14363617050994765,0.005301603295014168,0.0024819914104436303,0.0057378505476188835,0.0022797711777381873,0.8821194243402344,0.9113978078277365,0.002860446850589504,0.002904888708896019
7,train,received,0.8780930042266846,44.21875,44.15625,1.4697265625,4.203125,5.0,10,4,2.6796875,11.765625,2.680496615181149,2.6805773833671616,2.680842843527746,2.714537587439194,2.6725018845251696,2.6751821255084307,2.6837796981383373,2.859719418793407,0.7724609375,,,0.92578125,0.5120867845064475,0.4960283369068801,7.162105003080282,1.007872454622365,0.14072293748680012,0.006038961912782526,0.001570919536939352,0.006952647252763455,0.0016357622876491697,0.9927346193185169,0.3723967029694861,0.0034748763532030935,0.001303258033311279,6.974255081026991,1.001668297745212,0.14362369688344004,0.007350997011385196,0.001969571650322283,0.008020276455809494,0.001941104498140771,0.8731009955942541,0.34116952329360356,0.003867006015696006,0.0014948099209782606,4,5,1.0771484375,12.6796875,1.0746180386797128,1.0747036012551505,1.0747055736321236,1.1114213492084108,1.077402201825098,1.0802582882176337,1.0803296589419007,1.2812367772722846,0.9150390625,,,0.5831901634099639,0.5831901634099639,1.0059110280615893,0.1404490757436489,0.00420569344712618,0.0018744311710344264,0.004610402740077291,0.001739841494189235,0.9943465063992836,0.9334003142645043,0.002455106254756423,0.0023035428904439573,6.974255081026991,0.9996441523087274,0.14333346582464335,0.005360498871557873,0.0025175352014421724,0.005779048608491877,0.002285298853553919,0.8744203995571178,0.9145471970385046,0.0030393893986744303,0.003089006131598073
8,train,received,0.8763184547424316,44.125,43.75,1.46484375,4.19921875,5.0,10,4,2.6796875,11.765625,2.6760079030959116,2.676088678969174,2.6763529586175694,2.7100556037696832,2.686869926164967,2.6895475255150694,2.698244803813267,2.8738823881202515,0.7724609375,,,0.92724609375,0.5135109505928305,0.4991484056798076,7.162105003080282,1.00765731710097,0.14069289917804836,0.006123393552222467,0.0015936439137424602,0.0065722840781035075,0.0015469417399785633,0.9926909732288252,0.3726369706496559,0.003405714617778166,0.0012781989599485052,6.9915565264967725,1.003801178323715,0.14357334801191762,0.007013088372969101,0.0018666166288674442,0.007842786188651196,0.001898367435915283,0.8965616027873118,0.34785664486634427,0.003425309151421807,0.001321103322740767,3,4,1.0771484375,12.6796875,1.0770194356493112,1.0771049896621072,1.0771070343917604,1.1138175785076936,1.076823209591941,1.0796793532944384,1.0797495542426345,1.2806632318033206,0.9150390625,,,0.5836234566909689,0.5836234566909689,1.005715727159691,0.14042180709821375,0.004143401223561938,0.0018477172950439687,0.004514338282723074,0.001704408743547343,0.9943627863293001,0.9345331445538264,0.002346789646006542,0.002204548130394341,6.9915565264967725,1.001313626413427,0.1432175542911831,0.005046653543748114,0.002337631488197918,0.005581038633937219,0.0022032493544590966,0.8979315231578093,0.917051522734886,0.0024191089556930834,0.0024324230420894677
9,train,received,0.8730702996253967,44.375,44.40625,1.4599609375,4.19921875,5.0,9,3,2.685546875,11.765625,2.6835535230320837,2.683634251178532,2.6838992411817926,2.71758050384055,2.666933408960085,2.6696136115698024,2.678141790941578,2.854174848787436,0.771484375,,,0.89013671875,0.513929382361198,0.4962228693479683,7.162105003080282,1.008359258275826,0.14079090684123596,0.006814699071217234,0.0017692336583757901,0.007643816315924923,0.001795182285041321,0.9928201499357385,0.3713757178495665,0.0038642692527419698,0.0014452032392455062,7.020062689667078,1.001534029953691,0.14266739119407892,0.00822832278121055,0.002186636129909565,0.008881405618876848,0.002138261620597099,0.9055647412391714,0.34858412102334757,0.0044978787821721156,0.0017208341529270784,2,3,1.0859375,12.6796875,1.0843778627505936,1.0844633723400023,1.0844656499600767,1.1211572819242073,1.0748733102025365,1.077730314403836,1.0778007801048182,1.278767529218511,0.91455078125,,,0.5834339800127301,0.5834339800127301,1.0062243938370683,0.14049282905016203,0.0042716995247280565,0.0018987617670713477,0.004768901292735883,0.0017955809050609914,0.9943573541864197,0.928172465438282,0.0026670612741908073,0.0024883768327059997,7.020062689667078,0.9991976733852963,0.14233457984015277,0.005711204437774953,0.0026429541583490057,0.006241244511132393,0.002446131467770559,0.9069333494959384,0.9108052192747896,0.003211185928756244,0.0031740805712256585
10,train,received,0.8169754147529602,48.65625,48.5625,1.455078125,4.171875,4.96875,386,10,4.171875,11.7265625,4.159163906460368,4.159221896474271,4.159513285237757,4.185880337763904,4.025424552669232,4.027843993436385,4.0394911576894135,4.192619904966191,0.64404296875,,,2.615234375,0.48936010080208714,0.47412139646717094,7.162105003080282,1.2758775779471465,0.17814281938039395,0.08409124891402264,0.016625080231746855,0.09566083080924237,0.017506585922426748,0.9922265299266222,0.25575003157886395,0.1578083834182964,0.04067043878068284,7.030268301468196,1.2561506585988127,0.17867748494555738,0.09331363449399355,0.01864891162064783,0.10510813989787593,0.0195132898396809,0.9129323494925377,0.23853023673953674,0.1407091640132272,0.03666716821186675,429,10,2.923828125,12.734375,2.9122000878792496,2.9122611789139707,2.912303631907508,2.940812468979046,2.781063536112784,2.783604554015138,2.7853239291156884,2.9604083001967414,0.7705078125,,,0.5696691663705318,0.5651412582734541,1.2998707517566936,0.18149283642136557,0.09247412312280012,0.024422602809608788,0.1041432043141608,0.024839787068689688,0.994278214611164,0.38124269178051146,0.16683488413668268,0.06395832090926226,7.030268301468196,1.276998159924891,0.18164287693802578,0.1025784738075437,0.027484498860935205,0.11583784586236234,0.028150035239801974,0.9150190846681721,0.35800978166676006,0.14754345798209734,0.05749948440176541
