epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,1.1372065544128418,31.515625,31.515625,1.5,2.6796875,2.6796875,732,10,4.375,6.5390625,4.37172992247808,4.371749699971011,4.3717888921672845,4.383711711192186,4.2894854379388505,4.290390305760771,4.292117557318343,4.370215813249392,0.3310546875,,,4.37890625,0.5761034921924549,0.5781801329632223,7.162105003080282,0.9644744447149831,0.13466354434906797,0.1828932919820545,0.032784208243201336,0.21941715796565653,0.036661903049461125,0.12559638597957523,0.028542864021766385,0.8105711984156949,0.18418833986764396,6.923470043896387,0.67507251384753,0.09750493749050916,0.16666833800230574,0.028655017080506558,0.19586938458530767,0.03181891616609158,0.11078333119044625,0.02401112907141668,0.4586464628150946,0.10069868751504386
2,train,baseline,0.7637842893600464,47.8125,47.8125,1.4951171875,2.509765625,2.509765625,183,10,2.4765625,5.796875,2.474082903842792,2.4741172902298256,2.474150826528155,2.4943559373098254,2.437561804397987,2.4394784929649633,2.441229192193852,2.5751107422032993,0.57275390625,,,2.478515625,0.6010060355167671,0.626009385636869,7.162105003080282,1.475467326167684,0.2060102896471239,0.04014493059644586,0.012661871631907299,0.04570314434638156,0.01277795648083785,0.4205709546208549,0.21111798667696732,0.9938135386376858,0.49874857691317953,6.945977152131797,1.4434652057054844,0.2078131232064979,0.055663872690417726,0.018006566902784446,0.06548411483431682,0.01876855070280684,0.367641403655508,0.18589852582260757,0.8794415174410783,0.46027135811277897
3,train,baseline,0.6739587187767029,50.53125,50.53125,1.490234375,2.509765625,2.509765625,5,5,1.5498046875,5.78515625,1.549688678097152,1.5497620760716375,1.5498100539055537,1.5800159857415164,1.556240898723857,1.558676032829812,1.5602472430353624,1.7212173747580886,0.73193359375,,,1.55078125,0.6009085930891095,0.6257874600461507,7.162105003080282,1.505457925198087,0.21019768972259117,0.001883551168432085,0.0008490650892538677,0.0020439122138293797,0.0007787627257262457,0.5006246993700527,0.4813883774618376,0.9948739968275184,0.9561857220924123,6.9642374942312335,1.5051933865303846,0.21613182890118246,0.0018513460473075227,0.0008652365892922013,0.002017323683112693,0.0008176041433114533,0.48443714792853054,0.5008843617131441,0.8844652091971703,0.9526499044023786
4,train,baseline,0.6703183054924011,52.25,52.25,1.484375,2.509765625,2.509765625,8,4,1.5830078125,5.7890625,1.5819267633141432,1.5819987099729513,1.5820466824977344,1.6119341279378938,1.585189028223167,1.5876083159224055,1.5891945283871278,1.7493163887000867,0.7265625,,,1.583984375,0.6017774592668966,0.6269526639542228,7.162105003080282,1.5085750567473615,0.2106329153368392,0.003001051532477206,0.001334648983798825,0.004976287606099916,0.0018744838567044415,0.500988128620075,0.4681487002932392,0.9948738426446955,0.9292255545660848,7.007538689220228,1.5083112407191117,0.21524122914074853,0.003245334743621875,0.0014955706965247549,0.004386400018422165,0.0017204679375863552,0.48902400830440307,0.4860978441054801,0.908817169273874,0.9256487211688713
5,train,baseline,0.6465626955032349,54.3125,54.3125,1.4794921875,2.51171875,2.51171875,11,6,1.833984375,5.796875,1.8333105589986571,1.8333812774064597,1.8334435859373752,1.8627918708058744,1.8366194469718595,1.8390058075767923,1.8410704562043976,1.9978639359084611,0.68359375,,,1.8369140625,0.6016796951020332,0.6163345717316709,7.162105003080282,1.607537963088893,0.22445048800562437,0.011383952096273298,0.004748298316323208,0.101678882803383,0.036266463962555964,0.4968660763506332,0.4075820106562942,0.9923625729519747,0.8137061639128836,7.031269005142535,1.5956020769685677,0.22692945978906154,0.011306932141769366,0.00479794028473191,0.08701257922906169,0.03216336779078182,0.48989544544365593,0.4201746263006732,0.923809436227927,0.7950830486114665
6,train,baseline,0.6191542148590088,56.96875,56.96875,1.474609375,2.5078125,2.5078125,11,7,1.8173828125,5.7890625,1.8158110479545742,1.8158823147659582,1.815944900483644,1.8454087328940236,1.8009737102953076,1.8033781389868138,1.8054403910171746,1.9631973039032573,0.68603515625,,,1.8173828125,0.6000688512153881,0.6147463488690297,7.162105003080282,1.7117080150135442,0.2389951018977482,0.012640378632136517,0.005549702249638902,0.1944097504873099,0.07243692252293937,0.5004552320292488,0.45527160567831415,0.9948339725815583,0.9046030821401112,7.001004261410946,1.7115243537703193,0.2444684062262501,0.010222354088642582,0.0046492343477198385,0.1909972440071792,0.0748674466941147,0.49464172772934933,0.48794089943988217,0.9110537491934565,0.8963826018814068
7,train,baseline,0.6111902594566345,57.34375,57.34375,1.4697265625,2.509765625,2.509765625,10,7,1.8447265625,5.78515625,1.8423422247625683,1.8424138248360509,1.8424771877076416,1.871929472951884,1.8423499760183226,1.8447366894273847,1.8468105776336627,2.0035479603800397,0.68115234375,,,1.8466796875,0.5989083076317597,0.6137332460381103,7.162105003080282,1.727351533312962,0.2411793086767175,0.010549004714792254,0.00460201539762114,0.21098335992299422,0.07818720242392954,0.5003583550636277,0.4492212075244596,0.9948738145204779,0.8927951261001367,7.005453506781187,1.7233518813832098,0.24600147295460997,0.009851583051962542,0.004466875566951971,0.20698569322818816,0.07994183699951302,0.4923285869316567,0.48190502324549045,0.916305934725993,0.8838305379832938
8,train,baseline,0.6075812578201294,58.34375,58.34375,1.46484375,2.509765625,2.509765625,11,8,1.921875,5.78515625,1.9222016748580228,1.92227202954043,1.9223360963302611,1.951431866163527,1.9136935137200615,1.9160586154785588,1.9181633946601098,2.073495788883269,0.66796875,,,1.9228515625,0.6018369040024263,0.6161296395443878,7.162105003080282,1.73335125925034,0.242017012945895,0.014074622707050288,0.005959604429370417,0.2168280009301622,0.07833801613269475,0.4979034952242749,0.42079381710567454,0.9948401182068887,0.8404146892279708,7.027812486106734,1.729521187401179,0.2460966610620681,0.013162519370213843,0.005740636300978704,0.212354405211026,0.0796081974747307,0.48995207387906703,0.4400643909650032,0.9254597797120283,0.827281621166644
9,train,baseline,0.6045664548873901,58.59375,58.59375,1.4599609375,2.509765625,2.509765625,12,9,1.9462890625,5.78515625,1.9449115946219102,1.9449815780707262,1.9450457117226392,1.974045600934584,1.943954819921301,1.9463252990243374,1.9484529462513211,2.103775770251845,0.66357421875,,,1.947265625,0.6004284081962858,0.6185358446078069,7.162105003080282,1.7295149194262254,0.24148136877110774,0.01988683515936529,0.008328279211730167,0.20511470260074116,0.07341126573055339,0.5005202998371017,0.41384263424310036,0.9948047154924691,0.8221887298258956,7.027242666790086,1.723786218124656,0.2453005111480019,0.018449276433202044,0.007971073697788855,0.2006330490560133,0.07450699831210478,0.4943941162328489,0.42926565209287126,0.9265378289163824,0.8052413536900459
10,train,baseline,0.5978971719741821,59.28125,59.28125,1.455078125,2.509765625,2.509765625,19,10,2.1328125,5.78515625,2.1342204490422185,2.1342870169436443,2.1343515889588978,2.1624117967855807,2.1252690004042756,2.1275825800402552,2.1297673919134565,2.2814913346986243,0.63134765625,,,2.130859375,0.593395619075859,0.6116552866367834,7.162105003080282,1.7539760057899523,0.24489671752028228,0.0249734992917503,0.00978521103882996,0.22203678904005386,0.07505430142096177,0.5004995109434827,0.36433214593392216,0.994839281327061,0.7239164006125229,7.045109276214403,1.749938744275895,0.24839057503110887,0.023327862901758145,0.00939597124268722,0.21683544600997706,0.07539816344001844,0.4944410363391132,0.37661165469492147,0.9353597701581009,0.7091278393935356
