epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn
1,train,received,1.105878472328186,31.578125,31.640625,1.5,3.0,3.20703125,1103,10,4.36328125,8.09375,4.356469208902144,4.356501289383787,4.356567837137434,4.375741124723493,4.038142306621976,4.04041908569435,4.044755057678226,4.197954204474086,0.4609375,,,3.8046875,0.5285277722422967,0.5296567309496142,7.162105003080282,1.307169553610919,0.18251192254912915,0.29025157734722384,0.055729087285782436,0.33445812060460156,0.05957104589828137,0.8628708080014498,0.21412053000902923,0.14520052685112805,0.03602688726770874,6.9644530741429405,1.0358576387741651,0.1487349584736257,0.28216804828076647,0.05191677218816354,0.3285119305287374,0.056936688397540486,0.564284986127582,0.13386361781705566,0.15590909241734963,0.0365866645873005,1204,10,4.08984375,8.3203125,4.069953497346355,4.069984983505231,4.0700249551281615,4.089000288838001,3.701088715960374,3.7033762631361022,3.7060580887224144,3.8630991225497606,0.50830078125,,,0.5832453743017406,0.5832453743017406,1.3902825806466037,0.19411647554017572,0.32272414742015876,0.06651510502754894,0.3743891119800793,0.07120271464554465,0.882367338408212,0.24019999445708387,0.15803277112827185,0.043014165636755614,6.9644530741429405,1.1091259205160302,0.15925527944669532,0.3138328479444734,0.061613242074753174,0.3658194632783527,0.06739039011389096,0.577310652210695,0.14902343500221862,0.16967638420972797,0.04328533897719566
2,train,received,0.8900935053825378,39.84375,39.875,1.4951171875,2.83203125,3.02734375,5,2,1.6103515625,7.37109375,1.6102044520709424,1.6102885908434545,1.6103412074513177,1.6461404818246483,1.6270178225854346,1.6298152250017333,1.6315893988703507,1.8252302553634538,0.78173828125,,,1.064453125,0.5290841285764376,0.5316325866882793,7.162105003080282,1.0029798007318427,0.14003980677475136,0.0030243147505046863,0.0010874751724300248,0.0033383966399735954,0.001047430975747969,0.9931430167618247,0.6196995542479125,0.001611980300705973,0.0010055261908362794,6.959358634126271,0.9893982901023208,0.14216802756085253,0.00463440722905073,0.0016964785222192574,0.0056618891169737395,0.001865520090799,0.9003596254516815,0.5855979448101121,0.0032922746980377227,0.0021179378950682715,2,2,1.0263671875,7.4296875,1.0265792091842059,1.0266650724019866,1.0266656954736628,1.0635133070585698,1.0235252460640092,1.0263905605357266,1.0264110507579038,1.2280988326008886,0.86181640625,,,0.583606486038469,0.583606486038469,1.002877605962973,0.14002553795729814,0.0022004455923800847,0.0010017979201448334,0.002518127624583144,0.0009675143032780223,0.9941314425487713,0.9764824136434649,0.00127915389846045,0.0012558268566752193,6.959358634126271,0.9888164317035528,0.14208441951169773,0.003872888074928582,0.00180467033524412,0.004901286180065689,0.002001117340834063,0.9012082807499286,0.9468856586180775,0.002853982329410698,0.0029461148973404677
3,train,received,0.8773014545440674,41.0625,40.75,1.490234375,2.826171875,3.02734375,5,2,1.6025390625,7.37109375,1.6028854251234312,1.60296962243611,1.6030221309927082,1.6388466222518003,1.598917261467144,1.6017199076877402,1.603449684679766,1.7975360797479436,0.78271484375,,,1.0556640625,0.52971902013297,0.530722374377296,7.162105003080282,1.0025961001905364,0.13998623306406974,0.0021420771104514458,0.0007737610378386509,0.002420540661750792,0.0007624765618554722,0.9936117838182055,0.624923364577293,0.0011034000970813196,0.0006937551717860238,6.908271756681551,0.9946248625207514,0.14397593168780148,0.0040445444198926594,0.0014970790071965822,0.005509862984698799,0.001837490145579659,0.8442309086747706,0.5783678650360632,0.0026420393726747093,0.0017710382784924578,2,2,1.017578125,7.42578125,1.0160680001787257,1.016153933535271,1.0161542913865564,1.0530322831188124,1.0135780648416477,1.0164455408340534,1.0164578483755413,1.2183111038725574,0.86279296875,,,0.5843783215145631,0.5843783215145631,1.0024241871757582,0.13996222992327464,0.0017739970497379076,0.0008105383846654401,0.0019396526484571908,0.0007475020238918045,0.9942715553362023,0.9841907922353336,0.0009701948620159939,0.0009598822231367932,6.908271756681551,0.9942960478160712,0.14392833444260594,0.0034865441646223516,0.0016460807211190287,0.0049550167988900995,0.0020517283191635086,0.8449938766307854,0.9644480822180918,0.0022674275955480994,0.002496433314340936
4,train,received,0.8777468204498291,41.59375,41.90625,1.484375,2.818359375,3.025390625,6,3,1.609375,7.37109375,1.6093213605028667,1.6094054885137108,1.6094581080361616,1.6452569916087145,1.6226226257513319,1.6254207586808933,1.6271843722977375,1.8208952685124493,0.78173828125,,,0.81201171875,0.5262419065572405,0.5287091650840317,7.162105003080282,0.9992665359767152,0.13952134680334205,0.003629993618645244,0.0013041684687989856,0.004258878104048236,0.0013352561861967422,0.9900780688653832,0.6168881903830388,0.0019451816465005933,0.001211606634296259,6.900931249383598,0.985690908593785,0.14283447740213737,0.006311629052744294,0.0023408244953343877,0.0066708035685287825,0.0021970878253750508,0.8226863822957204,0.561726378206589,0.0033223840131748616,0.0022092485193332943,3,3,1.0263671875,7.42578125,1.0276885373073394,1.0277743929794596,1.0277750553336036,1.0646201030556253,1.0328798935503192,1.0357435126609724,1.0357724250580846,1.2373199597809705,0.86181640625,,,0.5831161592608447,0.5831161592608447,0.9998079051624527,0.13959693480233182,0.0031551357879378017,0.0014346571852214792,0.003758666402558397,0.0014426406593147833,0.9906761330570797,0.9704862310178806,0.001666242750928859,0.0016314842051774587,6.900931249383598,0.9861742463240908,0.14290451689577074,0.005443328438270889,0.002576457386345278,0.0056880553673304135,0.002319200313729594,0.8238576250513434,0.9351830097800895,0.0027664561552152023,0.003006222101573607
5,train,received,0.8712648153305054,42.53125,42.6875,1.4794921875,2.81640625,3.02734375,5,2,1.6044921875,7.37109375,1.603387137378633,1.603471312077469,1.6035237373099416,1.6393408264186737,1.6001630338553756,1.6029649150518084,1.6046843473536512,1.7987367126142175,0.7822265625,,,0.87744140625,0.5274395251032902,0.5296412433125441,7.162105003080282,1.0025317108927072,0.1399772427884732,0.002527642723090473,0.000910784174574758,0.002792979919616023,0.0008779038818478233,0.9934746742030605,0.6221599726333576,0.0013631155373028392,0.0008533785204842985,6.9535010968363755,0.9897166835839446,0.1423335769709211,0.004179956697684339,0.00155042930700272,0.004881125646253537,0.0016077477213134344,0.8746066255833673,0.5818864157805383,0.0022207692193774164,0.0014847476665265282,2,2,1.01953125,7.42578125,1.0185501294567347,1.0186360385137387,1.0186364585344598,1.0555058264160553,1.0142213521091636,1.0170883528321715,1.0171006012216774,1.2189275965485686,0.86279296875,,,0.5839182179462201,0.5839182179462201,1.002703537716147,0.1400012338949099,0.0018931686384506818,0.0008642293722214205,0.0021390803275123105,0.0008237475640999742,0.9943047796613742,0.9823559155233581,0.0010430402917451786,0.0010299959737988572,6.9535010968363755,0.9895007239054314,0.1423025192813478,0.0036479553401322917,0.0017286717996939684,0.0042802601915683525,0.001746854226913454,0.8750750545075894,0.9539482794449027,0.0020505780515023275,0.0022534147640912716
6,train,received,0.8680822253227234,43.375,43.34375,1.474609375,2.822265625,3.02734375,5,2,1.603515625,7.37109375,1.6030716646246737,1.6031558498993745,1.6032082191580976,1.639029658991481,1.6086483315371514,1.6114488166432397,1.6131730713496863,1.8071077435400247,0.7822265625,,,0.87744140625,0.5269397278053004,0.5290870163208207,7.162105003080282,1.0026519574353379,0.13999403206237784,0.002272925664491332,0.0008191858917747864,0.0025574829471297633,0.0008040386093366502,0.9933800386794438,0.6223433648952749,0.0012576431286506207,0.0007876545335325857,6.981675977692802,1.0016064077458133,0.14346217311517354,0.0023431115019905135,0.0008744310406603652,0.0026443204436974455,0.0008697902677808775,0.8844923190448126,0.5942345675687857,0.0012475658799635525,0.0008268066400974582,2,2,1.0185546875,7.42578125,1.0195643888361765,1.0196502781826573,1.0196507259737004,1.0565142950339605,1.0109725411826982,1.0138405160408388,1.01385043687682,1.21574379715036,0.86279296875,,,0.5828529071066687,0.5828529071066687,1.0022114211446618,0.13993252273090526,0.001759570421606682,0.000803463784981384,0.0019864029406200245,0.000765130597823289,0.994241218731891,0.9828804761998169,0.0009694632192944752,0.0009579112134281719,6.981675977692802,1.0013350389889177,0.1434233044025947,0.001812685721193752,0.00086562993733661,0.002043613954887391,0.0008325435856718873,0.8853352621521529,0.980505189926049,0.0009215130334343513,0.000997980144593832
7,train,received,0.863824188709259,44.28125,44.375,1.4697265625,2.82421875,3.025390625,7,4,1.626953125,7.3671875,1.6244375802305764,1.624521528212777,1.6245741978764296,1.6603053268876122,1.6411550462677846,1.6439490011708722,1.6457180979462522,1.839122560671743,0.779296875,,,0.83154296875,0.527815504756755,0.5295314864066593,7.162105003080282,1.0064586259336847,0.1405255334152217,0.0038897177726004983,0.0013927557994065011,0.004444047645260518,0.0013891981285593833,0.9934327695942056,0.615357759111812,0.0023768103596495394,0.001471800640781333,6.972979442762339,1.0044830582375106,0.14405363825934148,0.004143216479850054,0.0015367516373188694,0.0047827001883682385,0.0015676051132337118,0.8900872161956981,0.5890710634608708,0.002331905273068813,0.0015376350807068428,4,4,1.044921875,7.42578125,1.0448988674534552,1.044984577995654,1.0449857017320079,1.0817752883969207,1.0380174018395534,1.0408800372973817,1.0409138048936746,1.2423823676699541,0.859375,,,0.5830386405371959,0.5830386405371959,1.004697999341789,0.14027970811789103,0.002842501822371446,0.001284963240882839,0.0031980201743708747,0.0012214072193213687,0.9943397225105279,0.9619186638933293,0.0020719929472408083,0.002003463415050807,6.972979442762339,1.0035195928445817,0.14391546699398247,0.0031419363010796175,0.0014838408680761827,0.0036852144476542392,0.0014905972016196964,0.890652107200748,0.9552775955534888,0.0018275117193544688,0.0019485130397302738
8,train,received,0.7486317157745361,51.46875,51.53125,1.46484375,2.826171875,3.025390625,412,10,3.623046875,7.3671875,3.6160314053609492,3.6160876267908457,3.616165996070103,3.6428280973869844,3.48814753799597,3.4906155097802136,3.4939177411773064,3.6603676515930568,0.50830078125,,,2.984375,0.49032835003621644,0.5651368088628006,7.162105003080282,1.43945412472875,0.20098199120365712,0.0943914217731443,0.021744368217363436,0.10728404767220212,0.02259972058790622,0.9937704656287387,0.31423206257469877,0.3037589291385894,0.09603392407204425,7.0320949639809,1.4221066719107758,0.20223086849579672,0.10699728034860101,0.02501656290639216,0.11487115028922013,0.024630465079056484,0.9188648567218793,0.2960431648898236,0.2843289946443015,0.091321569883162,373,10,3.20703125,7.421875,3.1938606204932194,3.193919191408617,3.1939768298083338,3.221658909481622,3.077617769298455,3.0801360083357525,3.082524885950735,3.2544119238268894,0.56787109375,,,0.5800444191295175,0.6079710726626693,1.436388948664232,0.2005540198093255,0.09025696832021524,0.022964300104918522,0.1013805147230844,0.023378432768010684,0.9943362189785709,0.3613279677819967,0.3046442249316117,0.11068333001852529,7.0320949639809,1.419607536449802,0.20187547860504942,0.10341552179452584,0.026702160915848684,0.11049081312721043,0.02593892518171843,0.9194931535417874,0.3405921197088035,0.2842514409272656,0.10491454210168351
9,train,received,0.6662676930427551,54.96875,55.09375,1.4599609375,2.818359375,3.025390625,42,9,2.6484375,7.3671875,2.645409217621618,2.6454879902614317,2.6455921842362047,2.67894888945573,2.5931155743477077,2.5957888869381036,2.599241481091276,2.780290492310319,0.640625,,,1.9306640625,0.5026035114383618,0.572211338925204,7.162105003080282,1.5238774136928064,0.21276948788623126,0.01234900141534645,0.0037500630957428764,0.013786217936669232,0.003726818116014359,0.9936382770478644,0.4698965990480152,0.5046518750417102,0.23859591575437025,7.064340246761011,1.5100422019458768,0.21375558781136408,0.015980438965026877,0.004914005102357898,0.01844982234186876,0.005068284545311595,0.9355265285166414,0.45120250142219287,0.4851255331440951,0.23380778381983364,26,9,2.123046875,7.421875,2.123785903112202,2.1238668320664305,2.1239408983630206,2.158384194465178,2.1292592504786856,2.1319858166470853,2.1344684975625934,2.321393225799866,0.7138671875,,,0.6019123516726949,0.6271700918816516,1.520849828946516,0.2123467651329362,0.009706573582231925,0.0035016519796502612,0.010893519763081727,0.003427597588336212,0.994373416991083,0.6239887175468887,0.5046883904621451,0.3166022831082472,7.064340246761011,1.506529438330154,0.21325833491965443,0.012524318920362099,0.004591376519750695,0.014512051523460912,0.004657235889910559,0.9361842461200869,0.6043096230683395,0.48506971960871237,0.31281440724127546
10,train,received,0.6605038642883301,55.28125,55.375,1.455078125,2.830078125,3.025390625,21,6,2.376953125,7.3671875,2.3738252098186132,2.373906160561995,2.3740057491389512,2.4081943879031353,2.3531739886660086,2.3558810021878633,2.3591339169020737,2.543247936288457,0.67724609375,,,1.619140625,0.5117061556390758,0.5740029724100496,7.162105003080282,1.5165864142585068,0.21175149116164207,0.007835418357286628,0.002583254433766076,0.008583605924545878,0.0024957140123855865,0.9933848103050913,0.5355938154983916,0.5046087445844867,0.2719916208967318,7.0730184986010185,1.5118972434007647,0.2137555901627862,0.008502847126570678,0.0028554438303317227,0.009502683457966121,0.0028111465844250045,0.9408768404618453,0.5205528269071863,0.4930211693054041,0.2717084835972613,12,6,1.8203125,7.421875,1.8175548310984229,1.8176377086608697,1.8177020911967774,1.8529584254473093,1.8286719447929112,1.8314412195575325,1.8335778291581104,2.024450667522967,0.7548828125,,,0.6002618831930274,0.6249117008419698,1.5133352728194909,0.21129755458327332,0.005194277802428537,0.0020957391686657217,0.005762542738096954,0.0019976399549880243,0.9943382731692996,0.7648332296423387,0.5046750778939799,0.3880405718917476,7.0730184986010185,1.5094252644272474,0.2134060959582954,0.00592444583531293,0.0024377152948398743,0.006641800392213071,0.0023445080732886142,0.9413999486741007,0.7471327600430047,0.49310975585298333,0.3891694077526701
