epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,1.1234073638916016,31.125,31.125,1.5,2.6015625,2.6015625,731,10,4.2890625,6.296875,4.2904065648454095,4.290426611025379,4.290462772369365,4.302551268084815,4.207519419141255,4.208438475657036,4.210035590432286,4.2894352015437125,0.319091796875,,,4.29296875,0.5819964549904377,0.5819964549904377,7.162105003080282,0.9439081117961132,0.1317919957037989,0.18117825097323959,0.03286332722286537,0.19724595223559582,0.033322716079850226,0.108355614762635,0.02499751784800913,0.8007238077186409,0.18470473093713918,6.967791336716266,0.6934022572308995,0.09951535913210649,0.17038138689345583,0.02981453253891327,0.2162523314799607,0.03547284481951511,0.127804254232319,0.02826662146738203,0.4897988778242013,0.10940677251232506
2,train,baseline,0.7924163937568665,45.90625,45.90625,1.4951171875,2.5078125,2.5078125,329,10,2.962890625,5.78515625,2.9619225574257317,2.961953480353539,2.961981892327153,2.9798310231636167,2.8878661584933214,2.8895267110606313,2.8909575957798617,3.0114351580770786,0.48779296875,,,2.96484375,0.5675293449149488,0.6047035376297435,7.162105003080282,1.3146176907115712,0.18355185942487295,0.049556788035033605,0.012985503782151077,0.05635449652147173,0.013346248674819329,0.2575500398903774,0.09763478907631706,0.9922395980363641,0.3760772454567184,6.9732829762691075,1.3126111385341273,0.18823431416752992,0.05644451430659636,0.015031371693980977,0.06601101508959584,0.016013295651845862,0.24473449343303066,0.09513233121288148,0.8913358776013318,0.35078673219231393
3,train,baseline,0.6765044331550598,50.5,50.5,1.490234375,2.509765625,2.509765625,36,10,2.421875,5.78515625,2.4230904340534734,2.4231514747617307,2.423216413204183,2.4497961599712643,2.416233006660264,2.4184560592736393,2.4207577767937463,2.5667321753977,0.58154296875,,,2.419921875,0.5768599135080146,0.6051881837094981,7.162105003080282,1.5132644015831906,0.21128765927508253,0.008834860313283954,0.0028668950660784773,0.010143030831132549,0.002908092885020276,0.4988979669337805,0.26212815189326333,0.9946424920825736,0.5224619226580514,7.032306518983875,1.5140733127335042,0.2153025196848613,0.008723174620221208,0.0028863782036389705,0.009936594570981505,0.00293464773277325,0.48896578313947003,0.2633353449854108,0.9183080190628123,0.5032795640677264
4,train,baseline,0.6708401441574097,51.0625,51.0625,1.484375,2.5078125,2.5078125,32,9,2.435546875,5.78515625,2.433806155362091,2.433869120793883,2.4339368473541003,2.4608520251103565,2.4234007091939933,2.4256483384258956,2.427993356976948,2.5748445306076824,0.5791015625,,,2.435546875,0.5689777691985848,0.6016979816050412,7.162105003080282,1.512534425629541,0.21118573729078663,0.00736621526426795,0.0023799496246953594,0.00846652870322373,0.0024181135759909923,0.5006278780455293,0.26119380200521525,0.9938503155163696,0.5183884562479533,7.0220252842866735,1.5131124299740368,0.2154809145105129,0.007010547654117794,0.002315498184864075,0.0076161076367293745,0.002245780582379978,0.4874452632339885,0.26416892380752355,0.912602736749534,0.49745691878229875
5,train,baseline,0.6664366722106934,52.5625,52.5625,1.4794921875,2.509765625,2.509765625,31,10,2.41015625,5.78515625,2.408267093114414,2.4083319706477178,2.408401871630986,2.43572326274281,2.396833748411488,2.3990849929555256,2.4014415349634666,2.548697352252977,0.5830078125,,,2.412109375,0.5753143383808944,0.6088947756487559,7.162105003080282,1.5119534777309234,0.2111046231632546,0.007154382109733959,0.0023278470678243404,0.007091040766315615,0.002037906595780095,0.5005200872821511,0.26413123499884333,0.9948722948190207,0.5248688406152591,7.036087860103992,1.511421247884186,0.21480988838332207,0.006071871230630244,0.0020162262664876513,0.006444523367441057,0.0019000403628002885,0.4875303360230818,0.2688325309775537,0.9322677580638796,0.5093963752155
6,train,baseline,0.6579309701919556,54.375,54.375,1.474609375,2.509765625,2.509765625,26,7,2.6328125,5.78515625,2.629937086922938,2.630000015635725,2.630081123021477,2.6567059223387757,2.6365871766120828,2.638792419481949,2.6415587403298786,2.784986672022992,0.544921875,,,2.6328125,0.5700367427071806,0.5962967380839095,7.162105003080282,1.55575528498471,0.2172203960030759,0.046899909287764885,0.014424379174558494,0.008936201181308334,0.0024431774796671354,0.5002293077193691,0.24130569522681353,0.9947731063959298,0.4797528210467149,7.0531917416814185,1.5415081404279793,0.21855469082434123,0.03390440382108029,0.010566007570366766,0.009524266215761301,0.002657964559182554,0.48878782991200254,0.24412424097291222,0.9369988771314857,0.46253064410158806
7,train,baseline,0.6163816452026367,57.125,57.125,1.4697265625,2.509765625,2.509765625,25,7,2.583984375,5.78515625,2.585235676253981,2.585300874414568,2.585390475503871,2.6125810530328617,2.5788924141772602,2.581151860438394,2.5841746245221446,2.730056053378518,0.55322265625,,,2.5859375,0.5741961308925845,0.5927044313660043,7.162105003080282,1.7092163309199453,0.23864720360632027,0.20587562855994435,0.06757881237492139,0.01667062378750117,0.004828379554054996,0.4879604032064222,0.2612166207162761,0.9948726955888167,0.5324358453070138,7.0545581933525074,1.7037019747202398,0.2415037098036322,0.20296558438074896,0.06818976369849958,0.014338286948037293,0.004239197293035793,0.481628250974941,0.2661068365529894,0.9343872278325209,0.5152667418333438
8,train,baseline,0.6124921441078186,57.4375,57.4375,1.46484375,2.509765625,2.509765625,16,7,2.150390625,5.78515625,2.1500000073557146,2.1500701099563906,2.1501471907344527,2.178914273246384,2.1464760293258562,2.1488231183984388,2.151347303661337,2.3040768468817245,0.62841796875,,,2.15234375,0.5953116831947003,0.6100344280865333,7.162105003080282,1.7427970804449968,0.24333587397775566,0.22857921346350007,0.08854224234698044,0.005342724101767615,0.0017882010987551168,0.49922145602979207,0.3557833854495966,0.9948389391354668,0.7087452671154583,7.038853776513207,1.7389896407090335,0.24705579856078014,0.22522137391777708,0.08990924224364595,0.005666056148950993,0.0019494771526360945,0.49201071349884273,0.3716876346535954,0.9245393037398566,0.6920505385006096
9,train,baseline,0.6069949269294739,58.25,58.25,1.4599609375,2.509765625,2.509765625,16,5,2.17578125,5.78515625,2.1774585491593004,2.1775282701180325,2.17760554547263,2.2062666004318405,2.1643433441347995,2.166683813340188,2.169202555984871,2.3215597180563763,0.62353515625,,,2.17578125,0.5962445195553102,0.6145480870307801,7.162105003080282,1.7585148972439355,0.24553045459227874,0.24216754771384963,0.09340221419163046,0.01263774565905873,0.00421409927335933,0.4946321926480728,0.3497323653650751,0.9948735203529804,0.7031816293504709,7.030661621526914,1.7554027415596503,0.24967817199235556,0.24093547607650478,0.09598875269354941,0.013275461469040906,0.004562987845230762,0.48922953675629355,0.36289183125400776,0.9227953199680119,0.6869613284660847
10,train,baseline,0.5915476679801941,60.75,60.75,1.455078125,2.509765625,2.509765625,19,6,2.52734375,5.80078125,2.5272067951844983,2.52727359773414,2.5273653188340814,2.554991896370851,2.5198057615682066,2.52208019057752,2.5251179944821835,2.672061976524335,0.56396484375,,,2.529296875,0.5770156052842544,0.5901646691955651,7.162105003080282,1.8077453836598396,0.25240420000577535,0.2409184425227151,0.08324839863471148,0.06947073123755221,0.0210507681520086,0.494817107653331,0.28843087547504587,0.9929806098955902,0.5786434077615435,7.048180284340974,1.8073373563951085,0.2564260963089283,0.24197284974394595,0.08630707056743499,0.06481557464925292,0.020097505986843685,0.48670615970063924,0.2959649255383498,0.9365462855845168,0.566024674211884
