epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,1.0721828937530518,33.125,33.125,1.5,3.66796875,3.66796875,1844,10,5.65625,9.7421875,5.522454147786695,5.522506610729932,5.522596079510536,5.548340848635554,4.601500017030451,4.604266251526498,4.608730965986971,4.798598373853923,0.41943359375,,,5.80078125,0.5829148022953443,0.5829148022953443,7.162105003080282,2.0095757781720023,0.28058451772317256,0.47737823699279325,0.0841110998410076,0.5579185224146492,0.09173653166525549,0.9384834562877096,0.20868427163755185,0.227197686059335,0.050514798520335705,6.96362853600116,1.668571741790256,0.23961239936391374,0.4705489245270513,0.07871703287692217,0.5413729128562661,0.08565619950205497,0.5733706179974849,0.12115876258141048,0.23315716261203523,0.04851249151502529
2,train,baseline,0.8894971013069153,38.84375,38.84375,1.4951171875,3.533203125,3.533203125,7,6,1.21875,9.03125,1.219881206586358,1.2199753197038696,1.2199828139391238,1.2617580630492127,1.2287649717770002,1.2319537945675552,1.2322252461761354,1.4640009600482313,0.865234375,,,1.22265625,0.5823853335838041,0.5823853335838041,7.162105003080282,1.0078051029098638,0.1407135335877408,0.005569076521484639,0.0023357632857870948,0.006078715673160318,0.0021784036584847977,0.9942135243970585,0.8244975372856296,0.0034895041774092306,0.0028926309700976417,6.935963806150966,1.0081800787254165,0.14535544113297422,0.005838319312384321,0.0025103267468813773,0.006309445056450258,0.0023950946976829045,0.8809538522715998,0.8047516965139173,0.00355209475926177,0.003159131662278701
3,train,baseline,0.8807880878448486,40.75,40.75,1.490234375,3.533203125,3.533203125,20,10,1.3203125,9.03125,1.3135052592856578,1.3135990148919718,1.3136102794284856,1.355197201652969,1.3113117820272495,1.3144915103208616,1.3148817190008681,1.5456876930131391,0.85400390625,,,1.3203125,0.5804597721518483,0.5804597721518483,7.162105003080282,1.013276957275076,0.14147753444542982,0.007998705685382745,0.0032318285542571176,0.008737091983466172,0.003032491820253024,0.9938518779730856,0.7665321827319342,0.0060244558732254205,0.004644711993939849,6.96051119144288,1.0133034149806899,0.145578878779252,0.007682153985415496,0.003156530832587666,0.008624021525785786,0.0031607279016320124,0.8983321196981056,0.7460095150775117,0.004730190499715015,0.0038565899381616947
4,train,baseline,0.7407678365707397,49.25,49.25,1.484375,3.533203125,3.533203125,314,10,2.91796875,9.03125,2.858602218159292,2.8586851610882746,2.8587699547510734,2.895797151585172,2.6695509258629224,2.672570265202681,2.675621264820317,2.889146377950585,0.6767578125,,,2.982421875,0.6001752446816191,0.6271761109904251,7.162105003080282,1.614030234220634,0.22535696328474256,0.1031577183058836,0.030141415280785906,0.1184789583179029,0.030945453405015082,0.9943647096477264,0.4431145620065483,0.42309270952640166,0.18849894359150984,7.024051495924994,1.612804958922334,0.2296117788797539,0.10914738789863598,0.03226218332830846,0.12652458016939505,0.034033639625174465,0.9177472708847851,0.42300880499898547,0.41216349811430497,0.1892604176995268
5,train,baseline,0.6593056321144104,54.78125,54.78125,1.4794921875,3.533203125,3.533203125,23,9,2.1171875,9.03125,2.1184569480245625,2.1185484579129685,2.118636485629753,2.158802961046216,2.0663208491938003,2.0694180395741695,2.0723365432901852,2.2928754137050684,0.765625,,,2.119140625,0.5972622793720546,0.6138883803380678,7.162105003080282,1.5916981387014624,0.2222388722333593,0.07580041943864124,0.028118955030793695,0.01330609801586391,0.004289679391785766,0.9943737575551967,0.6553647068017321,0.504808208165314,0.33259555197243157,7.008371211550277,1.5858135594620837,0.22627419575729008,0.0704646496855954,0.026548467697768044,0.013317751078628426,0.004456366894992611,0.9066468239578747,0.6304697879217857,0.4957509094666701,0.3438977445522287
6,train,baseline,0.6256923675537109,57.53125,57.53125,1.474609375,3.533203125,3.533203125,14,5,2.078125,9.03125,2.0786115041665756,2.078703202621808,2.0787952705852306,2.1190484844724424,2.0824357859767906,2.085531384757386,2.0886119381390107,2.3088340066196085,0.77001953125,,,2.080078125,0.5989281701822686,0.6162942758465427,7.162105003080282,1.7303009955694062,0.24159112367456737,0.21026129165088037,0.08338728687442659,0.012815285579776514,0.004377277717733748,0.9943737701435182,0.7403679055222991,0.5038582976132435,0.37501132314531777,7.029190990217122,1.7294661621594858,0.2460405706099707,0.2101371878752154,0.08493335475940186,0.012317926936432855,0.004379674652784434,0.9172573378327149,0.7241278528507009,0.49721832451020376,0.385204576414495
7,train,baseline,0.6155495047569275,59.1875,59.1875,1.4697265625,3.533203125,3.533203125,11,5,2.029296875,9.03125,2.0314260439317096,2.031517904127498,2.0316089495455047,2.071951228790305,2.008011805180832,2.011116106161312,2.0141468433828154,2.2352154565248648,0.775390625,,,2.029296875,0.595818948409703,0.6110899545926469,7.162105003080282,1.7598090773563828,0.2457111528802668,0.23039491851060756,0.09423972293538424,0.01664609529804917,0.005838776753466177,0.9943737748496453,0.7852266058127346,0.5047219971680743,0.3984059429861805,7.06387910813908,1.7592145621139084,0.24904369613105665,0.230550770921214,0.09659467601384442,0.01674137520133634,0.006047852904384859,0.93320058794305,0.7777326435319614,0.49764007952748646,0.4119566871034632
8,train,baseline,0.609259307384491,60.03125,60.03125,1.46484375,3.533203125,3.533203125,12,5,2.052734375,9.03125,2.0505064523331034,2.0505982736105746,2.050691092752631,2.091004842338407,2.03614593347454,2.0392471887692407,2.04233863344352,2.263060181366064,0.7724609375,,,2.052734375,0.5954057256895728,0.6111110562650848,7.162105003080282,1.770486406043938,0.24720196161358793,0.23433682139832346,0.09558169848238962,0.032310912614313736,0.011305933049675622,0.9943737778889412,0.780961298008849,0.5023977486700435,0.3944179732747188,7.060661447792501,1.7695275130240105,0.25061781054199234,0.23423402644915559,0.09771524841399809,0.031125582437145916,0.011189577752684034,0.9345895253819476,0.7679842227960041,0.4958422651994372,0.40502642539793077
9,train,baseline,0.6059065461158752,60.0625,60.0625,1.4599609375,3.533203125,3.533203125,10,4,2.0234375,9.03125,2.0243950444718535,2.0244869491014033,2.0245784950418333,2.0649405270542784,2.0244308191382245,2.02753328655322,2.030589280652613,2.251462287032414,0.77587890625,,,2.025390625,0.59674186612279,0.6133816485067412,7.162105003080282,1.776052302059576,0.2479790929197115,0.22942200581222227,0.09483407362654851,0.03856648784251426,0.013650043229383313,0.9943737797551666,0.801415742279931,0.5040030549687806,0.40603742415904936,7.0523448040160615,1.7753442438006202,0.25173815137195565,0.2294231622053413,0.09704639903858632,0.03785047780097184,0.01381238726990784,0.9284809423028255,0.7900214300719259,0.49875221254879243,0.42172040048049775
10,train,baseline,0.6010669469833374,60.96875,60.96875,1.455078125,3.533203125,3.533203125,8,4,1.966796875,9.03125,1.9673665788575196,1.9674586535417338,1.9675481170058873,2.0080110230844466,1.9515626498668515,1.9546734163275008,1.9576514338185311,2.1793694148643827,0.7822265625,,,1.96875,0.5967018128652998,0.6122103039609955,7.162105003080282,1.7953939396181275,0.25067964499905593,0.22780661608123243,0.09720392958913118,0.05574894081813042,0.020273995988021508,0.9943737829658268,0.8534134751155968,0.5047421187592462,0.43300478432079753,7.066891594634214,1.7938764837857564,0.2538423661610743,0.2286777901039576,0.09993629047821466,0.05543126282156852,0.02062895969233129,0.9398271092326462,0.8444671083740437,0.49977262121471266,0.44661538264497624
