epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,1.1152763366699219,35.1875,35.1875,1.5,3.119140625,3.119140625,1686,10,5.640625,7.98046875,5.633933888906675,5.633959713970367,5.63402506277439,5.64957626221052,5.173548985933671,5.175567117957555,5.180089835193119,5.314598712942208,0.29296875,,,5.65625,0.31335456350560703,0.14393067110608626,7.162105003080282,1.7680034621324054,0.24685528365920656,0.4092029221959006,0.06779536833705284,0.46707336062575955,0.07250401294883012,0.9136984205099399,0.18810325330791003,0.9136925739038633,0.18808265225605267,6.9278198199348555,1.2611523843929842,0.18204174143848378,0.38559060661409106,0.05924835251179624,0.44658277339459396,0.06506294451874639,0.46596412559905076,0.08953061557718686,0.46652519181214647,0.08935232793728054
2,train,baseline,0.7405824065208435,49.84375,49.84375,1.4951171875,2.998046875,2.998046875,9,6,1.57421875,7.33984375,1.5750084892890595,1.5750925718703603,1.5751472697666278,1.6109637499453835,1.5524686905755813,1.5552755016867077,1.5570613039791295,1.7515200257816466,0.78564453125,,,1.5732421875,0.2955203716085471,0.13626780779918488,7.162105003080282,1.5008934151405577,0.20956037568494915,0.003224126174828257,0.001435766984979276,0.004366549788188401,0.0016466619104853744,0.9940539877979058,0.9314989750932925,0.9945979961455658,0.9315714386916176,7.011197306951456,1.5030252156480892,0.2143749704715728,0.0030652480679274063,0.0013915190405777574,0.0036074058365116457,0.001413571662867329,0.9055498249312883,0.9277539016685188,0.904232748281145,0.9277542247571056
3,train,baseline,0.7268645763397217,51.4375,51.4375,1.490234375,2.998046875,2.998046875,6,5,1.5966796875,7.33984375,1.5956703847856817,1.5957543536790648,1.5958096544437024,1.6315752470097085,1.596521084553239,1.5993199994167173,1.601143693931498,1.794950760750138,0.78271484375,,,1.5986328125,0.3012819932722482,0.13920223036348678,7.162105003080282,1.503227396350563,0.2098862549074684,0.0032871210290972286,0.0014526246137742567,0.0037995682344638126,0.0014235577921804824,0.9943396359495313,0.9168970118766939,0.9943968646318941,0.9165264014207875,7.02737740517145,1.5038196396883252,0.21399443248652958,0.0028347587117476536,0.0012801189253107855,0.003338702116017167,0.0012924918584007123,0.9229784857502379,0.9095457666807508,0.9143137686324954,0.9087725527582169
4,train,baseline,0.7216945290565491,51.6875,51.6875,1.484375,2.998046875,2.998046875,34,10,1.7265625,7.3359375,1.7256250315026342,1.7257054478336213,1.7257614278452678,1.7605554128200696,1.6992211241927149,1.70200065430956,1.7038967613818186,1.8961579256747016,0.7646484375,,,1.7314453125,0.31042043596435515,0.13923581515664696,7.162105003080282,1.5245929442514539,0.2128693929502229,0.009025258304654393,0.00381020686834277,0.01710514001288299,0.00616426646386841,0.9941080758050989,0.8351861863534139,0.9945330762359443,0.8351917347828025,7.060632110794199,1.521269177287982,0.21545792974573572,0.009522139942697017,0.00405275833254716,0.014217934660960552,0.005271452986674008,0.9332630853736008,0.8229139306085324,0.936206163232506,0.8233803019517355
5,train,baseline,0.6982247829437256,54.71875,54.71875,1.4794921875,3.0,3.0,438,10,2.724609375,7.33984375,2.715194562664544,2.715253711868709,2.7153085480340016,2.7435547494842587,2.578582904380994,2.581159494899493,2.5834769074678716,2.760838565698725,0.62890625,,,2.734375,0.2594429624145298,0.1143541134541495,7.162105003080282,1.7304699545699402,0.241614714364799,0.066228133811288,0.020996002014927247,0.1842457453639188,0.051747124116726544,0.9937243157522673,0.5029227356526036,0.9942570430322233,0.5030648040748129,7.0532816036552015,1.727520073685159,0.24492430201424417,0.06907008031400785,0.02205092305215267,0.17810464314667307,0.051066494488234325,0.9292734423495848,0.4850762829188789,0.9435921471607962,0.48895341980860096
6,train,baseline,0.6733892560005188,55.96875,55.96875,1.474609375,2.998046875,2.998046875,304,10,2.771484375,7.33203125,2.7616184506041686,2.7616840276957655,2.7617459149166432,2.7915755867539755,2.6441769660129566,2.646765473127861,2.6491417031210176,2.826665319679911,0.6220703125,,,2.78125,0.25064034953693176,0.11026918729030384,7.162105003080282,1.7833422817299027,0.24899694726102478,0.048077417973020786,0.015249842291451222,0.24321819937866707,0.06834215815565868,0.9943031068713317,0.5036415722295193,0.9948044982953936,0.5037677100702711,7.058537178252509,1.7797916008447965,0.2521473721677587,0.047535418180398636,0.015268650396516458,0.23818295353103824,0.0681905564276695,0.9372257279672018,0.48825301948280136,0.9519711074744626,0.49215296536211145
7,train,baseline,0.664118766784668,57.5625,57.5625,1.4697265625,2.998046875,2.998046875,266,10,2.98046875,7.33203125,2.972848447098383,2.97291466564881,2.9729811982056273,3.002728921191107,2.8933452718005945,2.8958969757018047,2.8984016360974683,3.0727134623943377,0.59375,,,2.990234375,0.24263598783839752,0.10182872113730872,7.162105003080282,1.8005983727993322,0.251406307506652,0.05145636027864775,0.015375317652836411,0.2644120180948786,0.07045600659813489,0.9943026421246355,0.45857095810568754,0.9948047397304292,0.4586965469803126,7.061594702685163,1.7925326110469961,0.25384246569197577,0.05076918648920703,0.015337695948002078,0.2525601965808626,0.06845181743494962,0.9301663164719178,0.44027131794275326,0.9417309127292448,0.4433149990229815
8,train,baseline,0.6509127616882324,58.71875,58.71875,1.46484375,2.998046875,2.998046875,180,10,2.923828125,7.33203125,2.9209198566453947,2.920989974011543,2.9210616034379804,2.95190168898716,2.8453062527058117,2.8478917071233583,2.8504713703122966,3.0266595130519818,0.60107421875,,,2.93359375,0.23624818348991805,0.0996624134585627,7.162105003080282,1.8717657828772016,0.2613429685926402,0.031877021755548185,0.009895184251911852,0.3397261235918041,0.09364911172676936,0.9941692634722585,0.48661135967745833,0.9946733781141814,0.48673875713057035,7.057451337314703,1.8676795707258194,0.2646393834628203,0.03317235326808721,0.010424475383979006,0.3348256262439353,0.09400919273000227,0.9386629902398198,0.4709979721887299,0.9485371194937695,0.47360705032297895
9,train,baseline,0.6442365050315857,59.5625,59.5625,1.4599609375,2.998046875,2.998046875,134,10,2.78125,7.33203125,2.7740298428093144,2.774103624323506,2.7741782843549303,2.8061192788362392,2.7408784904846084,2.7434953454865623,2.7460923919813753,2.9243519916556044,0.62109375,,,2.783203125,0.26882091980883194,0.11327437476129124,7.162105003080282,1.8736550954845836,0.2616067615147727,0.02122090404738408,0.006901615774967117,0.34814854349128055,0.1000152592835222,0.9943031423747897,0.5243244616346018,0.9948050365984811,0.5244505808879077,7.077153537696398,1.8712940378254896,0.264413372955392,0.02182744006984283,0.007217386024662087,0.34561378223544814,0.10086837017207353,0.9444899332429229,0.5106937620306988,0.9526391228955946,0.5128425226967613
10,train,baseline,0.6416370868682861,59.21875,59.21875,1.455078125,2.998046875,2.998046875,95,10,2.69140625,7.33203125,2.6881514864141995,2.6882268795173725,2.6883028274133096,2.7207416476098256,2.650151073049746,2.6527901944623493,2.6554012866455454,2.8352257810250965,0.6328125,,,2.697265625,0.23836318698536718,0.10094421633667469,7.162105003080282,1.8794202788306,0.26241171806644803,0.01608488254446705,0.005395608207768839,0.35530980038812743,0.10489508463883451,0.9942052173070772,0.5515138548291988,0.9947069527682579,0.5516388836097942,7.086864171263669,1.87837487346418,0.26505021516861443,0.01602487540032005,0.005445455015813905,0.3556915832113079,0.10664137651361692,0.9469564902395593,0.5392424101770203,0.957124190994679,0.5418926829696542
