epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,1.0805467367172241,32.8125,32.8125,1.5,3.162109375,3.162109375,1540,10,4.83984375,8.078125,4.826199883857305,4.826228386704874,4.826276447041068,4.8434472897304115,4.4434446207546845,4.445573248353859,4.448891185346617,4.593689160509182,0.400634765625,,,4.8515625,0.5832193874564723,0.5832193874564723,7.162105003080282,1.5081225838624022,0.21056973937324125,0.38661138203625356,0.07043856249747152,0.4417348569352413,0.07493618964618004,0.9279006845147801,0.2152797379632665,0.19468059111092106,0.04516207044986061,6.9642058311840564,1.1696825739212473,0.16795634739623677,0.36498774824775637,0.06300368358982016,0.4189800449082455,0.06838844727327462,0.5619304498226363,0.12374338767099348,0.1959935227735068,0.042493095587685534
2,train,baseline,0.8840265274047852,40.125,40.125,1.4951171875,3.02734375,3.02734375,71,10,1.62890625,7.43359375,1.618767496470523,1.6188419608820253,1.6188581138374696,1.6523745441172475,1.5629677248028444,1.5657416275768052,1.5663127567832809,1.7602242147064362,0.78076171875,,,1.640625,0.5681937090977567,0.5700483263043822,7.162105003080282,1.067210720963693,0.14900796909633499,0.029768463593650374,0.010923133209830228,0.039801776019789514,0.012710339142241872,0.9925172295429281,0.6416395904818211,0.019032463425124213,0.01230006694749573,6.9141917269956235,1.06583386521128,0.15415162137460853,0.03435266001684667,0.012866944544922319,0.04166859964990799,0.014070943289858516,0.8858749266100974,0.6138800806433001,0.018376065921309248,0.012614920020704683
3,train,baseline,0.7122400999069214,50.75,50.75,1.490234375,3.025390625,3.025390625,593,10,3.9921875,7.4296875,3.977906304288261,3.9779545574593205,3.9780146787711645,4.002201027114451,3.7841580240195354,3.786539304283951,3.7893603186264766,3.9503829126404986,0.462646484375,,,4.0078125,0.5818001154256212,0.6040467579149813,7.162105003080282,1.6585346766037836,0.23157084068028605,0.1305719210170473,0.029102300735648828,0.15966172511249077,0.032631749046150064,0.9939121666250692,0.3004362313439235,0.46193421324190975,0.13961068851481187,6.995038765947005,1.6422079679853439,0.23476752923513183,0.1312852333927026,0.029360738566140035,0.15571773276508782,0.03258583551118293,0.9201748104539789,0.28267509356334414,0.44075845394828317,0.13480043401327185
4,train,baseline,0.6447122097015381,55.25,55.25,1.484375,3.02734375,3.02734375,68,10,2.74609375,7.42578125,2.7421460186490716,2.742222092840518,2.7423064484855106,2.7748835739130255,2.6962455097217894,2.6988888316827557,2.70175932890629,2.8813334169472817,0.63037109375,,,2.748046875,0.5900163357256835,0.6088447652058481,7.162105003080282,1.6839874507288792,0.23512465259928875,0.03152561684866306,0.009765692040711045,0.15222768785669416,0.04188544020277496,0.9943054258347797,0.48507943899747874,0.5047012782806428,0.24616218320328115,7.002259626012861,1.677270510733715,0.23953275089983564,0.03120815929749554,0.00974191254610997,0.13964142011147018,0.0394719481014352,0.907549229973803,0.4593447742240244,0.49747921528112293,0.25008329669584883
5,train,baseline,0.6238949298858643,57.09375,57.09375,1.4794921875,3.025390625,3.025390625,39,9,2.4609375,7.42578125,2.461689781844595,2.461769324720646,2.4618550459702,2.4955958654830535,2.441442390039016,2.444129505114076,2.4469734963663345,2.6300391093630133,0.66845703125,,,2.462890625,0.5947349446483602,0.610222513623543,7.162105003080282,1.7280139219895303,0.24127179387154266,0.028280349513243763,0.009730987745511954,0.19745189544107333,0.05960997899264993,0.9943380922784764,0.5754959773830869,0.5030710683822637,0.2910795235170283,7.046409583701577,1.7258931718931692,0.24493228095698255,0.02646816621344339,0.009260949416153925,0.1940938862738797,0.06036579066085289,0.9288681293139005,0.5592437449980489,0.4987428742532778,0.29840515590310346
6,train,baseline,0.6126884818077087,58.46875,58.46875,1.474609375,3.025390625,3.025390625,27,9,2.26171875,7.42578125,2.2597727382649446,2.25985365953424,2.259938238616447,2.2942471375793883,2.2658575631254556,2.268573403094934,2.2713786501418647,2.456788643884793,0.6953125,,,2.265625,0.5943076227123648,0.6094169946849486,7.162105003080282,1.7484723308726622,0.24412827375760035,0.024360457084353193,0.00908257440766012,0.21512120507406962,0.06965705599226722,0.9943735321114584,0.6612902907178667,0.5044711271530815,0.33537774690048516,7.0495785733358804,1.739568294770077,0.24676202650606224,0.021906164004756867,0.008279986067034761,0.2106479534631509,0.07019079837758224,0.9301231760345674,0.6419829003326294,0.4992597290774503,0.3418539297491562
7,train,baseline,0.601298987865448,59.34375,59.34375,1.4697265625,3.025390625,3.025390625,18,7,2.12109375,7.42578125,2.1180449676325663,2.1181268089534218,2.118209012958108,2.152900376501727,2.109924543821265,2.1126614302200366,2.115368369689577,2.302699219911709,0.71435546875,,,2.12109375,0.5964679447355611,0.6112999706100848,7.162105003080282,1.8073024683291026,0.2523423585037942,0.019285561574540644,0.007746992673077594,0.2720728187144994,0.09396056338589827,0.9943736169326138,0.7584829996444086,0.5048021485678671,0.38490320973650743,7.036893395436091,1.8014794891013537,0.25600494250342587,0.018322864603044664,0.0074935784679600395,0.2650976199474586,0.09484623726143096,0.9275851066979515,0.7441205488254956,0.4998121290689115,0.395853644378867
8,train,baseline,0.597187876701355,59.96875,59.96875,1.46484375,3.025390625,3.025390625,14,6,2.08203125,7.42578125,2.0796661138961268,2.0797483355659945,2.0798302329858664,2.1146555955524358,2.0649997157426143,2.067742716706494,2.070428821378747,2.258309433619841,0.7197265625,,,2.083984375,0.5989305577927575,0.6138302355691411,7.162105003080282,1.8408355313265354,0.25702437070314216,0.020536500431902915,0.008502544822037,0.3043033636112247,0.10785098827259024,0.9943048175845899,0.803859713398874,0.5047923211860157,0.4079412323547425,7.050457071964442,1.837085736779073,0.2605626440992162,0.020009304939557104,0.008474846447155808,0.2997969908710765,0.11004711161500065,0.9334049948070717,0.7927924109188933,0.49921297003536846,0.4206424656047526
9,train,baseline,0.601606547832489,59.9375,59.9375,1.4599609375,3.02734375,3.02734375,24,9,2.12890625,7.4296875,2.1283504691205475,2.128432119747639,2.128514331401453,2.1631497454041506,2.1225483201462096,2.125283308279306,2.127998847350648,2.315161025014537,0.71337890625,,,2.12890625,0.5966858361099828,0.6111700759995401,7.162105003080282,1.8128698263346599,0.25311969393844125,0.017180335676799885,0.0068964185158977825,0.2784924613432711,0.09611879656666343,0.994373616612747,0.7574596335170003,0.5050881127072788,0.3846018347652145,7.05029804551952,1.8121501319083757,0.2570317056397355,0.015897245139488092,0.006545431398560258,0.27538701069754357,0.09810063527146524,0.9359390041647622,0.7494138746550376,0.499797254769212,0.3998946419641586
10,train,baseline,0.5911004543304443,60.90625,60.90625,1.455078125,3.046875,3.046875,42,10,2.271484375,7.58984375,2.2710631214704424,2.271143687759288,2.271235405080777,2.305441382323995,2.2516177479927504,2.2543328972283265,2.2573413662166435,2.4425842235682262,0.70068359375,,,2.271484375,0.5863713577327696,0.5932066887905647,7.162105003080282,1.8721752440329298,0.2614001390970593,0.02131958673053269,0.008304340270034113,0.3217048937843785,0.10819198181810806,0.9937482043510766,0.7155135818202558,0.5202436544504092,0.37444815584654284,7.063762032690393,1.859463014038956,0.2632397588471334,0.020937566221197912,0.008284968114839508,0.3121700792213833,0.10744182942595569,0.9384650181467924,0.6956541243527113,0.5111386688428841,0.3756001619669102
