epoch,phase,messages,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y
1,train,baseline,1.10800302028656,30.6875,30.6875,1.5,3.595703125,3.595703125,1758,10,5.6953125,9.5546875,5.546812018578055,5.54686440296943,5.546956831102101,5.572677543526698,4.652102004347177,4.654863580786021,4.659450325048981,4.848728117769633,0.404052734375,,,5.83984375,0.5833544833776576,0.5833544833776576,7.162105003080282,1.9020939377484947,0.2655774994824065,0.46436987225719406,0.07985037477499649,0.5432124986530749,0.08730960071817545,0.8474069881257105,0.18274591045973013,0.2332791104089198,0.05030191982841067,6.931016595823159,1.577209612286107,0.2275581930126356,0.46067213823741326,0.07546894623954607,0.5350360772288498,0.08304420106647249,0.49648308887245207,0.10293389973558753,0.22744119808529017,0.04631091920010613
2,train,baseline,0.8917831778526306,39.625,39.625,1.4951171875,3.533203125,3.533203125,20,10,1.611328125,9.0390625,1.604535804002513,1.604628592998554,1.6046540815999766,1.6456937562140568,1.546786784616952,1.5499400558024214,1.5507347844911805,1.7786803998793346,0.82177734375,,,1.6123046875,0.5707930332535649,0.571285322933289,7.162105003080282,1.0301693470150066,0.14383611334544116,0.01354043540504879,0.004920518054004169,0.015393916310555866,0.004874558834805737,0.9940092376670107,0.6317551953316382,0.014715802621426022,0.009349838354040112,6.898382169687827,1.0251364646401375,0.14860534534382402,0.01427805802242954,0.005332254379934358,0.015985638070147523,0.005381275844128696,0.8606146921378004,0.5990597677351013,0.009198393756795653,0.006175173374996103
3,train,baseline,0.7609832882881165,47.96875,47.96875,1.490234375,3.533203125,3.533203125,331,10,3.12109375,9.03125,3.0684053926779233,3.068488347420495,3.068578747717228,3.1054172098561517,2.881656401616525,2.8846515047336854,2.8878888553009787,3.0989897856888677,0.654296875,,,3.169921875,0.6048884423349052,0.6307732127254462,7.162105003080282,1.5460408357537943,0.21586402811587824,0.10406643793769099,0.028144223212714526,0.11991442805820185,0.029220384259491722,0.9941719374014841,0.39463947194549853,0.36495522129000424,0.14484124484294925,6.999253063139586,1.5169542870831458,0.21673088162391724,0.11006257504494421,0.02990616913782435,0.13152533488248963,0.03285019290834146,0.9059380936238632,0.3678621943161661,0.3233870216441348,0.13033913704369784
4,train,baseline,0.6809753775596619,51.03125,51.03125,1.484375,3.533203125,3.533203125,22,8,1.869140625,9.03125,1.872459037952365,1.8725512662309935,1.8726249926139888,1.9132265531906822,1.87484989178277,1.8779682464384477,1.8804558448745048,2.1034011946172724,0.79296875,,,1.873046875,0.6010171884973601,0.6263650353319913,7.162105003080282,1.5194865714583914,0.21215642200231494,0.008250000329818263,0.0032731558962739,0.010191192674385618,0.0034821633350428107,0.9943737642481256,0.7409193615771488,0.5041030388716994,0.37547283628484995,6.9999418263020985,1.5186292121096647,0.21694883326079298,0.007839107425965608,0.0031597097844612266,0.009043289109524899,0.0032470892093839614,0.9126984136231382,0.722225653706259,0.49372245795122005,0.3837667760236437
5,train,baseline,0.6685164570808411,53.875,53.875,1.4794921875,3.533203125,3.533203125,18,6,2.076171875,9.03125,2.075686135486681,2.0757777967116002,2.0758636388073053,2.1161135870081362,2.0748216770379915,2.077917594252406,2.0808008489200858,2.301266505121589,0.77001953125,,,2.080078125,0.5943010386023977,0.612683060779835,7.162105003080282,1.5574956725931752,0.21746339545752633,0.021307823228529976,0.007916643459263819,0.03532758285246995,0.011404443506621039,0.9943737594484947,0.6571764854622066,0.5040183311573836,0.3329928661960729,7.019975549519532,1.5459198112158217,0.2202172643352909,0.018422940554006395,0.006989690713457461,0.027281309238730067,0.009144090813946874,0.9085500973506164,0.6324327166299106,0.49265798998528343,0.34090230139568606
6,train,baseline,0.6315220594406128,58.21875,58.21875,1.474609375,3.533203125,3.533203125,15,7,2.287109375,9.03125,2.2832080783366293,2.283299166876916,2.28340491646654,2.3232913638462724,2.2713575882596473,2.274432171110726,2.277947233078416,2.4957762331045914,0.74658203125,,,2.287109375,0.590841573866306,0.5990182799280396,7.162105003080282,1.7089696379507475,0.2386127594074302,0.13188526167159242,0.04796567241295226,0.10957872828341753,0.0347234372456976,0.9934086865623346,0.6322797912657785,0.5034514276317141,0.3203321090579693,7.019425456949552,1.6981850611691893,0.24192650404000066,0.1261065814295277,0.04673552372329858,0.09625313455329643,0.03146710700910458,0.9094370262530864,0.6073391092612362,0.4945668009315023,0.3265299278622844
7,train,baseline,0.5890495181083679,61.65625,61.65625,1.4697265625,3.533203125,3.533203125,15,6,2.380859375,9.03125,2.3770097122904668,2.377100626228287,2.377223347380787,2.4169631432915573,2.3779578546597198,2.3810213930005664,2.385115257017993,2.601309672201176,0.736328125,,,2.3828125,0.5901581466260366,0.5944357407436,7.162105003080282,1.924940047654219,0.26876735915297806,0.23263674173067272,0.08849330614595727,0.2621561213348098,0.08637639573570143,0.9937338475478423,0.6851256864206152,0.503473624310721,0.3469979581269264,7.025771380071886,1.9073623649122662,0.2714808469746635,0.22421600204393943,0.0869788645061211,0.24365163270435364,0.08322674147330206,0.9152274033301797,0.6617849478884479,0.49840300499978873,0.3550207122242239
8,train,baseline,0.5647536516189575,63.8125,63.8125,1.46484375,3.533203125,3.533203125,13,5,2.380859375,9.03125,2.376887274796011,2.376978205720888,2.3771021786837565,2.416846655132992,2.3733958211612523,2.3764603119887386,2.380597622153985,2.5968217962981366,0.736328125,,,2.384765625,0.5920454644409952,0.5950025918541382,7.162105003080282,2.02606040099082,0.282886162674165,0.299040566735461,0.11826222773683612,0.3382406777156657,0.11525154853781133,0.994373774601085,0.7364638210949812,0.5044417718437026,0.3734665358513212,7.042362328629461,2.0079505310757804,0.2851245700484364,0.2825712012062018,0.11384544924353095,0.31374534954100053,0.11003343219530377,0.9266944981824272,0.7129460289159312,0.5019140218919089,0.38293191855182085
9,train,baseline,0.5563508868217468,64.875,64.875,1.4599609375,3.533203125,3.533203125,12,5,2.3984375,9.03125,2.3985148531774847,2.398605734113116,2.398731947162185,2.438441415964406,2.3951842548410163,2.3982463508748073,2.4024460218709924,2.618383696931673,0.734375,,,2.396484375,0.590754658499961,0.5936369927401919,7.162105003080282,2.087814507673274,0.2915085029855532,0.32398001461667736,0.13048064741835638,0.3476236198150131,0.12032018480187386,0.9943737757430853,0.7622343113162829,0.5040988166219034,0.3862671447194545,7.053028850770238,2.0644701579022913,0.29270689253976856,0.3084810870167285,0.12611397710805444,0.327785309284109,0.11622105812607986,0.9313234246118869,0.7365260184116105,0.5014023174325928,0.3907954026103139
10,train,baseline,0.5427433848381042,66.0625,66.0625,1.455078125,3.533203125,3.533203125,16,6,2.423828125,9.03125,2.4245804403346956,2.42467123913457,2.4247983634356314,2.464461102554675,2.4303703443294524,2.4334285187697127,2.4376630673684274,2.6532002199368208,0.7314453125,,,2.423828125,0.5937839981176158,0.595489937727099,7.162105003080282,2.137831933535297,0.29849212384010804,0.3641082160957927,0.14812904100557142,0.36629532424279443,0.12788621212106355,0.994373776529228,0.7770821073736638,0.5043281385803846,0.3939675563006341,7.045859271905599,2.1297779474047456,0.30227369937644716,0.3524019836672627,0.1467747772231352,0.360836759637003,0.12966106899846122,0.9341887815176335,0.7617150292839184,0.502636125010933,0.4091748858935569
