epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.4668455421924591,77.25,77.25,1.775390625,3.9765625,3.9765625,2709,10,6.422710339963944,7.24609375,12.6796875,2.703125,0.428466796875,,,0.33055417224117467,8.59734688097975,2.73046875,10.3828125,0.317626953125,0.17236328125,3.500424981776678,1.3701171875,8.0078125,0.391357421875,0.12744140625
2,train,baseline,0.23651109635829926,88.4375,88.4375,2.15625,4.0,4.0,271,10,4.750859828283865,6.77734375,12.6796875,2.9140625,0.46533203125,,,0.30095192857984276,8.599648199290773,3.111328125,9.15625,0.36181640625,0.2022705078125,3.4793334775312115,1.5439453125,7.171875,0.44384765625,0.1505126953125
3,train,baseline,0.1755993664264679,91.375,91.375,2.169921875,4.0,4.0,318,10,5.368989220607663,7.125,12.6796875,2.76171875,0.438232421875,,,0.2941350748943269,8.59165367672224,3.42578125,8.859375,0.398681640625,0.218017578125,3.458805638735041,1.677734375,7.2265625,0.485107421875,0.1585693359375
4,train,baseline,0.1452515870332718,92.8125,92.8125,2.142578125,4.0,4.0,389,10,5.960224610830719,7.27734375,12.6796875,2.548828125,0.426025390625,,,0.33684829881389877,8.597584965098388,3.6796875,8.515625,0.427978515625,0.2318115234375,3.4588314998905556,1.75390625,7.23046875,0.50732421875,0.163330078125
5,train,baseline,0.12781189382076263,93.625,93.625,2.1640625,4.0,4.0,458,10,6.344050909134063,7.5390625,12.6796875,2.46875,0.4052734375,,,0.29856620362698183,8.59858348446542,3.88671875,8.3671875,0.4521484375,0.2408447265625,3.4897286372298666,1.8447265625,7.33984375,0.52880859375,0.167236328125
6,train,baseline,0.11314288526773453,94.4375,94.4375,2.16015625,4.0,4.0,451,10,6.432453059806097,7.47265625,12.6796875,2.44140625,0.41064453125,,,0.2855432736268693,8.598373462892939,4.03125,8.0078125,0.468994140625,0.2509765625,3.4747320226854432,1.884765625,7.1796875,0.54248046875,0.172119140625
7,train,baseline,0.1027342826128006,94.875,94.875,2.18359375,4.0,4.0,417,10,6.363904002508165,7.55078125,12.6796875,2.466796875,0.404296875,,,0.3157603439959535,8.597164033264221,4.1484375,7.8515625,0.482666015625,0.2568359375,3.4795371050520005,1.9248046875,7.18359375,0.55322265625,0.1744384765625
8,train,baseline,0.09460394829511642,95.1875,95.1875,2.181640625,4.0,4.0,490,10,6.430744752923129,7.73828125,12.6796875,2.453125,0.3896484375,,,0.30279341067132154,8.590494251015238,4.31640625,7.6953125,0.50244140625,0.264404296875,3.4909962524149756,1.9970703125,7.234375,0.572265625,0.1778564453125
9,train,baseline,0.08952630311250687,95.5,95.5,2.150390625,4.0,4.0,533,10,6.417221123017123,7.625,12.6796875,2.4453125,0.398681640625,,,0.3214245978480282,8.598697174220925,4.3671875,7.4921875,0.5078125,0.26904296875,3.4689978149118863,2.01953125,7.0546875,0.58251953125,0.18212890625
10,train,baseline,0.08580096065998077,95.625,95.625,2.201171875,4.0,4.0,550,10,6.364442081350389,7.5546875,12.6796875,2.458984375,0.404052734375,,,0.3072584025532724,8.592905115841129,4.53125,7.0859375,0.52734375,0.28076171875,3.477125628262535,2.068359375,6.89453125,0.5947265625,0.1875
11,train,baseline,0.08020748198032379,95.875,95.875,2.173828125,4.0,4.0,660,10,6.5840119566229465,7.6015625,12.6796875,2.42578125,0.400634765625,,,0.30297250635078304,8.591893190686603,4.62109375,6.94921875,0.53759765625,0.285400390625,3.499631342039775,2.10546875,6.890625,0.6015625,0.189697265625
12,train,baseline,0.07540402561426163,96.1875,96.1875,2.158203125,4.0,4.0,699,10,6.651046995745273,7.765625,12.6796875,2.40625,0.3876953125,,,0.3014024241218605,8.593629201787289,4.77734375,6.80078125,0.55615234375,0.2919921875,3.5081233203215456,2.171875,6.9296875,0.619140625,0.192626953125
