epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.6228997707366943,69.3125,70.625,1.74609375,1.228515625,1.228515625,111,11,4.244270010130313,4.859375,5.5546875,0.91064453125,0.1251220703125,,,0.1956744919301024,8.595377034120292,1.58203125,10.2890625,0.1839599609375,0.1175537109375,3.4754370147012907,0.9765625,6.37890625,0.281005859375,0.1171875,91,10,0.9794921875,3.812280459073887,4.578125,5.64453125,0.18896484375,,,8.595377034120292,1.732421875,9.7109375,0.2015380859375,0.1314697265625,3.4754370147012907,1.0439453125,5.96484375,0.300537109375,0.129638671875,0.24352537928098286
2,train,noise,0.37801027297973633,81.25,83.0625,2.01953125,1.3310546875,1.3310546875,70,11,4.046291258218607,4.74609375,5.578125,0.99267578125,0.1490478515625,,,0.22685303292950812,8.596277451634737,1.7255859375,9.890625,0.20068359375,0.1292724609375,3.4730022860118606,1.033203125,6.15234375,0.29736328125,0.125732421875,59,10,1.0595703125,3.4029999658305337,4.38671875,5.66796875,0.2264404296875,,,8.596277451634737,1.9140625,9.15625,0.22265625,0.1474609375,3.4730022860118606,1.1083984375,5.640625,0.319091796875,0.1409912109375,0.26841456734973707
3,train,noise,0.3159944415092468,84.1875,86.125,2.123046875,1.3359375,1.3359375,58,11,4.033512007248802,4.74609375,5.56640625,1.0048828125,0.146728515625,,,0.22147199810264087,8.590700046221242,1.806640625,9.7265625,0.210205078125,0.1353759765625,3.476936993035477,1.08203125,6.05859375,0.311279296875,0.131591796875,46,10,1.0830078125,3.350224659640238,4.38671875,5.65625,0.224609375,,,8.590700046221242,2.005859375,8.9609375,0.2335205078125,0.1546630859375,3.476936993035477,1.1630859375,5.5390625,0.33447265625,0.1478271484375,0.27823235066066454
4,train,noise,0.2807715833187103,85.9375,87.9375,2.189453125,1.341796875,1.341796875,55,11,4.153529121510743,4.7734375,5.58203125,1.0048828125,0.1451416015625,,,0.2424161199376717,8.594353446077706,1.880859375,9.609375,0.2188720703125,0.1407470703125,3.478822878877367,1.1259765625,6.0,0.32373046875,0.136474609375,41,10,1.08203125,3.4982591739110784,4.40625,5.67578125,0.2236328125,,,8.594353446077706,2.09765625,8.8046875,0.2440185546875,0.161376953125,3.478822878877367,1.2119140625,5.4609375,0.348388671875,0.1536865234375,0.2973405273387764
5,train,noise,0.2540644109249115,87.25,89.125,2.220703125,1.345703125,1.345703125,54,11,4.250242200119512,4.7890625,5.59375,1.0087890625,0.1434326171875,,,0.23651617632189367,8.592492928503653,1.9560546875,9.46875,0.2276611328125,0.1461181640625,3.485496954933757,1.1484375,5.98046875,0.32958984375,0.1387939453125,40,10,1.091796875,3.604231054770995,4.4140625,5.68359375,0.2235107421875,,,8.592492928503653,2.19140625,8.625,0.2548828125,0.16845703125,3.485496954933757,1.240234375,5.421875,0.355712890625,0.156982421875,0.27549707586264255
6,train,noise,0.2376437783241272,88.0,90.0,2.23046875,1.3486328125,1.3486328125,54,11,4.304367391985044,4.8046875,5.64453125,1.017578125,0.1490478515625,,,0.22806728774475699,8.599040037617465,2.044921875,9.3125,0.23779296875,0.152587890625,3.4609116738904495,1.1884765625,5.88671875,0.34326171875,0.143798828125,41,10,1.1025390625,3.65435689886557,4.3984375,5.73828125,0.2332763671875,,,8.599040037617465,2.298828125,8.40625,0.267333984375,0.1767578125,3.4609116738904495,1.28515625,5.29296875,0.371337890625,0.1634521484375,0.27905223235500765
7,train,noise,0.2243185043334961,88.6875,90.6875,2.228515625,1.349609375,1.349609375,54,11,4.3197699119124895,4.7578125,5.59765625,1.0302734375,0.150146484375,,,0.22195112715634835,8.594898010403172,2.087890625,9.1796875,0.242919921875,0.1563720703125,3.4940166610505883,1.2041015625,5.84375,0.3447265625,0.1458740234375,39,10,1.12890625,3.6624011216185295,4.34765625,5.69140625,0.236572265625,,,8.594898010403172,2.349609375,8.2421875,0.2734375,0.181640625,3.4940166610505883,1.3017578125,5.234375,0.37255859375,0.1661376953125,0.26198857472951503
8,train,noise,0.21433036029338837,89.25,91.1875,2.228515625,1.3505859375,1.3505859375,53,11,4.342501912729246,4.7734375,5.60546875,1.044921875,0.148681640625,,,0.2405205228402176,8.593698388969003,2.1171875,9.1328125,0.2464599609375,0.158447265625,3.4866806410694053,1.2294921875,5.80078125,0.3525390625,0.14892578125,40,10,1.1552734375,3.686568138781084,4.36328125,5.69921875,0.234619140625,,,8.593698388969003,2.392578125,8.171875,0.2783203125,0.1846923828125,3.4866806410694053,1.3330078125,5.18359375,0.38232421875,0.1697998046875,0.29223039775313137
9,train,noise,0.2049303650856018,89.6875,91.6875,2.23046875,1.357421875,1.357421875,49,11,4.407063159722711,4.8203125,5.65234375,1.041015625,0.14697265625,,,0.2495908987600495,8.595225536449632,2.1640625,9.0859375,0.251708984375,0.161376953125,3.484031907995495,1.2509765625,5.80078125,0.359130859375,0.150634765625,34,10,1.146484375,3.7681425586622512,4.40234375,5.74609375,0.2335205078125,,,8.595225536449632,2.4453125,8.109375,0.28466796875,0.188232421875,3.484031907995495,1.3564453125,5.17578125,0.389404296875,0.1719970703125,0.285620015909671
10,train,noise,0.19725137948989868,90.0,92.0,2.22265625,1.359375,1.359375,50,11,4.404136530728533,4.80078125,5.64453125,1.0556640625,0.149658203125,,,0.2679026405423374,8.597929868006743,2.189453125,9.015625,0.254638671875,0.1634521484375,3.485597723040064,1.251953125,5.78125,0.359130859375,0.151123046875,38,10,1.1728515625,3.755910169954371,4.375,5.7421875,0.238037109375,,,8.597929868006743,2.48046875,8.015625,0.288330078125,0.191162109375,3.485597723040064,1.3603515625,5.140625,0.390380859375,0.173095703125,0.32376380791412374
11,train,noise,0.1913008987903595,90.1875,92.25,2.244140625,1.3603515625,1.3603515625,51,11,4.41280501582545,4.78515625,5.6328125,1.0615234375,0.150390625,,,0.24992905988632289,8.589635567404262,2.20703125,8.9609375,0.257080078125,0.1650390625,3.4913868977092726,1.259765625,5.7578125,0.36083984375,0.1522216796875,36,10,1.185546875,3.760504301459339,4.359375,5.7265625,0.2388916015625,,,8.589635567404262,2.50390625,7.94140625,0.29150390625,0.193359375,3.4913868977092726,1.3701171875,5.109375,0.392333984375,0.174560546875,0.3032474730796242
12,train,noise,0.1846832036972046,90.5625,92.5625,2.259765625,1.359375,1.359375,48,11,4.426304407485724,4.76171875,5.6171875,1.0615234375,0.152099609375,,,0.22748353225711568,8.601254887765304,2.236328125,8.890625,0.260009765625,0.1673583984375,3.4736667105708032,1.2744140625,5.6875,0.366943359375,0.15478515625,36,10,1.189453125,3.771017376259159,4.32421875,5.7109375,0.24267578125,,,8.601254887765304,2.53515625,7.85546875,0.294677734375,0.1961669921875,3.4736667105708032,1.3837890625,5.03125,0.3984375,0.177490234375,0.29136528287804225
13,train,noise,0.17992597818374634,90.6875,92.75,2.26953125,1.3583984375,1.3583984375,49,11,4.420544408817505,4.765625,5.62890625,1.0693359375,0.1529541015625,,,0.2616369583930036,8.597883612185647,2.251953125,8.859375,0.261962890625,0.16845703125,3.471474598411484,1.2763671875,5.6875,0.36767578125,0.1549072265625,37,10,1.19921875,3.7637582948135773,4.32421875,5.72265625,0.2442626953125,,,8.597883612185647,2.5546875,7.8125,0.297119140625,0.19775390625,3.471474598411484,1.3876953125,5.01953125,0.399658203125,0.177978515625,0.3205931599132868
14,train,noise,0.1777229756116867,90.9375,93.0,2.271484375,1.359375,1.359375,49,11,4.438980609130955,4.79296875,5.64453125,1.0712890625,0.1512451171875,,,0.21479365840020662,8.594378417495253,2.267578125,8.8515625,0.263916015625,0.16943359375,3.4760732759068333,1.279296875,5.70703125,0.367919921875,0.15478515625,36,10,1.2099609375,3.777189515880229,4.3515625,5.73828125,0.24169921875,,,8.594378417495253,2.580078125,7.7890625,0.300048828125,0.19921875,3.4760732759068333,1.3916015625,5.046875,0.400390625,0.177734375,0.25975570144476867
15,train,noise,0.17466340959072113,91.125,93.1875,2.296875,1.361328125,1.361328125,47,11,4.460113273036071,4.7890625,5.65234375,1.0712890625,0.15234375,,,0.2607817530333915,8.594060970755327,2.30078125,8.78125,0.267822265625,0.1719970703125,3.474889243857263,1.2900390625,5.6875,0.37109375,0.156005859375,33,10,1.20703125,3.801460399962716,4.34765625,5.74609375,0.24365234375,,,8.594060970755327,2.623046875,7.6953125,0.30517578125,0.20263671875,3.474889243857263,1.4052734375,5.01171875,0.404296875,0.1795654296875,0.31685494419968524
16,train,noise,0.17022471129894257,91.1875,93.3125,2.279296875,1.3623046875,1.3623046875,51,11,4.4705888546973895,4.8203125,5.68359375,1.076171875,0.15185546875,,,0.24347791130430588,8.595165525724667,2.3203125,8.7734375,0.27001953125,0.1729736328125,3.46860203219038,1.3095703125,5.66796875,0.37744140625,0.157958984375,36,10,1.2109375,3.809356303116843,4.3671875,5.77734375,0.24462890625,,,8.595165525724667,2.642578125,7.67578125,0.307373046875,0.203857421875,3.46860203219038,1.423828125,4.98828125,0.410400390625,0.1817626953125,0.3045739376156773
17,train,noise,0.16874468326568604,91.375,93.5,2.28515625,1.3662109375,1.3662109375,47,11,4.5078226869527525,4.76953125,5.62890625,1.0771484375,0.152099609375,,,0.22931392071599432,8.593794379616611,2.328125,8.7109375,0.27099609375,0.1741943359375,3.486148797516236,1.3125,5.6328125,0.37646484375,0.158935546875,33,10,1.21484375,3.848905843694503,4.32421875,5.72265625,0.2440185546875,,,8.593794379616611,2.65234375,7.6171875,0.30859375,0.2052001953125,3.486148797516236,1.427734375,4.95703125,0.409423828125,0.1827392578125,0.2905599270534055
18,train,noise,0.16485139727592468,91.5625,93.5625,2.29296875,1.3662109375,1.3662109375,53,11,4.506728068521494,4.80078125,5.6640625,1.0791015625,0.1524658203125,,,0.2704248893956595,8.592645938213785,2.349609375,8.6953125,0.2734375,0.1754150390625,3.481642061292776,1.3134765625,5.65625,0.377197265625,0.1585693359375,38,10,1.21484375,3.8429177333626687,4.34765625,5.76171875,0.2451171875,,,8.592645938213785,2.68359375,7.57421875,0.312255859375,0.2073974609375,3.481642061292776,1.4296875,4.97265625,0.41064453125,0.1826171875,0.32775493573757875
19,train,noise,0.16252373158931732,91.75,93.8125,2.302734375,1.3642578125,1.3642578125,50,11,4.501785180650478,4.8046875,5.671875,1.0810546875,0.1533203125,,,0.26028196328978204,8.595237552194385,2.36328125,8.671875,0.275146484375,0.1763916015625,3.48044094688395,1.3203125,5.64453125,0.37939453125,0.1593017578125,37,10,1.220703125,3.8400400475199232,4.34375,5.76953125,0.2471923828125,,,8.595237552194385,2.6953125,7.546875,0.313720703125,0.2083740234375,3.48044094688395,1.4384765625,4.9453125,0.413330078125,0.183837890625,0.31544510341908694
20,train,noise,0.15878641605377197,91.875,93.875,2.34375,1.3671875,1.3671875,53,11,4.510148728984428,4.82421875,5.6796875,1.08203125,0.1510009765625,,,0.27187944338717,8.595864851263961,2.375,8.671875,0.2763671875,0.177001953125,3.471978358743719,1.3330078125,5.62890625,0.3837890625,0.16064453125,40,10,1.2197265625,3.8493785309985293,4.359375,5.77734375,0.2452392578125,,,8.595864851263961,2.70703125,7.54296875,0.31494140625,0.208984375,3.471978358743719,1.44921875,4.93359375,0.41748046875,0.18505859375,0.33260835736966865
21,train,noise,0.15677396953105927,92.0625,94.125,2.369140625,1.3681640625,1.3681640625,53,11,4.512806848884347,4.8359375,5.6875,1.078125,0.149658203125,,,0.2514954293269924,8.592871766362357,2.37890625,8.671875,0.27685546875,0.1771240234375,3.468008463059267,1.33984375,5.62109375,0.386474609375,0.161376953125,39,10,1.22265625,3.8444213391642,4.375,5.78125,0.2430419921875,,,8.592871766362357,2.716796875,7.53515625,0.316162109375,0.2095947265625,3.468008463059267,1.462890625,4.921875,0.421630859375,0.1864013671875,0.3123951883726894
22,train,noise,0.15475064516067505,92.125,94.1875,2.365234375,1.373046875,1.373046875,58,11,4.529875455690575,4.83984375,5.65625,1.0810546875,0.1444091796875,,,0.2454888472938696,8.593953719509956,2.373046875,8.6875,0.276123046875,0.1766357421875,3.4793050408033794,1.3095703125,5.703125,0.376220703125,0.1573486328125,45,10,1.220703125,3.8667011907768654,4.3984375,5.75390625,0.235595703125,,,8.593953719509956,2.71875,7.5546875,0.31640625,0.209228515625,3.4793050408033794,1.4326171875,5.01171875,0.411865234375,0.181884765625,0.295752711454373
