epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5090110301971436,74.875,74.875,1.6640625,2.0390625,2.0390625,728,10,4.832511126871557,6.046875,8.5,1.484375,0.288818359375,,,0.35054431113916495,8.594588179668392,2.556640625,9.53125,0.29736328125,0.174560546875,3.4844712154376376,1.38671875,6.7578125,0.398193359375,0.1455078125
2,train,baseline,0.22791625559329987,89.0625,89.0625,2.001953125,2.220703125,2.220703125,499,10,5.837681505364095,6.875,8.8359375,1.4248046875,0.222412109375,,,0.3469914969357741,8.596507217894493,3.181640625,9.1015625,0.3701171875,0.2056884765625,3.489522032200733,1.6337890625,7.09375,0.46826171875,0.15771484375
3,train,baseline,0.13353097438812256,93.875,93.875,2.111328125,2.37109375,2.37109375,599,10,6.471747505126111,7.31640625,9.1015625,1.494140625,0.1959228515625,,,0.34529890510254047,8.594549955163457,3.458984375,8.9921875,0.402587890625,0.2174072265625,3.488349929507214,1.7099609375,7.3828125,0.490234375,0.1583251953125
4,train,baseline,0.10120802372694016,95.4375,95.4375,2.193359375,2.44140625,2.44140625,576,10,6.65316432350748,7.46875,9.140625,1.4970703125,0.182861328125,,,0.36404225644104976,8.597837920700657,3.578125,8.9140625,0.416259765625,0.22265625,3.467853715750679,1.732421875,7.46875,0.499755859375,0.158447265625
5,train,baseline,0.0832539051771164,96.25,96.25,2.228515625,2.462890625,2.462890625,582,10,6.852571279834772,7.46875,9.15625,1.4521484375,0.1839599609375,,,0.3439551778322514,8.598688834238475,3.673828125,8.71875,0.42724609375,0.2286376953125,3.4856299254168093,1.7705078125,7.4140625,0.5078125,0.16162109375
6,train,baseline,0.07056844234466553,96.8125,96.8125,2.255859375,2.482421875,2.482421875,567,10,6.8712052554505325,7.56640625,9.203125,1.455078125,0.177490234375,,,0.36005435923382856,8.589954855950937,3.75390625,8.6484375,0.43701171875,0.2322998046875,3.4827736084654055,1.76953125,7.51171875,0.5078125,0.16015625
7,train,baseline,0.06270217150449753,97.1875,97.1875,2.283203125,2.48828125,2.48828125,533,10,6.890243920641675,7.65234375,9.1796875,1.447265625,0.16650390625,,,0.36573434382466524,8.594591752722895,3.87109375,8.5078125,0.450439453125,0.23828125,3.4753716765597464,1.822265625,7.484375,0.5244140625,0.163818359375
8,train,baseline,0.056296296417713165,97.5,97.5,2.294921875,2.498046875,2.498046875,536,10,6.898221835277895,7.71875,9.1953125,1.4453125,0.1605224609375,,,0.3462283886335457,8.594257974546704,3.916015625,8.484375,0.45556640625,0.239990234375,3.478979090690636,1.83984375,7.51953125,0.52880859375,0.164306640625
9,train,baseline,0.05024545267224312,97.75,97.75,2.2890625,2.501953125,2.501953125,489,10,6.893197303209547,7.734375,9.2109375,1.419921875,0.160400390625,,,0.35482986475906386,8.595487891526691,4.0078125,8.3125,0.46630859375,0.2454833984375,3.468873564664684,1.8671875,7.46875,0.5380859375,0.1666259765625
10,train,baseline,0.045725028961896896,97.9375,97.9375,2.31640625,2.509765625,2.509765625,476,10,6.921058161964002,7.83984375,9.21875,1.404296875,0.14990234375,,,0.3350875389121787,8.597184115538164,4.08203125,8.2734375,0.474853515625,0.248291015625,3.479485350991651,1.904296875,7.51171875,0.54736328125,0.168212890625
