epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.4724455773830414,76.8125,76.8125,1.4658203125,2.279296875,2.279296875,803,10,6.047973528337925,6.60546875,8.9375,1.4912109375,0.260986328125,,,0.3304555157827422,8.594336367061894,2.775390625,9.6484375,0.32275390625,0.1826171875,3.456333675645057,1.4130859375,7.234375,0.408935546875,0.1405029296875
2,train,baseline,0.2389989048242569,87.8125,87.8125,1.716796875,2.40625,2.40625,580,10,6.259506473680385,7.01171875,9.03125,1.501953125,0.2236328125,,,0.32866085470199063,8.597554593495772,3.232421875,9.1484375,0.3759765625,0.20703125,3.490498440009468,1.6044921875,7.29296875,0.459716796875,0.15283203125
3,train,baseline,0.1700204461812973,91.8125,91.8125,1.85546875,2.419921875,2.419921875,539,10,6.128797316742386,7.24609375,9.0546875,1.5341796875,0.1995849609375,,,0.3249426530626509,8.594280703233405,3.396484375,9.046875,0.395263671875,0.2144775390625,3.480871488477033,1.66796875,7.390625,0.479248046875,0.155517578125
4,train,baseline,0.1264011263847351,94.0,94.0,1.91796875,2.4375,2.4375,581,10,6.409093112151919,7.3828125,9.125,1.5498046875,0.190673828125,,,0.35054884642470213,8.594259866211067,3.62109375,8.734375,0.42138671875,0.2266845703125,3.4763896024564307,1.7705078125,7.3203125,0.50927734375,0.1629638671875
5,train,baseline,0.09959472715854645,95.375,95.375,2.021484375,2.4453125,2.4453125,529,10,6.517844417715107,7.46484375,9.09375,1.537109375,0.1788330078125,,,0.339139632495396,8.597747184705593,3.8359375,8.390625,0.446044921875,0.23876953125,3.4937191148129934,1.798828125,7.36328125,0.51513671875,0.1641845703125
6,train,baseline,0.08221199363470078,96.125,96.125,2.0859375,2.45703125,2.45703125,488,10,6.591096628284716,7.49609375,9.15625,1.5009765625,0.181396484375,,,0.32783903780791135,8.595448138750406,3.998046875,8.1015625,0.465087890625,0.2484130859375,3.478851121112078,1.84375,7.2890625,0.52978515625,0.16796875
7,train,baseline,0.06978046894073486,96.8125,96.8125,2.150390625,2.47265625,2.47265625,518,10,6.7213886045705475,7.59375,9.1875,1.484375,0.1737060546875,,,0.30881780596792974,8.595583758633005,4.09765625,7.99609375,0.4765625,0.253173828125,3.469116968679419,1.857421875,7.34765625,0.53564453125,0.16796875
8,train,baseline,0.06173580139875412,97.25,97.25,2.181640625,2.4765625,2.4765625,507,10,6.823119429903622,7.66796875,9.21875,1.4599609375,0.16796875,,,0.3374930204992263,8.598268417062775,4.20703125,7.85546875,0.4892578125,0.258544921875,3.462195135552588,1.9052734375,7.3203125,0.55029296875,0.1712646484375
9,train,baseline,0.054294291883707047,97.625,97.625,2.23046875,2.482421875,2.482421875,487,10,6.826093476509338,7.65625,9.171875,1.4638671875,0.16552734375,,,0.3011601166711113,8.59456530192314,4.32421875,7.6015625,0.50341796875,0.26611328125,3.487878400685839,1.9248046875,7.29296875,0.5517578125,0.1727294921875
10,train,baseline,0.04911336302757263,97.875,97.875,2.265625,2.4765625,2.4765625,483,10,6.893772146179477,7.6484375,9.1875,1.443359375,0.167724609375,,,0.3209388518431898,8.591405279448997,4.3671875,7.5078125,0.50830078125,0.268798828125,3.489371899646131,1.9189453125,7.30078125,0.5498046875,0.1722412109375
11,train,baseline,0.04409192502498627,98.125,98.125,2.279296875,2.482421875,2.482421875,468,10,6.962525873757445,7.71875,9.2421875,1.4287109375,0.1646728515625,,,0.3146091047610778,8.59430563782036,4.4453125,7.41796875,0.517578125,0.272705078125,3.4639508532342007,1.9423828125,7.296875,0.560546875,0.1737060546875
12,train,baseline,0.04023784026503563,98.25,98.25,2.296875,2.49609375,2.49609375,493,10,7.073410820116247,7.796875,9.25,1.40234375,0.1572265625,,,0.3090482890215263,8.595433601285789,4.515625,7.36328125,0.525390625,0.275390625,3.491101612399794,1.9873046875,7.3125,0.5693359375,0.176025390625
13,train,baseline,0.03658845275640488,98.4375,98.4375,2.3359375,2.501953125,2.501953125,505,10,7.044932063362969,7.7890625,9.28125,1.431640625,0.1607666015625,,,0.2927502883334013,8.594350553657465,4.53125,7.31640625,0.52734375,0.276611328125,3.48145414681546,1.9716796875,7.328125,0.56640625,0.1749267578125
14,train,baseline,0.03370094299316406,98.5625,98.5625,2.345703125,2.5078125,2.5078125,493,10,7.156892199618485,7.7890625,9.25,1.4130859375,0.158203125,,,0.30283341610099673,8.594497718934052,4.625,7.1328125,0.5380859375,0.2822265625,3.4832675816078296,1.9921875,7.2890625,0.57177734375,0.1767578125
15,train,baseline,0.031471844762563705,98.6875,98.6875,2.384765625,2.521484375,2.521484375,497,10,7.182673003650046,7.79296875,9.28125,1.4169921875,0.1602783203125,,,0.323667283807469,8.589351571866032,4.6796875,7.02734375,0.54443359375,0.285400390625,3.4626791760880553,2.0234375,7.2109375,0.58447265625,0.1798095703125
16,train,baseline,0.02907506749033928,98.75,98.75,2.40234375,2.515625,2.515625,489,10,7.181749153253595,7.80859375,9.2890625,1.423828125,0.15966796875,,,0.3135710512797122,8.598120044081485,4.75,6.90234375,0.552734375,0.28955078125,3.476681306858022,2.041015625,7.203125,0.5869140625,0.1807861328125
17,train,baseline,0.027867630124092102,98.8125,98.8125,2.4140625,2.51953125,2.51953125,494,10,7.2201475878945365,7.90625,9.3125,1.4111328125,0.1507568359375,,,0.3295091676064978,8.598533992410701,4.78515625,6.9296875,0.556640625,0.2900390625,3.4774313965081327,2.041015625,7.296875,0.58740234375,0.179443359375
18,train,baseline,0.02569398656487465,98.9375,98.9375,2.43359375,2.5234375,2.5234375,484,10,7.251883457814226,7.84375,9.28125,1.41796875,0.155029296875,,,0.311606880232097,8.598022154298668,4.8125,6.81640625,0.5595703125,0.292724609375,3.48706519545682,2.0703125,7.1875,0.59375,0.1827392578125
