epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,6.839688777923584,78.625,78.625,1.5,3.54296875,3.54296875,731,10,4.8828125,9.2421875,4.882978762149125,4.883067483803041,4.884496709636757,4.91094045031968,4.87517166273779,4.876877925002214,4.902211019449151,4.990060723252001,0.4716796875,,,4.87890625,0.3138047327315974,0.5563895397634765,0.26731154253855677,0.23087904871661077,8.593257268391513,3.756662534605794,0.43716397836986515,3.467733417061257,1.8445932757913397,0.5319305303908127,8.581433113039836,3.7014483768980115,0.43133219453444327,baseline
2,train,3.1333749294281006,89.625,89.625,1.4736328125,3.58984375,3.58984375,142,10,5.13671875,9.3125,5.134002118618408,5.134095775277287,5.135816915599837,5.162285547896365,5.112486182019142,5.114204649389738,5.143304960928027,5.226361923060808,0.448486328125,,,5.12890625,0.2072916126640509,0.4739027057064075,0.258992439072259,0.21600495067204123,8.596375716679109,4.363430507963644,0.5075895530598439,3.488055868907346,2.1632424962184285,0.620185735985954,8.590842897377394,4.334446419166914,0.5045426241574189,baseline
3,train,2.1539387702941895,92.5625,92.5625,1.4482421875,3.609375,3.609375,197,10,5.72265625,9.328125,5.717159759085174,5.71723474230592,5.719250577938312,5.741279843044713,5.687153466975455,5.688674713101066,5.7249901281722995,5.788592580132865,0.38671875,,,5.72265625,0.22082768366454741,0.4607496727095237,0.26877825661055366,0.22389395364307743,8.593865078628518,4.759775515711127,0.5538573705965991,3.4699062094980704,2.2923315694129935,0.6606321413351931,8.590682033835261,4.723534754694913,0.549843974679868,baseline
4,train,1.9843337535858154,93.8125,93.8125,1.4228515625,3.65234375,3.65234375,236,10,5.83203125,9.46875,5.832679726203102,5.832758752033805,5.835123277326684,5.85727236437686,5.811343013396071,5.812889111167339,5.853923343650972,5.912866131629536,0.38427734375,,,5.8359375,0.20515792539433844,0.37261185781902095,0.20111108525534754,0.1535593627217326,8.599265225495284,4.862933831619886,0.5655057384673002,3.4706289516598403,2.30972082944906,0.6655049737726726,8.595574001882767,4.8343580811946465,0.5624241127044841,baseline
5,train,1.4936089515686035,95.1875,95.1875,1.3974609375,3.701171875,3.701171875,225,10,5.94921875,9.46875,5.95088047307663,5.950957412429029,5.953612014140132,5.97494437833895,5.91327888564599,5.914795968590029,5.960670432009359,6.01296457700984,0.371826171875,,,5.953125,0.18689051840505724,0.3559978616622296,0.19867355943534454,0.15184858199069173,8.592395491260213,5.059626583052458,0.5888493596691255,3.4810867724200483,2.32728500624296,0.6685512767683851,8.591161635009193,5.035939149617107,0.5861767434447435,baseline
6,train,1.129338026046753,96.1875,96.1875,1.373046875,3.701171875,3.701171875,237,10,6.30078125,9.5,6.2937829245471,6.293852694216627,6.297107809352513,6.316042210805539,6.2831749689857475,6.284598146207508,6.341270251267847,6.376120501911537,0.3369140625,,,6.30078125,0.179577316060794,0.3584770912226705,0.20795184405057046,0.16964060955095245,8.593889739969963,5.2856114011535125,0.6150429620443311,3.4814942814784633,2.439451164415358,0.7006908434097476,8.591851984731179,5.27128176641429,0.6135210168636556,baseline
7,train,0.9728221297264099,96.5625,96.5625,1.349609375,3.69921875,3.69921875,261,10,6.35546875,9.5078125,6.355261928975423,6.355334002094447,6.359083425122368,6.377822532495841,6.344523725265056,6.345950012505955,6.409794562743444,6.437521552648918,0.331298828125,,,6.359375,0.17375609698907782,0.34268585765892035,0.20722398039487153,0.1610317315395221,8.597757573283348,5.511973593617824,0.6410943256583226,3.4932893993533622,2.551597945316524,0.7304284454041645,8.596041933559084,5.492838324658513,0.6389962225770893,baseline
8,train,0.9615542888641357,96.625,96.625,1.326171875,3.701171875,3.701171875,300,10,6.5234375,9.46875,6.521782464264785,6.521845616555177,6.525414563836861,6.542511751446329,6.518960079476681,6.52029774887432,6.583827139445865,6.606696288792419,0.311279296875,,,6.52734375,0.18766659482579034,0.36505481973513904,0.21105724768407938,0.16605142909585718,8.59537404752698,5.420087152932726,0.6305818831109703,3.461740169263408,2.5405585662918546,0.7338963764089887,8.594067778977946,5.394616511162905,0.6277139824704132,baseline
9,train,0.8599461913108826,96.9375,96.9375,1.302734375,3.703125,3.703125,282,10,6.421875,9.5,6.422262731652724,6.422334296358449,6.426325803700573,6.4447031153388386,6.412476030403063,6.413913871497185,6.482343693523749,6.505430589264537,0.32421875,,,6.421875,0.17199573065926932,0.35745029004653855,0.21196165696227953,0.16283526449029959,8.596633778034086,5.689132112243091,0.6617860268492333,3.4920803985711224,2.625238264680375,0.7517691361729704,8.59531477020769,5.670694401081785,0.6597424937521821,baseline
10,train,0.8188950419425964,97.0625,97.0625,1.2802734375,3.701171875,3.701171875,298,10,6.47265625,9.484375,6.4712484104085615,6.471321202204084,6.4753937656085006,6.493761048973594,6.450141135003394,6.451586843624928,6.520461256009372,6.543008525030605,0.3173828125,,,6.47265625,0.20005235008067626,0.3766720815251495,0.2030860786895471,0.16236662214391076,8.595041810425943,5.814854560834487,0.676535924907423,3.472677951391117,2.689144518814982,0.7743719850951741,8.59363210282062,5.792024560866764,0.6739902862452878,baseline
