epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,7.333495616912842,76.5625,76.5625,1.5,4.7578125,4.7578125,1998,10,5.32421875,14.4140625,5.317654966387534,5.317802036705629,5.32050680308295,5.363982955585063,5.31298717711028,5.315521531832237,5.361235371973081,5.498541075576861,0.63037109375,,,5.33203125,0.44615352406230685,0.40570754544697013,0.24410286467367592,0.20405820499312108,8.597267500617487,3.895522391297412,0.4531116882215915,3.4635215887976587,1.9875531251225729,0.5738532514279896,8.590869184588096,3.8510305091434054,0.4482701838892044,baseline
2,train,2.7514846324920654,90.5625,90.5625,1.4736328125,5.12890625,5.12890625,689,10,6.05078125,14.4609375,6.025704983862295,6.025847257351825,6.029444030986232,6.0701529767526585,5.970620625491318,5.973083755574714,6.032934051876594,6.149315937897185,0.58154296875,,,6.05859375,0.4419518040661057,0.4104811157161705,0.23359126275297554,0.19146661145613303,8.597959333549152,4.555116412254792,0.529790411368983,3.479896486390218,2.25055565069348,0.6467306310677179,8.593205865400895,4.52891877795331,0.5270348283157329,baseline
3,train,1.8993264436721802,93.0,93.0,1.4482421875,5.16015625,5.16015625,750,10,6.3203125,14.7109375,6.307646579202178,6.307788231851531,6.312737946787457,6.3516478683623605,6.2557999161398605,6.258236895500261,6.33981958585406,6.431815690756033,0.5703125,,,6.33203125,0.4164547647264108,0.38215117779902796,0.23939151455869792,0.1858656241225612,8.592448559091462,4.971822072187346,0.578626923163454,3.4881309869724006,2.4069816630767265,0.6900491042527961,8.590398886141502,4.9548687122872215,0.5767914596236835,baseline
4,train,1.535332202911377,94.4375,94.4375,1.4228515625,5.21484375,5.21484375,1059,10,6.93359375,14.671875,6.913643956868887,6.913781717230292,6.920411464582168,6.956082861455928,6.833655103728022,6.836030487235106,6.944391350674811,7.003704346225726,0.52734375,,,6.9453125,0.37207570772815257,0.3610536093043362,0.22278923919375013,0.17434815656325686,8.597113550745405,5.47942071399315,0.6373558615517021,3.4721284925157563,2.5987544273284984,0.7484614791561334,8.59554282366527,5.445830084472202,0.6335644177676283,baseline
5,train,1.1873760223388672,95.8125,95.8125,1.3974609375,5.2265625,5.2265625,1096,10,7.37890625,14.6875,7.353012447713013,7.353147370782545,7.361193593510007,7.394314782896088,7.24596623561807,7.248296709975552,7.3788232372732105,7.4116973002501245,0.49755859375,,,7.40234375,0.37325048211548084,0.3535428075790342,0.2049879056751098,0.1702386775419752,8.597600388531902,5.700554998431507,0.6630402369055577,3.4653443568021594,2.6442844261237903,0.7630654139561334,8.59634773204902,5.682639527441723,0.6610527755008827,baseline
6,train,0.9556141495704651,96.5,96.5,1.373046875,5.2265625,5.2265625,1164,10,7.3046875,14.625,7.288207167245321,7.288342837224712,7.296463931654559,7.329753809190698,7.227613543668328,7.229946722067489,7.362447238758539,7.393579689264535,0.50048828125,,,7.31640625,0.36225857876780304,0.3577022944761014,0.19141668565758888,0.15208016179642575,8.594315184791622,5.894694945627089,0.6858830306873382,3.494073394820056,2.7201540263116684,0.7785051196532624,8.592576358552261,5.868120940410563,0.6829291583274643,baseline
7,train,0.9214189648628235,96.75,96.75,1.349609375,5.234375,5.234375,1398,10,7.68359375,14.7734375,7.657904862885806,7.658038036699627,7.667890930753793,7.698468338680592,7.577481377725404,7.579776397889643,7.7396579643716885,7.739779008735283,0.47998046875,,,7.70703125,0.32815663118480143,0.3253560217669905,0.21301655703786596,0.18247701982244213,8.595150014020895,5.7859057646272145,0.6731593695501437,3.4772091592486882,2.6408081232078873,0.7594619714445018,8.594647336903503,5.753056364713838,0.6693766642421143,baseline
8,train,0.9383672475814819,96.6875,96.6875,1.326171875,5.16015625,5.16015625,1567,10,7.46875,14.6875,7.4458448527937975,7.445979104502176,7.454479222036098,7.48688900492615,7.35251808213057,7.354836612299657,7.492915169910588,7.517110993058789,0.49169921875,,,7.48828125,0.3163379362783859,0.30942521085136077,0.1953067823013212,0.18007821668992016,8.600094590017608,6.006234375000011,0.6983916644325784,3.468094997859116,2.7550695089158674,0.7944042797606741,8.598801886047141,5.99517931442727,0.6972110061234643,baseline
9,train,0.8336308598518372,97.0625,97.0625,1.302734375,5.16015625,5.16015625,1410,10,7.58203125,14.78125,7.565439303110889,7.565573376825251,7.5748935827516775,7.606310922179913,7.480308921365609,7.482615419409155,7.63441593941202,7.643678733240466,0.487060546875,,,7.6015625,0.31754887021331285,0.3425015654108681,0.19168220412641387,0.1854010961231381,8.599308111674716,5.850196753576507,0.6803101688651066,3.4808717112866034,2.727287735881256,0.7835071103132362,8.5977787576638,5.814171816868369,0.6762411525983723,baseline
10,train,0.8351554274559021,97.125,97.125,1.2802734375,5.22265625,5.22265625,1436,10,7.5078125,14.8125,7.491993428431297,7.492128645149208,7.50204426260057,7.533214549013702,7.42125716971797,7.423571969188009,7.581635244564435,7.585359879263724,0.493408203125,,,7.5234375,0.29893792192858754,0.31201296270032525,0.1737660504536591,0.16803663917334824,8.590113030662069,6.304793943285447,0.7339593694263084,3.4667322309275557,2.885606333154585,0.8323706998225573,8.587972363376691,6.285688266005842,0.7319176168767247,baseline
11,train,0.7321532964706421,97.5,97.5,1.2578125,5.19921875,5.19921875,1488,10,7.6171875,14.8046875,7.60018963070171,7.600323996844883,7.610534173558266,7.641093590458593,7.496226045531738,7.498532861273767,7.662590224563739,7.659555040275138,0.485595703125,,,7.6328125,0.26341063959726313,0.2969214175996539,0.15500625618607497,0.15482085389913694,8.596986332120714,6.262738882250659,0.7284807303754035,3.490746426353006,2.8763772349572703,0.8240006244058224,8.59573166862194,6.240094113209686,0.7259526418197384,baseline
12,train,0.7799165844917297,97.4375,97.4375,1.2353515625,5.03515625,5.03515625,1508,10,7.59375,14.3984375,7.583357058959223,7.583491699681463,7.593725787644028,7.624345694573115,7.501608616206081,7.503915423082778,7.6682716603703955,7.664916930498036,0.47265625,,,7.609375,0.21732788854454202,0.3755631789096556,0.14468593438757116,0.13684270061102508,8.599324774799602,6.318908256312599,0.7348144676231111,3.4946014068291724,2.903733258244748,0.8309197302359731,8.598293297407778,6.288762996546923,0.7313966596653392,baseline
13,train,0.6958001852035522,97.6875,97.6875,1.2138671875,5.05078125,5.05078125,1597,10,7.796875,14.640625,7.78058206495588,7.780714942483865,7.791620090244374,7.820942097311416,7.687433068716082,7.689717387356079,7.86513943741686,7.848656189139912,0.467529296875,,,7.81640625,0.3153307109355479,0.3317082760670327,0.1800241493770028,0.16978656735928094,8.59583483635177,6.313819865251324,0.7345208447410124,3.4633721795105497,2.9060179761856118,0.8390718137016091,8.595392470680618,6.292071350659994,0.732028394529117,baseline
14,train,0.6625524759292603,97.75,97.75,1.1923828125,5.1875,5.1875,1458,10,7.7265625,14.8515625,7.715742400248441,7.715876391349371,7.728115132515003,7.756437913522661,7.629759117262358,7.632053059265391,7.8269005120579465,7.791793555527096,0.4794921875,,,7.73828125,0.2906153559517089,0.31617822866154677,0.17890510042923635,0.14599510270881094,8.593751519479493,6.278732923607497,0.73061606556525,3.490583521470983,2.8832803236918734,0.8260167120931164,8.59385780483127,6.244669468818486,0.7266433318582344,baseline
15,train,0.6938493847846985,97.6875,97.6875,1.171875,5.18359375,5.18359375,1483,10,7.7109375,14.5390625,7.693773981132697,7.693908137701381,7.705740089375085,7.734531503019077,7.630655082511298,7.632948332741769,7.820925620670876,7.7926428043575235,0.4697265625,,,7.7265625,0.23340710333420736,0.3366444141568174,0.16885558349768032,0.15464198314020347,8.595748402147773,6.552750579405146,0.7623246136157086,3.4765356360810014,2.982109910805354,0.8577820632286114,8.595941769852843,6.5277514473607035,0.7593992167623135,baseline
16,train,0.5880920886993408,97.875,97.875,1.1513671875,5.109375,5.109375,1418,10,7.62109375,14.5625,7.611636562359762,7.6117713793574255,7.623027247427629,7.6526361644276495,7.553057858129799,7.555360034237457,7.735586811612997,7.71588783307698,0.4765625,,,7.6328125,0.2633766792000111,0.3479450210476001,0.15736820151236183,0.14036645821267993,8.59538507757501,6.56189191366769,0.7634203534158561,3.462121852727454,3.003508778685921,0.867534103780825,8.594906546377562,6.544791485587138,0.7614732574777706,baseline
17,train,0.6104560494422913,97.9375,97.9375,1.130859375,5.17578125,5.17578125,1624,10,7.765625,14.6484375,7.757391380702412,7.75752516727313,7.76963326555148,7.797992085742868,7.672074432369514,7.674362826435926,7.866127150827379,7.83360802917012,0.4697265625,,,7.78125,0.3000758953527061,0.3121160644631699,0.174390703403025,0.17916114914429895,8.595968882935733,6.493961314425277,0.7554658937070781,3.466261241243454,2.9640189203960015,0.8551054620836129,8.59594067956475,6.473525490682641,0.7530909916668275,baseline
18,train,0.6265020966529846,97.875,97.875,1.111328125,5.21484375,5.21484375,1671,10,7.78515625,14.8203125,7.771248571133324,7.771382663501431,7.784072919808239,7.811906798466946,7.712400049111308,7.714685842831788,7.915330932744526,7.873619727882999,0.474609375,,,7.796875,0.285988258867322,0.2937747214410183,0.19055799636105042,0.17810547136290658,8.59437270334367,6.6467334964531855,0.7733820403049604,3.4813922333182132,3.0010673040152556,0.8620307919613107,8.594023716542726,6.627003489665871,0.771117663651484,baseline
19,train,0.5587292909622192,98.0625,98.0625,1.091796875,5.24609375,5.24609375,1820,10,7.71484375,14.90625,7.703618639169135,7.703752794673819,7.716071947390679,7.744363869268531,7.633342985222576,7.635636105713879,7.831315318138725,7.795314887078168,0.482666015625,,,7.73046875,0.33794988050870955,0.3169315887158846,0.17784523154739693,0.18282516511701802,8.59917422563995,6.691457801014426,0.7781512067824684,3.4706522458449482,3.04426592472353,0.8771451903221112,8.597218574332194,6.667762592403782,0.7755720684258296,baseline
20,train,0.6154261231422424,97.9375,97.9375,1.0732421875,5.265625,5.265625,2033,10,7.8828125,14.8984375,7.869659233537185,7.869792452672253,7.882953391846696,7.9100046761931635,7.801565677575408,7.803840532361524,8.012529856406921,7.961776442997403,0.470947265625,,,7.8984375,0.32312956974944795,0.32125670839100506,0.20065788209694008,0.1860678663963859,8.591003803253326,6.638983934274339,0.7727832609921815,3.4804978672964815,3.0118950817362595,0.8653632889813506,8.590913475881518,6.615232358852626,0.7700266540251511,baseline
21,train,0.5677234530448914,98.1875,98.1875,1.0546875,5.28125,5.28125,1740,10,7.703125,15.0546875,7.698042461182223,7.698177385929315,7.711414331621297,7.738977509000225,7.650523790251922,7.652818383060586,7.86160052492391,7.812519701776149,0.48828125,,,7.71484375,0.2732326952356504,0.298861553501798,0.18128778064511797,0.17012320042887108,8.594992708767627,6.8671028604478614,0.7989655248273602,3.486543669288796,3.1571465278555664,0.9055232996693192,8.593796984513414,6.8515025594659535,0.7972613935159057,baseline
22,train,0.5765511989593506,98.0625,98.0625,1.0361328125,5.29296875,5.29296875,1838,10,7.84765625,14.8671875,7.846381697999805,7.846515226814985,7.858983999748359,7.8868242352164994,7.762234517298747,7.764514135283074,7.960325096794563,7.922885251235006,0.47216796875,,,7.859375,0.2995479523188526,0.30873771156586083,0.17326801674334355,0.1766291278299275,8.598887819183208,6.732946913318017,0.7830020643248218,3.4807206237006616,3.1052851199881797,0.8921385700546908,8.598613316798392,6.707914241692418,0.7801158157196959,baseline
23,train,0.5806174874305725,98.0625,98.0625,1.017578125,5.27734375,5.27734375,1942,10,7.90625,14.8984375,7.895169244966526,7.895302524608202,7.9080957535532015,7.935499710980641,7.841045994346887,7.843316441317414,8.045969739237593,8.000834162874206,0.46923828125,,,7.91796875,0.28294684766579903,0.2671157571984212,0.18503385832629937,0.17789720872303824,8.587899384435886,6.8169559970359215,0.7937861975176957,3.478649699552667,3.108611564283634,0.8936259275210673,8.588366562855178,6.795211004571192,0.791211105725341,baseline
24,train,0.5642186999320984,98.125,98.125,1.0,5.3125,5.3125,1914,10,7.77734375,15.0625,7.7701472931489075,7.7702817820356325,7.783591013801324,7.81089968383707,7.711686809202474,7.7139741699296485,7.9251985417748445,7.873006206651205,0.483642578125,,,7.7890625,0.2905818410313207,0.29448081848557045,0.1860590142712863,0.17438591671895506,8.594773577592687,6.934246025335258,0.8067979874901456,3.4653084149721236,3.1767623699217085,0.9167329396126098,8.595046292247893,6.911674231191933,0.8041462484531072,baseline
1,test,10.922652244567871,75.75,75.75,1.5,5.11328125,5.11328125,98,10,5.3515625,14.640625,5.317792718952541,5.318141461953185,5.323960685901992,5.3884106091165895,5.04689259638579,5.074145469822654,5.485070780139882,5.633104803878626,0.634765625,2.91796875,2.576171875,5.37109375,0.4250413895669481,0.41303870960118194,0.3023699482794582,0.25506347772975085,6.658211482751794,3.7628425786334363,0.5651431451796239,3.186646652398159,2.2122537486957894,0.694226247842987,6.525822822087135,3.3738743632323978,0.5170036722132982,
2,test,8.093398094177246,79.5625,79.5625,1.4736328125,5.02734375,5.02734375,163,10,6.35546875,14.4921875,6.3035189369842755,6.303851404093827,6.3116756785796335,6.370033525299316,5.791234605823028,5.817546816680585,6.362094866677621,6.351738047523023,0.56103515625,3.37109375,3.05078125,6.40625,0.4342048491898112,0.4061429290131852,0.2678723129806282,0.2427271023814887,6.658211482751794,4.334952811705197,0.6510686575418885,3.186646652398159,2.3918197299534736,0.7505757590517522,6.5550821672441915,3.906784567378917,0.5959932259737578,
3,test,7.494272232055664,83.8125,83.8125,1.4482421875,5.13671875,5.13671875,146,10,6.30859375,14.6953125,6.288184824172009,6.2885199894715775,6.298348421134107,6.355145912405346,6.023719120841356,6.049746727439119,6.763601294613791,6.576373147422477,0.57080078125,3.544921875,3.0859375,6.34375,0.44378311930432635,0.41999190875198295,0.27919531527491814,0.24349042566063442,6.658211482751794,4.612213971455488,0.6927106451039449,3.186646652398159,2.480693921247731,0.7784653247892569,6.571684352758636,4.2175105196698945,0.6417700993048281,
4,test,9.71823787689209,79.4375,79.4375,1.4228515625,5.26171875,5.26171875,172,10,6.71484375,14.8125,6.695220175708243,6.695549735075594,6.706841327017899,6.760655263422618,6.298294124360242,6.32397486629895,7.113335197730707,6.841466041934168,0.546875,4.28125,3.328125,6.7421875,0.4199534299617632,0.41757065824531797,0.264413056048889,0.2277281530545072,6.658211482751794,5.00181982265236,0.7512257361619793,3.186646652398159,2.6068471991920648,0.8180534221546787,6.555843771131427,4.4994944868037114,0.6863333910757876,
5,test,10.017377853393555,82.8125,82.8125,1.3974609375,5.25390625,5.25390625,189,10,6.953125,14.8359375,6.91788365431634,6.918209258174585,6.9307867022495415,6.982348814592941,6.381738153262944,6.407313403645036,7.250814615683131,6.922027051553196,0.53125,4.8125,3.60546875,6.99609375,0.4202355699982706,0.41655383781080907,0.2741357341013606,0.22636129137478114,6.658211482751794,5.092756034614494,0.7648834897791039,3.186646652398159,2.6804776843233027,0.8411593680479349,6.56832601914493,4.655183998125485,0.7087321768981711,
6,test,8.225160598754883,85.25,85.25,1.373046875,5.22265625,5.22265625,176,10,7.0703125,14.7734375,7.048671400119947,7.048996503870873,7.063645578067804,7.112849981781489,6.582876684820453,6.608200696445382,7.600993659500622,7.116275491460174,0.521484375,4.79296875,3.59375,7.09765625,0.41922945997692035,0.4011430830991596,0.26426956281190545,0.22418402361786316,6.658211482751794,5.224417563235908,0.7846577983847235,3.186646652398159,2.7110586831114105,0.8507559760575156,6.58714189354014,4.817883211168852,0.7314072307890681,
7,test,10.81883430480957,81.6875,81.6875,1.349609375,5.2265625,5.2265625,197,10,7.1328125,14.9296875,7.1083273165065926,7.108651007605576,7.123222132412261,7.1721874612896155,6.632855682943466,6.658112900011586,7.6866211069865,7.164457610997691,0.52197265625,5.0859375,3.837890625,7.16015625,0.4119758405064841,0.4087634182868493,0.29922583587039664,0.2695019840478598,6.658211482751794,5.201876599600102,0.7812723601639343,3.186646652398159,2.7133575688304115,0.8514773882408434,6.574955963063821,4.674072418762431,0.710890300257523,
8,test,7.318244457244873,84.3125,84.3125,1.326171875,5.1953125,5.1953125,177,10,6.90625,14.8359375,6.873764231263061,6.874091825596087,6.887913191728857,6.938610020657863,6.5001607441257505,6.525587526822032,7.4698084198073955,7.036382596686657,0.5341796875,4.8046875,3.55859375,6.93359375,0.41241721454000907,0.40091932264135904,0.29838047599156137,0.2632726578100319,6.658211482751794,5.207560606933379,0.7821260439719661,3.186646652398159,2.711406551963372,0.8508651406088159,6.567026898966278,4.746872349393705,0.7228343088012803,
9,test,8.749083518981934,84.75,84.75,1.302734375,5.234375,5.234375,210,10,7.34375,14.984375,7.314648239367047,7.314969888063902,7.332791951876439,7.377863197808289,6.791879533443925,6.816940392219329,8.024195474354743,7.3180779829418725,0.51025390625,4.92578125,3.65625,7.375,0.3738071162407157,0.40025056421193245,0.2634874520112569,0.2690874134976212,6.658211482751794,5.361228640665296,0.8052055202141967,3.186646652398159,2.7229807234077947,0.854497225589343,6.572648832732057,4.9121449465605185,0.7473615389426921,
