epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,messages
1,train,8.27957820892334,74.125,74.6875,1.5,3.505859375,3.505859375,3769,11,7.30859375,10.8515625,7.258388245680663,7.258526002151303,7.261500961035463,7.301213606744033,7.036422256322418,7.03884713521579,7.090105865871799,7.211519770442329,0.326416015625,,,6.1640625,0.5324554525794801,0.4526776141763767,0.2538214914884176,0.2629632698851629,8.598751486714367,3.6655063074662477,0.426283549783907,3.473975828876972,1.8481026737945987,0.531984897083188,8.587604545015331,3.6072560954332626,0.4200538201921619,2526,10,6.49609375,10.46875,6.467335709531527,6.467479272446701,6.469796037410416,6.512376924389549,6.321201121211036,6.323702850275411,6.362705313317171,6.503721849633585,0.37939453125,,,0.5360404615111798,0.45807597340814465,0.27329436264453577,0.26795892850595493,8.598751486714367,3.6287258829922378,0.42200613526264324,3.473975828876972,1.8666707142886976,0.5373297933659297,8.587604545015331,3.5527990163037204,0.4137124616859471,received
2,train,3.8176844120025635,87.8125,88.875,1.4736328125,3.52734375,3.52734375,2822,11,7.640625,10.8515625,7.582775260021505,7.582910442826591,7.586612687962922,7.624643114485333,7.309030514697579,7.311424545180758,7.373637215273634,7.481203659125057,0.2958984375,,,6.53125,0.5191241451417582,0.44564266188916524,0.24719887985515718,0.28032076813189477,8.594389099429344,4.246645458285825,0.49411836131177683,3.4702227094412983,2.039804944489539,0.5878023156669231,8.587773276121636,4.185666774180493,0.4873983790208772,1642,10,6.83203125,10.46875,6.804598890242207,6.804740423146295,6.807959337248858,6.848799687467937,6.597318402783641,6.599791217336807,6.6537154920258565,6.777024562944279,0.34716796875,,,0.5218530461697725,0.4456733180166659,0.2606097040218263,0.28276588407194864,8.594389099429344,4.250948543497155,0.4946190467196106,3.4702227094412983,2.0694888120856874,0.5963561953690496,8.587773276121636,4.178436654325394,0.48655647045824635,received
3,train,3.007765769958496,89.9375,91.0,1.4482421875,3.521484375,3.521484375,3323,11,7.7109375,10.90625,7.65694485841839,7.657079871428024,7.660727840094406,7.698694876621677,7.406304627895594,7.4086885171342605,7.470391510691283,7.5774866126819145,0.293212890625,,,6.5859375,0.5038385985831191,0.43434942182327396,0.23592134770330006,0.2560929636956764,8.595931925093907,4.503185308143545,0.5238740077730838,3.477896818918852,2.1216684684375684,0.6100435346144385,8.590180699348732,4.441908704590864,0.5170914163572402,1840,10,6.88671875,10.5234375,6.85451627450413,6.854657657096396,6.857877369775806,6.898631965314519,6.702249801479388,6.704711714724105,6.758807932881635,6.880890131905782,0.345703125,,,0.5076776369439111,0.43908479613472,0.24684492982387118,0.25845795540967637,8.595931925093907,4.528658666342701,0.5268374279608115,3.477896818918852,2.152912664308733,0.6190271811968225,8.590180699348732,4.458128858834305,0.5189796367348012,received
4,train,2.6876275539398193,90.875,91.8125,1.4228515625,3.46875,3.46875,2956,11,7.640625,10.59375,7.59745719092983,7.597593283882003,7.601285918573471,7.63952471961359,7.385280131609889,7.38766755894924,7.449976472235026,7.556760364930219,0.27880859375,,,6.53125,0.5189295286669342,0.4453653669366377,0.23608038421312438,0.28245544777597525,8.594452563572222,4.609999572766506,0.536392462308314,3.493457289711786,2.2051982081123827,0.631236630431029,8.58669804574347,4.534381658180595,0.5280704683016475,1441,10,6.84375,10.21875,6.821579379161859,6.8217215762645,6.82505460865404,6.865925241946428,6.689530259150322,6.691995356756745,6.7475730537066525,6.868415460786564,0.33056640625,,,0.5211147452559775,0.44721719038890595,0.24833456903346834,0.28513773858766384,8.594452563572222,4.648867426828844,0.54091489742269,3.493457289711786,2.2475336301895323,0.6433551189557999,8.58669804574347,4.566883016920289,0.5318555505959766,received
5,train,2.3646538257598877,91.75,92.625,1.3974609375,3.458984375,3.458984375,3036,11,7.4453125,10.59375,7.407142928952071,7.407281071051974,7.411187337907644,7.449903691850299,7.214950835355969,7.217358847293193,7.2824411315223445,7.388343259673599,0.29736328125,,,6.30078125,0.5210939193370321,0.4647395309813004,0.22923846973704012,0.2778800251711692,8.592763680250124,4.802890843532502,0.5589459948225524,3.4755039183769205,2.254057793872949,0.6485556761868381,8.588126603823618,4.749050500535085,0.5529786319662202,1448,10,6.60546875,10.2265625,6.591016053364529,6.591160199641104,6.594666551367857,6.636073820298859,6.504608770891682,6.507095678382313,6.565282126189682,6.685538144687089,0.353759765625,,,0.5227996552208287,0.4654069320652212,0.2400773449807313,0.28023385941186546,8.592763680250124,4.873416149870536,0.5671535179155163,3.4755039183769205,2.2987379727761557,0.6614114173836636,8.588126603823618,4.808163047575131,0.559861686882263,received
6,train,2.2133076190948486,92.5,93.4375,1.373046875,3.509765625,3.509765625,2951,11,7.55859375,10.828125,7.5249652021955615,7.525102600608524,7.52913273288668,7.56742664075087,7.324686370815138,7.327083688983782,7.394141939924195,7.49700865299194,0.3017578125,,,6.40234375,0.4740655728854093,0.4253390973809523,0.21612559978728524,0.24041391213274058,8.598545136746182,4.915600711695416,0.5716781889866955,3.4723701686012554,2.2838138286987597,0.6577103585758337,8.595374336351204,4.850090089141012,0.56426746519104,1385,10,6.6875,10.4453125,6.668183298407057,6.668326936248803,6.671978181606006,6.713040174744632,6.571451600728489,6.573932154215185,6.634645296347689,6.751739371461575,0.359619140625,,,0.47484136968999563,0.4238715942131865,0.22304543845754243,0.2389686835374849,8.598545136746182,4.989950269165697,0.5803249491406367,3.4723701686012554,2.338491958615222,0.6734569890505702,8.595374336351204,4.916122398098254,0.5719497727175407,received
7,train,2.0318400859832764,93.0,93.8125,1.349609375,3.5078125,3.5078125,2622,11,7.453125,10.78125,7.425455181901098,7.425593506995009,7.429688953199845,7.468243508471447,7.247836780128331,7.250242699954315,7.318220713414729,7.420979420927934,0.30859375,,,6.3125,0.45399211402284606,0.4128439002110472,0.2199183299369193,0.2511384311168643,8.590128627648951,5.110238389415771,0.5948966087617714,3.4777106592663514,2.3463588226759597,0.6746848868591447,8.588559189460163,5.050296158250962,0.5880260060905979,1196,10,6.5703125,10.3984375,6.560715846692469,6.560860351201856,6.564582448873629,6.605893689578128,6.4921190255256,6.494608101491968,6.556138198466386,6.673231745764652,0.3681640625,,,0.4551034722970124,0.4128298106094751,0.22851380727496481,0.25324367704120565,8.590128627648951,5.211716073250306,0.6067098991364825,3.4777106592663514,2.4045707383644777,0.6914234604185673,8.588559189460163,5.14401955885486,0.5989385932354725,received
8,train,1.9146816730499268,93.4375,94.25,1.326171875,3.533203125,3.533203125,2676,11,7.484375,10.8828125,7.444595988073694,7.444734204007478,7.449256834493375,7.487340728064013,7.296189092713066,7.29859052060743,7.373921696756905,7.468873920589856,0.3125,,,6.29296875,0.4587563237427311,0.4133517968186825,0.21826801473358584,0.24351396791820454,8.593983439260999,5.212510228009624,0.6065301690246043,3.4948469040850094,2.387754181492464,0.6832213962510054,8.590193725467632,5.157183675386283,0.6003570862548314,1201,10,6.578125,10.5,6.5659192323669595,6.566063596282146,6.570073574863225,6.611058026180533,6.490348329067226,6.492837736632021,6.559355157118031,6.67148914794005,0.37353515625,,,0.4595790821705248,0.4142101413003282,0.2246875763218609,0.24411146628125113,8.593983439260999,5.325956614224781,0.6197308444758608,3.4948469040850094,2.451503468660916,0.701462334672067,8.590193725467632,5.264003792940149,0.6127922094857747,received
9,train,1.7534863948822021,93.875,94.6875,1.302734375,3.54296875,3.54296875,2529,11,7.48046875,10.8671875,7.458140015508529,7.458278745700646,7.462912571295413,7.500991560247526,7.325039435684853,7.327438922098926,7.404069053138405,7.497495909275863,0.3115234375,,,6.26171875,0.47922016527165423,0.4258337313422343,0.23222760302663073,0.2660817007226954,8.597887634352997,5.305979213840325,0.6171259080707452,3.4837695366896364,2.4171203742894303,0.6938232706938007,8.59420062662413,5.248135550978916,0.6106601159298775,1135,10,6.56640625,10.4765625,6.556751635453036,6.556896470956155,6.561023166870861,6.602015305385512,6.484659771912708,6.487151359190367,6.555463975606883,6.665957820090665,0.37353515625,,,0.4795457171795588,0.4263654548654052,0.24023717587643373,0.2675324379201849,8.597887634352997,5.418894775931958,0.6302588503576946,3.4837695366896364,2.4800222508463268,0.7118789646466984,8.59420062662413,5.35712142391585,0.6233414434519864,received
10,train,1.6744273900985718,94.125,94.9375,1.2802734375,3.556640625,3.556640625,2462,11,7.78515625,11.046875,7.75031749535774,7.7504537817622845,7.755334466970968,7.792277787491296,7.581025133079382,7.583395543343288,7.664263401879613,7.750726215248909,0.294921875,,,6.6328125,0.4815827206504485,0.42178046365753546,0.22903179806633234,0.2655874745413116,8.59624790762381,5.3765266457890855,0.625450394586779,3.495992919136726,2.487015502855826,0.7113903146777398,8.594069715959414,5.323620681094633,0.6194528153766927,1095,10,6.88671875,10.65625,6.87373051206438,6.873873185183369,6.878299244113707,6.9181431252345185,6.779457110007428,6.7819168622981225,6.85514249346284,6.957683966574511,0.353515625,,,0.4812182433452774,0.42343655622293386,0.2360053094888354,0.2658604877670442,8.59624790762381,5.492282551799753,0.6389162586770882,3.495992919136726,2.5478461624962954,0.7287904241881134,8.594069715959414,5.425066614279355,0.6312569939018371,received
