epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,7.153755187988281,76.9375,76.9375,1.5,4.265625,4.265625,1214,10,4.8046875,12.359375,4.802831098900498,4.802962502451199,4.804939809267174,4.842741433733435,4.805009123609729,4.8072538482528655,4.839872695756724,4.962835686176026,0.611328125,,,4.80859375,0.24626290149317878,0.21248201528547436,0.31054384562469645,0.2828998161751734,8.597267500617487,3.824597205741947,0.4448619524130487,3.4635215887976587,1.9316887090664068,0.5577238829156487,8.590946135908236,3.7786715596047387,0.43984347007027963,baseline
2,train,3.0704588890075684,89.6875,89.6875,1.4736328125,4.60546875,4.60546875,293,10,5.265625,12.421875,5.25513267908998,5.255259934455602,5.257809816170733,5.2936407642544046,5.240869970311305,5.24306187965644,5.284915831630998,5.393840783527143,0.576171875,,,5.2734375,0.27024890374561455,0.22225847978243227,0.3254531546535341,0.3012128089475404,8.594954588808443,4.442297864591479,0.5168494863691112,3.4664843305560185,2.2367010303772394,0.6452361577582774,8.590496120623834,4.419738348426182,0.5144916296295614,baseline
3,train,2.220313310623169,92.3125,92.3125,1.4482421875,4.59765625,4.59765625,305,10,5.91015625,12.4453125,5.905492875125136,5.9056153260134385,5.90928935880838,5.94218403908582,5.889241303325707,5.891352399379842,5.951009483966824,6.034833500413931,0.52490234375,,,5.9140625,0.2756726054989814,0.22402361865367823,0.31735710938616485,0.2817017110015511,8.59397891425842,4.839046208391935,0.5630740145712236,3.4757406670203372,2.379448573330351,0.6845874883324339,8.589870049627635,4.819255762464289,0.5610394260473359,baseline
4,train,1.5699042081832886,94.4375,94.4375,1.4228515625,4.62109375,4.62109375,329,10,5.96484375,12.5078125,5.959449327435841,5.959571241147641,5.9636085006180775,5.995977685274014,5.936645476504381,5.9387536186651575,6.004452408613967,6.081873879289322,0.52294921875,,,5.96484375,0.26274162680510715,0.21949456956059438,0.29779848100298295,0.26350817998412274,8.598225545565503,5.129030044282734,0.5965219238669551,3.4711326951655366,2.4957724403898007,0.7190080759130353,8.595169477054213,5.107482283630848,0.5942270594274907,baseline
5,train,1.2844609022140503,95.4375,95.4375,1.3974609375,4.65625,4.65625,405,10,6.16015625,12.4921875,6.154727348032091,6.1548461860033825,6.159202651486429,6.190382439355243,6.106906130713564,6.108988756726735,6.180046675902229,6.249964115017123,0.5068359375,,,6.16796875,0.27400269726616217,0.22931282510513995,0.2940956634455471,0.27250505891332977,8.594626939596102,5.310367710570079,0.6178706473116139,3.4884588098813927,2.544056918035163,0.7292781874989834,8.592457139114984,5.294371546724488,0.616165022531588,baseline
6,train,1.188219428062439,95.6875,95.6875,1.373046875,4.6640625,4.6640625,401,10,6.21484375,12.5390625,6.208894692617649,6.209015227889384,6.213786865378343,6.244816057330297,6.181713587870821,6.183791895179512,6.260471906691983,6.324192626694298,0.50439453125,,,6.21875,0.2699943100243901,0.2258139737222936,0.2737323138813262,0.2561595712411048,8.593981146208636,5.4339567556912485,0.6322979610082715,3.4891068357004844,2.578550049577084,0.739028688715806,8.593263441261493,5.412119860476988,0.6298096058000623,baseline
7,train,1.0926363468170166,96.0625,96.0625,1.349609375,4.6875,4.6875,450,10,6.34765625,12.578125,6.34410712740446,6.344225886795953,6.349287068495358,6.379501561126831,6.300074811916753,6.302136475343547,6.383502932117451,6.44111051414239,0.495361328125,,,6.3515625,0.2679627838870646,0.22645564480716424,0.2860301950961622,0.25527771605538535,8.592058320985274,5.583443393198125,0.6498376971628675,3.477841011407137,2.6866463945801993,0.7725040868079188,8.589780176724904,5.573340020264671,0.6488338357442883,baseline
8,train,1.1431214809417725,96.0,96.0,1.326171875,4.6953125,4.6953125,553,10,6.43359375,12.5546875,6.431307529116519,6.431424170044111,6.436293102398028,6.466154893380573,6.396124026940074,6.398165253020048,6.4773866769373765,6.53559019919031,0.4873046875,,,6.4375,0.23914761200746915,0.2013068808678195,0.277206009181972,0.256231343675217,8.595361132974187,5.6248979252229665,0.6544108895720855,3.478996109926355,2.6835213093360624,0.7713493273761862,8.592532282749431,5.6094534194137555,0.6528289024500292,baseline
9,train,0.9774478673934937,96.4375,96.4375,1.302734375,4.703125,4.703125,540,10,6.671875,12.609375,6.67172440084015,6.671840490711618,6.677645130895089,6.706135222097886,6.632091404173991,6.634109263910705,6.727295887720036,6.769190609631423,0.470703125,,,6.67578125,0.28524031512754716,0.23563003371423938,0.2465165432155521,0.2157117715231856,8.59951343538091,5.687777390930883,0.6614068846650911,3.4795723798077804,2.6889814573772024,0.7727907811263142,8.59775850712471,5.662439215250133,0.6585948198658798,baseline
10,train,0.922111988067627,96.75,96.75,1.2802734375,4.72265625,4.72265625,638,10,6.96484375,12.6015625,6.957666117268226,6.957778094918912,6.964302500581953,6.990871194252462,6.929858071819036,6.931827974761242,7.0379529264540315,7.062965529779296,0.447509765625,,,6.96875,0.2669655331706608,0.22425742347204258,0.24797714843830676,0.24283452630139443,8.595198509998186,5.929982528061297,0.6899180421677716,3.5105733872880807,2.8222338470737123,0.8039238995239718,8.59458651687946,5.8955262612181265,0.6859581027707993,baseline
