epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,topsim_cosine_nn,topsim_cosine_norm_nn,entropy_target_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,entropy_target_category_nn,mutual_info_msg_target_category_nn,proficiency_msg_target_category_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,messages
1,train,7.101021766662598,77.6875,78.375,1.5,3.865234375,4.18359375,2041,10,6.40625,11.5078125,6.397977703583203,6.398089669056149,6.400805847081494,6.431875461851165,6.34730238307502,6.349321642382492,6.395475008456476,6.485689069759303,0.443115234375,,,5.3125,0.21052297025339434,0.2671996154010877,0.3253570996637105,0.24839206600122965,8.59098311782856,3.38208011796414,0.3936778912934225,3.481292660963497,1.8282508339242378,0.5251643604758709,8.576141927492273,3.3352558526610707,0.3888993303584849,2112,10,5.765625,11.7421875,5.752175428569577,5.7522933840846235,5.754256298448957,5.788119327621225,5.703747250364934,5.705847911331372,5.739005657013242,5.849552755701869,0.5087890625,,,0.26022216625732536,0.28714829164622335,0.3908807131847435,0.2602508110210312,8.59098311782856,3.5054646271510315,0.4080399855374254,3.481292660963497,1.875940113876461,0.5388630881028164,8.576141927492273,3.448355975615171,0.40208709286408645,received
2,train,3.7366762161254883,87.625,88.25,1.4736328125,4.078125,4.4140625,515,10,6.3671875,11.5546875,6.357645445770063,6.357756692513743,6.360573839745827,6.391490198560976,6.295310712552231,6.29733738750624,6.345228485185763,6.434377961076434,0.448974609375,,,5.24609375,0.1649814971077126,0.26120344821463,0.2939117441727098,0.20918870798151612,8.59453220484895,3.6130400938982703,0.42038821983351565,3.4857896069762533,1.876426980001856,0.5383075835232528,8.588666297869842,3.5689347276453898,0.41554003891507063,399,10,5.68359375,11.8125,5.688478890405307,5.6885960587354845,5.690598650311582,5.724397271911512,5.634104458574842,5.636219683454519,5.670613086381363,5.781049166177373,0.5185546875,,,0.25183497594888027,0.28674083857640864,0.3671645323278836,0.21653053214957274,8.59453220484895,3.7705929601480834,0.4387199757097603,3.4857896069762533,1.9399579976809118,0.5565333013209961,8.588666297869842,3.7186682736599144,0.43297389195132857,received
3,train,3.2140300273895264,89.0625,89.75,1.4482421875,4.0859375,4.42578125,616,10,6.48046875,11.5859375,6.4748924869100914,6.475003639909721,6.477957875110674,6.508518153878943,6.399555422863761,6.4015632765367485,6.451248707968045,6.53710638825654,0.44091796875,,,5.359375,0.19028519356043966,0.27994030801384134,0.2993545539444689,0.2104415876723495,8.595749242240661,3.8728875273481425,0.4505584583966521,3.4669664621887977,1.9773431103353234,0.5703381131316074,8.59188056995279,3.8267237387024604,0.44538837656625935,484,10,5.73046875,11.8203125,5.7165756731974415,5.716693166935153,5.718729426084247,5.752488394165366,5.667415368473444,5.669519175472773,5.704159052445205,5.813567964926335,0.51513671875,,,0.27970740618568324,0.30653936123418374,0.3763605525348532,0.22601626022004698,8.595749242240661,4.0260534035900895,0.4683772513750779,3.4669664621887977,2.0524792515261145,0.5920101258292312,8.59188056995279,3.975169128163313,0.46266578030252525,received
4,train,2.7477715015411377,90.6875,91.3125,1.4228515625,4.109375,4.453125,700,10,6.62109375,11.65625,6.607818925661805,6.6079278306057345,6.611121474266204,6.640839487303393,6.546367457879129,6.548355021621947,6.603102274170519,6.682140780600653,0.431884765625,,,5.484375,0.21461306085259954,0.269965716587026,0.30734840831786614,0.21812706921983746,8.598786110783808,3.956643210074942,0.4601397405516208,3.4802006021856675,2.0063821887930713,0.5765133732615887,8.59322961139142,3.93090003227615,0.4574415219936916,572,10,5.9140625,11.8984375,5.907192190236119,5.907307034603053,5.909529867967288,5.94233430842906,5.8294748406728365,5.831560724549925,5.869637139828596,5.973906126526332,0.5029296875,,,0.28007477860282143,0.29895323992985856,0.3703411925062532,0.23266206565541328,8.598786110783808,4.140814894605252,0.48155807590239075,3.4802006021856675,2.0859083144225767,0.5993643909815329,8.59322961139142,4.106634746276931,0.4778918907081295,received
5,train,2.3069357872009277,92.0625,92.625,1.3974609375,4.12890625,4.4765625,1002,10,7.16796875,11.7109375,7.151426203651509,7.151525446150101,7.155203952491327,7.181740052643954,7.04694429530516,7.048838043271062,7.113097110443859,7.175297962083439,0.387939453125,,,6.1171875,0.18143191153968558,0.26937780699474045,0.2961689961135352,0.21911092686265432,8.595806769716646,4.151394300696399,0.4829557494616933,3.4724765751843685,2.039538171134142,0.5873439681953374,8.591561042813236,4.115203464564898,0.47898204343286704,837,10,6.52734375,12.0234375,6.519943934676836,6.520049100696259,6.522707985607548,6.552308059572387,6.4215021499298555,6.423485374754338,6.46967285037223,6.557629092965021,0.45703125,,,0.26003869718085076,0.2976141656353137,0.3502309303635435,0.23362822794990867,8.595806769716646,4.365054505069611,0.5078120788438223,3.4724765751843685,2.144815715272933,0.6176616800241641,8.591561042813236,4.328244779421932,0.5037786215861749,received
6,train,1.917326807975769,93.4375,94.0,1.373046875,4.16796875,4.51953125,1356,10,7.53515625,11.8359375,7.514482588777957,7.514576941949528,7.519103907265847,7.543310843804159,7.398629865974456,7.400461901902045,7.478375604193217,7.522012468731295,0.363525390625,,,6.46484375,0.1722261377244221,0.25834405756489537,0.26366221200091916,0.21953674950564842,8.595731155301674,4.371942470471536,0.5086178699033659,3.4684458928778934,2.1331911126148873,0.6150279342673852,8.592696134549954,4.342470630823122,0.5053676474561568,1172,10,6.8984375,12.1171875,6.89158794971439,6.891688501113801,6.895001805732288,6.922522617978416,6.787610261922868,6.789537315173681,6.847982241403409,6.918985618627519,0.4306640625,,,0.2517643918399323,0.29672916138765537,0.3297942695897811,0.23408921530218693,8.595731155301674,4.643399278050262,0.5401982907744046,3.4684458928778934,2.2651304458240045,0.6530678337739745,8.592696134549954,4.6060383181554965,0.536041103517591,received
7,train,1.6597857475280762,94.3125,94.9375,1.349609375,4.20703125,4.56640625,1377,10,7.65625,11.9140625,7.640746974592372,7.640843714075152,7.6462290024209905,7.669867665242177,7.546187372914029,7.548009761896762,7.639308947057878,7.668347887393889,0.357177734375,,,6.5703125,0.18931168446769192,0.270388649060965,0.26635910836798693,0.2117490290607329,8.596439248401506,4.518174754865199,0.5255867719539048,3.4787400975267557,2.173031948339963,0.6246606206324241,8.59238891615304,4.481794773212604,0.5216005486887552,1177,10,7.0078125,12.1640625,6.997290040507907,6.997393068000642,7.001325462262002,7.0285781723768475,6.937627368350361,6.9395422846536485,7.007829647635973,7.067667307362157,0.424072265625,,,0.2679053635773574,0.3080643982784691,0.32241005007598417,0.23187020221648091,8.596439248401506,4.809047537718911,0.5594231982286323,3.4787400975267557,2.3249642838151496,0.668335149690575,8.59238891615304,4.764570306927717,0.5545105503744931,received
8,train,1.5557990074157715,94.6875,95.3125,1.326171875,4.19140625,4.54296875,1389,10,7.6171875,11.8515625,7.600903986598457,7.60099942304869,7.606055643514644,7.629822820465277,7.491548645754003,7.493373763337538,7.581168925574368,7.614130519285997,0.357421875,,,6.53515625,0.17617082474986037,0.2699502973060755,0.2703679098436168,0.21179231034093327,8.59452448038854,4.5594420787288,0.5305054502006233,3.466285375260453,2.2067989602188547,0.6366466465713424,8.592958738392344,4.527532252099935,0.5268886293927428,1209,10,6.99609375,12.1796875,6.981087388788316,6.98118899274332,6.98493518291023,7.012111965968984,6.893769543410158,6.895683000416988,6.960654351229487,7.023932059351439,0.425537109375,,,0.25796017062540755,0.3093375976304687,0.3265895717455792,0.22641112361644825,8.59452448038854,4.877486302101555,0.5675108975756916,3.466285375260453,2.362250327117872,0.6814933196146249,8.592958738392344,4.840544069981835,0.5633151766870292,received
9,train,1.4864845275878906,95.0,95.625,1.302734375,4.2265625,4.5859375,1489,10,7.8046875,11.9609375,7.793584547003084,7.793677102692239,7.799368498641358,7.821666710341208,7.694344889614307,7.696132884556606,7.793488585224831,7.813954450960856,0.34765625,,,6.7109375,0.17864188563109148,0.2637364552658783,0.2611948390572739,0.2004418245155763,8.593003355055544,4.6509514880264184,0.5412486526366956,3.485089906635067,2.235380767821744,0.6414126543954944,8.592288299058538,4.622973611861624,0.5380375344677583,1275,10,7.140625,12.234375,7.132366557510455,7.1324661925821875,7.136552062920405,7.162786393033078,7.022319949074466,7.02420877382633,7.094240515207583,7.15055976162301,0.416015625,,,0.2565234562216321,0.3020811509665595,0.3020711763394274,0.21305645977408882,8.593003355055544,4.973888236869148,0.5788300122032244,3.485089906635067,2.39884487355706,0.6883164962229623,8.592288299058538,4.930737430510368,0.5738561438924986,received
10,train,1.3726916313171387,95.375,95.9375,1.2802734375,4.234375,4.59375,1525,10,7.8671875,11.9921875,7.8510247707194365,7.851117626537058,7.857269424463157,7.879092195966994,7.720043757147447,7.721839535570704,7.827511028159173,7.839952229769814,0.34375,,,6.78515625,0.1897083207084895,0.26181340306749645,0.25232788151416236,0.19012461836595965,8.591790303173571,4.768635391286303,0.5550223204964511,3.479038490203645,2.25401977229538,0.647885839332419,8.590719975467243,4.743321991871555,0.5521448732373061,1314,10,7.21875,12.2890625,7.203298729307932,7.20339871845661,7.207819638327809,7.233690909751678,7.105272712160456,7.107162728151537,7.183104139579738,7.233167753762813,0.41259765625,,,0.2638896692801711,0.3041885663136005,0.2988944888520404,0.1998038371129285,8.591790303173571,5.132201279994797,0.5973378188826494,3.479038490203645,2.435252542561992,0.6999786146141329,8.590719975467243,5.0826730064938035,0.5916469191183665,received
