epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,8.548051834106445,71.25,71.25,1.5,3.658203125,3.658203125,1072,10,4.02734375,9.8671875,4.024349265987231,4.024483988042686,4.02526199138508,4.065902200394578,4.000103570891385,4.002430658477688,4.015483855306812,4.166049904665666,0.591796875,,,4.02734375,0.30256808191628337,0.20517565311394634,0.34176592553010854,0.29505339080287835,8.594221011629497,3.2648643458312367,0.3798906662294697,3.463149673253006,1.7613410199582207,0.508595118935116,8.547491850596888,3.2380261141337234,0.378827633969327,baseline
2,train,4.0180864334106445,85.9375,85.9375,1.4736328125,4.15234375,4.15234375,168,10,4.76953125,11.40625,4.76878680972073,4.768917604975091,4.770831119568119,4.808616787286154,4.740545512221983,4.742796012726045,4.77442068593722,4.898979604824253,0.58154296875,,,4.76953125,0.3983561939867559,0.27135945618591734,0.3089451234647727,0.25963096214325987,8.597602324599753,4.00839708282786,0.4662226666798599,3.482650372269518,1.981788464985017,0.5690460577854551,8.5907744510421,3.983860838410841,0.46373710089985903,baseline
3,train,3.0088744163513184,89.5625,89.5625,1.4482421875,4.16015625,4.16015625,174,10,4.859375,11.3046875,4.8548218261914675,4.854951237326339,4.857046724773313,4.894275646056826,4.828905122434145,4.831142760507351,4.865808087553627,4.986243657163923,0.56982421875,,,4.86328125,0.3160964144467068,0.30442302576206337,0.31639257726098574,0.26687720090932904,8.59711550019303,4.2205557778755,0.49092696006942516,3.4917482606047514,2.048135293672023,0.5865644201158126,8.59000729444666,4.193155323148179,0.4881433949257535,baseline
4,train,2.3916454315185547,91.1875,91.1875,1.4228515625,4.1328125,4.1328125,234,10,5.19140625,11.390625,5.191308398775483,5.191435364109482,5.19389502344658,5.229835629809544,5.155225693689358,5.157423270506586,5.19792411825871,5.308900121181132,0.54443359375,,,5.1953125,0.2936805643610063,0.2818989791517661,0.32906662739822196,0.277325038051607,8.597883985003849,4.50082873766273,0.5234809803799318,3.4842148447366834,2.148523598109705,0.6166449813952497,8.590629195833369,4.476458713093833,0.5210862453782789,baseline
5,train,2.1490345001220703,92.125,92.125,1.3974609375,4.16796875,4.16796875,252,10,5.37109375,11.4375,5.367752485709296,5.367879664631796,5.3705553244976,5.406101671587073,5.358142517968579,5.360324767970897,5.4040884458742395,5.510050078696329,0.5302734375,,,5.37109375,0.30163806226374384,0.23910032358748545,0.3278055330140363,0.27702771162397255,8.596460653066892,4.741920174505435,0.5516130842538898,3.4894107269290244,2.199246921183696,0.630263128444962,8.592290484037996,4.715577145230578,0.5488149119249127,baseline
6,train,1.805423378944397,93.3125,93.3125,1.373046875,4.203125,4.203125,208,10,5.4453125,11.3984375,5.442667997096275,5.442795901123554,5.445892763832949,5.481088266810661,5.428830710166568,5.4310136518000744,5.48126418827559,5.5804683884313855,0.5224609375,,,5.453125,0.30451309880623245,0.25610736616390284,0.3393300152214644,0.28825212292255964,8.59217974948314,5.018283195525852,0.5840523990233939,3.488885719959617,2.335094633750433,0.6692952481623448,8.588126019595922,5.001817026463859,0.5824107628429046,baseline
7,train,1.5445146560668945,94.25,94.25,1.349609375,4.23046875,4.23046875,261,10,5.82421875,11.53125,5.820064731841241,5.820189755035429,5.824010276113039,5.857417422732595,5.795748296690446,5.797886207888841,5.85934056480027,5.943256573648042,0.494873046875,,,5.828125,0.28184047395101447,0.2507215357464716,0.331314258410317,0.2780005586865063,8.593594788244985,5.26984962941238,0.6132299415165475,3.470322856927683,2.4178418519789253,0.6967195709621867,8.591696890086002,5.2434428512449625,0.610291880442779,baseline
8,train,1.3196830749511719,95.1875,95.1875,1.326171875,4.234375,4.234375,272,10,5.9609375,11.484375,5.956499068201485,5.956623099967139,5.960640289600686,5.993473134007567,5.929151653526971,5.931274060506878,5.995601736490467,6.075187190121651,0.481201171875,,,5.9609375,0.2928809431803168,0.23490943194503489,0.31843113394520556,0.267726202509413,8.598911200924027,5.487065607903585,0.6381116724770867,3.4716317270449197,2.5226871519332974,0.726657477024681,8.595111195556772,5.466925644981582,0.6360506013939295,baseline
9,train,1.162502646446228,95.75,95.75,1.302734375,4.24609375,4.24609375,331,10,6.33203125,11.5625,6.3278966246614505,6.3280172326602475,6.332632857419822,6.363698829241884,6.3061511487180635,6.308221814465814,6.382181102963557,6.447633175939537,0.4521484375,,,6.3359375,0.2614382822002385,0.21538446949041293,0.2973892745168236,0.24734002830794055,8.59257122903791,5.577308391155353,0.6490849179471778,3.4860155272392426,2.594264671977778,0.7441919439849173,8.589354567482491,5.54975290641062,0.6461198990923985,baseline
10,train,1.0657594203948975,96.125,96.125,1.2802734375,4.30859375,4.30859375,414,10,6.45703125,11.6484375,6.448460259974272,6.448580430130589,6.453563427533512,6.48400879599123,6.422079100988421,6.4241394478513785,6.504104421351909,6.562450503874555,0.44580078125,,,6.4609375,0.2619101953960212,0.224108979944398,0.2850479661249626,0.24845480656975524,8.593727375596497,5.77806619693879,0.6723585639156641,3.480772229844975,2.657002352493083,0.7633370347278998,8.592156461124942,5.763220430744392,0.6707536643239657,baseline
