epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,7.893298625946045,74.5625,74.5625,1.5,2.734375,2.734375,606,10,4.37109375,7.671875,4.363983964416896,4.364082641840928,4.3651207382104165,4.394362306288349,4.356325212396661,4.358118459104315,4.375897903143656,4.478309120495597,0.430419921875,,,4.375,0.378050359635217,0.38893159548571754,0.31131677134912494,0.30558516714887857,8.598751089018318,3.43339096535225,0.39928949330061664,3.4860995753597965,1.7512542556920896,0.5023534806837365,8.583229118826385,3.4010236626228503,0.3962405774725357,baseline
2,train,3.98329758644104,86.375,86.375,1.4736328125,2.880859375,2.880859375,103,10,4.296875,7.7734375,4.2959270633399775,4.2960316678541135,4.297167068960311,4.327606536030244,4.281077125654328,4.282965297916579,4.3022814890896495,4.407765072707497,0.447509765625,,,4.296875,0.4181294707595978,0.40049685150110786,0.30942977032822505,0.29638505253595854,8.595138577590827,3.732327978893818,0.43423709172353686,3.468521041038252,1.8795211685323077,0.5418797078912054,8.582235459701135,3.7156468428078666,0.4329462714295256,baseline
3,train,3.086425542831421,89.1875,89.1875,1.4482421875,3.068359375,3.068359375,114,10,4.70703125,8.484375,4.706287359740568,4.706384320959383,4.707752574577805,4.7358764532214925,4.703875799533464,4.705653553678211,4.72914236219017,4.823056619063888,0.44482421875,,,4.70703125,0.3873598024432727,0.3430889468473774,0.30206871234447547,0.24444449713890437,8.596661686821623,4.070106601245153,0.4734519921243943,3.4697911735321183,1.9709292331878152,0.5680253175528954,8.588749862505228,4.052300045097658,0.47181488691250045,baseline
4,train,2.564058303833008,90.9375,90.9375,1.4228515625,3.12890625,3.12890625,165,10,5.16015625,8.546875,5.154444253461511,5.154534343296619,5.156166314261496,5.182168805428592,5.128446644118824,5.130145139914976,5.158410440273605,5.241453175192898,0.396240234375,,,5.16015625,0.3435413576902034,0.3140037034192895,0.2956366280391576,0.228964437138032,8.598093104889806,4.5277677266199134,0.5266013837469304,3.459933632191032,2.1274751690645,0.6148890109540219,8.591188716674772,4.5033968422067145,0.5241878616245504,baseline
5,train,2.077728033065796,92.625,92.625,1.3974609375,3.193359375,3.193359375,211,10,5.48828125,8.65625,5.488687557737456,5.488771093871985,5.4907369069273715,5.514720052454357,5.476245649398935,5.477860989935723,5.51218458170342,5.583180994577077,0.365966796875,,,5.4921875,0.33576839586311114,0.3223406480462528,0.27903988963646537,0.22919074024251276,8.595332825176683,4.90975509804283,0.5712117492020335,3.492587694365548,2.312678594498272,0.6621676524341031,8.591289177480402,4.898267984965374,0.5701435353619312,baseline
6,train,1.738821268081665,93.5625,93.5625,1.373046875,3.220703125,3.220703125,265,10,5.63671875,8.7109375,5.632888646801196,5.632968348702369,5.6350454211165895,5.658034652575942,5.623130619216955,5.62470013307073,5.661416247946294,5.727119534544836,0.35302734375,,,5.6328125,0.33741285217190575,0.31014470792686055,0.2643123893145964,0.21334773882891891,8.592374699588703,5.028711121341427,0.585252773203913,3.4700640394707456,2.341020697556578,0.6746332836882257,8.587286028240538,5.017758701758993,0.5843241607717927,baseline
7,train,1.5701813697814941,94.25,94.25,1.349609375,3.23828125,3.23828125,247,10,5.69921875,8.703125,5.695911993036134,5.695995422204842,5.698338113491458,5.721588318955934,5.686897331547852,5.688476630579685,5.728341127411835,5.79097953205993,0.34521484375,,,5.6953125,0.31919485078686816,0.31874591125940843,0.27683871804577437,0.22396684367215153,8.592721602852164,5.185391049156649,0.603463173697548,3.4826169193734575,2.3784675321474706,0.6829541081352613,8.588736855510646,5.171580099205505,0.6021351202403356,baseline
8,train,1.4854960441589355,94.75,94.75,1.326171875,3.2421875,3.2421875,241,10,5.8125,8.7578125,5.812852649635036,5.812933870685069,5.81535110473216,5.837964266960325,5.79780302524923,5.799369524432634,5.840950140866688,5.900464671925185,0.3359375,,,5.81640625,0.30995349227126107,0.30316164481902,0.2629921428629911,0.2248980541629663,8.596127610964448,5.342923568128142,0.6215500525275112,3.481745307675294,2.45533745517982,0.70520306289124,8.59389188050092,5.327711153812929,0.6199416082835788,baseline
9,train,1.307266354560852,95.3125,95.3125,1.302734375,3.2578125,3.2578125,233,10,5.890625,8.7578125,5.888299491888558,5.8883819623805795,5.890898253108672,5.9134295670910175,5.86112832244431,5.862692566266355,5.9052741281235805,5.963248618363064,0.327392578125,,,5.890625,0.28453900250486946,0.30010191954429877,0.2536828569218697,0.20756841722642494,8.59241198124655,5.400366848873565,0.628504180276759,3.4969924569516158,2.4298768364939187,0.6948476058801915,8.58961252186406,5.383481283340247,0.6267432051954726,baseline
10,train,1.2763551473617554,95.375,95.375,1.2802734375,3.275390625,3.275390625,246,10,6.04296875,8.8203125,6.044826464634658,6.04490729117771,6.04763876838604,6.069346362655959,6.0427659441659705,6.044286357306323,6.09012755044152,6.141591443727536,0.314697265625,,,6.05078125,0.2874825988620257,0.2805695340861145,0.2518485889359245,0.20821894774275887,8.596504806746616,5.4508695826485996,0.6340797458021203,3.4854594310834894,2.501161951163019,0.7175989279512309,8.593436557287799,5.434618632003332,0.6324150525547801,baseline
11,train,1.131044864654541,95.75,95.75,1.2578125,3.298828125,3.298828125,227,10,6.10546875,8.9140625,6.102230162882641,6.102313137689841,6.10531410149175,6.127086625860945,6.0910912561670525,6.092640856587059,6.142469292695657,6.190896246223436,0.315185546875,,,6.109375,0.2894263267160262,0.28002587144963514,0.24794630607002002,0.22898405082063644,8.591164578944491,5.655361436859923,0.6582764635565554,3.4827560789069514,2.5742112019518144,0.7391304885065968,8.589450629512275,5.633483387671929,0.6558607332017239,baseline
