epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.2312047481536865,39.40625,39.40625,1.6708984375,1.6708984375,0.70751953125,0.70751953125,91,10,3.323876813034356,3.537109375,3.546875,0.4150390625,0.0028400421142578125,,,0.11259987210660631,0.20971828699111938,0.032055262476205826,10.086825667978518,2.563472392503777,0.00933074951171875,6.08203125,0.0036411285400390625,0.001529693603515625,2.9309428088276515,0.075927734375,6.31640625,0.0258941650390625,0.0117340087890625,2.3208749086533187,0.279052734375,5.30078125,0.1202392578125,0.047637939453125,2.320484016375942,0.00408935546875,5.8515625,0.0017633438110351562,0.0006985664367675781,1.2708642824277918,0.0015659332275390625,4.8046875,0.001232147216796875,0.0003256797790527344
2,train,baseline,0.7635034918785095,60.625,60.625,1.7255859375,1.7255859375,1.029296875,1.029296875,91,10,4.160952249121025,4.5234375,4.8125,0.7119140625,0.060150146484375,,,0.10104036379286188,0.16491343080997467,0.02362915687263012,10.086825667978495,2.563472392503777,0.01666259765625,7.0546875,0.006500244140625,0.002349853515625,2.9309428088276515,0.187255859375,7.078125,0.06390380859375,0.025115966796875,2.3208749086533187,0.7978515625,5.25,0.34375,0.11651611328125,2.320484016375942,0.01538848876953125,6.8125,0.006633758544921875,0.0022487640380859375,1.2708642824277918,0.0019855499267578125,5.7890625,0.0015621185302734375,0.0003426074981689453
3,train,baseline,0.6205475926399231,69.75,69.75,1.7509765625,1.7509765625,1.115234375,1.115234375,86,10,4.078015282041978,4.515625,5.08984375,0.7890625,0.11260986328125,,,0.0912462962806173,0.183160662651062,0.014066074974834919,10.086825667978514,2.563472392503777,0.0248565673828125,7.03125,0.00969696044921875,0.0035114288330078125,2.9309428088276515,0.24609375,6.95703125,0.083984375,0.033050537109375,2.3208749086533187,0.82666015625,5.18359375,0.356201171875,0.12091064453125,2.320484016375942,0.0164947509765625,6.8046875,0.007110595703125,0.0024127960205078125,1.2708642824277918,0.00321197509765625,5.78125,0.0025272369384765625,0.0005550384521484375
4,train,baseline,0.5371396541595459,73.625,73.625,1.7900390625,1.7900390625,1.1943359375,1.1943359375,81,10,4.103065112971751,4.62109375,5.3125,0.84326171875,0.1302490234375,,,0.07716019226155095,0.19331510365009308,0.014395739883184433,10.086825667978507,2.563472392503777,0.031829833984375,7.12109375,0.012420654296875,0.00443267822265625,2.9309428088276515,0.265380859375,7.01953125,0.090576171875,0.03515625,2.3208749086533187,0.83740234375,5.265625,0.36083984375,0.12066650390625,2.320484016375942,0.0184173583984375,6.90234375,0.0079345703125,0.0026531219482421875,1.2708642824277918,0.00543212890625,5.87890625,0.004276275634765625,0.0009222030639648438
5,train,baseline,0.49154192209243774,76.9375,76.9375,1.8349609375,1.8349609375,1.1728515625,1.1728515625,73,10,3.8871493389101186,4.4765625,5.234375,0.84326171875,0.144775390625,,,0.08223447512746146,0.1716194897890091,0.025401584804058075,10.086825667978502,2.563472392503777,0.0406494140625,6.9609375,0.0158538818359375,0.005771636962890625,2.9309428088276515,0.323974609375,6.76171875,0.11053466796875,0.043731689453125,2.3208749086533187,0.837890625,5.125,0.361083984375,0.12322998046875,2.320484016375942,0.025482177734375,6.74609375,0.01097869873046875,0.0037479400634765625,1.2708642824277918,0.005657196044921875,5.73828125,0.004451751708984375,0.00098419189453125
6,train,baseline,0.43069106340408325,79.875,79.875,1.8720703125,1.8720703125,1.19140625,1.19140625,77,10,3.943080487177802,4.51953125,5.2890625,0.87060546875,0.1453857421875,,,0.07895415451102684,0.21918946504592896,0.02629455178976059,10.086825667978502,2.563472392503777,0.045196533203125,6.9921875,0.0176239013671875,0.006378173828125,2.9309428088276515,0.333251953125,6.78515625,0.11370849609375,0.04473876953125,2.3208749086533187,0.8369140625,5.16796875,0.360595703125,0.122314453125,2.320484016375942,0.03668212890625,6.76953125,0.01580810546875,0.00536346435546875,1.2708642824277918,0.0059814453125,5.78125,0.00470733642578125,0.0010328292846679688
7,train,baseline,0.40255066752433777,80.9375,80.9375,1.908203125,1.908203125,1.2138671875,1.2138671875,76,10,4.013295778265421,4.59765625,5.35546875,0.89111328125,0.141357421875,,,0.08691418575134068,0.15652687847614288,0.03849463164806366,10.086825667978497,2.563472392503777,0.044281005859375,7.07421875,0.01727294921875,0.006183624267578125,2.9309428088276515,0.34423828125,6.83984375,0.11749267578125,0.04571533203125,2.3208749086533187,0.875,5.16796875,0.377197265625,0.12646484375,2.320484016375942,0.03997802734375,6.83984375,0.0172271728515625,0.005779266357421875,1.2708642824277918,0.0056915283203125,5.859375,0.00447845458984375,0.0009694099426269531
8,train,baseline,0.3764992654323578,82.125,82.125,1.931640625,1.931640625,1.2265625,1.2265625,76,10,4.089858696483545,4.65625,5.390625,0.8994140625,0.1361083984375,,,0.1079422016986879,0.15040147304534912,0.04163594916462898,10.086825667978507,2.563472392503777,0.04925537109375,7.12109375,0.0192108154296875,0.006824493408203125,2.9309428088276515,0.355224609375,6.875,0.12115478515625,0.04681396484375,2.3208749086533187,0.9091796875,5.16015625,0.3916015625,0.1302490234375,2.320484016375942,0.044769287109375,6.88671875,0.0193023681640625,0.006420135498046875,1.2708642824277918,0.005840301513671875,5.9140625,0.004596710205078125,0.0009851455688476562
9,train,baseline,0.37547484040260315,82.25,82.25,1.9443359375,1.9443359375,1.220703125,1.220703125,73,10,4.099814970186116,4.64453125,5.37109375,0.90625,0.1346435546875,,,0.08913239793850573,0.1845136433839798,0.03930988162755966,10.086825667978502,2.563472392503777,0.050445556640625,7.109375,0.0196685791015625,0.00699615478515625,2.9309428088276515,0.361572265625,6.85546875,0.12335205078125,0.047698974609375,2.3208749086533187,0.9267578125,5.11328125,0.3994140625,0.133056640625,2.320484016375942,0.041656494140625,6.8828125,0.0179443359375,0.005977630615234375,1.2708642824277918,0.006549835205078125,5.90234375,0.005153656005859375,0.0011072158813476562
10,train,baseline,0.3505084216594696,84.0625,84.0625,1.9716796875,1.9716796875,1.240234375,1.240234375,72,10,4.160610773658009,4.69921875,5.41015625,0.9228515625,0.1314697265625,,,0.10140312622703763,0.18367262184619904,0.0350058414041996,10.086825667978472,2.563472392503777,0.050262451171875,7.16015625,0.0196075439453125,0.00691986083984375,2.9309428088276515,0.364501953125,6.8984375,0.1243896484375,0.04779052734375,2.3208749086533187,0.94970703125,5.12109375,0.4091796875,0.13525390625,2.320484016375942,0.04193115234375,6.93359375,0.0180816650390625,0.005977630615234375,1.2708642824277918,0.006771087646484375,5.95703125,0.0053253173828125,0.0011339187622070312
