epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.3274071216583252,34.21875,34.21875,1.697265625,1.697265625,0.66015625,0.66015625,91,10,2.991537921048192,3.26171875,3.275390625,0.36572265625,0.003971099853515625,,,0.09336190147887094,0.22961747646331787,0.03623111918568611,10.086825667978504,2.563472392503777,0.00616455078125,5.8125,0.00240325927734375,0.0010576248168945312,2.9309428088276523,0.058135986328125,6.078125,0.01983642578125,0.0093841552734375,2.3208749086533187,0.2298583984375,5.12109375,0.09906005859375,0.041168212890625,2.320484016375942,0.002704620361328125,5.578125,0.0011663436889648438,0.00048470497131347656,1.2708642824277918,0.0009613037109375,4.53125,0.0007562637329101562,0.00021207332611083984
2,train,baseline,0.7783340215682983,60.5625,60.5625,1.80078125,1.80078125,1.0673828125,1.0673828125,90,10,4.357813709614313,4.7890625,4.92578125,0.720703125,0.0279388427734375,,,0.12419768945298015,0.26065486669540405,0.04487593099474907,10.086825667978497,2.563472392503777,0.0291748046875,7.296875,0.011383056640625,0.00396728515625,2.9309428088276523,0.180419921875,7.359375,0.0615234375,0.0233612060546875,2.3208749086533187,0.77294921875,5.56640625,0.3330078125,0.10870361328125,2.320484016375942,0.030242919921875,7.05078125,0.013031005859375,0.004253387451171875,1.2708642824277918,0.00426483154296875,6.05078125,0.0033550262451171875,0.0007033348083496094
3,train,baseline,0.5967563986778259,70.75,70.75,1.9345703125,1.9345703125,1.146484375,1.146484375,82,10,4.20558831070218,4.81640625,5.16015625,0.83349609375,0.06671142578125,,,0.131088236455348,0.2881801128387451,0.042760320007801056,10.086825667978507,2.563472392503777,0.03143310546875,7.31640625,0.01226043701171875,0.0042572021484375,2.9309428088276515,0.167724609375,7.41015625,0.057220458984375,0.021636962890625,2.3208749086533187,0.81201171875,5.51171875,0.349853515625,0.11376953125,2.320484016375942,0.0726318359375,6.9921875,0.03131103515625,0.0101776123046875,1.2708642824277918,0.0043182373046875,6.078125,0.0033969879150390625,0.0007090568542480469
4,train,baseline,0.49512264132499695,76.25,76.25,1.994140625,1.994140625,1.19921875,1.19921875,77,10,4.2556061329516535,4.89453125,5.3125,0.8994140625,0.0787353515625,,,0.12551259981285562,0.31957539916038513,0.04604185372591019,10.086825667978507,2.563472392503777,0.03363037109375,7.390625,0.01312255859375,0.00450897216796875,2.9309428088276515,0.1817626953125,7.4609375,0.06201171875,0.0232391357421875,2.3208749086533187,0.86865234375,5.4765625,0.374267578125,0.120361328125,2.320484016375942,0.0760498046875,7.0625,0.03277587890625,0.0105438232421875,1.2708642824277918,0.004627227783203125,6.15625,0.003643035888671875,0.0007510185241699219
5,train,baseline,0.4401217997074127,79.375,79.375,2.0390625,2.0390625,1.2197265625,1.2197265625,72,10,4.265017196364429,4.90625,5.37109375,0.9228515625,0.08636474609375,,,0.147237247235058,0.3267463147640228,0.0343041867017746,10.086825667978513,2.563472392503777,0.042572021484375,7.3828125,0.0166015625,0.00569915771484375,2.9309428088276515,0.2327880859375,7.37109375,0.07940673828125,0.0297088623046875,2.3208749086533187,0.91259765625,5.40234375,0.393310546875,0.1263427734375,2.320484016375942,0.0849609375,7.05859375,0.03662109375,0.01175689697265625,1.2708642824277918,0.00533294677734375,6.16796875,0.0041961669921875,0.0008630752563476562
6,train,baseline,0.39224773645401,80.6875,80.6875,2.10546875,2.10546875,1.2529296875,1.2529296875,70,10,4.2081309633038515,4.9609375,5.45703125,0.95849609375,0.091064453125,,,0.15526402504356043,0.32270073890686035,0.03490578383207321,10.086825667978495,2.563472392503777,0.04864501953125,7.42578125,0.01898193359375,0.006465911865234375,2.9309428088276515,0.284912109375,7.3203125,0.09722900390625,0.0361328125,2.3208749086533187,0.95458984375,5.37109375,0.4111328125,0.131103515625,2.320484016375942,0.08502197265625,7.109375,0.03662109375,0.0116729736328125,1.2708642824277918,0.00580596923828125,6.21875,0.00457000732421875,0.0009322166442871094
7,train,baseline,0.3807030916213989,81.875,81.875,2.146484375,2.146484375,1.2744140625,1.2744140625,68,10,4.343870438658964,5.01953125,5.51171875,0.96484375,0.08917236328125,,,0.14591860067970877,0.34216630458831787,0.04027719423174858,10.086825667978504,2.563472392503777,0.05426025390625,7.47265625,0.02117919921875,0.0071563720703125,2.9309428088276523,0.311279296875,7.328125,0.106201171875,0.039154052734375,2.3208749086533187,0.97509765625,5.390625,0.420166015625,0.1328125,2.320484016375942,0.089599609375,7.16015625,0.038604736328125,0.01220703125,1.2708642824277918,0.006214141845703125,6.27734375,0.00489044189453125,0.000988006591796875
8,train,baseline,0.3407270312309265,83.8125,83.8125,2.166015625,2.166015625,1.3154296875,1.3154296875,70,10,4.454139359233749,5.109375,5.6171875,0.98876953125,0.09075927734375,,,0.13744148477181375,0.3188157081604004,0.03570399805903435,10.086825667978509,2.563472392503777,0.059814453125,7.55078125,0.0233306884765625,0.007793426513671875,2.9309428088276523,0.331298828125,7.37890625,0.113037109375,0.04119873046875,2.3208749086533187,0.98583984375,5.45703125,0.4248046875,0.1326904296875,2.320484016375942,0.1005859375,7.2265625,0.0433349609375,0.01354217529296875,1.2708642824277918,0.00630950927734375,6.3671875,0.00496673583984375,0.0009889602661132812
9,train,baseline,0.3238687813282013,84.625,84.625,2.19140625,2.19140625,1.3486328125,1.3486328125,70,10,4.530563419526823,5.1875,5.703125,1.00390625,0.0906982421875,,,0.12125948647370006,0.30906468629837036,0.035008158534765244,10.086825667978495,2.563472392503777,0.06219482421875,7.625,0.024261474609375,0.008026123046875,2.9309428088276515,0.345458984375,7.42578125,0.11785888671875,0.04254150390625,2.3208749086533187,1.001953125,5.50390625,0.431884765625,0.133544921875,2.320484016375942,0.114501953125,7.27734375,0.049346923828125,0.01525115966796875,1.2708642824277918,0.00586700439453125,6.4453125,0.00461578369140625,0.0009083747863769531
10,train,baseline,0.3161758780479431,85.3125,85.3125,2.216796875,2.216796875,1.3603515625,1.3603515625,68,10,4.563128791291423,5.2265625,5.734375,1.0146484375,0.0887451171875,,,0.14541528232468307,0.3544328212738037,0.04499773308634758,10.086825667978513,2.563472392503777,0.06414794921875,7.66015625,0.0250396728515625,0.00823974609375,2.9309428088276515,0.354248046875,7.44921875,0.120849609375,0.043426513671875,2.3208749086533187,1.01171875,5.5234375,0.435791015625,0.134033203125,2.320484016375942,0.12060546875,7.3046875,0.051971435546875,0.0159759521484375,1.2708642824277918,0.005985260009765625,6.484375,0.00470733642578125,0.0009212493896484375
