epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn,posdis_nn,bosdis_nn
1,train,noise,1.178469181060791,42.59375,45.0625,1.7177734375,1.712890625,0.6435546875,0.7529296875,91,10,2.940302211730227,3.111328125,3.130859375,0.388916015625,0.005908966064453125,,,0.07423749265692853,0.19534514844417572,0.0429227314889431,10.086825667978504,2.563472392503777,0.004924774169921875,5.6640625,0.0019207000732421875,0.0008678436279296875,2.9309428088276515,0.04473876953125,5.953125,0.01526641845703125,0.007404327392578125,2.3208749086533187,0.321533203125,4.7890625,0.1385498046875,0.059173583984375,2.320484016375942,0.0015783309936523438,5.4296875,0.0006799697875976562,0.0002906322479248047,1.2708642824277918,0.0008716583251953125,4.37890625,0.0006856918334960938,0.00019884109497070312,91,10,0.42431640625,3.1968317469680163,3.62890625,3.65625,0.00756072998046875,,,2.563472392503777,0.00830078125,6.17578125,0.003238677978515625,0.0013408660888671875,2.9309428088276515,0.06878662109375,6.421875,0.023468017578125,0.01049041748046875,2.3208749086533187,0.45361328125,5.04296875,0.195556640625,0.07623291015625,2.320484016375942,0.0025310516357421875,5.9453125,0.00109100341796875,0.0004253387451171875,1.2708642824277918,0.001312255859375,4.8984375,0.0010328292846679688,0.00026798248291015625,0.09739934111763063,0.26474979519844055,0.05121662840247154
2,train,noise,0.8010463118553162,62.53125,64.0,1.9443359375,1.94140625,1.0166015625,1.1875,90,10,3.4830330425448017,4.02734375,4.3828125,0.8466796875,0.081298828125,,,0.11328785945633739,0.27803099155426025,0.06310920417308807,10.086825667978513,2.563472392503777,0.01531982421875,6.5625,0.005977630615234375,0.0023250579833984375,2.9309428088276523,0.0828857421875,6.79296875,0.028289794921875,0.01190948486328125,2.3208749086533187,0.5234375,5.30078125,0.2254638671875,0.0823974609375,2.320484016375942,0.00388336181640625,6.33984375,0.0016736984252929688,0.0006117820739746094,1.2708642824277918,0.002193450927734375,5.29296875,0.0017261505126953125,0.0004138946533203125,89,10,0.9599609375,3.4393164335310202,4.52734375,5.015625,0.09747314453125,,,2.563472392503777,0.020538330078125,7.05078125,0.0080108642578125,0.002895355224609375,2.9309428088276523,0.125732421875,7.20703125,0.042877197265625,0.016845703125,2.3208749086533187,0.76806640625,5.3125,0.3310546875,0.1121826171875,2.320484016375942,0.00511932373046875,6.8359375,0.00220489501953125,0.0007472038269042969,1.2708642824277918,0.003139495849609375,5.79296875,0.0024700164794921875,0.0005412101745605469,0.16997493318675452,0.39132705330848694,0.07296343147754669
3,train,noise,0.6681122779846191,68.9375,70.375,2.076171875,2.07421875,1.232421875,1.455078125,90,10,3.66969193484063,4.34765625,5.0546875,1.1142578125,0.1396484375,,,0.12674408575626947,0.33568182587623596,0.07256072014570236,10.086825667978507,2.563472392503777,0.016815185546875,6.87890625,0.006557464599609375,0.0024318695068359375,2.9309428088276515,0.08837890625,7.1015625,0.0301513671875,0.01213836669921875,2.3208749086533187,0.6337890625,5.40234375,0.27294921875,0.09503173828125,2.320484016375942,0.006282806396484375,6.65625,0.0027065277099609375,0.0009417533874511719,1.2708642824277918,0.00250244140625,5.61328125,0.0019683837890625,0.00044536590576171875,82,10,1.28125,3.458015513931143,4.73046875,5.69140625,0.1685791015625,,,2.563472392503777,0.0225372314453125,7.25,0.0087890625,0.00308990478515625,2.9309428088276515,0.1358642578125,7.390625,0.046356201171875,0.017730712890625,2.3208749086533187,0.931640625,5.1875,0.4013671875,0.132080078125,2.320484016375942,0.00888824462890625,7.03515625,0.0038299560546875,0.0012598037719726562,1.2708642824277918,0.0036067962646484375,5.99609375,0.002838134765625,0.0006008148193359375,0.17828591257443813,0.45290055871009827,0.08077441155910492
4,train,noise,0.589353084564209,73.0625,74.9375,2.158203125,2.158203125,1.2958984375,1.51953125,89,10,3.802473185123645,4.3984375,5.1953125,1.1728515625,0.15380859375,,,0.14703997328449964,0.33115077018737793,0.07351823896169662,10.086825667978502,2.563472392503777,0.0197601318359375,6.921875,0.0077056884765625,0.002838134765625,2.9309428088276515,0.0987548828125,7.12890625,0.03369140625,0.01348114013671875,2.3208749086533187,0.6806640625,5.35546875,0.293212890625,0.101318359375,2.320484016375942,0.0068511962890625,6.703125,0.00295257568359375,0.0010194778442382812,1.2708642824277918,0.0022296905517578125,5.6640625,0.0017538070678710938,0.0003933906555175781,82,10,1.33984375,3.549715084691537,4.73046875,5.8125,0.1861572265625,,,2.563472392503777,0.026275634765625,7.2421875,0.01025390625,0.0036029815673828125,2.9309428088276515,0.1478271484375,7.3671875,0.050445556640625,0.0193023681640625,2.3208749086533187,0.99072265625,5.0703125,0.4267578125,0.1405029296875,2.320484016375942,0.0100250244140625,7.03125,0.004322052001953125,0.0014219284057617188,1.2708642824277918,0.0033359527587890625,5.99609375,0.00262451171875,0.0005559921264648438,0.1904265311179871,0.44433364272117615,0.07734276354312897
5,train,noise,0.5405046939849854,75.0625,76.875,2.2265625,2.224609375,1.3515625,1.5830078125,90,10,4.017991626833127,4.47265625,5.33203125,1.2099609375,0.161376953125,,,0.12257789288411246,0.30661770701408386,0.07768245786428452,10.086825667978507,2.563472392503777,0.0211181640625,6.9921875,0.00823974609375,0.003002166748046875,2.9309428088276515,0.110107421875,7.18359375,0.037567138671875,0.01486968994140625,2.3208749086533187,0.6923828125,5.40625,0.29833984375,0.1019287109375,2.320484016375942,0.0087432861328125,6.7734375,0.0037689208984375,0.0012874603271484375,1.2708642824277918,0.0025501251220703125,5.73828125,0.00200653076171875,0.00044417381286621094,83,10,1.3828125,3.729537290743127,4.76171875,5.921875,0.1961669921875,,,2.563472392503777,0.027923583984375,7.26953125,0.010894775390625,0.0038127899169921875,2.9309428088276515,0.1591796875,7.37109375,0.0543212890625,0.02069091796875,2.3208749086533187,1.0009765625,5.078125,0.43115234375,0.141357421875,2.320484016375942,0.01268768310546875,7.0546875,0.00547027587890625,0.0017919540405273438,1.2708642824277918,0.0034885406494140625,6.0234375,0.0027446746826171875,0.0005784034729003906,0.16609646931391256,0.4324897825717926,0.08447186648845673
6,train,noise,0.5156124234199524,76.3125,78.625,2.267578125,2.267578125,1.3388671875,1.5751953125,90,10,4.071490147391938,4.484375,5.3046875,1.1923828125,0.1549072265625,,,0.12951930695614436,0.3224624693393707,0.09747757017612457,10.0868256679785,2.563472392503777,0.0224609375,7.0,0.008758544921875,0.0031871795654296875,2.9309428088276515,0.11346435546875,7.1875,0.0386962890625,0.0153045654296875,2.3208749086533187,0.71630859375,5.37109375,0.308837890625,0.1053466796875,2.320484016375942,0.01213836669921875,6.77734375,0.005229949951171875,0.0017843246459960938,1.2708642824277918,0.0025482177734375,5.75,0.00200653076171875,0.0004429817199707031,82,10,1.3623046875,3.7963331650007888,4.77734375,5.890625,0.18896484375,,,2.563472392503777,0.02960205078125,7.28125,0.01154327392578125,0.004032135009765625,2.9309428088276515,0.1641845703125,7.37890625,0.055999755859375,0.02130126953125,2.3208749086533187,1.033203125,5.03125,0.4453125,0.1456298828125,2.320484016375942,0.0169219970703125,7.06640625,0.007289886474609375,0.0023822784423828125,1.2708642824277918,0.003753662109375,6.04296875,0.0029544830322265625,0.0006208419799804688,0.17800300674632144,0.4572502374649048,0.10915634781122208
7,train,noise,0.48262614011764526,77.875,79.8125,2.3203125,2.3203125,1.3720703125,1.59765625,87,10,4.175314830646425,4.5546875,5.36328125,1.2021484375,0.1507568359375,,,0.12982484875595943,0.2823388874530792,0.0857740044593811,10.086825667978498,2.563472392503777,0.02374267578125,7.0703125,0.0092620849609375,0.0033359527587890625,2.9309428088276515,0.11737060546875,7.25,0.0400390625,0.01568603515625,2.3208749086533187,0.73681640625,5.40234375,0.3173828125,0.107177734375,2.320484016375942,0.01229095458984375,6.84765625,0.005298614501953125,0.0017881393432617188,1.2708642824277918,0.00252532958984375,5.8203125,0.001987457275390625,0.0004334449768066406,79,10,1.357421875,3.917771853734671,4.8515625,5.953125,0.18505859375,,,2.563472392503777,0.031341552734375,7.3515625,0.01222991943359375,0.0042266845703125,2.9309428088276515,0.168212890625,7.4453125,0.057373046875,0.0216064453125,2.3208749086533187,1.060546875,5.05078125,0.45703125,0.14794921875,2.320484016375942,0.0179443359375,7.13671875,0.007732391357421875,0.00250244140625,1.2708642824277918,0.003688812255859375,6.11328125,0.002902984619140625,0.00060272216796875,0.17048356397109904,0.38288167119026184,0.09848524630069733
8,train,noise,0.483035147190094,78.5625,80.4375,2.359375,2.359375,1.37890625,1.62890625,84,10,4.2113441098488025,4.609375,5.42578125,1.205078125,0.1507568359375,,,0.13925588235765127,0.3052622377872467,0.08782324194908142,10.086825667978504,2.563472392503777,0.0241851806640625,7.125,0.009429931640625,0.0033721923828125,2.9309428088276515,0.1259765625,7.2890625,0.042999267578125,0.0167083740234375,2.3208749086533187,0.734375,5.4609375,0.31640625,0.10595703125,2.320484016375942,0.0151214599609375,6.8984375,0.0065155029296875,0.0021820068359375,1.2708642824277918,0.0025196075439453125,5.875,0.001983642578125,0.0004286766052246094,76,10,1.3818359375,3.9231754291173395,4.890625,6.0078125,0.1856689453125,,,2.563472392503777,0.03155517578125,7.390625,0.01230621337890625,0.00423431396484375,2.9309428088276515,0.1771240234375,7.46875,0.060455322265625,0.02264404296875,2.3208749086533187,1.0576171875,5.09765625,0.455810546875,0.146728515625,2.320484016375942,0.0220184326171875,7.16796875,0.009490966796875,0.0030536651611328125,1.2708642824277918,0.003551483154296875,6.15625,0.0027942657470703125,0.0005764961242675781,0.19172141260972436,0.4187510907649994,0.09789006412029266
9,train,noise,0.4529742896556854,79.25,80.875,2.416015625,2.416015625,1.431640625,1.6689453125,84,10,4.2591417763437995,4.6796875,5.51171875,1.2431640625,0.1510009765625,,,0.14494328113945498,0.2938441336154938,0.09405899047851562,10.086825667978502,2.563472392503777,0.024322509765625,7.1953125,0.009490966796875,0.0033588409423828125,2.9309428088276515,0.1312255859375,7.34765625,0.044769287109375,0.017242431640625,2.3208749086533187,0.72314453125,5.5546875,0.3115234375,0.103271484375,2.320484016375942,0.0179290771484375,6.96484375,0.007724761962890625,0.0025615692138671875,1.2708642824277918,0.002559661865234375,5.9453125,0.00201416015625,0.00043010711669921875,78,10,1.412109375,3.93265066858169,4.94921875,6.08203125,0.1865234375,,,2.563472392503777,0.03131103515625,7.44921875,0.01221466064453125,0.004169464111328125,2.9309428088276515,0.1817626953125,7.515625,0.061981201171875,0.0230560302734375,2.3208749086533187,1.0390625,5.19140625,0.44775390625,0.1429443359375,2.320484016375942,0.0272064208984375,7.21484375,0.01171875,0.003742218017578125,1.2708642824277918,0.00350189208984375,6.2109375,0.00275421142578125,0.0005631446838378906,0.18446901074701466,0.3857914209365845,0.0999581515789032
10,train,noise,0.4393034279346466,80.0625,82.0,2.427734375,2.427734375,1.4326171875,1.671875,84,10,4.3437119789193375,4.70703125,5.52734375,1.2373046875,0.148193359375,,,0.14531962671896767,0.28139787912368774,0.10247863084077835,10.086825667978491,2.563472392503777,0.0240936279296875,7.22265625,0.0093994140625,0.003314971923828125,2.9309428088276523,0.1329345703125,7.37109375,0.04534912109375,0.0174102783203125,2.3208749086533187,0.7373046875,5.5546875,0.317626953125,0.10491943359375,2.320484016375942,0.021881103515625,6.984375,0.009429931640625,0.0031147003173828125,1.2708642824277918,0.002777099609375,5.97265625,0.0021839141845703125,0.00046443939208984375,77,10,1.40234375,4.049393039184218,4.98046875,6.10546875,0.1844482421875,,,2.563472392503777,0.03082275390625,7.48046875,0.01202392578125,0.004085540771484375,2.9309428088276523,0.183837890625,7.54296875,0.062744140625,0.0232391357421875,2.3208749086533187,1.056640625,5.1875,0.455078125,0.1446533203125,2.320484016375942,0.03424072265625,7.23046875,0.01474761962890625,0.004688262939453125,1.2708642824277918,0.0037689208984375,6.2421875,0.0029659271240234375,0.0006031990051269531,0.1743227952519536,0.39632025361061096,0.11480769515037537
