epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.098289966583252,46.8125,46.8125,1.703125,1.703125,1.7568359375,1.7568359375,1921,10,6.322689393688899,7.35546875,7.3671875,0.6611328125,0.0016889572143554688,,,0.08439552478495127,0.17119084298610687,0.04020177572965622,10.086825667978495,2.563472392503777,0.011474609375,9.8984375,0.00447845458984375,0.0011568069458007812,2.9309428088276515,0.080810546875,10.125,0.0275726318359375,0.0078582763671875,2.3208749086533187,0.468994140625,8.734375,0.2021484375,0.0484619140625,2.320484016375942,0.01287841796875,9.6484375,0.005550384521484375,0.001331329345703125,1.2708642824277918,0.0027313232421875,8.6171875,0.0021495819091796875,0.000316619873046875
2,train,baseline,0.6735990643501282,67.25,67.25,1.6865234375,1.6865234375,2.0078125,2.0078125,1778,10,7.426867847728374,8.46875,8.5859375,0.8974609375,0.01392364501953125,,,0.07271719832188836,0.17823132872581482,0.025310738012194633,10.08682566797851,2.563472392503777,0.0263671875,10.9765625,0.010284423828125,0.0023899078369140625,2.9309428088276523,0.22509765625,10.9453125,0.0767822265625,0.019744873046875,2.3208749086533187,0.9169921875,8.953125,0.395263671875,0.08502197265625,2.320484016375942,0.024383544921875,10.7421875,0.0105133056640625,0.0022602081298828125,1.2708642824277918,0.005420684814453125,9.7265625,0.00426483154296875,0.0005564689636230469
3,train,baseline,0.5639239549636841,73.0,73.0,1.7392578125,1.7392578125,1.935546875,1.935546875,1423,10,7.121190219164836,8.1640625,8.3984375,0.92529296875,0.0277252197265625,,,0.08414298010271692,0.19153961539268494,0.032038506120443344,10.086825667978498,2.563472392503777,0.037689208984375,10.6484375,0.01470184326171875,0.0035152435302734375,2.9309428088276515,0.30078125,10.4921875,0.1026611328125,0.0271148681640625,2.3208749086533187,0.947265625,8.5859375,0.408203125,0.09033203125,2.320484016375942,0.02777099609375,10.4296875,0.01197052001953125,0.0026493072509765625,1.2708642824277918,0.0070953369140625,9.421875,0.005580902099609375,0.0007519721984863281
4,train,baseline,0.5072718858718872,76.5625,76.5625,1.806640625,1.806640625,1.9453125,1.9453125,1077,10,6.8169012145744246,8.015625,8.4375,0.9931640625,0.050018310546875,,,0.08221679406864656,0.17368462681770325,0.024247152730822563,10.086825667978491,2.563472392503777,0.04241943359375,10.4921875,0.01654052734375,0.004009246826171875,2.9309428088276515,0.3193359375,10.3046875,0.10894775390625,0.0291748046875,2.3208749086533187,0.9248046875,8.484375,0.3984375,0.0894775390625,2.320484016375942,0.037628173828125,10.2578125,0.016204833984375,0.00363922119140625,1.2708642824277918,0.007049560546875,9.2734375,0.00554656982421875,0.000759124755859375
5,train,baseline,0.46822047233581543,78.25,78.25,1.884765625,1.884765625,1.9404296875,1.9404296875,757,10,6.352386284701794,7.74609375,8.40625,1.103515625,0.0780029296875,,,0.1071383249452773,0.2108376920223236,0.02277306281030178,10.086825667978513,2.563472392503777,0.048797607421875,10.2109375,0.0190277099609375,0.004730224609375,2.9309428088276515,0.341064453125,10.0,0.1163330078125,0.031951904296875,2.3208749086533187,0.8974609375,8.2734375,0.38671875,0.089111328125,2.320484016375942,0.055389404296875,9.9609375,0.02386474609375,0.00550079345703125,1.2708642824277918,0.00826263427734375,9.0,0.006500244140625,0.0009160041809082031
6,train,baseline,0.4274965524673462,80.1875,80.1875,1.953125,1.953125,1.9453125,1.9453125,507,10,5.815806879173363,7.49609375,8.4296875,1.22265625,0.11102294921875,,,0.12204305187697209,0.20890291035175323,0.015581291168928146,10.0868256679785,2.563472392503777,0.0692138671875,9.921875,0.0269927978515625,0.0068817138671875,2.9309428088276523,0.403076171875,9.6171875,0.1375732421875,0.038665771484375,2.3208749086533187,0.95556640625,7.90625,0.41162109375,0.09735107421875,2.320484016375942,0.06475830078125,9.6875,0.0279083251953125,0.00659942626953125,1.2708642824277918,0.007572174072265625,8.75,0.00595855712890625,0.0008640289306640625
7,train,baseline,0.3824034035205841,82.9375,82.9375,1.9931640625,1.9931640625,1.96875,1.96875,378,10,5.456337111962396,7.19140625,8.5,1.318359375,0.15380859375,,,0.12674445828181288,0.23048171401023865,0.023996388539671898,10.086825667978513,2.563472392503777,0.089111328125,9.578125,0.034759521484375,0.00913238525390625,2.9309428088276515,0.454833984375,9.2109375,0.1551513671875,0.044921875,2.3208749086533187,1.0068359375,7.5,0.43408203125,0.10589599609375,2.320484016375942,0.07470703125,9.359375,0.032196044921875,0.00785064697265625,1.2708642824277918,0.00711822509765625,8.4453125,0.0055999755859375,0.0008406639099121094
8,train,baseline,0.3697075843811035,83.375,83.375,2.013671875,2.013671875,1.9755859375,1.9755859375,349,10,5.3744888464752405,7.0546875,8.5234375,1.3583984375,0.1722412109375,,,0.12940457459563326,0.21151332557201385,0.022060774266719818,10.086825667978506,2.563472392503777,0.091552734375,9.4375,0.03570556640625,0.009521484375,2.9309428088276523,0.465087890625,9.0546875,0.15869140625,0.046600341796875,2.3208749086533187,1.0234375,7.328125,0.440673828125,0.109130859375,2.320484016375942,0.0780029296875,9.21875,0.033599853515625,0.0083160400390625,1.2708642824277918,0.00669097900390625,8.3125,0.0052642822265625,0.0008034706115722656
9,train,baseline,0.34847286343574524,84.375,84.375,2.03515625,2.03515625,1.9912109375,1.9912109375,291,10,5.2714973305540855,6.90625,8.578125,1.3994140625,0.1944580078125,,,0.13447763356020795,0.2424912005662918,0.02707238309085369,10.086825667978513,2.563472392503777,0.09393310546875,9.28125,0.03662109375,0.009918212890625,2.9309428088276515,0.46533203125,8.90625,0.15869140625,0.04730224609375,2.3208749086533187,1.0400390625,7.1484375,0.4482421875,0.11273193359375,2.320484016375942,0.08050537109375,9.0703125,0.034698486328125,0.00872039794921875,1.2708642824277918,0.00667572021484375,8.1640625,0.005252838134765625,0.0008158683776855469
10,train,baseline,0.334318608045578,84.6875,84.6875,2.0625,2.0625,2.03125,2.03125,271,10,5.315360696824142,6.90625,8.7109375,1.4228515625,0.206787109375,,,0.14422833863427512,0.2581760287284851,0.03640468418598175,10.086825667978493,2.563472392503777,0.09423828125,9.28125,0.036773681640625,0.00994873046875,2.9309428088276515,0.468017578125,8.90625,0.15966796875,0.04754638671875,2.3208749086533187,1.05078125,7.12890625,0.45263671875,0.11383056640625,2.320484016375942,0.0906982421875,9.046875,0.039093017578125,0.00982666015625,1.2708642824277918,0.006275177001953125,8.1640625,0.00493621826171875,0.0007672309875488281
11,train,baseline,0.32150426506996155,85.875,85.875,2.083984375,2.083984375,2.0546875,2.0546875,259,10,5.380197101818869,6.91015625,8.7734375,1.4296875,0.212890625,,,0.13666073941498197,0.24581599235534668,0.03711589425802231,10.086825667978506,2.563472392503777,0.0955810546875,9.28125,0.03729248046875,0.01009368896484375,2.930942808827651,0.4736328125,8.890625,0.1614990234375,0.048126220703125,2.3208749086533187,1.0703125,7.08984375,0.461181640625,0.115966796875,2.320484016375942,0.10052490234375,9.03125,0.043304443359375,0.01088714599609375,1.2708642824277918,0.006168365478515625,8.1640625,0.004852294921875,0.0007543563842773438
12,train,baseline,0.30899983644485474,86.4375,86.4375,2.1015625,2.1015625,2.05859375,2.05859375,277,10,5.397875716820751,6.83984375,8.78125,1.4375,0.2215576171875,,,0.13621500071158235,0.25266313552856445,0.033448442816734314,10.086825667978509,2.563472392503777,0.0958251953125,9.2109375,0.037384033203125,0.01018524169921875,2.9309428088276515,0.46923828125,8.828125,0.1600341796875,0.04803466796875,2.3208749086533187,1.0771484375,7.00390625,0.464111328125,0.11761474609375,2.320484016375942,0.1044921875,8.953125,0.0450439453125,0.01141357421875,1.2708642824277918,0.006740570068359375,8.09375,0.005306243896484375,0.0008311271667480469
13,train,baseline,0.3013344705104828,86.25,86.25,2.10546875,2.10546875,2.0390625,2.0390625,240,10,5.3348664726489,6.7578125,8.7265625,1.4267578125,0.2254638671875,,,0.15124871878770796,0.29931753873825073,0.043389711529016495,10.086825667978488,2.563472392503777,0.09991455078125,9.1171875,0.038970947265625,0.01071929931640625,2.9309428088276515,0.479736328125,8.7265625,0.1636962890625,0.049530029296875,2.3208749086533187,1.087890625,6.90234375,0.468994140625,0.119873046875,2.320484016375942,0.1083984375,8.859375,0.046722412109375,0.01194000244140625,1.2708642824277918,0.0065460205078125,8.015625,0.00514984130859375,0.0008153915405273438
14,train,baseline,0.29324793815612793,87.625,87.625,2.115234375,2.115234375,2.0703125,2.0703125,237,10,5.238218988674013,6.73828125,8.8125,1.4482421875,0.2354736328125,,,0.13234999392467714,0.2594861388206482,0.03644542768597603,10.086825667978506,2.563472392503777,0.09820556640625,9.109375,0.038330078125,0.01055908203125,2.9309428088276515,0.468994140625,8.734375,0.1600341796875,0.048492431640625,2.3208749086533187,1.1005859375,6.859375,0.47412109375,0.1214599609375,2.320484016375942,0.114501953125,8.828125,0.049346923828125,0.01264190673828125,1.2708642824277918,0.00693511962890625,7.99609375,0.005458831787109375,0.000865936279296875
15,train,baseline,0.2787848711013794,87.5625,87.5625,2.12109375,2.12109375,2.08203125,2.08203125,214,10,5.2028009262670025,6.6953125,8.859375,1.4560546875,0.244384765625,,,0.13933164726606717,0.26948052644729614,0.04482220858335495,10.086825667978514,2.563472392503777,0.09930419921875,9.0625,0.038726806640625,0.01071929931640625,2.9309428088276515,0.47119140625,8.6875,0.1607666015625,0.0489501953125,2.3208749086533187,1.107421875,6.80078125,0.47705078125,0.122802734375,2.320484016375942,0.1197509765625,8.7734375,0.051605224609375,0.01328277587890625,1.2708642824277918,0.00724029541015625,7.953125,0.00569915771484375,0.0009088516235351562
