epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn,posdis_nn,bosdis_nn
1,train,noise,1.1239166259765625,42.5625,42.65625,1.7216796875,1.7216796875,0.90283203125,0.90283203125,111,11,4.1546555360599315,4.375,4.37890625,0.5146484375,0.00110626220703125,,,0.08534136557369307,0.2019052505493164,0.021711938083171844,10.086825667978514,2.563472392503777,0.006671905517578125,6.92578125,0.00260162353515625,0.0009617805480957031,2.9309428088276523,0.08758544921875,7.12890625,0.029876708984375,0.01198577880859375,2.3208749086533187,0.4248046875,5.84375,0.18310546875,0.0634765625,2.320484016375942,0.0004649162292480469,6.69140625,0.00020039081573486328,6.943941116333008e-05,1.2708642824277918,0.00080108642578125,5.64453125,0.0006303787231445312,0.00014197826385498047,91,10,0.51416015625,3.989816595386216,4.23828125,4.2421875,0.0012683868408203125,,,2.563472392503777,0.006671905517578125,6.7890625,0.0026035308837890625,0.0009813308715820312,2.9309428088276523,0.08758544921875,6.9921875,0.0298919677734375,0.0122222900390625,2.3208749086533187,0.425048828125,5.7109375,0.18310546875,0.0648193359375,2.320484016375942,0.0004668235778808594,6.55859375,0.00020122528076171875,7.11679458618164e-05,1.2708642824277918,0.0008015632629394531,5.5078125,0.0006308555603027344,0.0001455545425415039,0.08487052229200848,0.1998596042394638,0.023103229701519012
2,train,noise,0.7414613366127014,62.46875,62.6875,1.830078125,1.830078125,1.076171875,1.076171875,111,11,4.6912086894812655,5.0234375,5.1171875,0.73046875,0.0181427001953125,,,0.08854678706037555,0.18939757347106934,0.02718540094792843,10.086825667978498,2.563472392503777,0.014190673828125,7.55859375,0.005535125732421875,0.0018701553344726562,2.9309428088276523,0.16650390625,7.62109375,0.056793212890625,0.02093505859375,2.3208749086533187,0.81298828125,5.71875,0.350341796875,0.1107177734375,2.320484016375942,0.004528045654296875,7.3359375,0.0019521713256835938,0.0006165504455566406,1.2708642824277918,0.002094268798828125,6.2890625,0.0016469955444335938,0.0003325939178466797,91,10,0.734375,4.493349201980829,4.8515625,4.953125,0.0208587646484375,,,2.563472392503777,0.0142974853515625,7.38671875,0.00557708740234375,0.0019283294677734375,2.9309428088276523,0.1668701171875,7.44921875,0.05694580078125,0.0214385986328125,2.3208749086533187,0.81689453125,5.5390625,0.35205078125,0.11395263671875,2.320484016375942,0.0046539306640625,7.16015625,0.00200653076171875,0.0006489753723144531,1.2708642824277918,0.0021228790283203125,6.1171875,0.00167083740234375,0.00034689903259277344,0.0936632508976033,0.19504432380199432,0.0313178226351738
3,train,noise,0.6128110885620117,69.0,69.4375,1.962890625,1.962890625,1.1298828125,1.1298828125,108,11,4.425224837291658,5.02734375,5.296875,0.8115234375,0.051025390625,,,0.11707116111196428,0.1925879567861557,0.025386478751897812,10.086825667978502,2.563472392503777,0.0177154541015625,7.5546875,0.006908416748046875,0.0023326873779296875,2.9309428088276515,0.2176513671875,7.5234375,0.07427978515625,0.02734375,2.3208749086533187,0.83740234375,5.67578125,0.36083984375,0.11395263671875,2.320484016375942,0.01123046875,7.32421875,0.004840850830078125,0.0015287399291992188,1.2708642824277918,0.0037078857421875,6.29296875,0.002918243408203125,0.0005888938903808594,88,10,0.82373046875,4.162460683217426,4.82421875,5.12890625,0.058837890625,,,2.563472392503777,0.0182952880859375,7.3515625,0.007137298583984375,0.002475738525390625,2.9309428088276515,0.22265625,7.3125,0.075927734375,0.0287017822265625,2.3208749086533187,0.84716796875,5.453125,0.364990234375,0.11859130859375,2.320484016375942,0.01198577880859375,7.12109375,0.00516510009765625,0.0016775131225585938,1.2708642824277918,0.003879547119140625,6.08984375,0.0030536651611328125,0.0006365776062011719,0.12412966104930531,0.20275895297527313,0.03137505054473877
4,train,noise,0.5451904535293579,72.6875,73.25,2.037109375,2.037109375,1.1484375,1.1484375,104,11,4.1766010758896,4.89453125,5.35546875,0.88232421875,0.08636474609375,,,0.12871205105604167,0.18174266815185547,0.032291144132614136,10.086825667978484,2.563472392503777,0.025726318359375,7.40625,0.01003265380859375,0.0034503936767578125,2.9309428088276515,0.26611328125,7.29296875,0.09075927734375,0.03399658203125,2.3208749086533187,0.88818359375,5.4375,0.382568359375,0.12310791015625,2.320484016375942,0.0198822021484375,7.17578125,0.00856781005859375,0.00275421142578125,1.2708642824277918,0.0047760009765625,6.15625,0.0037593841552734375,0.0007748603820800781,86,10,0.9072265625,3.8517741601784796,4.6640625,5.18359375,0.09991455078125,,,2.563472392503777,0.0270843505859375,7.17578125,0.01056671142578125,0.00374603271484375,2.9309428088276515,0.275390625,7.046875,0.093994140625,0.0362548828125,2.3208749086533187,0.8994140625,5.1875,0.3876953125,0.1287841796875,2.320484016375942,0.02142333984375,6.94140625,0.0092315673828125,0.0030651092529296875,1.2708642824277918,0.00502777099609375,5.92578125,0.003955841064453125,0.00084686279296875,0.13429223268188376,0.18158532679080963,0.04015006124973297
5,train,noise,0.503966748714447,75.75,76.4375,2.1015625,2.1015625,1.1728515625,1.1728515625,107,11,4.151752400349859,4.859375,5.42578125,0.916015625,0.1043701171875,,,0.13147798553090037,0.20992667973041534,0.039988476783037186,10.086825667978504,2.563472392503777,0.02886962890625,7.3671875,0.011260986328125,0.0038890838623046875,2.9309428088276523,0.28515625,7.21875,0.0972900390625,0.036590576171875,2.3208749086533187,0.92236328125,5.3359375,0.3974609375,0.12841796875,2.320484016375942,0.0219879150390625,7.13671875,0.0094757080078125,0.003063201904296875,1.2708642824277918,0.004901885986328125,6.12109375,0.0038585662841796875,0.0007996559143066406,87,10,0.9482421875,3.809324642461171,4.61328125,5.25,0.12103271484375,,,2.563472392503777,0.0303955078125,7.1171875,0.0118560791015625,0.00423431396484375,2.9309428088276523,0.295654296875,6.953125,0.10089111328125,0.0391845703125,2.3208749086533187,0.935546875,5.0625,0.403076171875,0.1348876953125,2.320484016375942,0.0236053466796875,6.88671875,0.0101776123046875,0.0034046173095703125,1.2708642824277918,0.0051727294921875,5.875,0.004070281982421875,0.0008788108825683594,0.14041166879176845,0.21875600516796112,0.04949377104640007
6,train,noise,0.46733856201171875,77.8125,78.3125,2.177734375,2.177734375,1.23046875,1.23046875,106,11,4.2741318931215195,5.02734375,5.59765625,0.9521484375,0.1016845703125,,,0.1329695103250832,0.26348769664764404,0.040918461978435516,10.086825667978513,2.563472392503777,0.032562255859375,7.5234375,0.0127105712890625,0.004291534423828125,2.9309428088276515,0.302490234375,7.3515625,0.10321044921875,0.03802490234375,2.3208749086533187,0.9453125,5.45703125,0.4072265625,0.128662109375,2.320484016375942,0.0201873779296875,7.30859375,0.008697509765625,0.00274658203125,1.2708642824277918,0.004421234130859375,6.2890625,0.00347900390625,0.000701904296875,87,10,0.982421875,3.941422803197314,4.76953125,5.41015625,0.11822509765625,,,2.563472392503777,0.034515380859375,7.265625,0.013458251953125,0.004703521728515625,2.9309428088276515,0.314697265625,7.0703125,0.10736083984375,0.040863037109375,2.3208749086533187,0.9619140625,5.16796875,0.41455078125,0.1356201171875,2.320484016375942,0.021759033203125,7.046875,0.00937652587890625,0.0030670166015625,1.2708642824277918,0.004650115966796875,6.03125,0.0036602020263671875,0.0007700920104980469,0.14446295396153266,0.2717055380344391,0.053471311926841736
7,train,noise,0.4367213845252991,78.875,79.375,2.23828125,2.23828125,1.25,1.25,109,11,4.41050274907928,5.09765625,5.65234375,0.96142578125,0.0977783203125,,,0.12246991872807779,0.21322672069072723,0.049885280430316925,10.086825667978504,2.563472392503777,0.03851318359375,7.5859375,0.01502227783203125,0.00502777099609375,2.9309428088276523,0.331298828125,7.3671875,0.11297607421875,0.041229248046875,2.3208749086533187,0.93408203125,5.55078125,0.40234375,0.1258544921875,2.320484016375942,0.0204925537109375,7.37890625,0.0088348388671875,0.0027637481689453125,1.2708642824277918,0.0046539306640625,6.359375,0.0036602020263671875,0.0007305145263671875,89,10,0.98828125,4.073876071495596,4.83984375,5.4609375,0.11407470703125,,,2.563472392503777,0.0408935546875,7.3203125,0.015960693359375,0.005523681640625,2.9309428088276523,0.3447265625,7.08203125,0.11767578125,0.04437255859375,2.3208749086533187,0.95166015625,5.2578125,0.41015625,0.1329345703125,2.320484016375942,0.02191162109375,7.1171875,0.0094451904296875,0.00305938720703125,1.2708642824277918,0.0048828125,6.1015625,0.0038433074951171875,0.0007991790771484375,0.13088057539669937,0.219498872756958,0.060954928398132324
8,train,noise,0.419994980096817,79.75,80.625,2.28125,2.28125,1.251953125,1.251953125,107,11,4.449994777367131,5.11328125,5.65625,0.96142578125,0.09552001953125,,,0.12452470407334539,0.21455563604831696,0.0582667700946331,10.086825667978513,2.563472392503777,0.044097900390625,7.58984375,0.0172119140625,0.00574493408203125,2.9309428088276515,0.35888671875,7.328125,0.1224365234375,0.04461669921875,2.3208749086533187,0.93359375,5.5703125,0.40234375,0.1256103515625,2.320484016375942,0.019500732421875,7.39453125,0.00839996337890625,0.0026226043701171875,1.2708642824277918,0.0049591064453125,6.375,0.0039043426513671875,0.0007767677307128906,87,10,0.99072265625,4.0999966924755595,4.85546875,5.46484375,0.11175537109375,,,2.563472392503777,0.046905517578125,7.32421875,0.0182952880859375,0.006320953369140625,2.9309428088276515,0.373779296875,7.0390625,0.1275634765625,0.048004150390625,2.3208749086533187,0.95263671875,5.26953125,0.410400390625,0.1326904296875,2.320484016375942,0.020782470703125,7.1328125,0.00894927978515625,0.002895355224609375,1.2708642824277918,0.0052032470703125,6.11328125,0.004093170166015625,0.0008492469787597656,0.13236961127107033,0.21797388792037964,0.06838929653167725
9,train,noise,0.3909713625907898,81.6875,82.25,2.287109375,2.287109375,1.2548828125,1.2548828125,109,11,4.451416648800544,5.0703125,5.6640625,0.9609375,0.10443115234375,,,0.12706671125603047,0.2280261516571045,0.052281707525253296,10.086825667978504,2.563472392503777,0.044036865234375,7.546875,0.017181396484375,0.005767822265625,2.9309428088276523,0.35986328125,7.28125,0.122802734375,0.04498291015625,2.3208749086533187,0.9638671875,5.46484375,0.41552734375,0.13037109375,2.320484016375942,0.0226287841796875,7.34765625,0.0097503662109375,0.0030612945556640625,1.2708642824277918,0.00518035888671875,6.33203125,0.0040740966796875,0.0008168220520019531,89,10,0.9970703125,4.098963232715648,4.8046875,5.47265625,0.12225341796875,,,2.563472392503777,0.0467529296875,7.2734375,0.0182342529296875,0.006343841552734375,2.9309428088276523,0.3740234375,6.98828125,0.1275634765625,0.048370361328125,2.3208749086533187,0.984375,5.15625,0.424072265625,0.13818359375,2.320484016375942,0.024261474609375,7.07421875,0.01045989990234375,0.003406524658203125,1.2708642824277918,0.005420684814453125,6.0625,0.00426483154296875,0.0008921623229980469,0.13525802672898796,0.23595602810382843,0.06253848969936371
10,train,noise,0.38352170586586,82.0,82.4375,2.298828125,2.298828125,1.25390625,1.25390625,102,11,4.427621950149466,5.046875,5.66015625,0.962890625,0.10809326171875,,,0.1415842800810884,0.25329160690307617,0.06223610043525696,10.086825667978514,2.563472392503777,0.0467529296875,7.51953125,0.0182342529296875,0.00614166259765625,2.9309428088276515,0.369873046875,7.23828125,0.126220703125,0.046356201171875,2.3208749086533187,0.97412109375,5.421875,0.419677734375,0.1322021484375,2.320484016375942,0.0263824462890625,7.31640625,0.01137542724609375,0.003582000732421875,1.2708642824277918,0.005252838134765625,6.30859375,0.004131317138671875,0.0008311271667480469,83,10,0.9921875,4.083119302727402,4.77734375,5.46875,0.1265869140625,,,2.563472392503777,0.04962158203125,7.2421875,0.01934814453125,0.0067596435546875,2.9309428088276515,0.383544921875,6.94140625,0.130859375,0.049774169921875,2.3208749086533187,0.99462890625,5.109375,0.428466796875,0.14013671875,2.320484016375942,0.0283050537109375,7.04296875,0.01219940185546875,0.00399017333984375,1.2708642824277918,0.00548553466796875,6.03515625,0.0043182373046875,0.0009074211120605469,0.1485785794964112,0.2553408741950989,0.07724270969629288
