epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn,posdis_nn,bosdis_nn
1,train,noise,1.6218832731246948,19.8125,19.796875,1.658203125,1.658203125,0.145263671875,0.145263671875,62,10,0.2015446149674694,0.78173828125,0.7822265625,0.0182342529296875,0.0008788108825683594,,,0.05765162543944048,0.0,0.0,10.0868256679785,2.563472392503777,0.00028395652770996094,3.34375,0.00011074542999267578,8.487701416015625e-05,2.9309428088276515,0.0011234283447265625,3.7109375,0.00038313865661621094,0.0003025531768798828,2.3208749086533187,0.0004639625549316406,3.1015625,0.00019991397857666016,0.0001494884490966797,2.320484016375942,0.00027370452880859375,3.1015625,0.00011795759201049805,8.821487426757812e-05,1.2708642824277918,0.00022268295288085938,2.052734375,0.00017523765563964844,0.00010848045349121094,83,10,0.0237884521484375,0.25948980409104677,0.78173828125,0.7822265625,0.0009889602661132812,,,2.563472392503777,0.0002830028533935547,3.34375,0.00011038780212402344,8.45789909362793e-05,2.9309428088276515,0.00112152099609375,3.7109375,0.0003829002380371094,0.00030231475830078125,2.3208749086533187,0.00046253204345703125,3.1015625,0.00019931793212890625,0.00014913082122802734,2.320484016375942,0.0002720355987548828,3.1015625,0.00011724233627319336,8.767843246459961e-05,1.2708642824277918,0.0002224445343017578,2.052734375,0.00017499923706054688,0.00010836124420166016,0.05765162543944048,0.0,0.0
2,train,noise,1.6144747734069824,20.859375,20.859375,1.6181640625,1.6181640625,0.005062103271484375,0.005062103271484375,1,1,0.0,0.03277587890625,0.0328369140625,0.0,0.0020313262939453125,,,0.05764060184909047,0.0,0.0,10.086825667978506,2.563472392503777,-4.76837158203125e-07,2.595703125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.9309428088276515,2.384185791015625e-07,2.962890625,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,-2.384185791015625e-07,2.353515625,-1.1920928955078125e-07,-1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.353515625,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,-2.384185791015625e-07,1.3037109375,-1.7881393432617188e-07,-1.7881393432617188e-07,1,1,0.0,0.0,0.03277587890625,0.0328369140625,0.0022735595703125,,,2.563472392503777,-4.76837158203125e-07,2.595703125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.9309428088276515,-4.76837158203125e-07,2.962890625,-1.7881393432617188e-07,-1.7881393432617188e-07,2.3208749086533187,-4.76837158203125e-07,2.353515625,-1.7881393432617188e-07,-1.7881393432617188e-07,2.320484016375942,-2.384185791015625e-07,2.353515625,-1.1920928955078125e-07,-1.1920928955078125e-07,1.2708642824277918,-2.384185791015625e-07,1.3037109375,-1.7881393432617188e-07,-1.7881393432617188e-07,0.05764060184909047,0.0,0.0
3,train,noise,1.6115163564682007,21.46875,21.46875,1.6025390625,1.6025390625,0.0015716552734375,0.0015716552734375,1,1,0.0,0.01067352294921875,0.0106964111328125,0.0,0.0019779205322265625,,,0.05764815239303031,0.0,0.0,10.08682566797852,2.563472392503777,4.76837158203125e-07,2.57421875,1.7881393432617188e-07,1.7881393432617188e-07,2.9309428088276515,4.76837158203125e-07,2.94140625,1.7881393432617188e-07,1.7881393432617188e-07,2.3208749086533187,4.76837158203125e-07,2.33203125,1.7881393432617188e-07,1.7881393432617188e-07,2.320484016375942,4.76837158203125e-07,2.33203125,1.7881393432617188e-07,1.7881393432617188e-07,1.2708642824277918,3.5762786865234375e-07,1.28125,2.980232238769531e-07,2.980232238769531e-07,1,1,0.0,0.0,0.0106658935546875,0.0106964111328125,0.002227783203125,,,2.563472392503777,2.384185791015625e-07,2.57421875,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276515,4.76837158203125e-07,2.94140625,1.7881393432617188e-07,1.7881393432617188e-07,2.3208749086533187,2.384185791015625e-07,2.33203125,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.33203125,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,3.5762786865234375e-07,1.28125,2.980232238769531e-07,2.980232238769531e-07,0.05764815239303031,0.0,0.0
4,train,noise,1.604959487915039,23.40625,23.40625,1.5859375,1.5859375,0.0005335807800292969,0.0005335807800292969,1,1,0.0,0.004077911376953125,0.004085540771484375,0.0,0.0016412734985351562,,,0.05756467906749102,0.0,0.0,10.086825667978495,2.563472392503777,2.384185791015625e-07,2.568359375,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276515,0.0,2.935546875,0.0,0.0,2.3208749086533187,2.384185791015625e-07,2.32421875,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,4.76837158203125e-07,2.32421875,1.7881393432617188e-07,1.7881393432617188e-07,1.2708642824277918,2.384185791015625e-07,1.275390625,1.7881393432617188e-07,1.7881393432617188e-07,1,1,0.0,0.0,0.004077911376953125,0.004085540771484375,0.0018472671508789062,,,2.563472392503777,2.384185791015625e-07,2.568359375,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276515,4.76837158203125e-07,2.935546875,1.7881393432617188e-07,1.7881393432617188e-07,2.3208749086533187,0.0,2.32421875,0.0,0.0,2.320484016375942,2.384185791015625e-07,2.32421875,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,2.384185791015625e-07,1.275390625,1.7881393432617188e-07,1.7881393432617188e-07,0.05756467906749102,0.0,0.0
5,train,noise,1.5950607061386108,24.078125,24.078125,1.5693359375,1.5693359375,0.00020051002502441406,0.00020051002502441406,1,1,0.0,0.0016956329345703125,0.001697540283203125,0.0,0.0015344619750976562,,,0.05760876856513111,0.0,0.0,10.086825667978509,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276515,2.384185791015625e-07,2.93359375,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,0.0,1.2724609375,0.0,0.0,1,1,0.0,0.0,0.0016946792602539062,0.001697540283203125,0.0017156600952148438,,,2.563472392503777,0.0,2.564453125,0.0,0.0,2.9309428088276515,2.384185791015625e-07,2.93359375,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,0.0,2.322265625,0.0,0.0,2.320484016375942,0.0,2.322265625,0.0,0.0,1.2708642824277918,2.384185791015625e-07,1.2724609375,1.7881393432617188e-07,1.7881393432617188e-07,0.05760876856513111,0.0,0.0
6,train,noise,1.588753581047058,24.171875,24.171875,1.5537109375,1.5537109375,8.761882781982422e-05,8.761882781982422e-05,1,1,0.0,0.0007295608520507812,0.0007295608520507812,0.0,-6.985664367675781e-05,,,0.057679210551250006,0.0,0.0,10.086825667978518,2.563472392503777,4.76837158203125e-07,2.564453125,1.7881393432617188e-07,1.7881393432617188e-07,2.9309428088276515,2.384185791015625e-07,2.931640625,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,7.152557373046875e-07,2.322265625,2.980232238769531e-07,2.980232238769531e-07,2.320484016375942,4.76837158203125e-07,2.3203125,1.7881393432617188e-07,1.7881393432617188e-07,1.2708642824277918,9.5367431640625e-07,1.271484375,7.748603820800781e-07,7.748603820800781e-07,1,1,0.0,0.0,0.0007295608520507812,0.0007295608520507812,8.034706115722656e-05,,,2.563472392503777,4.76837158203125e-07,2.564453125,1.7881393432617188e-07,1.7881393432617188e-07,2.9309428088276515,2.384185791015625e-07,2.931640625,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,7.152557373046875e-07,2.322265625,2.980232238769531e-07,2.980232238769531e-07,2.320484016375942,4.76837158203125e-07,2.3203125,1.7881393432617188e-07,1.7881393432617188e-07,1.2708642824277918,1.0728836059570312e-06,1.271484375,8.344650268554688e-07,8.344650268554688e-07,0.057679210551250006,0.0,0.0
7,train,noise,1.5854086875915527,24.53125,24.53125,1.5400390625,1.5400390625,3.629922866821289e-05,3.629922866821289e-05,1,1,0.0,0.0003209114074707031,,0.0,,,,0.0576449225437307,0.0,0.0,10.08682566797851,2.563472392503777,-2.384185791015625e-07,2.564453125,-1.1920928955078125e-07,-1.1920928955078125e-07,2.9309428088276515,-4.76837158203125e-07,2.931640625,-1.7881393432617188e-07,-1.7881393432617188e-07,2.3208749086533187,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.320484016375942,-7.152557373046875e-07,2.3203125,-2.980232238769531e-07,-2.980232238769531e-07,1.2708642824277918,-2.384185791015625e-07,1.271484375,-1.7881393432617188e-07,-1.7881393432617188e-07,1,1,0.0,0.0,0.0003209114074707031,,,,,2.563472392503777,-2.384185791015625e-07,2.564453125,-1.1920928955078125e-07,-1.1920928955078125e-07,2.9309428088276515,-2.384185791015625e-07,2.931640625,-5.960464477539063e-08,-5.960464477539063e-08,2.3208749086533187,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.320484016375942,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,1.2708642824277918,-1.1920928955078125e-07,1.271484375,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0576449225437307,0.0,0.0
8,train,noise,1.5780655145645142,25.015625,25.015625,1.5302734375,1.5302734375,1.5079975128173828e-05,1.5079975128173828e-05,1,1,0.0,0.00014102458953857422,,0.0,,,,0.0576466548555261,0.0,0.0,10.086825667978513,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276523,2.384185791015625e-07,2.931640625,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,2.384185791015625e-07,2.3203125,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.3203125,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,0.0,1.271484375,0.0,0.0,1,1,0.0,0.0,0.00014090538024902344,,,,,2.563472392503777,0.0,2.564453125,0.0,0.0,2.9309428088276523,2.384185791015625e-07,2.931640625,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,2.384185791015625e-07,2.3203125,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.3203125,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,-1.1920928955078125e-07,1.271484375,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0576466548555261,0.0,0.0
9,train,noise,1.5719480514526367,26.15625,26.15625,1.5224609375,1.5224609375,6.020069122314453e-06,6.020069122314453e-06,1,1,0.0,6.16908073425293e-05,,0.0,,,,0.05767869456348289,0.0,0.0,10.086825667978497,2.563472392503777,7.152557373046875e-07,2.564453125,2.980232238769531e-07,2.980232238769531e-07,2.9309428088276515,9.5367431640625e-07,2.931640625,2.980232238769531e-07,2.980232238769531e-07,2.3208749086533187,9.5367431640625e-07,2.3203125,4.172325134277344e-07,4.172325134277344e-07,2.320484016375942,4.76837158203125e-07,2.3203125,1.7881393432617188e-07,1.7881393432617188e-07,1.2708642824277918,1.1920928955078125e-07,1.2705078125,1.1920928955078125e-07,1.1920928955078125e-07,1,1,0.0,0.0,6.16312026977539e-05,,,,,2.563472392503777,7.152557373046875e-07,2.564453125,2.980232238769531e-07,2.980232238769531e-07,2.9309428088276515,9.5367431640625e-07,2.931640625,2.980232238769531e-07,2.980232238769531e-07,2.3208749086533187,9.5367431640625e-07,2.3203125,4.172325134277344e-07,4.172325134277344e-07,2.320484016375942,7.152557373046875e-07,2.3203125,2.980232238769531e-07,2.980232238769531e-07,1.2708642824277918,2.384185791015625e-07,1.2705078125,1.7881393432617188e-07,1.7881393432617188e-07,0.05767869456348289,0.0,0.0
10,train,noise,1.5673214197158813,26.09375,26.09375,1.515625,1.515625,2.8014183044433594e-06,2.8014183044433594e-06,1,1,0.0,2.9087066650390625e-05,,0.0,,,,0.057628795402156686,0.0,0.0,10.086825667978507,2.563472392503777,0.0,2.564453125,0.0,0.0,2.9309428088276515,0.0,2.931640625,0.0,0.0,2.3208749086533187,2.384185791015625e-07,2.3203125,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,0.0,2.3203125,0.0,0.0,1.2708642824277918,1.1920928955078125e-07,1.2705078125,1.1920928955078125e-07,1.1920928955078125e-07,1,1,0.0,0.0,2.9087066650390625e-05,,,,,2.563472392503777,0.0,2.564453125,0.0,0.0,2.9309428088276515,0.0,2.931640625,0.0,0.0,2.3208749086533187,2.384185791015625e-07,2.3203125,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,0.0,2.3203125,0.0,0.0,1.2708642824277918,1.1920928955078125e-07,1.2705078125,1.1920928955078125e-07,1.1920928955078125e-07,0.057628795402156686,0.0,0.0
