epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.6229246854782104,20.5,20.5,1.6484375,1.6484375,0.1405029296875,0.1405029296875,96,10,0.3036584706101547,0.77099609375,0.77197265625,0.02691650390625,0.0011138916015625,,,0.05760691406915028,0.0,0.0,10.086825667978504,2.563472392503777,0.0004546642303466797,3.333984375,0.0001773834228515625,0.00013637542724609375,2.9309428088276523,0.0007472038269042969,3.701171875,0.0002548694610595703,0.00020182132720947266,2.3208749086533187,0.0004546642303466797,3.091796875,0.0001958608627319336,0.00014710426330566406,2.320484016375942,0.0007801055908203125,3.08984375,0.0003361701965332031,0.0002522468566894531,1.2708642824277918,0.0006160736083984375,2.041015625,0.0004849433898925781,0.0003018379211425781
2,train,baseline,1.6160342693328857,22.28125,22.28125,1.599609375,1.599609375,0.0042572021484375,0.0042572021484375,2,2,0.0024191706416712465,0.027557373046875,0.027618408203125,0.0001735687255859375,0.002468109130859375,,,0.05761949061025361,0.0,0.0,10.0868256679785,2.563472392503777,4.76837158203125e-07,2.591796875,1.7881393432617188e-07,1.7881393432617188e-07,2.930942808827651,2.384185791015625e-07,2.958984375,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,9.5367431640625e-07,2.34765625,4.172325134277344e-07,4.172325134277344e-07,2.320484016375942,2.384185791015625e-07,2.34765625,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,2.384185791015625e-07,1.298828125,1.7881393432617188e-07,1.7881393432617188e-07
3,train,baseline,1.612781286239624,22.640625,22.640625,1.5830078125,1.5830078125,0.0012884140014648438,0.0012884140014648438,1,1,0.0,0.00948333740234375,0.00949859619140625,0.0,0.0018835067749023438,,,0.05766952345050125,0.0,0.0,10.086825667978504,2.563472392503777,7.152557373046875e-07,2.572265625,2.980232238769531e-07,2.980232238769531e-07,2.9309428088276515,1.1920928955078125e-06,2.939453125,4.172325134277344e-07,4.172325134277344e-07,2.3208749086533187,9.5367431640625e-07,2.330078125,4.172325134277344e-07,4.172325134277344e-07,2.320484016375942,4.76837158203125e-07,2.330078125,1.7881393432617188e-07,1.7881393432617188e-07,1.2708642824277918,2.384185791015625e-07,1.2802734375,1.7881393432617188e-07,1.7881393432617188e-07
4,train,baseline,1.608548879623413,22.6875,22.6875,1.5654296875,1.5654296875,0.0004684925079345703,0.0004684925079345703,1,1,0.0,0.0036029815673828125,0.0036106109619140625,0.0,0.0021820068359375,,,0.05768289547079425,0.0,0.0,10.086825667978497,2.563472392503777,0.0,2.56640625,0.0,0.0,2.9309428088276515,-4.76837158203125e-07,2.93359375,-1.7881393432617188e-07,-1.7881393432617188e-07,2.3208749086533187,-7.152557373046875e-07,2.32421875,-2.980232238769531e-07,-2.980232238769531e-07,2.320484016375942,-2.384185791015625e-07,2.32421875,-1.1920928955078125e-07,-1.1920928955078125e-07,1.2708642824277918,-1.1920928955078125e-07,1.2744140625,-1.1920928955078125e-07,-1.1920928955078125e-07
5,train,baseline,1.6025753021240234,23.890625,23.890625,1.55078125,1.55078125,0.00017726421356201172,0.00017726421356201172,1,1,0.0,0.0013933181762695312,0.0013952255249023438,0.0,0.00183868408203125,,,0.057630245809292574,0.0,0.0,10.08682566797851,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276523,0.0,2.931640625,0.0,0.0,2.3208749086533187,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,0.0,2.322265625,0.0,0.0,1.2708642824277918,-1.1920928955078125e-07,1.2724609375,-1.1920928955078125e-07,-1.1920928955078125e-07
6,train,baseline,1.5982186794281006,24.078125,24.078125,1.5400390625,1.5400390625,6.377696990966797e-05,6.377696990966797e-05,1,1,0.0,0.0005497932434082031,0.0005483627319335938,0.0,-0.0022869110107421875,,,0.057671615629196774,0.0,0.0,10.086825667978498,2.563472392503777,0.0,2.564453125,0.0,0.0,2.9309428088276515,-2.384185791015625e-07,2.931640625,-5.960464477539063e-08,-5.960464477539063e-08,2.3208749086533187,-2.384185791015625e-07,2.322265625,-1.1920928955078125e-07,-1.1920928955078125e-07,2.320484016375942,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,1.2708642824277918,0.0,1.271484375,0.0,0.0
7,train,baseline,1.5897116661071777,23.96875,23.96875,1.5302734375,1.5302734375,2.7954578399658203e-05,2.7954578399658203e-05,1,1,0.0,0.0002562999725341797,0.00025582313537597656,0.0,-0.0017547607421875,,,0.05763190760737764,0.0,0.0,10.086825667978504,2.563472392503777,7.152557373046875e-07,2.564453125,2.980232238769531e-07,2.980232238769531e-07,2.9309428088276523,9.5367431640625e-07,2.931640625,2.980232238769531e-07,2.980232238769531e-07,2.3208749086533187,7.152557373046875e-07,2.3203125,2.980232238769531e-07,2.980232238769531e-07,2.320484016375942,1.1920928955078125e-06,2.3203125,5.364418029785156e-07,5.364418029785156e-07,1.2708642824277918,1.1920928955078125e-07,1.271484375,1.1920928955078125e-07,1.1920928955078125e-07
8,train,baseline,1.5817557573318481,24.703125,24.703125,1.521484375,1.521484375,1.1324882507324219e-05,1.1324882507324219e-05,1,1,0.0,0.00011396408081054688,0.00011497735977172852,0.0,0.00888824462890625,,,0.057672923913636334,0.0,0.0,10.086825667978513,2.563472392503777,-9.5367431640625e-07,2.564453125,-3.5762786865234375e-07,-3.5762786865234375e-07,2.9309428088276515,-7.152557373046875e-07,2.931640625,-2.384185791015625e-07,-2.384185791015625e-07,2.3208749086533187,-7.152557373046875e-07,2.3203125,-2.980232238769531e-07,-2.980232238769531e-07,2.320484016375942,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,1.2708642824277918,-2.384185791015625e-07,1.2705078125,-1.7881393432617188e-07,-1.7881393432617188e-07
9,train,baseline,1.5706263780593872,25.3125,25.3125,1.5126953125,1.5126953125,4.947185516357422e-06,4.947185516357422e-06,1,1,0.0,4.881620407104492e-05,4.76837158203125e-05,0.0,-0.023345947265625,,,0.05764802582845098,0.0,0.0,10.086825667978513,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276515,2.384185791015625e-07,2.931640625,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,0.0,2.3203125,0.0,0.0,2.320484016375942,2.384185791015625e-07,2.3203125,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,-2.384185791015625e-07,1.2705078125,-1.7881393432617188e-07,-1.7881393432617188e-07
10,train,baseline,1.5641816854476929,25.453125,25.453125,1.505859375,1.505859375,2.086162567138672e-06,2.086162567138672e-06,1,1,0.0,2.2292137145996094e-05,,0.0,,,,0.057623375863394374,0.0,0.0,10.0868256679785,2.563472392503777,-2.384185791015625e-07,2.564453125,-1.1920928955078125e-07,-1.1920928955078125e-07,2.9309428088276523,-2.384185791015625e-07,2.931640625,-5.960464477539063e-08,-5.960464477539063e-08,2.3208749086533187,0.0,2.3203125,0.0,0.0,2.320484016375942,-2.384185791015625e-07,2.3203125,-1.1920928955078125e-07,-1.1920928955078125e-07,1.2708642824277918,0.0,1.2705078125,0.0,0.0
