epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.2122912406921387,42.84375,42.84375,1.6650390625,1.6650390625,1.1142578125,1.1142578125,1056,10,4.208936072349306,5.1640625,5.171875,0.44921875,0.0018739700317382812,,,0.10244462994270472,0.14907702803611755,0.044800594449043274,10.086825667978518,2.563472392503777,0.0154571533203125,7.6953125,0.006031036376953125,0.0020008087158203125,2.9309428088276515,0.06549072265625,7.96484375,0.0223541259765625,0.00809478759765625,2.3208749086533187,0.204833984375,7.07421875,0.0882568359375,0.0273590087890625,2.320484016375942,0.06195068359375,7.359375,0.026702880859375,0.00827789306640625,1.2708642824277918,0.0016908645629882812,6.4296875,0.0013303756713867188,0.0002627372741699219
2,train,baseline,0.6606267094612122,67.25,67.25,1.64453125,1.64453125,1.576171875,1.576171875,1145,10,6.063211933323939,6.9921875,7.17578125,0.79541015625,0.025238037109375,,,0.10676963996318685,0.12670227885246277,0.03369830921292305,10.086825667978495,2.563472392503777,0.05181884765625,9.453125,0.0202178955078125,0.005420684814453125,2.9309428088276515,0.2357177734375,9.453125,0.0804443359375,0.0237579345703125,2.3208749086533187,0.64453125,8.0234375,0.27783203125,0.0692138671875,2.320484016375942,0.1500244140625,9.015625,0.06463623046875,0.01611328125,1.2708642824277918,0.003215789794921875,8.2578125,0.002529144287109375,0.00038909912109375
3,train,baseline,0.5562727451324463,72.75,72.75,1.6591796875,1.6591796875,1.7294921875,1.7294921875,1052,10,5.920919211966509,7.12890625,7.7265625,0.91357421875,0.077392578125,,,0.06800306699025777,0.1760748326778412,0.048428259789943695,10.086825667978502,2.563472392503777,0.0655517578125,9.5625,0.0255584716796875,0.006763458251953125,2.9309428088276515,0.25830078125,9.5390625,0.08807373046875,0.025665283203125,2.3208749086533187,0.6572265625,8.1328125,0.283203125,0.06951904296875,2.320484016375942,0.168212890625,9.109375,0.07244873046875,0.017791748046875,1.2708642824277918,0.005710601806640625,8.390625,0.00449371337890625,0.0006799697875976562
4,train,baseline,0.49334704875946045,76.0,76.0,1.66796875,1.66796875,1.7119140625,1.7119140625,887,10,5.724159860165293,6.875,7.671875,0.919921875,0.10394287109375,,,0.09262545406031919,0.14176945388317108,0.040712036192417145,10.086825667978498,2.563472392503777,0.06988525390625,9.296875,0.027252197265625,0.0074005126953125,2.9309428088276515,0.266845703125,9.2734375,0.091064453125,0.0272064208984375,2.3208749086533187,0.69287109375,7.80859375,0.298583984375,0.07537841796875,2.320484016375942,0.1661376953125,8.859375,0.07159423828125,0.0180816650390625,1.2708642824277918,0.0054473876953125,8.1328125,0.0042877197265625,0.0006690025329589844
5,train,baseline,0.4552185535430908,77.6875,77.6875,1.6826171875,1.6826171875,1.755859375,1.755859375,857,10,5.8928460162506875,7.0390625,7.81640625,0.95458984375,0.099365234375,,,0.08556074634674336,0.1851143091917038,0.045248497277498245,10.086825667978513,2.563472392503777,0.07275390625,9.4609375,0.02838134765625,0.00757598876953125,2.9309428088276515,0.27099609375,9.4296875,0.0924072265625,0.02716064453125,2.3208749086533187,0.689453125,7.984375,0.297119140625,0.07366943359375,2.320484016375942,0.1875,8.984375,0.080810546875,0.0200347900390625,1.2708642824277918,0.0062103271484375,8.296875,0.004886627197265625,0.0007467269897460938
6,train,baseline,0.42593464255332947,79.9375,79.9375,1.6865234375,1.6865234375,1.8515625,1.8515625,857,10,6.104562485501618,7.19921875,8.109375,0.99560546875,0.11260986328125,,,0.10464718960393056,0.19100706279277802,0.04197273775935173,10.086825667978498,2.563472392503777,0.08294677734375,9.59375,0.0323486328125,0.0084991455078125,2.9309428088276515,0.283447265625,9.5625,0.0966796875,0.0279693603515625,2.3208749086533187,0.73046875,8.0546875,0.314697265625,0.07672119140625,2.320484016375942,0.1815185546875,9.15625,0.0782470703125,0.019073486328125,1.2708642824277918,0.006587982177734375,8.453125,0.005184173583984375,0.0007781982421875
7,train,baseline,0.3904980421066284,82.0625,82.0625,1.6865234375,1.6865234375,1.8681640625,1.8681640625,780,10,6.080483745494292,7.1875,8.171875,1.0224609375,0.12042236328125,,,0.09675320293405135,0.18531031906604767,0.04100768268108368,10.086825667978518,2.563472392503777,0.09149169921875,9.5703125,0.03570556640625,0.0093841552734375,2.9309428088276515,0.307861328125,9.5,0.10498046875,0.030426025390625,2.3208749086533187,0.72412109375,8.0625,0.31201171875,0.076171875,2.320484016375942,0.189453125,9.125,0.0816650390625,0.019927978515625,1.2708642824277918,0.00814056396484375,8.4375,0.006404876708984375,0.0009622573852539062
8,train,baseline,0.3777836561203003,82.5,82.5,1.6923828125,1.6923828125,1.9033203125,1.9033203125,687,10,6.129562441492987,7.203125,8.28125,1.0693359375,0.1298828125,,,0.11541391127872531,0.1784839779138565,0.0374361127614975,10.086825667978498,2.563472392503777,0.09844970703125,9.5703125,0.038421630859375,0.01007843017578125,2.9309428088276523,0.3466796875,9.4453125,0.1182861328125,0.034210205078125,2.3208749086533187,0.72802734375,8.0703125,0.313720703125,0.07647705078125,2.320484016375942,0.1983642578125,9.125,0.08551025390625,0.0208282470703125,1.2708642824277918,0.00832366943359375,8.4609375,0.006549835205078125,0.0009822845458984375
9,train,baseline,0.35679057240486145,83.375,83.375,1.716796875,1.716796875,1.896484375,1.896484375,574,10,5.937820843929589,7.09765625,8.2578125,1.107421875,0.14013671875,,,0.10342028655394947,0.16649746894836426,0.0395454466342926,10.086825667978498,2.563472392503777,0.1031494140625,9.453125,0.040252685546875,0.01068115234375,2.9309428088276515,0.36279296875,9.3046875,0.123779296875,0.036163330078125,2.3208749086533187,0.7294921875,7.9609375,0.314208984375,0.07745361328125,2.320484016375942,0.1976318359375,9.0234375,0.085205078125,0.0209808349609375,1.2708642824277918,0.0096588134765625,8.3515625,0.007598876953125,0.0011539459228515625
10,train,baseline,0.33408430218696594,84.75,84.75,1.744140625,1.744140625,1.9375,1.9375,497,10,5.8324285099952125,7.10546875,8.3828125,1.1572265625,0.15234375,,,0.1142687331039705,0.15392206609249115,0.03470872342586517,10.086825667978513,2.563472392503777,0.10601806640625,9.453125,0.041351318359375,0.01096343994140625,2.9309428088276523,0.376220703125,9.28125,0.12841796875,0.037506103515625,2.3208749086533187,0.73583984375,7.953125,0.31689453125,0.07806396484375,2.320484016375942,0.2110595703125,9.0,0.09100341796875,0.02239990234375,1.2708642824277918,0.0099945068359375,8.3515625,0.00786590576171875,0.0011930465698242188
