epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn,posdis_nn,bosdis_nn
1,train,noise,1.6222879886627197,21.0625,21.0,1.4736328125,1.4736328125,0.1378173828125,0.1378173828125,106,11,0.3459169143541451,0.7255859375,0.72607421875,0.035064697265625,0.0008230209350585938,,,0.05769930223510672,0.0,0.0,10.086825667978498,2.563472392503777,0.00049591064453125,3.287109375,0.00019347667694091797,0.00015079975128173828,2.9309428088276515,0.0004930496215820312,3.65625,0.00016808509826660156,0.0001348257064819336,2.3208749086533187,0.0009059906005859375,3.044921875,0.0003902912139892578,0.00029730796813964844,2.320484016375942,0.0002841949462890625,3.044921875,0.00012242794036865234,9.328126907348633e-05,1.2708642824277918,0.00045990943908691406,1.9951171875,0.0003619194030761719,0.00023031234741210938,93,10,0.0265655517578125,0.2894505527324416,0.73291015625,0.73388671875,0.001163482666015625,,,2.563472392503777,0.0004963874816894531,3.294921875,0.00019359588623046875,0.00015056133270263672,2.9309428088276515,0.0004935264587402344,3.662109375,0.0001684427261352539,0.0001347064971923828,2.3208749086533187,0.0009064674377441406,3.052734375,0.0003905296325683594,0.0002968311309814453,2.320484016375942,0.0002841949462890625,3.052734375,0.00012242794036865234,9.310245513916016e-05,1.2708642824277918,0.00045990943908691406,2.001953125,0.0003619194030761719,0.0002294778823852539,0.05769930223510672,0.0,0.0
2,train,noise,1.614760160446167,22.21875,22.234375,1.4326171875,1.4326171875,0.00399017333984375,0.00399017333984375,1,1,0.0,0.0213623046875,0.0213775634765625,0.0,0.0011453628540039062,,,0.05763904746593698,0.0,0.0,10.086825667978507,2.563472392503777,-4.76837158203125e-07,2.583984375,-1.7881393432617188e-07,-1.7881393432617188e-07,2.9309428088276515,-4.76837158203125e-07,2.953125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.3208749086533187,-4.76837158203125e-07,2.341796875,-1.7881393432617188e-07,-1.7881393432617188e-07,2.320484016375942,-4.76837158203125e-07,2.341796875,-1.7881393432617188e-07,-1.7881393432617188e-07,1.2708642824277918,-5.960464477539062e-07,1.2919921875,-4.76837158203125e-07,-4.76837158203125e-07,1,1,0.0,0.0,0.021453857421875,0.021484375,0.0015478134155273438,,,2.563472392503777,9.5367431640625e-07,2.583984375,3.5762786865234375e-07,3.5762786865234375e-07,2.9309428088276515,4.76837158203125e-07,2.953125,1.7881393432617188e-07,1.7881393432617188e-07,2.3208749086533187,4.76837158203125e-07,2.341796875,1.7881393432617188e-07,1.7881393432617188e-07,2.320484016375942,7.152557373046875e-07,2.341796875,2.980232238769531e-07,2.980232238769531e-07,1.2708642824277918,4.76837158203125e-07,1.2919921875,3.5762786865234375e-07,3.5762786865234375e-07,0.05763904746593698,0.0,0.0
3,train,noise,1.610996961593628,23.28125,23.28125,1.4228515625,1.4228515625,0.0010271072387695312,0.0010271072387695312,1,1,0.0,0.0062255859375,0.006229400634765625,0.0,0.000797271728515625,,,0.05762808399119015,0.0,0.0,10.086825667978507,2.563472392503777,2.384185791015625e-07,2.5703125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276515,0.0,2.9375,0.0,0.0,2.3208749086533187,2.384185791015625e-07,2.326171875,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.326171875,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,-2.384185791015625e-07,1.27734375,-1.7881393432617188e-07,-1.7881393432617188e-07,1,1,0.0,0.0,0.006252288818359375,0.006256103515625,0.0010967254638671875,,,2.563472392503777,0.0,2.5703125,0.0,0.0,2.9309428088276515,0.0,2.9375,0.0,0.0,2.3208749086533187,-2.384185791015625e-07,2.326171875,-1.1920928955078125e-07,-1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.326171875,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,-2.384185791015625e-07,1.27734375,-1.7881393432617188e-07,-1.7881393432617188e-07,0.05762808399119015,0.0,0.0
4,train,noise,1.6089528799057007,23.40625,23.40625,1.416015625,1.416015625,0.0004229545593261719,0.0004229545593261719,1,1,0.0,0.0026111602783203125,0.0026149749755859375,0.0,0.0012025833129882812,,,0.05765719455787163,0.0,0.0,10.086825667978504,2.563472392503777,2.384185791015625e-07,2.56640625,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276523,0.0,2.93359375,0.0,0.0,2.3208749086533187,0.0,2.32421875,0.0,0.0,2.320484016375942,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,-3.5762786865234375e-07,1.2734375,-2.980232238769531e-07,-2.980232238769531e-07,1,1,0.0,0.0,0.002620697021484375,0.00262451171875,0.0015239715576171875,,,2.563472392503777,0.0,2.56640625,0.0,0.0,2.9309428088276523,-2.384185791015625e-07,2.93359375,-5.960464477539063e-08,-5.960464477539063e-08,2.3208749086533187,2.384185791015625e-07,2.32421875,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,-3.5762786865234375e-07,1.2734375,-2.980232238769531e-07,-2.980232238769531e-07,0.05765719455787163,0.0,0.0
5,train,noise,1.6065945625305176,23.171875,23.171875,1.4091796875,1.4091796875,0.00015723705291748047,0.00015723705291748047,1,1,0.0,0.0010614395141601562,0.0010623931884765625,0.0,0.0007009506225585938,,,0.0576482152018397,0.0,0.0,10.086825667978491,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276523,4.76837158203125e-07,2.931640625,1.7881393432617188e-07,1.7881393432617188e-07,2.3208749086533187,0.0,2.322265625,0.0,0.0,2.320484016375942,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,1.1920928955078125e-07,1.271484375,1.1920928955078125e-07,1.1920928955078125e-07,1,1,0.0,0.0,0.0010652542114257812,0.0010662078857421875,0.0012083053588867188,,,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276523,2.384185791015625e-07,2.931640625,5.960464477539063e-08,5.960464477539063e-08,2.3208749086533187,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,2.320484016375942,2.384185791015625e-07,2.322265625,1.1920928955078125e-07,1.1920928955078125e-07,1.2708642824277918,2.384185791015625e-07,1.271484375,1.7881393432617188e-07,1.7881393432617188e-07,0.0576482152018397,0.0,0.0
6,train,noise,1.597383737564087,24.5625,24.5625,1.4033203125,1.4033203125,6.723403930664062e-05,6.723403930664062e-05,1,1,0.0,0.0004742145538330078,0.0004744529724121094,0.0,0.0006747245788574219,,,0.057631179138454044,0.0,0.0,10.086825667978507,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276515,4.76837158203125e-07,2.931640625,1.7881393432617188e-07,1.7881393432617188e-07,2.3208749086533187,0.0,2.322265625,0.0,0.0,2.320484016375942,0.0,2.3203125,0.0,0.0,1.2708642824277918,0.0,1.271484375,0.0,0.0,1,1,0.0,0.0,0.0004756450653076172,0.0004761219024658203,0.0010356903076171875,,,2.563472392503777,0.0,2.564453125,0.0,0.0,2.9309428088276515,0.0,2.931640625,0.0,0.0,2.3208749086533187,0.0,2.322265625,0.0,0.0,2.320484016375942,0.0,2.3203125,0.0,0.0,1.2708642824277918,0.0,1.271484375,0.0,0.0,0.057631179138454044,0.0,0.0
7,train,noise,1.5940560102462769,24.015625,24.015625,1.3974609375,1.3974609375,2.8371810913085938e-05,2.8371810913085938e-05,1,1,0.0,0.00021195411682128906,0.00021183490753173828,0.0,-0.0007038116455078125,,,0.057581651846163186,0.0,0.0,10.086825667978498,2.563472392503777,-7.152557373046875e-07,2.564453125,-2.980232238769531e-07,-2.980232238769531e-07,2.9309428088276515,-4.76837158203125e-07,2.931640625,-1.7881393432617188e-07,-1.7881393432617188e-07,2.3208749086533187,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.320484016375942,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,1.2708642824277918,-1.1920928955078125e-06,1.271484375,-9.5367431640625e-07,-9.5367431640625e-07,1,1,0.0,0.0,0.00021398067474365234,0.00021255016326904297,-0.006977081298828125,,,2.563472392503777,4.76837158203125e-07,2.564453125,1.7881393432617188e-07,1.7881393432617188e-07,2.9309428088276515,4.76837158203125e-07,2.931640625,1.7881393432617188e-07,1.7881393432617188e-07,2.3208749086533187,4.76837158203125e-07,2.3203125,1.7881393432617188e-07,1.7881393432617188e-07,2.320484016375942,7.152557373046875e-07,2.3203125,2.980232238769531e-07,2.980232238769531e-07,1.2708642824277918,3.5762786865234375e-07,1.271484375,2.980232238769531e-07,2.980232238769531e-07,0.057581651846163186,0.0,0.0
8,train,noise,1.5857964754104614,24.71875,24.71875,1.392578125,1.392578125,1.1622905731201172e-05,1.1622905731201172e-05,1,1,0.0,9.40561294555664e-05,9.47713851928711e-05,0.0,0.007320404052734375,,,0.057589760048467775,0.0,0.0,10.086825667978495,2.563472392503777,-7.152557373046875e-07,2.564453125,-2.980232238769531e-07,-2.980232238769531e-07,2.9309428088276523,-7.152557373046875e-07,2.931640625,-2.384185791015625e-07,-2.384185791015625e-07,2.3208749086533187,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.320484016375942,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,1.2708642824277918,-1.1920928955078125e-07,1.2705078125,-1.1920928955078125e-07,-1.1920928955078125e-07,1,1,0.0,0.0,9.423494338989258e-05,9.506940841674805e-05,0.008392333984375,,,2.563472392503777,-7.152557373046875e-07,2.564453125,-2.980232238769531e-07,-2.980232238769531e-07,2.9309428088276523,-9.5367431640625e-07,2.931640625,-2.980232238769531e-07,-2.980232238769531e-07,2.3208749086533187,-9.5367431640625e-07,2.3203125,-4.172325134277344e-07,-4.172325134277344e-07,2.320484016375942,-7.152557373046875e-07,2.3203125,-2.980232238769531e-07,-2.980232238769531e-07,1.2708642824277918,-2.384185791015625e-07,1.2705078125,-1.7881393432617188e-07,-1.7881393432617188e-07,0.057589760048467775,0.0,0.0
9,train,noise,1.5849131345748901,24.34375,24.34375,1.38671875,1.38671875,5.304813385009766e-06,5.304813385009766e-06,1,1,0.0,4.202127456665039e-05,3.695487976074219e-05,0.0,-0.1368408203125,,,0.05765080008887153,0.0,0.0,10.086825667978513,2.563472392503777,-2.384185791015625e-07,2.564453125,-1.1920928955078125e-07,-1.1920928955078125e-07,2.9309428088276523,0.0,2.931640625,0.0,0.0,2.3208749086533187,0.0,2.3203125,0.0,0.0,2.320484016375942,-2.384185791015625e-07,2.3203125,-1.1920928955078125e-07,-1.1920928955078125e-07,1.2708642824277918,-1.1920928955078125e-07,1.2705078125,-1.1920928955078125e-07,-1.1920928955078125e-07,1,1,0.0,0.0,4.2378902435302734e-05,,,,,2.563472392503777,2.384185791015625e-07,2.564453125,1.1920928955078125e-07,1.1920928955078125e-07,2.9309428088276523,-2.384185791015625e-07,2.931640625,-5.960464477539063e-08,-5.960464477539063e-08,2.3208749086533187,0.0,2.3203125,0.0,0.0,2.320484016375942,0.0,2.3203125,0.0,0.0,1.2708642824277918,0.0,1.2705078125,0.0,0.0,0.05765080008887153,0.0,0.0
10,train,noise,1.5786190032958984,24.078125,24.078125,1.3818359375,1.3818359375,2.1457672119140625e-06,2.1457672119140625e-06,1,1,0.0,1.895427703857422e-05,,0.0,,,,0.05760776557236084,0.0,0.0,10.086825667978498,2.563472392503777,-7.152557373046875e-07,2.564453125,-2.980232238769531e-07,-2.980232238769531e-07,2.9309428088276515,-4.76837158203125e-07,2.931640625,-1.7881393432617188e-07,-1.7881393432617188e-07,2.3208749086533187,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,2.320484016375942,-4.76837158203125e-07,2.3203125,-1.7881393432617188e-07,-1.7881393432617188e-07,1.2708642824277918,-2.384185791015625e-07,1.2705078125,-1.7881393432617188e-07,-1.7881393432617188e-07,1,1,0.0,0.0,1.8715858459472656e-05,1.9311904907226562e-05,0.030609130859375,,,2.563472392503777,0.0,2.564453125,0.0,0.0,2.9309428088276515,0.0,2.931640625,0.0,0.0,2.3208749086533187,0.0,2.3203125,0.0,0.0,2.320484016375942,-2.384185791015625e-07,2.3203125,-1.1920928955078125e-07,-1.1920928955078125e-07,1.2708642824277918,0.0,1.2705078125,0.0,0.0,0.05760776557236084,0.0,0.0
