epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn,posdis_nn,bosdis_nn
1,train,noise,1.342970848083496,34.8125,34.84375,1.7021484375,1.7021484375,0.83154296875,0.83154296875,624,10,3.204385521628311,3.96484375,3.96875,0.32958984375,0.0008101463317871094,,,0.07550432581820439,0.17676785588264465,0.03937288746237755,10.086825667978504,2.563472392503777,0.006671905517578125,6.515625,0.0026035308837890625,0.0010223388671875,2.9309428088276523,0.035369873046875,6.82421875,0.0120697021484375,0.005130767822265625,2.3208749086533187,0.1878662109375,5.91015625,0.0809326171875,0.029876708984375,2.320484016375942,0.020233154296875,6.24609375,0.00872039794921875,0.0032196044921875,1.2708642824277918,0.001758575439453125,5.23046875,0.0013837814331054688,0.000335693359375,638,10,0.3583984375,3.4780832951757708,3.962890625,3.96875,0.0011739730834960938,,,2.563472392503777,0.006679534912109375,6.51171875,0.002605438232421875,0.0010232925415039062,2.9309428088276523,0.035400390625,6.82421875,0.01207733154296875,0.00513458251953125,2.3208749086533187,0.1878662109375,5.91015625,0.0809326171875,0.0298919677734375,2.320484016375942,0.0202484130859375,6.2421875,0.00872802734375,0.003223419189453125,1.2708642824277918,0.0017595291137695312,5.23046875,0.001384735107421875,0.0003361701965332031,0.0795163514851728,0.18973396718502045,0.04257487133145332
2,train,noise,0.7150424718856812,64.375,64.4375,1.76171875,1.76171875,1.3271484375,1.3271484375,623,10,5.537938351909585,6.1328125,6.15234375,0.724609375,0.002704620361328125,,,0.10690182723791886,0.16140657663345337,0.0407399907708168,10.086825667978522,2.563472392503777,0.036468505859375,8.625,0.01422119140625,0.004192352294921875,2.9309428088276515,0.1966552734375,8.671875,0.06707763671875,0.021697998046875,2.3208749086533187,0.65283203125,7.1484375,0.28125,0.07720947265625,2.320484016375942,0.1771240234375,8.1015625,0.07635498046875,0.0209503173828125,1.2708642824277918,0.003925323486328125,7.3984375,0.0030879974365234375,0.000530242919921875,637,10,0.74462890625,5.7704814900228385,6.125,6.15234375,0.0039215087890625,,,2.563472392503777,0.036468505859375,8.6171875,0.01422882080078125,0.0041961669921875,2.9309428088276515,0.1966552734375,8.6640625,0.067138671875,0.0217132568359375,2.3208749086533187,0.65283203125,7.140625,0.281494140625,0.07733154296875,2.320484016375942,0.17724609375,8.09375,0.07635498046875,0.0209808349609375,1.2708642824277918,0.003925323486328125,7.390625,0.00308990478515625,0.0005307197570800781,0.10428043515858934,0.15752847492694855,0.03614802286028862
3,train,noise,0.6086434125900269,69.375,69.3125,1.9091796875,1.9091796875,1.3994140625,1.3994140625,602,10,5.665050580054939,6.3671875,6.3828125,0.7412109375,0.00279998779296875,,,0.11827335232230093,0.16277487576007843,0.036176666617393494,10.08682566797851,2.563472392503777,0.041229248046875,8.84375,0.016082763671875,0.00461578369140625,2.9309428088276523,0.187255859375,8.921875,0.06390380859375,0.0201416015625,2.3208749086533187,0.63916015625,7.41015625,0.275390625,0.07354736328125,2.320484016375942,0.222412109375,8.2421875,0.0958251953125,0.025604248046875,1.2708642824277918,0.004642486572265625,7.625,0.0036525726318359375,0.0006079673767089844,629,10,0.76220703125,5.8553480849791075,6.35546875,6.3828125,0.004058837890625,,,2.563472392503777,0.041229248046875,8.8359375,0.016082763671875,0.0046234130859375,2.9309428088276523,0.187255859375,8.9140625,0.06390380859375,0.0201568603515625,2.3208749086533187,0.63916015625,7.3984375,0.275390625,0.0736083984375,2.320484016375942,0.222412109375,8.234375,0.09588623046875,0.025634765625,1.2708642824277918,0.00464630126953125,7.6171875,0.00365447998046875,0.0006089210510253906,0.1185061170402175,0.16032230854034424,0.034737177193164825
4,train,noise,0.5452161431312561,72.75,72.5625,2.0390625,2.0390625,1.369140625,1.369140625,528,10,5.427392350640057,6.2578125,6.27734375,0.72705078125,0.0033721923828125,,,0.11005402833350493,0.16535012423992157,0.036664918065071106,10.086825667978502,2.563472392503777,0.039337158203125,8.7421875,0.01534271240234375,0.004459381103515625,2.9309428088276515,0.18310546875,8.8203125,0.06243896484375,0.019927978515625,2.3208749086533187,0.64111328125,7.296875,0.276123046875,0.07470703125,2.320484016375942,0.2108154296875,8.15625,0.0908203125,0.0245819091796875,1.2708642824277918,0.00455474853515625,7.51953125,0.0035839080810546875,0.0006051063537597656,583,10,0.7509765625,5.625283588683033,6.24609375,6.27734375,0.004886627197265625,,,2.563472392503777,0.03936767578125,8.734375,0.01535797119140625,0.004467010498046875,2.9309428088276515,0.18310546875,8.8125,0.0625,0.01995849609375,2.3208749086533187,0.64111328125,7.28515625,0.2763671875,0.0748291015625,2.320484016375942,0.2109375,8.1484375,0.09088134765625,0.0246124267578125,1.2708642824277918,0.004558563232421875,7.5078125,0.0035877227783203125,0.000606536865234375,0.11201442022865767,0.16272391378879547,0.036502011120319366
5,train,noise,0.49974387884140015,75.1875,75.4375,2.150390625,2.150390625,1.39453125,1.39453125,493,10,5.3749790485299025,6.32421875,6.3515625,0.7373046875,0.00403594970703125,,,0.08667177404405652,0.1711643934249878,0.03513769805431366,10.086825667978504,2.563472392503777,0.04107666015625,8.8046875,0.016021728515625,0.004619598388671875,2.9309428088276523,0.1844482421875,8.890625,0.06292724609375,0.019927978515625,2.3208749086533187,0.640625,7.36328125,0.276123046875,0.0740966796875,2.320484016375942,0.196044921875,8.25,0.08447265625,0.022674560546875,1.2708642824277918,0.004726409912109375,7.5859375,0.0037174224853515625,0.0006222724914550781,532,10,0.767578125,5.6120366527801595,6.3125,6.3515625,0.005855560302734375,,,2.563472392503777,0.041107177734375,8.796875,0.0160369873046875,0.00463104248046875,2.9309428088276523,0.1846923828125,8.875,0.06304931640625,0.0199737548828125,2.3208749086533187,0.64111328125,7.3515625,0.276123046875,0.07421875,2.320484016375942,0.1962890625,8.2421875,0.0845947265625,0.022735595703125,1.2708642824277918,0.004734039306640625,7.57421875,0.0037250518798828125,0.0006241798400878906,0.08503270260916312,0.16362376511096954,0.03122616745531559
6,train,noise,0.4710462689399719,77.375,77.375,2.228515625,2.228515625,1.40234375,1.40234375,445,10,5.284882657995322,6.34375,6.375,0.75390625,0.004772186279296875,,,0.11087248972158972,0.1682729423046112,0.033203642815351486,10.086825667978509,2.563472392503777,0.040313720703125,8.828125,0.0157318115234375,0.00452423095703125,2.9309428088276515,0.185546875,8.90625,0.06329345703125,0.0200042724609375,2.3208749086533187,0.64306640625,7.37890625,0.277099609375,0.07421875,2.320484016375942,0.1912841796875,8.28125,0.0823974609375,0.0220794677734375,1.2708642824277918,0.0045013427734375,7.60546875,0.0035400390625,0.0005908012390136719,530,10,0.767578125,5.559626172137954,6.33203125,6.375,0.0069427490234375,,,2.563472392503777,0.0404052734375,8.8125,0.0157623291015625,0.004543304443359375,2.9309428088276515,0.1861572265625,8.890625,0.0634765625,0.0200958251953125,2.3208749086533187,0.64404296875,7.36328125,0.27734375,0.07440185546875,2.320484016375942,0.191650390625,8.265625,0.0826416015625,0.02215576171875,1.2708642824277918,0.0045166015625,7.59375,0.0035533905029296875,0.0005941390991210938,0.1055387794265441,0.16639406979084015,0.03206266090273857
7,train,noise,0.44387975335121155,78.375,78.4375,2.296875,2.296875,1.42578125,1.42578125,444,10,5.300583563700829,6.4140625,6.4453125,0.76171875,0.0052032470703125,,,0.11027595768585223,0.16680088639259338,0.03396156057715416,10.086825667978491,2.563472392503777,0.043304443359375,8.890625,0.0168914794921875,0.004825592041015625,2.9309428088276515,0.1905517578125,8.9609375,0.06500244140625,0.0204010009765625,2.3208749086533187,0.64013671875,7.453125,0.27587890625,0.07330322265625,2.320484016375942,0.1871337890625,8.359375,0.08062744140625,0.02142333984375,1.2708642824277918,0.0045928955078125,7.67578125,0.0036144256591796875,0.0005974769592285156,523,10,0.77880859375,5.605802375150811,6.3984375,6.4453125,0.007579803466796875,,,2.563472392503777,0.04345703125,8.875,0.0169525146484375,0.004848480224609375,2.9309428088276515,0.1912841796875,8.9453125,0.06524658203125,0.0205078125,2.3208749086533187,0.640625,7.4375,0.276123046875,0.073486328125,2.320484016375942,0.1876220703125,8.34375,0.08087158203125,0.0215301513671875,1.2708642824277918,0.004608154296875,7.66015625,0.0036258697509765625,0.0006008148193359375,0.10751066904398988,0.1594688594341278,0.03592539578676224
8,train,noise,0.4179706275463104,80.125,80.1875,2.34765625,2.34765625,1.4365234375,1.4365234375,414,10,5.272071267423365,6.44921875,6.48828125,0.7666015625,0.005828857421875,,,0.08397761634290712,0.14680103957653046,0.03293495997786522,10.086825667978513,2.563472392503777,0.041473388671875,8.9296875,0.01617431640625,0.00460052490234375,2.9309428088276515,0.1937255859375,8.9921875,0.06610107421875,0.0206451416015625,2.3208749086533187,0.6435546875,7.484375,0.27734375,0.0733642578125,2.320484016375942,0.176513671875,8.421875,0.0760498046875,0.0201263427734375,1.2708642824277918,0.004535675048828125,7.7109375,0.003570556640625,0.00058746337890625,494,10,0.7890625,5.552590345971615,6.43359375,6.48828125,0.00848388671875,,,2.563472392503777,0.0416259765625,8.9140625,0.0162353515625,0.004627227783203125,2.9309428088276515,0.194580078125,8.9765625,0.06640625,0.020782470703125,2.3208749086533187,0.64453125,7.46484375,0.277587890625,0.0736083984375,2.320484016375942,0.1771240234375,8.3984375,0.0762939453125,0.020233154296875,1.2708642824277918,0.004558563232421875,7.6953125,0.0035877227783203125,0.0005917549133300781,0.08280761443517859,0.14663204550743103,0.03238392993807793
9,train,noise,0.4009029269218445,81.625,81.625,2.369140625,2.369140625,1.4453125,1.4453125,418,10,5.256722774518585,6.4765625,6.51953125,0.78466796875,0.006458282470703125,,,0.11722246291489483,0.1644539088010788,0.03899965062737465,10.086825667978506,2.563472392503777,0.0421142578125,8.953125,0.01641845703125,0.004657745361328125,2.9309428088276515,0.198974609375,9.0078125,0.06787109375,0.021148681640625,2.3208749086533187,0.64697265625,7.50390625,0.27880859375,0.07354736328125,2.320484016375942,0.1820068359375,8.4296875,0.07843017578125,0.02069091796875,1.2708642824277918,0.00440216064453125,7.73828125,0.0034656524658203125,0.000568389892578125,503,10,0.7939453125,5.608728093608045,6.45703125,6.51953125,0.00942230224609375,,,2.563472392503777,0.042266845703125,8.9375,0.0164947509765625,0.004688262939453125,2.9309428088276515,0.199951171875,8.984375,0.0682373046875,0.02130126953125,2.3208749086533187,0.64794921875,7.48046875,0.279296875,0.0738525390625,2.320484016375942,0.1824951171875,8.4140625,0.07861328125,0.020782470703125,1.2708642824277918,0.004428863525390625,7.71875,0.00348663330078125,0.0005731582641601562,0.1043561844532009,0.16121092438697815,0.03318948298692703
10,train,noise,0.38544803857803345,81.375,81.4375,2.37109375,2.37109375,1.47265625,1.47265625,409,10,5.330158064614682,6.56640625,6.609375,0.79638671875,0.006500244140625,,,0.093689119566017,0.16774721443653107,0.034481097012758255,10.086825667978516,2.563472392503777,0.043731689453125,9.0390625,0.017059326171875,0.004791259765625,2.9309428088276523,0.20458984375,9.0859375,0.06976318359375,0.0215301513671875,2.3208749086533187,0.65234375,7.58203125,0.281005859375,0.07342529296875,2.320484016375942,0.184326171875,8.515625,0.07940673828125,0.0207366943359375,1.2708642824277918,0.0047760009765625,7.828125,0.0037593841552734375,0.0006098747253417969,503,10,0.80419921875,5.698920236551872,6.546875,6.609375,0.00949859619140625,,,2.563472392503777,0.0439453125,9.0234375,0.0171356201171875,0.00482177734375,2.9309428088276523,0.2056884765625,9.0625,0.0701904296875,0.0217132568359375,2.3208749086533187,0.65380859375,7.55859375,0.28173828125,0.07373046875,2.320484016375942,0.1846923828125,8.5,0.07958984375,0.0208282470703125,1.2708642824277918,0.004802703857421875,7.80859375,0.0037784576416015625,0.000614166259765625,0.08693260062588584,0.157099649310112,0.03288310021162033
11,train,noise,0.3747551739215851,82.625,82.5,2.419921875,2.419921875,1.4541015625,1.4541015625,386,10,5.189182935404791,6.5,6.546875,0.78759765625,0.00711822509765625,,,0.10719881728504688,0.15170162916183472,0.032346975058317184,10.086825667978495,2.563472392503777,0.042816162109375,8.9765625,0.0167083740234375,0.004726409912109375,2.9309428088276515,0.20458984375,9.0234375,0.06982421875,0.021697998046875,2.3208749086533187,0.64501953125,7.53125,0.278076171875,0.0731201171875,2.320484016375942,0.1767578125,8.46875,0.076171875,0.020050048828125,1.2708642824277918,0.004535675048828125,7.76171875,0.0035686492919921875,0.000583648681640625,462,10,0.7958984375,5.53481864578829,6.4765625,6.546875,0.0103912353515625,,,2.563472392503777,0.04302978515625,8.953125,0.01678466796875,0.0047607421875,2.9309428088276515,0.205810546875,9.0,0.0701904296875,0.021881103515625,2.3208749086533187,0.646484375,7.50390625,0.278564453125,0.073486328125,2.320484016375942,0.1771240234375,8.4453125,0.07635498046875,0.0201263427734375,1.2708642824277918,0.0045623779296875,7.73828125,0.003589630126953125,0.0005888938903808594,0.10074440982479065,0.1468263417482376,0.032315246760845184
12,train,noise,0.3521823287010193,83.375,83.375,2.427734375,2.427734375,1.4638671875,1.4638671875,382,10,5.188845675801523,6.53125,6.578125,0.7958984375,0.007274627685546875,,,0.09630787031179504,0.1675119698047638,0.03865993767976761,10.086825667978504,2.563472392503777,0.0430908203125,9.0078125,0.016815185546875,0.00473785400390625,2.9309428088276515,0.2081298828125,9.046875,0.07098388671875,0.0219879150390625,2.3208749086533187,0.6337890625,7.5859375,0.27294921875,0.07159423828125,2.320484016375942,0.183349609375,8.484375,0.0789794921875,0.0207061767578125,1.2708642824277918,0.004673004150390625,7.79296875,0.0036773681640625,0.000598907470703125,449,10,0.81103515625,5.56374226588464,6.5078125,6.578125,0.0106353759765625,,,2.563472392503777,0.0433349609375,8.984375,0.01690673828125,0.0047760009765625,2.9309428088276515,0.2093505859375,9.0234375,0.07147216796875,0.022186279296875,2.3208749086533187,0.6357421875,7.55859375,0.27392578125,0.07196044921875,2.320484016375942,0.18359375,8.4609375,0.07916259765625,0.0207977294921875,1.2708642824277918,0.00469970703125,7.76953125,0.003696441650390625,0.0006036758422851562,0.0860920260609323,0.1621573567390442,0.03256600350141525
