epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_shape_nn,mutual_info_msg_shape_nn,variation_of_info_msg_shape_nn,proficiency_msg_shape_nn,redundancy_msg_shape_nn,entropy_color_nn,mutual_info_msg_color_nn,variation_of_info_msg_color_nn,proficiency_msg_color_nn,redundancy_msg_color_nn,entropy_xpos_nn,mutual_info_msg_xpos_nn,variation_of_info_msg_xpos_nn,proficiency_msg_xpos_nn,redundancy_msg_xpos_nn,entropy_ypos_nn,mutual_info_msg_ypos_nn,variation_of_info_msg_ypos_nn,proficiency_msg_ypos_nn,redundancy_msg_ypos_nn,entropy_rotation_nn,mutual_info_msg_rotation_nn,variation_of_info_msg_rotation_nn,proficiency_msg_rotation_nn,redundancy_msg_rotation_nn,topsim_nn,posdis_nn,bosdis_nn
1,train,noise,1.1907775402069092,41.28125,42.28125,1.701171875,1.69921875,1.4365234375,1.66796875,1639,10,4.998189211960022,5.23828125,5.2421875,0.525390625,0.0005693435668945312,,,0.07721792781595774,0.11759950965642929,0.036359917372465134,10.086825667978495,2.563472392503777,0.006519317626953125,7.7890625,0.002544403076171875,0.000835418701171875,2.9309428088276515,0.05548095703125,8.0625,0.0189208984375,0.0067901611328125,2.3208749086533187,0.25146484375,7.05859375,0.10833740234375,0.03326416015625,2.320484016375942,0.001026153564453125,7.55859375,0.00044226646423339844,0.00013577938079833984,1.2708642824277918,0.0011615753173828125,6.5078125,0.0009145736694335938,0.00017845630645751953,1775,10,0.55615234375,5.1443811392951755,6.9921875,7.0,0.0008034706115722656,,,2.563472392503777,0.01209259033203125,9.53125,0.004718780517578125,0.0012655258178710938,2.9309428088276515,0.0953369140625,9.734375,0.03253173828125,0.00960540771484375,2.3208749086533187,0.385986328125,8.5390625,0.166259765625,0.04144287109375,2.320484016375942,0.0019283294677734375,9.3125,0.0008311271667480469,0.00020706653594970703,1.2708642824277918,0.0018768310546875,8.2578125,0.0014772415161132812,0.00022709369659423828,0.08879587219723842,0.1527051478624344,0.042016662657260895
2,train,noise,0.8601949214935303,55.9375,58.75,1.73828125,1.728515625,1.7978515625,2.123046875,1750,10,6.380906428657784,6.56640625,6.62890625,0.751953125,0.00955963134765625,,,0.07863779389053714,0.19731086492538452,0.06112787500023842,10.08682566797849,2.563472392503777,0.01006317138671875,9.109375,0.003925323486328125,0.001102447509765625,2.9309428088276515,0.08270263671875,9.328125,0.028228759765625,0.0087127685546875,2.3208749086533187,0.5380859375,7.80859375,0.2318115234375,0.060546875,2.320484016375942,0.001972198486328125,8.8828125,0.0008497238159179688,0.0002219676971435547,1.2708642824277918,0.0012369155883789062,7.83203125,0.0009732246398925781,0.00015783309936523438,1990,10,0.81591796875,6.774607918384227,8.6953125,8.828125,0.0154266357421875,,,2.563472392503777,0.022003173828125,11.2109375,0.00858306884765625,0.001953125,2.9309428088276515,0.2086181640625,11.2109375,0.0711669921875,0.0179443359375,2.3208749086533187,0.99072265625,9.03125,0.427001953125,0.0899658203125,2.320484016375942,0.0048980712890625,11.0078125,0.002109527587890625,0.0004444122314453125,1.2708642824277918,0.00278472900390625,9.9609375,0.0021915435791015625,0.00027942657470703125,0.10171686338571972,0.26640239357948303,0.07465572655200958
3,train,noise,0.739246129989624,63.625,65.125,1.8017578125,1.7919921875,2.21484375,2.587890625,1167,10,6.230508105369357,6.87890625,7.64453125,1.302734375,0.100341796875,,,0.14658313196432515,0.3081900179386139,0.08767774701118469,10.086825667978491,2.563472392503777,0.0135345458984375,9.4140625,0.005279541015625,0.0014333724975585938,2.9309428088276515,0.1240234375,9.5625,0.042327880859375,0.0126495361328125,2.3208749086533187,0.61474609375,7.96875,0.264892578125,0.06683349609375,2.320484016375942,0.0026264190673828125,9.1953125,0.0011320114135742188,0.0002856254577636719,1.2708642824277918,0.0023021697998046875,8.140625,0.0018110275268554688,0.00028252601623535156,1249,10,1.470703125,6.411309264470631,8.7890625,10.3125,0.14794921875,,,2.563472392503777,0.0220794677734375,11.3046875,0.00861358642578125,0.0019445419311523438,2.9309428088276515,0.21875,11.28125,0.07464599609375,0.0186614990234375,2.3208749086533187,1.025390625,9.0546875,0.44189453125,0.09228515625,2.320484016375942,0.00482940673828125,11.1015625,0.0020809173583984375,0.00043463706970214844,1.2708642824277918,0.00402069091796875,10.0546875,0.003162384033203125,0.00039958953857421875,0.17453402237136167,0.4052910804748535,0.09884682297706604
4,train,noise,0.6003022789955139,71.375,72.125,1.9208984375,1.9140625,2.728515625,3.189453125,965,10,5.97385957500285,7.33203125,8.8515625,2.0390625,0.1712646484375,,,0.16984751060156744,0.31270667910575867,0.09159380942583084,10.086825667978504,2.563472392503777,0.019500732421875,9.859375,0.00760650634765625,0.0019702911376953125,2.9309428088276523,0.181396484375,9.8984375,0.0618896484375,0.017669677734375,2.3208749086533187,0.6787109375,8.296875,0.29248046875,0.0703125,2.320484016375942,0.004802703857421875,9.640625,0.0020694732666015625,0.0004978179931640625,1.2708642824277918,0.0049896240234375,8.59375,0.00392913818359375,0.0005803108215332031,967,10,2.34375,5.833753115587437,9.171875,11.9375,0.2313232421875,,,2.563472392503777,0.0300750732421875,11.6796875,0.01172637939453125,0.0025615692138671875,2.9309428088276523,0.2763671875,11.5546875,0.09429931640625,0.0228271484375,2.3208749086533187,1.1435546875,9.2109375,0.49267578125,0.0994873046875,2.320484016375942,0.00794219970703125,11.4765625,0.003421783447265625,0.0006909370422363281,1.2708642824277918,0.00872802734375,10.4296875,0.006870269775390625,0.0008358955383300781,0.19452060745693786,0.4153728485107422,0.10680252313613892
5,train,noise,0.5454518795013428,74.0625,74.9375,1.9912109375,1.9873046875,2.78515625,3.236328125,1046,10,5.769805250192452,7.22265625,8.890625,2.14453125,0.187744140625,,,0.1585533816111168,0.2900446653366089,0.0912463366985321,10.086825667978504,2.563472392503777,0.028045654296875,9.7265625,0.0109405517578125,0.002864837646484375,2.9309428088276515,0.2352294921875,9.6796875,0.08026123046875,0.0231781005859375,2.3208749086533187,0.6943359375,8.15625,0.29931640625,0.07275390625,2.320484016375942,0.0071868896484375,9.53125,0.0030975341796875,0.0007534027099609375,1.2708642824277918,0.0051727294921875,8.484375,0.004070281982421875,0.0006089210510253906,1023,10,2.458984375,5.525657630977546,9.015625,11.96875,0.24658203125,,,2.563472392503777,0.041412353515625,11.5,0.0161590576171875,0.0035762786865234375,2.9309428088276515,0.34521484375,11.2578125,0.1177978515625,0.028900146484375,2.3208749086533187,1.1650390625,9.0078125,0.501953125,0.10272216796875,2.320484016375942,0.01236724853515625,11.3125,0.005329132080078125,0.00109100341796875,1.2708642824277918,0.008453369140625,10.2734375,0.006649017333984375,0.0008211135864257812,0.19494987459056126,0.3962808847427368,0.10500320792198181
6,train,noise,0.500294029712677,76.5,77.1875,2.041015625,2.037109375,2.87109375,3.3515625,1091,10,5.85342714418682,7.29296875,9.15625,2.236328125,0.2032470703125,,,0.1629679862534184,0.30422258377075195,0.09249898791313171,10.086825667978513,2.563472392503777,0.03070068359375,9.796875,0.0119781494140625,0.0031147003173828125,2.9309428088276515,0.2498779296875,9.7265625,0.08526611328125,0.024444580078125,2.3208749086533187,0.716796875,8.1796875,0.308837890625,0.0745849609375,2.320484016375942,0.00991058349609375,9.59375,0.0042724609375,0.0010309219360351562,1.2708642824277918,0.005035400390625,8.5546875,0.003963470458984375,0.0005884170532226562,1101,10,2.568359375,5.5993650874565235,9.0625,12.3203125,0.264404296875,,,2.563472392503777,0.044525146484375,11.5390625,0.017364501953125,0.0038299560546875,2.9309428088276515,0.35888671875,11.2734375,0.1224365234375,0.0299224853515625,2.3208749086533187,1.1962890625,8.9921875,0.515625,0.1051025390625,2.320484016375942,0.016693115234375,11.3515625,0.00719451904296875,0.0014667510986328125,1.2708642824277918,0.00797271728515625,10.3203125,0.006275177001953125,0.0007715225219726562,0.1987658642577189,0.4173887073993683,0.10603256523609161
7,train,noise,0.46658483147621155,78.6875,79.25,2.095703125,2.09375,2.951171875,3.458984375,1141,10,5.87978342950773,7.33984375,9.375,2.33984375,0.217041015625,,,0.15795265550619067,0.28012990951538086,0.09383591264486313,10.086825667978498,2.563472392503777,0.035308837890625,9.8359375,0.0137786865234375,0.003566741943359375,2.9309428088276523,0.267578125,9.734375,0.09130859375,0.02606201171875,2.3208749086533187,0.716796875,8.2265625,0.308837890625,0.07415771484375,2.320484016375942,0.0148468017578125,9.6328125,0.006397247314453125,0.0015363693237304688,1.2708642824277918,0.00492095947265625,8.6015625,0.003871917724609375,0.0005712509155273438,1141,10,2.703125,5.546084141269969,9.0859375,12.609375,0.279541015625,,,2.563472392503777,0.050384521484375,11.546875,0.0196533203125,0.00432586669921875,2.9309428088276523,0.376953125,11.2578125,0.1285400390625,0.0313720703125,2.3208749086533187,1.193359375,9.015625,0.51416015625,0.10467529296875,2.320484016375942,0.0250701904296875,11.3515625,0.01080322265625,0.002197265625,1.2708642824277918,0.007556915283203125,10.3359375,0.005947113037109375,0.0007300376892089844,0.19865068533393823,0.41462278366088867,0.11077770590782166
8,train,noise,0.43691515922546387,80.0625,80.8125,2.14453125,2.14453125,3.072265625,3.59375,1319,10,6.216039357598207,7.59765625,9.6484375,2.361328125,0.2127685546875,,,0.16495862803246758,0.3005566895008087,0.09853638708591461,10.086825667978498,2.563472392503777,0.039886474609375,10.078125,0.01555633544921875,0.003925323486328125,2.9309428088276515,0.287109375,9.953125,0.097900390625,0.0272674560546875,2.3208749086533187,0.7216796875,8.4765625,0.310791015625,0.07275390625,2.320484016375942,0.0191192626953125,9.8828125,0.00823974609375,0.0019273757934570312,1.2708642824277918,0.00504302978515625,8.859375,0.00396728515625,0.0005688667297363281,1316,10,2.720703125,5.866225329183637,9.4296875,12.9609375,0.2724609375,,,2.563472392503777,0.057525634765625,11.8828125,0.022430419921875,0.004795074462890625,2.9309428088276515,0.4033203125,11.5546875,0.1375732421875,0.032623291015625,2.3208749086533187,1.203125,9.34375,0.5185546875,0.1024169921875,2.320484016375942,0.033355712890625,11.6875,0.014373779296875,0.002838134765625,1.2708642824277918,0.0078277587890625,10.6875,0.006160736083984375,0.0007314682006835938,0.1953551853670563,0.4051126539707184,0.11674019694328308
9,train,noise,0.41814807057380676,81.0,81.125,2.173828125,2.171875,3.091796875,3.6015625,1258,10,6.078486154169523,7.48046875,9.6640625,2.40625,0.2264404296875,,,0.1520945672312088,0.29236647486686707,0.09500744193792343,10.086825667978498,2.563472392503777,0.03955078125,9.9609375,0.0154266357421875,0.003936767578125,2.9309428088276515,0.286865234375,9.8359375,0.097900390625,0.027557373046875,2.3208749086533187,0.73974609375,8.3203125,0.31884765625,0.07550048828125,2.320484016375942,0.020294189453125,9.7578125,0.00875091552734375,0.002071380615234375,1.2708642824277918,0.005252838134765625,8.7421875,0.004131317138671875,0.0006003379821777344,1269,10,2.765625,5.69922196148279,9.2265625,12.984375,0.289794921875,,,2.563472392503777,0.056488037109375,11.671875,0.02203369140625,0.004791259765625,2.9309428088276515,0.400390625,11.3515625,0.1365966796875,0.032928466796875,2.3208749086533187,1.220703125,9.1015625,0.52587890625,0.10577392578125,2.320484016375942,0.0361328125,11.46875,0.01556396484375,0.0031280517578125,1.2708642824277918,0.00812530517578125,10.4765625,0.0063934326171875,0.000774383544921875,0.18734478381848305,0.39805924892425537,0.10753847658634186
10,train,noise,0.40524524450302124,81.3125,81.875,2.201171875,2.201171875,3.140625,3.64453125,1312,10,6.219340356915772,7.5546875,9.7578125,2.396484375,0.225341796875,,,0.15280765288400372,0.315203994512558,0.10934369266033173,10.0868256679785,2.563472392503777,0.0394287109375,10.0390625,0.01537322998046875,0.003894805908203125,2.9309428088276523,0.291259765625,9.90625,0.09942626953125,0.0277862548828125,2.3208749086533187,0.75048828125,8.375,0.3232421875,0.075927734375,2.320484016375942,0.0243377685546875,9.828125,0.01049041748046875,0.00246429443359375,1.2708642824277918,0.00524139404296875,8.8203125,0.004123687744140625,0.0005936622619628906,1310,10,2.73828125,5.848978733371065,9.3046875,13.09375,0.28955078125,,,2.563472392503777,0.056396484375,11.75,0.022003173828125,0.00475311279296875,2.9309428088276523,0.405029296875,11.421875,0.13818359375,0.033111572265625,2.3208749086533187,1.2314453125,9.1640625,0.53076171875,0.10595703125,2.320484016375942,0.043304443359375,11.5390625,0.0186614990234375,0.0037250518798828125,1.2708642824277918,0.00806427001953125,10.5546875,0.006343841552734375,0.0007624626159667969,0.19343669364532298,0.413065105676651,0.12202150374650955
