epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.110710859298706,45.78125,45.78125,1.6708984375,1.6708984375,0.82275390625,0.82275390625,91,10,3.6938587638826776,3.986328125,4.00390625,0.49609375,0.004993438720703125,,,0.07551042619758892,0.20058123767375946,0.03399798274040222,10.086825667978504,2.563472392503777,0.01129913330078125,6.52734375,0.0044097900390625,0.0017261505126953125,2.9309428088276515,0.07489013671875,6.765625,0.0255584716796875,0.010833740234375,2.3208749086533187,0.36865234375,5.5703125,0.1588134765625,0.058441162109375,2.320484016375942,0.030731201171875,6.24609375,0.01324462890625,0.004871368408203125,1.2708642824277918,0.0018711090087890625,5.25390625,0.00147247314453125,0.0003559589385986328
2,train,baseline,0.7003359794616699,65.4375,65.4375,1.7978515625,1.7978515625,1.0712890625,1.0712890625,91,10,4.080601514148236,4.734375,4.9375,0.7626953125,0.041412353515625,,,0.11640859863585436,0.23287630081176758,0.036916427314281464,10.086825667978513,2.563472392503777,0.028656005859375,7.23828125,0.01117706298828125,0.003925323486328125,2.9309428088276523,0.1658935546875,7.33203125,0.05657958984375,0.021636962890625,2.3208749086533187,0.66259765625,5.73046875,0.28564453125,0.09393310546875,2.320484016375942,0.0596923828125,6.93359375,0.025726318359375,0.00846099853515625,1.2708642824277918,0.0038242340087890625,5.99609375,0.003009796142578125,0.000637054443359375
3,train,baseline,0.5868595242500305,71.4375,71.4375,1.91796875,1.91796875,1.2099609375,1.2099609375,90,10,4.076568719649009,4.9375,5.34375,0.8896484375,0.07623291015625,,,0.1285576366513034,0.2925446629524231,0.05166809260845184,10.086825667978507,2.563472392503777,0.03363037109375,7.43359375,0.01311492919921875,0.004486083984375,2.9309428088276515,0.1728515625,7.51953125,0.0589599609375,0.02197265625,2.3208749086533187,0.7587890625,5.73828125,0.326904296875,0.10455322265625,2.320484016375942,0.0833740234375,7.08984375,0.035919189453125,0.0114898681640625,1.2708642824277918,0.0033512115478515625,6.19921875,0.0026378631591796875,0.0005402565002441406
4,train,baseline,0.5092338919639587,75.25,75.25,1.98046875,1.98046875,1.2646484375,1.2646484375,88,10,4.092350601609132,4.95703125,5.5,0.9482421875,0.0985107421875,,,0.13456474936355065,0.3250712454319,0.061525650322437286,10.086825667978502,2.563472392503777,0.0362548828125,7.44921875,0.0141448974609375,0.00482177734375,2.9309428088276515,0.19091796875,7.5078125,0.06512451171875,0.024200439453125,2.3208749086533187,0.7900390625,5.69921875,0.34033203125,0.1085205078125,2.320484016375942,0.10638427734375,7.06640625,0.04583740234375,0.014617919921875,1.2708642824277918,0.0036754608154296875,6.22265625,0.00289154052734375,0.0005898475646972656
5,train,baseline,0.44704484939575195,78.4375,78.4375,2.0078125,2.0078125,1.2822265625,1.2822265625,90,10,4.174924095639437,4.94921875,5.5546875,0.978515625,0.1090087890625,,,0.11354678960237237,0.30153754353523254,0.05992354452610016,10.086825667978507,2.563472392503777,0.042449951171875,7.4296875,0.0165557861328125,0.005649566650390625,2.9309428088276515,0.2264404296875,7.4296875,0.0772705078125,0.0287322998046875,2.3208749086533187,0.82421875,5.62109375,0.35498046875,0.11334228515625,2.320484016375942,0.11846923828125,7.03515625,0.051055908203125,0.01629638671875,1.2708642824277918,0.0042877197265625,6.2109375,0.0033740997314453125,0.0006895065307617188
6,train,baseline,0.4184398651123047,79.75,79.75,2.037109375,2.037109375,1.3134765625,1.3134765625,83,10,4.231190112024251,4.98828125,5.6328125,1.021484375,0.1143798828125,,,0.11772963772576817,0.30342185497283936,0.048482850193977356,10.0868256679785,2.563472392503777,0.0517578125,7.44921875,0.0201873779296875,0.0068511962890625,2.9309428088276515,0.29296875,7.33203125,0.0999755859375,0.037017822265625,2.3208749086533187,0.82958984375,5.65234375,0.357421875,0.11346435546875,2.320484016375942,0.159423828125,6.9921875,0.06866455078125,0.0218048095703125,1.2708642824277918,0.00548553466796875,6.25,0.004314422607421875,0.0008759498596191406
7,train,baseline,0.3819583058357239,81.375,81.375,2.09765625,2.09765625,1.3408203125,1.3408203125,79,10,4.1480666842936955,4.96875,5.703125,1.06640625,0.1287841796875,,,0.12482007305483202,0.26702797412872314,0.05027122423052788,10.086825667978498,2.563472392503777,0.06109619140625,7.41015625,0.023834228515625,0.00811004638671875,2.9309428088276515,0.333251953125,7.234375,0.11370849609375,0.042205810546875,2.3208749086533187,0.8291015625,5.6328125,0.357177734375,0.11376953125,2.320484016375942,0.165283203125,6.95703125,0.07122802734375,0.022674560546875,1.2708642824277918,0.00592041015625,6.2265625,0.004657745361328125,0.0009484291076660156
8,train,baseline,0.36740341782569885,82.4375,82.4375,2.109375,2.109375,1.34765625,1.34765625,77,10,4.21824924039528,4.98046875,5.72265625,1.0576171875,0.1295166015625,,,0.11712639102259681,0.2850688397884369,0.04507230967283249,10.086825667978504,2.563472392503777,0.06573486328125,7.4140625,0.0256500244140625,0.0087127685546875,2.9309428088276515,0.354736328125,7.203125,0.12103271484375,0.04486083984375,2.3208749086533187,0.8583984375,5.5859375,0.369873046875,0.1175537109375,2.320484016375942,0.1617431640625,6.9765625,0.0697021484375,0.02215576171875,1.2708642824277918,0.0061492919921875,6.23828125,0.0048370361328125,0.0009832382202148438
9,train,baseline,0.3545019030570984,83.0,83.0,2.14453125,2.14453125,1.3662109375,1.3662109375,74,10,4.213590901471485,5.0234375,5.76171875,1.0751953125,0.128173828125,,,0.11311804228131202,0.26928433775901794,0.04258136451244354,10.086825667978502,2.563472392503777,0.06689453125,7.453125,0.0261077880859375,0.008819580078125,2.9309428088276515,0.358642578125,7.23828125,0.122314453125,0.045074462890625,2.3208749086533187,0.8564453125,5.6328125,0.368896484375,0.1165771484375,2.320484016375942,0.1746826171875,6.99609375,0.0753173828125,0.0237884521484375,1.2708642824277918,0.006237030029296875,6.28515625,0.004909515380859375,0.0009908676147460938
10,train,baseline,0.34698373079299927,83.625,83.625,2.1484375,2.1484375,1.3505859375,1.3505859375,74,10,4.2116027820312585,4.99609375,5.73046875,1.05078125,0.128173828125,,,0.14037200076332487,0.29622575640678406,0.048827044665813446,10.086825667978491,2.563472392503777,0.07025146484375,7.41796875,0.0274200439453125,0.0092926025390625,2.9309428088276523,0.3623046875,7.203125,0.1236572265625,0.04571533203125,2.3208749086533187,0.87890625,5.55859375,0.378662109375,0.1201171875,2.320484016375942,0.1806640625,6.95703125,0.07781982421875,0.024688720703125,1.2708642824277918,0.006519317626953125,6.25390625,0.005130767822265625,0.0010404586791992188
11,train,baseline,0.3233439028263092,84.8125,84.8125,2.18359375,2.18359375,1.359375,1.359375,72,10,4.2345205174742215,5.0078125,5.75,1.0634765625,0.1290283203125,,,0.13006408858837878,0.32595786452293396,0.056036241352558136,10.086825667978522,2.563472392503777,0.0684814453125,7.43359375,0.026702880859375,0.00904083251953125,2.9309428088276515,0.3681640625,7.203125,0.1256103515625,0.046356201171875,2.3208749086533187,0.87744140625,5.57421875,0.3779296875,0.11968994140625,2.320484016375942,0.1829833984375,6.96484375,0.078857421875,0.02496337890625,1.2708642824277918,0.006351470947265625,6.265625,0.00499725341796875,0.0010118484497070312
12,train,baseline,0.32052499055862427,85.25,85.25,2.17578125,2.17578125,1.365234375,1.365234375,71,10,4.193273285039844,4.9765625,5.765625,1.0634765625,0.136474609375,,,0.12338664073862841,0.3129444122314453,0.04619671404361725,10.086825667978509,2.563472392503777,0.06805419921875,7.40625,0.02655029296875,0.00902557373046875,2.9309428088276515,0.35693359375,7.1953125,0.12176513671875,0.045135498046875,2.3208749086533187,0.8876953125,5.5234375,0.382568359375,0.12164306640625,2.320484016375942,0.1807861328125,6.9375,0.07794189453125,0.0247802734375,1.2708642824277918,0.006542205810546875,6.234375,0.00514984130859375,0.0010471343994140625
13,train,baseline,0.3095410168170929,85.6875,85.6875,2.173828125,2.173828125,1.3671875,1.3671875,66,10,4.184037182337615,4.984375,5.76171875,1.07421875,0.1348876953125,,,0.144566140114153,0.335437536239624,0.04606924578547478,10.08682566797851,2.563472392503777,0.0712890625,7.40625,0.0278167724609375,0.0094451904296875,2.9309428088276523,0.35302734375,7.2109375,0.12042236328125,0.044586181640625,2.3208749086533187,0.90087890625,5.50390625,0.38818359375,0.123291015625,2.320484016375942,0.1859130859375,6.93359375,0.080078125,0.0254364013671875,1.2708642824277918,0.0064849853515625,6.2421875,0.00510406494140625,0.0010366439819335938
14,train,baseline,0.3012644946575165,85.5,85.5,2.166015625,2.166015625,1.35546875,1.35546875,61,10,4.120262883596752,4.93359375,5.734375,1.0859375,0.1397705078125,,,0.1358105666191958,0.3008217513561249,0.05228211358189583,10.086825667978504,2.563472392503777,0.07147216796875,7.35546875,0.0278778076171875,0.0095367431640625,2.9309428088276515,0.3515625,7.16015625,0.1199951171875,0.044708251953125,2.3208749086533187,0.896484375,5.4609375,0.38623046875,0.12359619140625,2.320484016375942,0.193359375,6.8671875,0.08331298828125,0.026641845703125,1.2708642824277918,0.006275177001953125,6.19140625,0.004940032958984375,0.0010118484497070312
15,train,baseline,0.2878497540950775,86.9375,86.9375,2.18359375,2.18359375,1.359375,1.359375,64,10,4.109038743656978,4.93359375,5.74609375,1.080078125,0.1414794921875,,,0.14696949726260183,0.3143024444580078,0.05059992894530296,10.0868256679785,2.563472392503777,0.07293701171875,7.3515625,0.0284423828125,0.00972747802734375,2.9309428088276515,0.36083984375,7.14453125,0.12310791015625,0.045867919921875,2.3208749086533187,0.908203125,5.4375,0.391357421875,0.125244140625,2.320484016375942,0.2109375,6.83203125,0.09088134765625,0.0290679931640625,1.2708642824277918,0.0064697265625,6.19140625,0.005092620849609375,0.0010433197021484375
16,train,baseline,0.2847319543361664,87.5625,87.5625,2.203125,2.203125,1.3759765625,1.3759765625,61,10,4.205763552984593,4.96875,5.77734375,1.0810546875,0.1402587890625,,,0.1281398657071647,0.24864542484283447,0.027872510254383087,10.08682566797851,2.563472392503777,0.07147216796875,7.38671875,0.0278778076171875,0.009490966796875,2.9309428088276515,0.34228515625,7.21484375,0.1168212890625,0.0433349609375,2.3208749086533187,0.90283203125,5.484375,0.38916015625,0.1239013671875,2.320484016375942,0.2119140625,6.86328125,0.09130859375,0.029083251953125,1.2708642824277918,0.006252288818359375,6.2265625,0.00492095947265625,0.0010023117065429688
17,train,baseline,0.25384488701820374,88.9375,88.9375,2.2265625,2.2265625,1.4013671875,1.4013671875,63,10,4.286529437307442,5.01953125,5.8359375,1.0849609375,0.140380859375,,,0.13102189000040476,0.2568510174751282,0.033846110105514526,10.086825667978504,2.563472392503777,0.07086181640625,7.4375,0.02764892578125,0.00934600830078125,2.9309428088276523,0.339599609375,7.26953125,0.11590576171875,0.042724609375,2.3208749086533187,0.8974609375,5.54296875,0.38671875,0.12225341796875,2.320484016375942,0.2130126953125,6.91015625,0.091796875,0.0290374755859375,1.2708642824277918,0.00647735595703125,6.27734375,0.005096435546875,0.00102996826171875
18,train,baseline,0.25723686814308167,88.375,88.375,2.2421875,2.2421875,1.419921875,1.419921875,61,10,4.291207607429821,5.0546875,5.87890625,1.103515625,0.14013671875,,,0.14227475670358902,0.28555962443351746,0.045307278633117676,10.086825667978506,2.563472392503777,0.07232666015625,7.4765625,0.0282135009765625,0.009490966796875,2.9309428088276523,0.343017578125,7.30078125,0.11700439453125,0.042938232421875,2.3208749086533187,0.89404296875,5.58984375,0.38525390625,0.12115478515625,2.320484016375942,0.217041015625,6.94140625,0.093505859375,0.0294189453125,1.2708642824277918,0.00675201416015625,6.3125,0.005313873291015625,0.0010671615600585938
19,train,baseline,0.23995916545391083,89.5,89.5,2.251953125,2.251953125,1.4345703125,1.4345703125,59,10,4.398208190782314,5.09375,5.91015625,1.0927734375,0.1383056640625,,,0.13068742597980373,0.2761046588420868,0.03758598864078522,10.0868256679785,2.563472392503777,0.07305908203125,7.51171875,0.02850341796875,0.0095367431640625,2.9309428088276523,0.34375,7.3359375,0.11724853515625,0.0428466796875,2.3208749086533187,0.89892578125,5.6171875,0.387451171875,0.1212158203125,2.320484016375942,0.223876953125,6.96484375,0.096435546875,0.0301971435546875,1.2708642824277918,0.0069122314453125,6.3515625,0.00543975830078125,0.0010862350463867188
20,train,baseline,0.23657634854316711,89.4375,89.4375,2.255859375,2.255859375,1.43359375,1.43359375,59,10,4.382846811984083,5.0546875,5.90625,1.1015625,0.14453125,,,0.12572758361519015,0.2774345576763153,0.04347710311412811,10.08682566797851,2.563472392503777,0.0706787109375,7.4765625,0.0275726318359375,0.00927734375,2.9309428088276515,0.327880859375,7.328125,0.11181640625,0.041046142578125,2.3208749086533187,0.8798828125,5.61328125,0.379150390625,0.11932373046875,2.320484016375942,0.241455078125,6.890625,0.10406494140625,0.032745361328125,1.2708642824277918,0.006656646728515625,6.3125,0.005237579345703125,0.0010528564453125
21,train,baseline,0.22911082208156586,90.0625,90.0625,2.28515625,2.28515625,1.4443359375,1.4443359375,55,10,4.384727555223529,5.0625,5.93359375,1.119140625,0.1470947265625,,,0.12868841086308896,0.2879817485809326,0.038776203989982605,10.086825667978507,2.563472392503777,0.071533203125,7.48046875,0.0279083251953125,0.0093841552734375,2.9309428088276515,0.33447265625,7.32421875,0.1141357421875,0.041839599609375,2.3208749086533187,0.884765625,5.61328125,0.381103515625,0.11981201171875,2.320484016375942,0.2479248046875,6.88671875,0.1068115234375,0.0335693359375,1.2708642824277918,0.007572174072265625,6.31640625,0.00595855712890625,0.0011959075927734375
22,train,baseline,0.2168891280889511,90.75,90.75,2.291015625,2.291015625,1.4287109375,1.4287109375,60,10,4.417631068743596,5.08203125,5.89453125,1.1044921875,0.1380615234375,,,0.13255437570304177,0.30047348141670227,0.0373726449906826,10.086825667978498,2.563472392503777,0.069091796875,7.5078125,0.026947021484375,0.009033203125,2.9309428088276515,0.3310546875,7.3515625,0.1129150390625,0.04132080078125,2.3208749086533187,0.8916015625,5.6171875,0.38427734375,0.1204833984375,2.320484016375942,0.247802734375,6.90625,0.1068115234375,0.033477783203125,1.2708642824277918,0.007099151611328125,6.33984375,0.005584716796875,0.001117706298828125
23,train,baseline,0.20905464887619019,91.125,91.125,2.31640625,2.31640625,1.443359375,1.443359375,56,10,4.433853975179138,5.1171875,5.92578125,1.11328125,0.136474609375,,,0.11356102824589648,0.2625176012516022,0.039415594190359116,10.086825667978498,2.563472392503777,0.06915283203125,7.54296875,0.0269775390625,0.009002685546875,2.9309428088276515,0.334716796875,7.37890625,0.11419677734375,0.041595458984375,2.3208749086533187,0.89208984375,5.65234375,0.384521484375,0.1199951171875,2.320484016375942,0.25341796875,6.9296875,0.10919189453125,0.0340576171875,1.2708642824277918,0.0077362060546875,6.37109375,0.0060882568359375,0.0012111663818359375
24,train,baseline,0.20207123458385468,91.25,91.25,2.3046875,2.3046875,1.44140625,1.44140625,57,10,4.440006855486549,5.09765625,5.921875,1.11328125,0.1392822265625,,,0.11872698633475237,0.2965168058872223,0.05073601007461548,10.086825667978497,2.563472392503777,0.0728759765625,7.515625,0.028411865234375,0.00951385498046875,2.9309428088276523,0.340087890625,7.34765625,0.1160888671875,0.042388916015625,2.3208749086533187,0.896484375,5.625,0.38623046875,0.120849609375,2.320484016375942,0.259765625,6.8984375,0.11199951171875,0.0350341796875,1.2708642824277918,0.007671356201171875,6.3515625,0.00603485107421875,0.0012044906616210938
25,train,baseline,0.20126985013484955,91.25,91.25,2.3203125,2.3203125,1.4462890625,1.4462890625,57,10,4.435624115340036,5.09375,5.9296875,1.1162109375,0.1409912109375,,,0.13635145738317392,0.29982712864875793,0.041548747569322586,10.086825667978506,2.563472392503777,0.0732421875,7.51171875,0.0285797119140625,0.0095672607421875,2.9309428088276515,0.339111328125,7.34765625,0.11566162109375,0.042236328125,2.3208749086533187,0.89111328125,5.6328125,0.384033203125,0.12017822265625,2.320484016375942,0.2734375,6.8671875,0.1177978515625,0.036865234375,1.2708642824277918,0.00733184814453125,6.3515625,0.005767822265625,0.0011510848999023438
26,train,baseline,0.184516042470932,92.25,92.25,2.3203125,2.3203125,1.4541015625,1.4541015625,58,10,4.4356529232233814,5.1015625,5.953125,1.1279296875,0.1427001953125,,,0.14041475517360727,0.2486429065465927,0.032916247844696045,10.086825667978502,2.563472392503777,0.0731201171875,7.51953125,0.0285186767578125,0.0095367431640625,2.9309428088276515,0.345703125,7.34375,0.117919921875,0.04302978515625,2.3208749086533187,0.89404296875,5.63671875,0.38525390625,0.12042236328125,2.320484016375942,0.280029296875,6.86328125,0.1207275390625,0.037750244140625,1.2708642824277918,0.00734710693359375,6.359375,0.0057830810546875,0.0011529922485351562
27,train,baseline,0.19624941051006317,91.625,91.625,2.326171875,2.326171875,1.439453125,1.439453125,57,10,4.521293267690593,5.1328125,5.9140625,1.109375,0.1322021484375,,,0.11601675369647611,0.2777283787727356,0.039342865347862244,10.086825667978502,2.563472392503777,0.0743408203125,7.546875,0.0290069580078125,0.0096588134765625,2.9309428088276515,0.340576171875,7.3828125,0.1162109375,0.042236328125,2.3208749086533187,0.8994140625,5.65625,0.387451171875,0.12066650390625,2.320484016375942,0.28125,6.890625,0.12127685546875,0.037750244140625,1.2708642824277918,0.0074462890625,6.390625,0.005859375,0.001163482666015625
28,train,baseline,0.17269793152809143,92.6875,92.6875,2.341796875,2.341796875,1.4482421875,1.4482421875,58,10,4.517046238127208,5.140625,5.93359375,1.111328125,0.13330078125,,,0.11822742741324212,0.2822243869304657,0.0408497154712677,10.086825667978498,2.563472392503777,0.07501220703125,7.5546875,0.0292510986328125,0.009735107421875,2.9309428088276523,0.343505859375,7.38671875,0.1171875,0.04254150390625,2.3208749086533187,0.89306640625,5.67578125,0.384765625,0.11968994140625,2.320484016375942,0.274658203125,6.9140625,0.118408203125,0.03680419921875,1.2708642824277918,0.00737762451171875,6.3984375,0.00580596923828125,0.0011510848999023438
29,train,baseline,0.1831808090209961,92.3125,92.3125,2.318359375,2.318359375,1.453125,1.453125,58,10,4.51924322871251,5.12890625,5.9453125,1.115234375,0.13720703125,,,0.12064174129206595,0.27649974822998047,0.04080501198768616,10.086825667978507,2.563472392503777,0.07470703125,7.54296875,0.0291290283203125,0.00970458984375,2.9309428088276515,0.3388671875,7.3828125,0.1156005859375,0.042022705078125,2.3208749086533187,0.900390625,5.6484375,0.387939453125,0.120849609375,2.320484016375942,0.2900390625,6.87109375,0.125,0.0389404296875,1.2708642824277918,0.0079803466796875,6.38671875,0.00627899169921875,0.0012464523315429688
