epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,temperature_nn,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,posdis,bosdis,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.0623308420181274,47.5,47.5,1.66796875,1.66796875,1.25390625,1.25390625,722,10,5.152073218030288,5.62109375,5.6484375,0.58447265625,0.004558563232421875,,,0.08816449640190202,0.3178672790527344,0.07193844020366669,10.086825667978504,2.563472392503777,0.0259857177734375,8.1328125,0.01013946533203125,0.003173828125,2.9309428088276515,0.116455078125,8.3203125,0.03973388671875,0.01361846923828125,2.3208749086533187,0.54052734375,6.86328125,0.2327880859375,0.0679931640625,2.320484016375942,0.003894805908203125,7.93359375,0.001678466796875,0.0004901885986328125,1.2708642824277918,0.001293182373046875,6.890625,0.0010175704956054688,0.0001876354217529297
2,train,baseline,0.6688491106033325,66.8125,66.8125,1.6943359375,1.6943359375,1.5888671875,1.5888671875,487,10,5.521000467326682,6.49609375,6.9609375,0.953125,0.066650390625,,,0.12706204797391524,0.37201717495918274,0.07939112931489944,10.086825667978522,2.563472392503777,0.0552978515625,8.9453125,0.0215606689453125,0.006103515625,2.930942808827651,0.218994140625,8.9921875,0.07470703125,0.023223876953125,2.3208749086533187,0.98046875,6.85546875,0.42236328125,0.1112060546875,2.320484016375942,0.0102081298828125,8.796875,0.004398345947265625,0.0011577606201171875,1.2708642824277918,0.0030059814453125,7.76171875,0.0023651123046875,0.00038695335388183594
3,train,baseline,0.5478659868240356,73.4375,73.4375,1.7392578125,1.7392578125,1.763671875,1.763671875,308,10,4.856935810132782,6.3515625,7.515625,1.212890625,0.1546630859375,,,0.14151571928002568,0.3870210647583008,0.08153093606233597,10.086825667978504,2.563472392503777,0.06524658203125,8.78125,0.02545166015625,0.007320404052734375,2.9309428088276523,0.209228515625,8.8671875,0.0714111328125,0.0225372314453125,2.3208749086533187,1.087890625,6.49609375,0.46875,0.12548828125,2.320484016375942,0.0224609375,8.625,0.009674072265625,0.002590179443359375,1.2708642824277918,0.0036163330078125,7.61328125,0.00284576416015625,0.0004744529724121094
4,train,baseline,0.48849618434906006,76.75,76.75,1.798828125,1.798828125,1.7939453125,1.7939453125,313,10,4.812066805510826,6.26171875,7.59765625,1.2666015625,0.1759033203125,,,0.15014800126225125,0.4100573658943176,0.08963925391435623,10.086825667978493,2.563472392503777,0.06597900390625,8.6953125,0.0257415771484375,0.007476806640625,2.9309428088276523,0.204833984375,8.78125,0.06988525390625,0.02227783203125,2.3208749086533187,1.1064453125,6.37109375,0.4765625,0.12890625,2.320484016375942,0.028411865234375,8.5234375,0.012237548828125,0.0033092498779296875,1.2708642824277918,0.00328826904296875,7.52734375,0.0025882720947265625,0.00043654441833496094
5,train,baseline,0.44663307070732117,78.375,78.375,1.8623046875,1.8623046875,1.8544921875,1.8544921875,330,10,4.766184276910789,6.25390625,7.7734375,1.345703125,0.195556640625,,,0.1644175349910946,0.4082842171192169,0.09052316844463348,10.086825667978502,2.563472392503777,0.06744384765625,8.6796875,0.0262908935546875,0.0076446533203125,2.9309428088276523,0.2154541015625,8.75,0.073486328125,0.0234527587890625,2.3208749086533187,1.12109375,6.33203125,0.48291015625,0.1307373046875,2.320484016375942,0.04241943359375,8.4921875,0.018280029296875,0.004947662353515625,1.2708642824277918,0.00310516357421875,7.51953125,0.0024433135986328125,0.0004127025604248047
6,train,baseline,0.4213885962963104,80.0625,80.0625,1.9267578125,1.9267578125,1.8955078125,1.8955078125,342,10,4.854159193628344,6.26953125,7.8828125,1.373046875,0.20458984375,,,0.15442120577547222,0.4065091609954834,0.08919177949428558,10.086825667978497,2.563472392503777,0.067626953125,8.6953125,0.0263671875,0.00765228271484375,2.9309428088276515,0.2205810546875,8.7578125,0.07525634765625,0.0239715576171875,2.3208749086533187,1.123046875,6.34375,0.48388671875,0.1307373046875,2.320484016375942,0.053131103515625,8.484375,0.0229034423828125,0.00618743896484375,1.2708642824277918,0.0037975311279296875,7.53515625,0.0029888153076171875,0.0005035400390625
7,train,baseline,0.4139823913574219,80.6875,80.6875,1.9619140625,1.9619140625,1.9169921875,1.9169921875,353,10,4.799993697558436,6.16015625,7.94140625,1.4130859375,0.224365234375,,,0.1513722498838575,0.4393081068992615,0.10245274752378464,10.08682566797849,2.563472392503777,0.06695556640625,8.5859375,0.026123046875,0.0076751708984375,2.930942808827651,0.236083984375,8.6171875,0.08056640625,0.025970458984375,2.3208749086533187,1.1357421875,6.20703125,0.4892578125,0.1339111328125,2.320484016375942,0.05242919921875,8.375,0.0225982666015625,0.006183624267578125,1.2708642824277918,0.003658294677734375,7.421875,0.0028781890869140625,0.000492095947265625
8,train,baseline,0.38655906915664673,81.9375,81.9375,2.0,2.0,1.9150390625,1.9150390625,360,10,4.7874403505274,6.1484375,7.93359375,1.416015625,0.2247314453125,,,0.15545452792924372,0.3868735432624817,0.08511361479759216,10.08682566797848,2.563472392503777,0.064208984375,8.5859375,0.025054931640625,0.0073699951171875,2.9309428088276523,0.247314453125,8.5859375,0.08441162109375,0.0272369384765625,2.3208749086533187,1.1455078125,6.1796875,0.493408203125,0.13525390625,2.320484016375942,0.05633544921875,8.359375,0.0242767333984375,0.006649017333984375,1.2708642824277918,0.0038299560546875,7.4140625,0.00301361083984375,0.0005159378051757812
9,train,baseline,0.36627069115638733,83.375,83.375,2.056640625,2.056640625,1.9541015625,1.9541015625,360,10,4.8895217332621765,6.25,8.0390625,1.4345703125,0.222412109375,,,0.15625012139420408,0.32183653116226196,0.06723377108573914,10.086825667978504,2.563472392503777,0.06182861328125,8.6875,0.0241241455078125,0.007015228271484375,2.9309428088276515,0.2490234375,8.6875,0.0849609375,0.0271148681640625,2.3208749086533187,1.1591796875,6.25390625,0.49951171875,0.13525390625,2.320484016375942,0.059417724609375,8.453125,0.025604248046875,0.006931304931640625,1.2708642824277918,0.00394439697265625,7.515625,0.0031032562255859375,0.0005245208740234375
10,train,baseline,0.3593669831752777,83.8125,83.8125,2.083984375,2.083984375,1.98046875,1.98046875,350,10,4.862862975778064,6.203125,8.1015625,1.4716796875,0.2344970703125,,,0.16836126347409075,0.41827937960624695,0.09400789439678192,10.086825667978507,2.563472392503777,0.06396484375,8.640625,0.0249481201171875,0.007297515869140625,2.9309428088276515,0.26611328125,8.6015625,0.09075927734375,0.0291290283203125,2.3208749086533187,1.1904296875,6.140625,0.51318359375,0.1397705078125,2.320484016375942,0.059356689453125,8.40625,0.02557373046875,0.00696563720703125,1.2708642824277918,0.00392913818359375,7.46484375,0.0030918121337890625,0.0005259513854980469
11,train,baseline,0.34335777163505554,83.625,83.625,2.099609375,2.099609375,1.9921875,1.9921875,338,10,4.842677438505307,6.1796875,8.1328125,1.484375,0.240234375,,,0.15884753168603555,0.4429762065410614,0.10040757060050964,10.086825667978504,2.563472392503777,0.06597900390625,8.609375,0.0257415771484375,0.007549285888671875,2.9309428088276523,0.284423828125,8.5390625,0.0970458984375,0.0312042236328125,2.3208749086533187,1.203125,6.09375,0.51806640625,0.1414794921875,2.320484016375942,0.0626220703125,8.375,0.0269927978515625,0.0073699951171875,1.2708642824277918,0.0036468505859375,7.44140625,0.0028705596923828125,0.0004897117614746094
12,train,baseline,0.3393602669239044,84.9375,84.9375,2.099609375,2.099609375,1.9716796875,1.9716796875,332,10,4.75606616684587,6.05859375,8.0859375,1.48828125,0.25048828125,,,0.16835762204564453,0.4120427668094635,0.08918078243732452,10.086825667978513,2.563472392503777,0.0662841796875,8.4921875,0.025848388671875,0.007686614990234375,2.9309428088276515,0.289794921875,8.4140625,0.098876953125,0.0322265625,2.3208749086533187,1.1943359375,5.9921875,0.5146484375,0.142578125,2.320484016375942,0.0655517578125,8.25,0.02825927734375,0.0078277587890625,1.2708642824277918,0.004425048828125,7.3203125,0.0034809112548828125,0.0006036758422851562
13,train,baseline,0.3184846043586731,85.5,85.5,2.1171875,2.1171875,2.0078125,2.0078125,301,10,4.713801724531989,6.015625,8.1875,1.521484375,0.26513671875,,,0.1670767940465528,0.42886388301849365,0.09528222680091858,10.086825667978513,2.563472392503777,0.06610107421875,8.4453125,0.025787353515625,0.0077056884765625,2.9309428088276523,0.297119140625,8.3515625,0.101318359375,0.033203125,2.3208749086533187,1.20703125,5.921875,0.52001953125,0.144775390625,2.320484016375942,0.07843017578125,8.1796875,0.033782958984375,0.00940704345703125,1.2708642824277918,0.0037841796875,7.27734375,0.0029773712158203125,0.0005192756652832031
14,train,baseline,0.319002628326416,85.625,85.625,2.138671875,2.138671875,1.998046875,1.998046875,288,10,4.774164724145427,6.03125,8.1484375,1.4873046875,0.26025390625,,,0.16918513078532663,0.4016159772872925,0.09058526158332825,10.086825667978498,2.563472392503777,0.071533203125,8.453125,0.0279083251953125,0.00832366943359375,2.9309428088276523,0.3037109375,8.3515625,0.10357666015625,0.03387451171875,2.3208749086533187,1.2158203125,5.91796875,0.52392578125,0.1456298828125,2.320484016375942,0.0751953125,8.203125,0.03240966796875,0.009002685546875,1.2708642824277918,0.005054473876953125,7.29296875,0.00397491455078125,0.0006923675537109375
