epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,posdis,bosdis
1,train,1.6424038410186768,18.484375,2.734375,0.250732421875,0.250732421875,18.28125,18.28125,5.6328125,5.6328125,1264,10,0.75634765625,,,
2,train,1.4470727443695068,23.53125,2.541015625,0.2237548828125,0.2237548828125,14.84375,14.84375,4.83984375,4.83984375,1033,10,0.5595703125,,,
3,train,1.1307966709136963,29.5625,2.134765625,0.1685791015625,0.1685791015625,10.4609375,10.4609375,4.02734375,4.02734375,736,10,0.3857421875,,,
4,train,1.1121172904968262,31.078125,2.03125,0.153564453125,0.153564453125,9.625,9.625,3.896484375,3.896484375,687,10,0.35302734375,,,
5,train,1.13691246509552,30.8125,1.9453125,0.1358642578125,0.1358642578125,8.625,8.625,3.68359375,3.68359375,578,10,0.3046875,,,
6,train,1.1221431493759155,34.0625,1.884765625,0.1314697265625,0.1314697265625,8.1875,8.1875,3.62109375,3.62109375,494,10,0.26708984375,,,
7,train,1.0970470905303955,35.0,1.84765625,0.11822509765625,0.11822509765625,7.9921875,7.9921875,3.5,3.5,412,10,0.249755859375,,,
8,train,1.080328106880188,34.03125,1.7646484375,0.10711669921875,0.10711669921875,7.3828125,7.3828125,3.361328125,3.361328125,285,10,0.2366943359375,,,
9,train,1.0773013830184937,34.25,1.7548828125,0.1033935546875,0.1033935546875,7.171875,7.171875,3.306640625,3.306640625,243,10,0.2470703125,,,
10,train,1.0517319440841675,35.59375,1.732421875,0.1072998046875,0.1072998046875,7.0859375,7.0859375,3.328125,3.328125,253,10,0.2607421875,,,
11,train,1.062692403793335,34.5,1.775390625,0.10321044921875,0.10321044921875,7.046875,7.046875,3.298828125,3.298828125,264,10,0.250732421875,,,
12,train,1.028139352798462,35.96875,1.7646484375,0.10662841796875,0.10662841796875,7.01171875,7.01171875,3.31640625,3.31640625,232,10,0.27490234375,,,
13,train,1.0391731262207031,35.71875,1.7744140625,0.1060791015625,0.1060791015625,6.97265625,6.97265625,3.30078125,3.30078125,237,10,0.286376953125,,,
14,train,1.029797911643982,36.5,1.75390625,0.09967041015625,0.09967041015625,6.69140625,6.69140625,3.234375,3.234375,201,10,0.30126953125,,,
15,train,1.0002754926681519,36.8125,1.7861328125,0.1070556640625,0.1070556640625,6.91796875,6.91796875,3.2890625,3.2890625,217,10,0.31591796875,,,
16,train,0.9647022485733032,36.96875,1.8486328125,0.11248779296875,0.11248779296875,7.26171875,7.26171875,3.337890625,3.337890625,282,10,0.3671875,,,
17,train,0.9536443948745728,38.03125,1.8388671875,0.1085205078125,0.1085205078125,7.1328125,7.1328125,3.302734375,3.302734375,262,10,0.35400390625,,,
18,train,0.9550716876983643,39.46875,1.77734375,0.10845947265625,0.10845947265625,6.8671875,6.8671875,3.283203125,3.283203125,203,10,0.353515625,,,
19,train,0.9492539763450623,38.875,1.8193359375,0.1104736328125,0.1104736328125,6.9921875,6.9921875,3.287109375,3.287109375,208,10,0.35888671875,,,
20,train,0.9286556839942932,39.15625,1.8447265625,0.11016845703125,0.11016845703125,7.12109375,7.12109375,3.294921875,3.294921875,227,10,0.38134765625,,,
21,train,0.9409267902374268,38.65625,1.802734375,0.10809326171875,0.10809326171875,6.9921875,6.9921875,3.28125,3.28125,204,10,0.370361328125,,,
22,train,0.932826817035675,39.75,1.7861328125,0.10382080078125,0.10382080078125,6.6953125,6.6953125,3.212890625,3.212890625,157,10,0.34912109375,,,
23,train,0.9251843094825745,39.53125,1.8046875,0.10369873046875,0.10369873046875,6.75390625,6.75390625,3.205078125,3.205078125,143,10,0.38134765625,,,
24,train,0.9012789130210876,40.25,1.8544921875,0.11236572265625,0.11236572265625,7.00390625,7.00390625,3.25,3.25,186,10,0.4189453125,,,
25,train,0.9164366722106934,39.8125,1.8193359375,0.10638427734375,0.10638427734375,6.80859375,6.80859375,3.21875,3.21875,165,10,0.390869140625,,,
26,train,0.9347863793373108,38.90625,1.78515625,0.10321044921875,0.10321044921875,6.640625,6.640625,3.193359375,3.193359375,137,10,0.3642578125,,,
27,train,0.9165607690811157,39.03125,1.8076171875,0.10198974609375,0.10198974609375,6.6484375,6.6484375,3.171875,3.171875,129,10,0.38134765625,,,
28,train,0.9047727584838867,39.8125,1.822265625,0.10498046875,0.10498046875,6.7578125,6.7578125,3.193359375,3.193359375,133,10,0.40673828125,,,
29,train,0.9057454466819763,39.6875,1.8232421875,0.1068115234375,0.1068115234375,6.71484375,6.71484375,3.18359375,3.18359375,147,10,0.401123046875,,,
30,train,0.8939058184623718,39.0625,1.84765625,0.1075439453125,0.1075439453125,6.875,6.875,3.19921875,3.19921875,159,10,0.421630859375,,,
