phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6294471025466919,67.89933776855469,7.739992618560791,44978,,,,
train,0.4107147753238678,80.06752014160156,9.095786094665527,43959,,,,
train,0.27878010272979736,86.2095718383789,8.787763595581055,45528,,,,
train,0.26629433035850525,86.54134368896484,8.937110900878906,39418,,,,
train,0.2784314453601837,86.36398315429688,8.672609329223633,39807,,,,
val,0.45968949794769287,77.72177124023438,8.467741966247559,613,97.53767230633413,0.19287714436537404,0.44583696126937866,0.23355816304683685
val,0.3025021255016327,86.79435729980469,9.309475898742676,765,92.5745000074854,0.18982165728432002,0.18125644326210022,0.13223163783550262
val,0.2452215999364853,88.30644989013672,8.402217864990234,661,92.96934527273368,0.18499565383757055,0.15017130970954895,0.04043235629796982
val,0.2497173249721527,87.09677124023438,8.56955623626709,685,97.1191047614137,0.17826789626854,0.15216773748397827,0.0799468606710434
val,0.23356078565120697,89.11289978027344,9.703629493713379,807,97.18741780322904,0.1623213887398596,0.0794183686375618,0.09372024983167648
val (no noise),0.4493281841278076,78.93144989013672,8.467741966247559,77,97.53767230633413,0.20827628613542631,0.5691280961036682,0.23608042299747467
val (no noise),0.2904603183269501,87.80242156982422,9.309475898742676,126,92.5745000074854,0.21307295861052267,0.23302264511585236,0.15241001546382904
val (no noise),0.2278495877981186,88.91129302978516,8.402217864990234,86,92.96934527273368,0.20792720588469008,0.1967548429965973,0.07370050251483917
val (no noise),0.2337515950202942,87.6008071899414,8.56955623626709,85,97.1191047614137,0.1866043102931926,0.1808813214302063,0.09397876262664795
val (no noise),0.21997292339801788,88.70967864990234,9.703629493713379,118,97.18741780322904,0.17213685193601444,0.10861846059560776,0.09652499854564667
