phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.7289455533027649,62.248470306396484,2.991525650024414,558,,,,
train,0.5562021136283875,72.1729736328125,2.999995708465576,75,,,,
train,0.5391177535057068,73.39299011230469,2.9999983310699463,113,,,,
train,0.46587851643562317,76.88400268554688,3.0,94,,,,
train,0.41846799850463867,79.01000213623047,3.0,96,,,,
val,0.6424672603607178,67.54032135009766,3.0,28,98.7325040365528,0.13481905091261384,0.4540301561355591,0.3699288070201874
val,0.5953571796417236,70.66532135009766,3.0,34,97.85239991368955,0.12943652482298912,0.3361050486564636,0.2603895962238312
val,0.47436466813087463,74.59677124023438,3.0,30,98.26809000399705,0.15454923858962405,0.17948955297470093,0.11752292513847351
val,0.44550397992134094,78.62903594970703,3.0,47,98.01746823059952,0.12549407695703008,0.09761783480644226,0.0769740641117096
val,0.45201575756073,77.21774291992188,3.0,46,96.09844153046012,0.13402692540263245,0.07267328351736069,0.13980193436145782
val (no noise),0.5583391785621643,71.2701644897461,3.0,13,98.7325040365528,0.20880412241284033,0.636797308921814,0.48781147599220276
val (no noise),0.4969898462295532,75.40322875976562,3.0,17,97.85239991368955,0.21384301090239802,0.46553725004196167,0.3134050965309143
val (no noise),0.34311166405677795,83.16532135009766,3.0,16,98.26809000399705,0.23881519786973301,0.25131434202194214,0.13618050515651703
val (no noise),0.31931108236312866,84.77822875976562,3.0,24,98.01746823059952,0.21313240426332114,0.13284200429916382,0.08160629868507385
val (no noise),0.31726622581481934,84.2741928100586,3.0,23,96.09844153046012,0.2132365327222348,0.09497889876365662,0.16107597947120667
