phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.746835470199585,60.84714889526367,2.9977777004241943,635,,,,
train,0.5807785391807556,69.30497741699219,2.999994993209839,81,,,,
train,0.5154579877853394,73.84700012207031,2.9999992847442627,90,,,,
train,0.42620012164115906,77.93099975585938,3.0,122,,,,
train,0.39218220114707947,79.38999938964844,3.0,153,,,,
val,0.6099355816841125,67.84274291992188,3.0,23,99.10268427272368,0.1429109353096783,0.4541616439819336,0.3716524541378021
val,0.5370592474937439,71.37096405029297,3.0,34,98.10680762708654,0.15495198646806663,0.32205629348754883,0.2611861228942871
val,0.5321460366249084,71.9758071899414,3.0,32,95.46655119149477,0.13190851631413722,0.19242440164089203,0.15522445738315582
val,0.42094242572784424,76.20967864990234,3.0,40,97.64046553202867,0.12315195118148384,0.10915816575288773,0.07902174443006516
val,0.35156160593032837,80.04032135009766,3.0,48,97.85234184712421,0.13327582689727727,0.05926625430583954,0.06747464090585709
val (no noise),0.502905011177063,74.69757843017578,3.0,11,99.10268427272368,0.22988894347715938,0.6683251857757568,0.5183043479919434
val (no noise),0.4487415552139282,74.8991928100586,3.0,17,98.10680762708654,0.2400488667252122,0.4387761354446411,0.34044063091278076
val (no noise),0.35958799719810486,78.7298355102539,3.0,16,95.46655119149477,0.2187839892096034,0.26768651604652405,0.17162096500396729
val (no noise),0.29451605677604675,82.86289978027344,3.0,19,97.64046553202867,0.20932422356303315,0.14807061851024628,0.10804558545351028
val (no noise),0.25367847084999084,85.08064270019531,3.0,23,97.85234184712421,0.22967782034748283,0.07748588919639587,0.06831343472003937
