phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6147965788841248,71.23568725585938,8.130046844482422,53232,,,,
train,0.3279878795146942,83.59837341308594,8.341107368469238,49674,,,,
train,0.25587165355682373,87.34506225585938,8.713021278381348,45357,,,,
train,0.2503478229045868,87.85224914550781,8.822113990783691,49733,,,,
train,0.23842136561870575,88.54415130615234,9.723493576049805,59319,,,,
val,0.41560742259025574,80.44355010986328,7.589717864990234,522,95.51866264653111,0.1555367855002154,0.19048602879047394,0.131278395652771
val,0.22639156877994537,88.30644989013672,8.57963752746582,638,95.22537617400432,0.19250532537931436,0.07771842926740646,0.05667565390467644
val,0.24120880663394928,88.00403594970703,8.375,684,96.92493288042301,0.18461055704825782,0.08752866089344025,0.06635028123855591
val,0.23957280814647675,87.80242156982422,8.775201797485352,730,92.7274646113477,0.17704159533927874,0.0277319997549057,0.06688830256462097
val,0.1981450319290161,90.92742156982422,10.241935729980469,868,96.13621634605177,0.1783534751773042,0.07748094946146011,0.0854855552315712
val (no noise),0.41044512391090393,81.1491928100586,7.589717864990234,28,95.51866264653111,0.16026795024968887,0.25618788599967957,0.12426111847162247
val (no noise),0.21726873517036438,88.81048583984375,8.57963752746582,65,95.22537617400432,0.20266583525650883,0.11011119186878204,0.06354540586471558
val (no noise),0.22926267981529236,88.50806427001953,8.375,111,96.92493288042301,0.20010096009616699,0.10269864648580551,0.06569480150938034
val (no noise),0.22708258032798767,88.81048583984375,8.775201797485352,136,92.7274646113477,0.1929033606661839,0.0421505942940712,0.06118816137313843
val (no noise),0.18773804605007172,90.7258071899414,10.241935729980469,168,96.13621634605177,0.21009809217213576,0.1003526821732521,0.07462383806705475
