phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6182820796966553,69.35299682617188,4.928380489349365,13126,,,,
train,0.32293885946273804,84.8616714477539,5.482644557952881,6709,,,,
train,0.2422165423631668,88.14962005615234,5.873132705688477,5102,,,,
train,0.2402563989162445,88.3752212524414,5.96329927444458,4686,,,,
train,0.22646473348140717,88.93351745605469,5.999265670776367,4141,,,,
val,0.4239378869533539,77.62096405029297,4.8981852531433105,253,95.8822095915473,0.17568246954781627,0.33868783712387085,0.1684926301240921
val,0.24451874196529388,88.20564270019531,5.7993950843811035,497,98.33848733984622,0.14690167443933083,0.08415795862674713,0.07931789755821228
val,0.2410278022289276,87.80242156982422,5.772177219390869,408,96.5422988851736,0.14618993526546534,0.05363563448190689,0.07227159291505814
val,0.1952252984046936,91.33064270019531,6.0,477,97.94953879734577,0.14140513873122182,0.024264052510261536,0.04160298407077789
val,0.279270738363266,86.8951644897461,6.0,433,96.64752440901523,0.16408998759879467,0.01965520717203617,0.08932730555534363
val (no noise),0.39610084891319275,80.14112854003906,4.8981852531433105,41,95.8822095915473,0.19511032799150382,0.41992777585983276,0.19222088158130646
val (no noise),0.21745404601097107,88.81048583984375,5.7993950843811035,92,98.33848733984622,0.21852611063021957,0.10763337463140488,0.08341807872056961
val (no noise),0.20640642940998077,89.31451416015625,5.772177219390869,65,96.5422988851736,0.20712157672251982,0.06769953668117523,0.05504000186920166
val (no noise),0.18238604068756104,91.12903594970703,6.0,82,97.94953879734577,0.21476264650226837,0.03318183869123459,0.04278425872325897
val (no noise),0.2395554929971695,88.40725708007812,6.0,70,96.64752440901523,0.22085204565049446,0.025432515889406204,0.10254285484552383
