epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,messages
1,train,1.07850980758667,33.96875,33.96875,1.5,2.9140625,2.9140625,91,10,3.150390625,6.43359375,3.15236514065116,3.1523795465046,3.1524040811730183,3.161090634333818,3.136829419569275,3.1374102047734915,3.138386419180118,3.191740883209966,0.51025390625,,,3.1484375,0.584101427522299,0.584101427522299,7.162105003080282,0.8119552452688228,0.11336824089001998,0.03093198498866201,0.006858832218862148,0.033423763919035565,0.006798997196852765,0.7869122068626186,0.23621277659711298,0.02228361522783917,0.0066880182669650755,6.993225616971674,0.8837714262843632,0.12637536305700786,0.05168269232108713,0.011763094781875028,0.11427884193105164,0.024300878790222392,0.7043790283217124,0.22162593677058728,0.08882650892373789,0.027937084281157626,baseline
2,train,0.8483645915985107,39.46875,39.46875,1.4951171875,3.0,3.0,6,6,1.046875,6.34375,1.0459790787721024,1.046031476333807,1.0460333314710404,1.06969710336709,1.0462356599810045,1.0481636212169931,1.0482317726865964,1.1769876265767607,0.8349609375,,,1.0458984375,0.5810130777019958,0.5810130777019958,7.162105003080282,1.002648991313242,0.13999361792127063,0.004362601286715062,0.0019678595953304193,0.005464194322715166,0.0020830992104176214,0.9908241548448764,0.9540879355937177,0.0027183946243649615,0.0026163441810369164,6.940733903079396,1.004350075652778,0.14470372869462375,0.003745763518059775,0.0017332233559649174,0.004163396608451997,0.0017003762879827214,0.8898309104535436,0.9546648288452592,0.0019717669301408947,0.0020861290515083192,baseline
3,train,0.739022970199585,47.90625,47.90625,1.490234375,2.99609375,2.99609375,60,10,2.330078125,6.3515625,2.3289756293885144,2.3289990199131143,2.329021119421153,2.3430071362377043,2.341713538622791,2.342785291735748,2.343765474029106,2.428190264273601,0.63330078125,,,2.328125,0.5635625573355741,0.5635625573355741,7.162105003080282,1.2649520132050034,0.176617350996805,0.013806902513321617,0.004266310741703506,0.018928992003182543,0.005196783699171603,0.9942725191476214,0.4831637577796597,0.24831738377059143,0.12063972173233496,7.002976916277838,1.2762078945897843,0.1822379125116556,0.01898996253110319,0.005981983971532064,0.028835246202013387,0.008227650868577806,0.9050099666584615,0.46228087695920395,0.25445178244307165,0.12918579529017923,baseline
4,train,0.6418027877807617,52.4375,52.4375,1.484375,3.0,3.0,12,7,2.080078125,6.33984375,2.0774668760487414,2.0775060082502623,2.077549482796141,2.0971286124159367,2.0918968185181144,2.0935431045795996,2.0952755301225414,2.202884215093479,0.671875,,,2.080078125,0.5734426431257084,0.5734426431257084,7.162105003080282,1.5112197723323617,0.211002180459853,0.003724120819445176,0.001359588392135543,0.004727959860900022,0.001503166189697568,0.9943636295036935,0.6371146052172748,0.5037371078087576,0.3226538846651401,7.054488576512239,1.5096614891035935,0.21400013235969756,0.003549804820901059,0.0013169756542679776,0.004032512075194283,0.001318819576495504,0.9261234015590372,0.6195078487769957,0.48803013041944787,0.3235024387735239,baseline
5,train,0.639004647731781,52.90625,52.90625,1.4794921875,3.0,3.0,12,6,2.005859375,6.33984375,2.0031634143470782,2.0032054734723967,2.0032494491236945,2.023377091389094,2.006369502717544,2.0080788470837314,2.009784816098947,2.1203577507781257,0.68359375,,,2.005859375,0.6007406683204205,0.6007406683204205,7.162105003080282,1.516781666536858,0.21177875301807497,0.007491265647082912,0.0028117761597133972,0.011245628524774176,0.0036625608671819114,0.9943586976199814,0.6692307741030514,0.5019686795340128,0.3377248715730092,7.035129907164216,1.5154726762804973,0.21541502378473742,0.006650946174906913,0.0025653159121448075,0.01119003154563103,0.003776263110467106,0.9161125812789459,0.6511215373566025,0.487600438096381,0.3404084065118472,baseline
6,train,0.6237718462944031,55.5625,55.5625,1.474609375,3.0,3.0,20,10,2.208984375,6.33984375,2.2095936314408315,2.2096259457041536,2.2096686675836783,2.2274629217763238,2.205328188913338,2.206815043224872,2.2086478520747996,2.310236190611445,0.6513671875,,,2.212890625,0.5646769995855091,0.5646769995855091,7.162105003080282,1.5470745309244847,0.21600835651796754,0.013415847575278583,0.004733822601646766,0.01622989471764047,0.005008883569109034,0.9940870019503727,0.6004329282691308,0.5231589604509201,0.3158947329503095,7.059587139432729,1.5375632370120362,0.21779789761694004,0.014885682725040539,0.005335830141637533,0.018545106224188146,0.005853513271898159,0.9322541008235765,0.5805775233517916,0.5021537269423133,0.31219791656005985,baseline
7,train,0.40976351499557495,68.625,68.625,1.4697265625,3.0,3.0,20,10,3.21484375,6.33984375,3.2183373220205715,3.2183668987570018,3.2185216241665504,3.2340323730140064,3.2380688785105685,3.2393673468461714,3.24558757488049,3.328026857146924,0.4931640625,,,3.212890625,0.5933575631672099,0.5933575631672099,7.162105003080282,2.122535885599281,0.29635643217830787,0.11314776295944284,0.03468964356524398,0.06779408591601843,0.01848309487180701,0.9924482905875589,0.47638466965034554,0.9387786183322193,0.45051438091977397,7.122878228841994,2.1183935554362234,0.2974069592904752,0.10885127449349508,0.03350073769835068,0.06806696587393368,0.018669554934605245,0.9664766337162654,0.46744632636476224,0.9141530189949556,0.4411035718191173,baseline
8,train,0.34431031346321106,72.1875,72.1875,1.46484375,3.0,3.0,18,10,2.87109375,6.33984375,2.871680198213277,2.8717176008375946,2.871874066055553,2.8897217301278744,2.8740594691883317,2.875635605961989,2.881658828655842,2.975679823962829,0.54736328125,,,2.869140625,0.5945842926867277,0.5945842926867277,7.162105003080282,2.4216497517721725,0.33811983358672737,0.3120066005544375,0.11902351049136263,0.15032368938042673,0.04965164332100008,0.9920149140098129,0.6874847526224868,0.9835481048891497,0.6813805395131082,7.124561641918872,2.416952052367958,0.3392422122011419,0.2950731989871995,0.11313047659787266,0.14292082271465478,0.04752715574818438,0.9689744323746856,0.67851377499461,0.9625970815261029,0.6723210062309681,baseline
9,train,0.3276198208332062,75.5,75.5,1.4599609375,3.0,3.0,15,8,2.8828125,6.33984375,2.8840038786024618,2.884042552129121,2.8842094045139155,2.902421252666313,2.8739266081004224,2.875439515600063,2.8813896596593302,2.974864189289338,0.54541015625,,,2.8828125,0.6061097468332586,0.6061097468332586,7.162105003080282,2.4747323452141505,0.3455314246509673,0.32820831503368453,0.12711073850906646,0.1956366606875033,0.065468706152623,0.9861558180268117,0.7025690377262996,0.975467701587827,0.6947065408292585,7.12913701359745,2.457296156290063,0.3446835362545629,0.31964938082593,0.12365659807235085,0.1883656953520889,0.06321140993509541,0.9669375132707669,0.6896940335117449,0.9511374314007881,0.6792168143107606,baseline
10,train,0.296893835067749,78.0625,78.0625,1.455078125,3.0,3.0,15,8,2.935546875,6.33984375,2.932730867510803,2.9327715141082336,2.9329593342386993,2.9516026614791766,2.932876286330005,2.9344443322839595,2.9410900273681433,3.0348955287371573,0.537109375,,,2.935546875,0.6133245802940379,0.6133245802940379,7.162105003080282,2.5764743649094393,0.35973702756401194,0.34481640407774794,0.1363241914345751,0.2877142055626427,0.09800978164660197,0.98468528802431,0.7288771093386833,0.9500015055151225,0.7029430510276461,7.141958063533243,2.556650579629219,0.35797614000052,0.33992049913768874,0.13403467808609706,0.28321933460366555,0.09627197239570567,0.9702592989150141,0.7137097984537352,0.9352378231391238,0.6870100463797729,baseline
